SITE_ID,VISIT_NO,SAMPLE_CATEGORY,OTU_OE5,ABUND_OE5
NLA06608-1012,1,P,Synedra,4.222222222
NLA06608-1012,1,P,Trichocerca,0.000141549
NLA06608-1014,1,P,Anabaena,362.7439614
NLA06608-1014,1,P,Ankistrodesmus,8.811594203
NLA06608-1014,1,P,Aphanizomenon,550.7246377
NLA06608-1014,1,P,Botryococcus,2.937198068
NLA06608-1014,1,P,Ceratium,49.93236715
NLA06608-1014,1,P,Ceriodaphnia,6.53233E-05
NLA06608-1014,1,P,Chilomonas,1.468599034
NLA06608-1014,1,P,Chromulina,2.937198068
NLA06608-1014,1,P,Chroomonas,45.52657005
NLA06608-1014,1,P,Chrysochromulina,36.71497585
NLA06608-1014,1,P,Crucigenia,7.342995169
NLA06608-1014,1,P,Cryptomonas,17.62318841
NLA06608-1014,1,P,Cyclopidae,0.002482286
NLA06608-1014,1,P,Daphnia_catawba_pulex_complex,0.001143158
NLA06608-1014,1,P,Daphnia_mendotae_complex,0.000849203
NLA06608-1014,1,P,Daphnia_retrocurva,0.00058791
NLA06608-1014,1,P,Diaphanosoma,0.003037535
NLA06608-1014,1,P,Diaptomidae,0.001077835
NLA06608-1014,1,P,Discostella,13.2173913
NLA06608-1014,1,P,Eubosmina,0.000457263
NLA06608-1014,1,P,Fragilaria,80.77294686
NLA06608-1014,1,P,Gloeotila,7.342995169
NLA06608-1014,1,P,Kellicottia_bostoniensis,0.001750127
NLA06608-1014,1,P,Kellicottia_longispina,7.95512E-05
NLA06608-1014,1,P,Keratella_cceo,0.00172361
NLA06608-1014,1,P,Keratella_quadrata,0.000291688
NLA06608-1014,1,P,Microcystis,146.8599034
NLA06608-1014,1,P,Oocystis,70.49275362
NLA06608-1014,1,P,Planktosphaeria,123.3623188
NLA06608-1014,1,P,Planktothrix,5.874396135
NLA06608-1014,1,P,Polyarthra,0.00063641
NLA06608-1014,1,P,Pompholyx,0.000928098
NLA06608-1014,1,P,Puncticulata,1.468599034
NLA06608-1014,1,P,Pyrenomonas,168.8888889
NLA06608-1014,1,P,Staurastrum,1.468599034
NLA06608-1014,1,P,Synechococcus,102.8019324
NLA06608-1014,1,P,Synechocystis,67.55555556
NLA06608-1014,1,P,Testudinella,2.65171E-05
NLA06608-1015,1,P,Anabaena,9.959454404
NLA06608-1015,1,P,Aulacoseira,16.93107249
NLA06608-1015,1,P,Brachionus_angularis,0.000678057
NLA06608-1015,1,P,Brachionus_caudatus,7.53397E-05
NLA06608-1015,1,P,Ceriodaphnia,0.000155118
NLA06608-1015,1,P,Chaoborus,0.000155118
NLA06608-1015,1,P,Chlamydomonas,0.99594544
NLA06608-1015,1,P,Chlorella,0.99594544
NLA06608-1015,1,P,Chroococcus,19.91890881
NLA06608-1015,1,P,Coelastrum,19.91890881
NLA06608-1015,1,P,Coelosphaerium,29.87836321
NLA06608-1015,1,P,Colurella,0.000226019
NLA06608-1015,1,P,Cosmarium,0.99594544
NLA06608-1015,1,P,Crucigenia,3.983781762
NLA06608-1015,1,P,Cryptomonas,3.983781762
NLA06608-1015,1,P,Cyclopidae,0.010392937
NLA06608-1015,1,P,Cylindrospermopsis,2360.390694
NLA06608-1015,1,P,Daphnia_retrocurva,0.009307108
NLA06608-1015,1,P,Diaphanosoma,0.013029951
NLA06608-1015,1,P,Diaptomidae,0.020630756
NLA06608-1015,1,P,Ergasilus,0.000465355
NLA06608-1015,1,P,Keratella_cceo,0.000376698
NLA06608-1015,1,P,Lecanidae,0.000226019
NLA06608-1015,1,P,Mallomonas,0.99594544
NLA06608-1015,1,P,Microcystis,537.8105378
NLA06608-1015,1,P,Moina,0.000155118
NLA06608-1015,1,P,Nitzschia,5.975672642
NLA06608-1015,1,P,Oocystis,0.99594544
NLA06608-1015,1,P,Planktolyngbya,169.3107249
NLA06608-1015,1,P,Polyarthra,0.000301359
NLA06608-1015,1,P,Scenedesmus,7.967563523
NLA06608-1015,1,P,Sphaerocystis,21.91079969
NLA06608-1015,1,P,Trachelomonas,0.99594544
NLA06608-1016,1,P,Anabaena,2689.052689
NLA06608-1016,1,P,Anuraeopsis,8.10551E-05
NLA06608-1016,1,P,Ascomorpha,8.10551E-05
NLA06608-1016,1,P,Asplanchna,8.10551E-05
NLA06608-1016,1,P,Botryococcus,1792.701793
NLA06608-1016,1,P,Brachionus_havanaensis,8.10551E-05
NLA06608-1016,1,P,Ceriodaphnia,0.011372661
NLA06608-1016,1,P,Chaoborus,0.00215482
NLA06608-1016,1,P,Chlamydomonas,89.63508964
NLA06608-1016,1,P,Chlorella,1205.093983
NLA06608-1016,1,P,Chroococcus,39.83781762
NLA06608-1016,1,P,Cocconeis,9.959454404
NLA06608-1016,1,P,Conochilidae,0.008997117
NLA06608-1016,1,P,Cryptomonas,9.959454404
NLA06608-1016,1,P,Cyclopidae,0.000478849
NLA06608-1016,1,P,Cyclotella,149.3918161
NLA06608-1016,1,P,Daphnia_parvula,0.002513957
NLA06608-1016,1,P,Diaphanosoma,0.015802013
NLA06608-1016,1,P,Diaptomidae,0.002873093
NLA06608-1016,1,P,Dinobryon,19.91890881
NLA06608-1016,1,P,Euglena,9.959454404
NLA06608-1016,1,P,Filinia,0.001702157
NLA06608-1016,1,P,Gloeocapsa,19.91890881
NLA06608-1016,1,P,Hexarthra,8.10551E-05
NLA06608-1016,1,P,Kellicottia_bostoniensis,0.001053716
NLA06608-1016,1,P,Keratella_cceo,0.004214866
NLA06608-1016,1,P,Melosira,59.75672642
NLA06608-1016,1,P,Microcystis,12548.91255
NLA06608-1016,1,P,Microspora,79.67563523
NLA06608-1016,1,P,Nitzschia,9.959454404
NLA06608-1016,1,P,Oocystis,258.9458145
NLA06608-1016,1,P,Oscillatoria,1344.526345
NLA06608-1016,1,P,Platyias,8.10551E-05
NLA06608-1016,1,P,Polyarthra,0.000729496
NLA06608-1016,1,P,Scenedesmus,119.5134528
NLA06608-1016,1,P,Sphaerocystis,4013.660125
NLA06608-1016,1,P,Synedra,9.959454404
NLA06608-1016,1,P,Synura,597.5672642
NLA06608-1016,1,P,Trichocerca,0.00016211
NLA06608-1016,1,P,Urosolenia,19.91890881
NLA06608-1016,1,P,Volvox,1991.890881
NLA06608-1018,1,P,Ankistrodesmus,202.6666667
NLA06608-1018,1,P,Asplanchna,0.000301359
NLA06608-1018,1,P,Bdelloidea,0.000150679
NLA06608-1018,1,P,Bosmina,0.000452038
NLA06608-1018,1,P,Chaoborus,0.000150679
NLA06608-1018,1,P,Chlorella,57.9047619
NLA06608-1018,1,P,Chroococcus,38.6031746
NLA06608-1018,1,P,Chrysochromulina,86.85714286
NLA06608-1018,1,P,Chydoridae,0.000226019
NLA06608-1018,1,P,Coccomyxa,289.5238095
NLA06608-1018,1,P,Coliothecidae,0.001506794
NLA06608-1018,1,P,Cosmarium,48.25396825
NLA06608-1018,1,P,Crucigenia,521.1428571
NLA06608-1018,1,P,Cryptomonas,24.12698413
NLA06608-1018,1,P,Diaphanosoma,0.000452038
NLA06608-1018,1,P,Diaptomidae,0.002636889
NLA06608-1018,1,P,Dinobryon,9.650793651
NLA06608-1018,1,P,Discostella,4.825396825
NLA06608-1018,1,P,Elakatothrix,48.25396825
NLA06608-1018,1,P,Fragilaria,24.12698413
NLA06608-1018,1,P,Gloeotila,28.95238095
NLA06608-1018,1,P,Gomphosphaeria,1688.888889
NLA06608-1018,1,P,Gymnodinium,14.47619048
NLA06608-1018,1,P,Kellicottia_bostoniensis,0.001054756
NLA06608-1018,1,P,Kellicottia_longispina,0.004068343
NLA06608-1018,1,P,Keratella_cceo,0.001657473
NLA06608-1018,1,P,Keratella_taurocephala,0.000602717
NLA06608-1018,1,P,Microcystis,99441.77778
NLA06608-1018,1,P,Navicula,9.650793651
NLA06608-1018,1,P,Oocystis,14.47619048
NLA06608-1018,1,P,Oscillatoria,48.25396825
NLA06608-1018,1,P,Peridinium,9.650793651
NLA06608-1018,1,P,Planktosphaeria,28.95238095
NLA06608-1018,1,P,Puncticulata,4.825396825
NLA06608-1018,1,P,Pyrenomonas,14.47619048
NLA06608-1018,1,P,Scenedesmus,19.3015873
NLA06608-1018,1,P,Staurastrum,4.825396825
NLA06608-1018,1,P,Synechococcus,91.68253968
NLA06608-1018,1,P,Synechocystis,67.55555556
NLA06608-1018,1,P,Synedra,91.68253968
NLA06608-1018,1,P,Temoridae,0.000979416
NLA06608-1018,1,P,Tetraedron,4.825396825
NLA06608-1018,1,P,Trichocerca,0.00226019
NLA06608-1022,1,P,Aphanizomenon,12824.80702
NLA06608-1022,1,P,Asplanchna,0.000100453
NLA06608-1022,1,P,Bosmina,0.000959962
NLA06608-1022,1,P,Brachionus_angularis,0.004620834
NLA06608-1022,1,P,Brachionus_caudatus,0.000200906
NLA06608-1022,1,P,Brachionus_havanaensis,0.001205435
NLA06608-1022,1,P,Ceriodaphnia,0.000479981
NLA06608-1022,1,P,Cosmarium,25.09746971
NLA06608-1022,1,P,Crucigenia,200.7797577
NLA06608-1022,1,P,Cryptomonas,552.1443336
NLA06608-1022,1,P,Cyclopidae,0.021599144
NLA06608-1022,1,P,Daphnia_ctenodaphnia_complex,0.000479981
NLA06608-1022,1,P,Daphnia_mendotae_complex,0.001919924
NLA06608-1022,1,P,Daphnia_parvula,0.033598668
NLA06608-1022,1,P,Diaphanosoma,0.069117261
NLA06608-1022,1,P,Diaptomidae,0.048478079
NLA06608-1022,1,P,Filinia,0.000301359
NLA06608-1022,1,P,Fragilaria,50.19493942
NLA06608-1022,1,P,Keratella_cceo,0.000602717
NLA06608-1022,1,P,Leptolyngbya,13703.21846
NLA06608-1022,1,P,Limnothrix,301.1696365
NLA06608-1022,1,P,Navicula,150.5848182
NLA06608-1022,1,P,Nitzschia,100.3898788
NLA06608-1022,1,P,Ochromonas,301.1696365
NLA06608-1022,1,P,Oocystis,501.9493942
NLA06608-1022,1,P,Pediastrum,4718.324305
NLA06608-1022,1,P,Phormidium,45376.22523
NLA06608-1022,1,P,Pinnularia,25.09746971
NLA06608-1022,1,P,Pseudanabaena,401.5595153
NLA06608-1022,1,P,Scenedesmus,301.1696365
NLA06608-1022,1,P,Selenastrum,100.3898788
NLA06608-1022,1,P,Snowella,602.339273
NLA06608-1022,1,P,Spirulina,1355.263364
NLA06608-1022,1,P,Staurastrum,25.09746971
NLA06608-1022,1,P,Tetraedron,100.3898788
NLA06608-1022,1,P,Trachelomonas,351.3645759
NLA06608-1024,1,P,Achnanthidium,12.80483148
NLA06608-1024,1,P,Anabaena,422.559439
NLA06608-1024,1,P,Ankistrodesmus,25.60966297
NLA06608-1024,1,P,Aphanizomenon,396.949776
NLA06608-1024,1,P,Asplanchna,0.020295238
NLA06608-1024,1,P,Bdelloidea,0.00024161
NLA06608-1024,1,P,Brachionus_angularis,0.00314093
NLA06608-1024,1,P,Ceratium,25.60966297
NLA06608-1024,1,P,Chlamydomonas,38.41449445
NLA06608-1024,1,P,Chroococcus,268.9014612
NLA06608-1024,1,P,Chydoridae,1.88349E-05
NLA06608-1024,1,P,Conochilidae,0.00362415
NLA06608-1024,1,P,Cryptomonas,557.0101695
NLA06608-1024,1,P,Cyclopidae,0.000470873
NLA06608-1024,1,P,Cyclotella,25.60966297
NLA06608-1024,1,P,Cymbella,25.60966297
NLA06608-1024,1,P,Dactylococcopsis,32.01207871
NLA06608-1024,1,P,Diaphanosoma,0.000433203
NLA06608-1024,1,P,Diaptomidae,7.53397E-05
NLA06608-1024,1,P,Dictyosphaerium,1229.263822
NLA06608-1024,1,P,Dinobryon,204.8773037
NLA06608-1024,1,P,Elakatothrix,115.2434834
NLA06608-1024,1,P,Filinia,0.00024161
NLA06608-1024,1,P,Fragilaria,102.4386519
NLA06608-1024,1,P,Glenodiniopsis,25.60966297
NLA06608-1024,1,P,Gonyaulax,12.80483148
NLA06608-1024,1,P,Keratella_cceo,0.00459059
NLA06608-1024,1,P,Keratella_quadrata,0.014738209
NLA06608-1024,1,P,Komma,326.5232028
NLA06608-1024,1,P,Leptolyngbya,1331.702474
NLA06608-1024,1,P,Merismopedia,307.3159556
NLA06608-1024,1,P,Monomorphina,12.80483148
NLA06608-1024,1,P,Nitzschia,25.60966297
NLA06608-1024,1,P,Ochromonas,89.63382039
NLA06608-1024,1,P,Polyarthra,0.0024161
NLA06608-1024,1,P,Synchaeta,0.00289932
NLA06608-1024,1,P,Synura,32.01207871
NLA06608-1024,1,P,Testudinella,0.00048322
NLA06608-1024,1,P,Tetrastrum,102.4386519
NLA06608-1024,1,P,Trachelomonas,38.41449445
NLA06608-1034,1,P,Anabaena,225.1851852
NLA06608-1034,1,P,Ankistrodesmus,3.070707071
NLA06608-1034,1,P,Aphanizomenon,337.7777778
NLA06608-1034,1,P,Chaoborus,0.000354949
NLA06608-1034,1,P,Chlorella,8.188552189
NLA06608-1034,1,P,Chroococcus,96.21548822
NLA06608-1034,1,P,Chroomonas,10.23569024
NLA06608-1034,1,P,Chrysochromulina,32.75420875
NLA06608-1034,1,P,Conochilidae,0.017696454
NLA06608-1034,1,P,Crucigenia,14.32996633
NLA06608-1034,1,P,Cryptomonas,40.94276094
NLA06608-1034,1,P,Cyclopidae,0.000433827
NLA06608-1034,1,P,Cymatopleura,1.023569024
NLA06608-1034,1,P,Daphnia_catawba_pulex_complex,0.007375056
NLA06608-1034,1,P,Diaptomidae,0.000473266
NLA06608-1034,1,P,Discostella,1.023569024
NLA06608-1034,1,P,Fragilaria,23.54208754
NLA06608-1034,1,P,Gastropus,0.000117195
NLA06608-1034,1,P,Gomphosphaeria,78.81481481
NLA06608-1034,1,P,Gymnodinium,1.023569024
NLA06608-1034,1,P,Kellicottia_longispina,0.000117195
NLA06608-1034,1,P,Keratella_cceo,0.001992316
NLA06608-1034,1,P,Keratella_quadrata,0.00070317
NLA06608-1034,1,P,Merismopedia,9.212121212
NLA06608-1034,1,P,Microcystis,2125.952862
NLA06608-1034,1,P,Navicula,1.023569024
NLA06608-1034,1,P,Oocystis,15.35353535
NLA06608-1034,1,P,Peridinium,2.047138047
NLA06608-1034,1,P,Planktosphaeria,98.26262626
NLA06608-1034,1,P,Polyarthra,0.004219022
NLA06608-1034,1,P,Puncticulata,1.023569024
NLA06608-1034,1,P,Pyrenomonas,4.094276094
NLA06608-1034,1,P,Sphaerocystis,7.164983165
NLA06608-1034,1,P,Synchaeta,0.000117195
NLA06608-1034,1,P,Synechococcus,55.27272727
NLA06608-1034,1,P,Synechocystis,84.95622896
NLA06608-1034,1,P,Synedra,1.023569024
NLA06608-1035,1,P,Asterococcus,1274.810164
NLA06608-1035,1,P,Aulacoseira,2250.836695
NLA06608-1035,1,P,Brachionus_angularis,0.001280775
NLA06608-1035,1,P,Brachionus_caudatus,0.000376698
NLA06608-1035,1,P,Brachionus_havanaensis,0.000226019
NLA06608-1035,1,P,Chlamydomonas,19.91890881
NLA06608-1035,1,P,Coelosphaerium,1195.134528
NLA06608-1035,1,P,Cosmarium,19.91890881
NLA06608-1035,1,P,Cryptomonas,19.91890881
NLA06608-1035,1,P,Cyclopidae,0.005838825
NLA06608-1035,1,P,Diaphanosoma,7.53397E-05
NLA06608-1035,1,P,Diaptomidae,0.000904076
NLA06608-1035,1,P,Ergasilus,0.000904076
NLA06608-1035,1,P,Filinia,0.00233553
NLA06608-1035,1,P,Keratella_cceo,0.000226019
NLA06608-1035,1,P,Leptodora,3.76698E-05
NLA06608-1035,1,P,Lyngbya,2788.647233
NLA06608-1035,1,P,Microcystis,3585.403585
NLA06608-1035,1,P,Nitzschia,19.91890881
NLA06608-1035,1,P,Oocystis,19.91890881
NLA06608-1035,1,P,Oscillatoria,46909.03024
NLA06608-1035,1,P,Planktolyngbya,338.6214497
NLA06608-1035,1,P,Polyarthra,0.012431047
NLA06608-1035,1,P,Scenedesmus,398.3781762
NLA06608-1035,1,P,Schroederia,19.91890881
NLA06608-1035,1,P,Sphaerocystis,438.2159938
NLA06608-1035,1,P,Trichocerca,0.001280775
NLA06608-1036,1,P,Anabaena,1075.621076
NLA06608-1036,1,P,Ankistrodesmus,27.88647233
NLA06608-1036,1,P,Aphanizomenon,294.7998504
NLA06608-1036,1,P,Aulacoseira,25.89458145
NLA06608-1036,1,P,Brachionus_angularis,0.004151581
NLA06608-1036,1,P,Brachionus_caudatus,9.88472E-05
NLA06608-1036,1,P,Brachionus_havanaensis,9.88472E-05
NLA06608-1036,1,P,Chaoborus,1.88349E-05
NLA06608-1036,1,P,Chlamydomonas,1.991890881
NLA06608-1036,1,P,Chlorella,5.975672642
NLA06608-1036,1,P,Chrysococcus,1.991890881
NLA06608-1036,1,P,Coelastrum,39.83781762
NLA06608-1036,1,P,Conochilidae,0.000395389
NLA06608-1036,1,P,Cosmarium,9.959454404
NLA06608-1036,1,P,Crucigenia,79.67563523
NLA06608-1036,1,P,Cryptomonas,137.4404708
NLA06608-1036,1,P,Cyclopidae,0.001469124
NLA06608-1036,1,P,Cyclotella,11.95134528
NLA06608-1036,1,P,Cylindrospermopsis,19.91890881
NLA06608-1036,1,P,Diaptomidae,0.002580384
NLA06608-1036,1,P,Elakatothrix,15.93512705
NLA06608-1036,1,P,Euglena,39.83781762
NLA06608-1036,1,P,Kirchneriella,39.83781762
NLA06608-1036,1,P,Leptodora,0.000131844
NLA06608-1036,1,P,Lyngbya,119.5134528
NLA06608-1036,1,P,Microcystis,239.0269057
NLA06608-1036,1,P,Oocystis,31.87025409
NLA06608-1036,1,P,Pediastrum,67.72428995
NLA06608-1036,1,P,Peridinium,3.983781762
NLA06608-1036,1,P,Planktolyngbya,135.4485799
NLA06608-1036,1,P,Polyarthra,0.005733136
NLA06608-1036,1,P,Scenedesmus,310.7349774
NLA06608-1036,1,P,Schroederia,15.93512705
NLA06608-1036,1,P,Selenastrum,9.959454404
NLA06608-1036,1,P,Sphaerocystis,21.91079969
NLA06608-1036,1,P,Spirulina,209.1485425
NLA06608-1036,1,P,Trachelomonas,71.70807171
NLA06608-1036,1,P,Trichocerca,0.006425066
NLA06608-1036,1,P,Ulothrix,99.59454404
NLA06608-1036,1,P,Volvox,99.59454404
NLA06608-1037,1,P,Asplanchna,0.006177854
NLA06608-1037,1,P,Bosmina,7.53397E-05
NLA06608-1037,1,P,Botryococcus,24.12698413
NLA06608-1037,1,P,Brachionus_angularis,0.000301359
NLA06608-1037,1,P,Brachionus_caudatus,0.007232609
NLA06608-1037,1,P,Brachionus_quadridentatus,0.000301359
NLA06608-1037,1,P,Ceriodaphnia,3.76698E-05
NLA06608-1037,1,P,Chaoborus,0.000376698
NLA06608-1037,1,P,Chlamydocapsa,120.6349206
NLA06608-1037,1,P,Chlorella,38.6031746
NLA06608-1037,1,P,Cocconeis,4.825396825
NLA06608-1037,1,P,Conochilidae,0.004068343
NLA06608-1037,1,P,Cryptomonas,9.650793651
NLA06608-1037,1,P,Cyclopidae,0.000640387
NLA06608-1037,1,P,Cymbella,4.825396825
NLA06608-1037,1,P,Daphnia_mendotae_complex,0.000301359
NLA06608-1037,1,P,Diaphanosoma,0.000150679
NLA06608-1037,1,P,Diaptomidae,3.76698E-05
NLA06608-1037,1,P,Discostella,173.7142857
NLA06608-1037,1,P,Fragilaria,62.73015873
NLA06608-1037,1,P,Gymnodinium,33.77777778
NLA06608-1037,1,P,Hexarthra,0.000301359
NLA06608-1037,1,P,Keratella_cceo,0.000150679
NLA06608-1037,1,P,Merismopedia,9.650793651
NLA06608-1037,1,P,Monoraphidium,4.825396825
NLA06608-1037,1,P,Nitzschia,4.825396825
NLA06608-1037,1,P,Oocystis,57.9047619
NLA06608-1037,1,P,Peridinium,19.3015873
NLA06608-1037,1,P,Polyarthra,0.001356114
NLA06608-1037,1,P,Pompholyx,0.000602717
NLA06608-1037,1,P,Puncticulata,4.825396825
NLA06608-1037,1,P,Pyrenomonas,4.825396825
NLA06608-1037,1,P,Scapholeberis,3.76698E-05
NLA06608-1037,1,P,Scenedesmus,24.12698413
NLA06608-1037,1,P,Staurosira,19.3015873
NLA06608-1037,1,P,Synchaeta,0.011602311
NLA06608-1037,1,P,Synedra,1051.936508
NLA06608-1037,1,P,Tetraedron,139.9365079
NLA06608-1037,1,P,Trachelomonas,19.3015873
NLA06608-1037,1,P,Trichocerca,0.000301359
NLA06608-1038,1,P,Ankistrodesmus,16.88888889
NLA06608-1038,1,P,Asplanchna,0.000441993
NLA06608-1038,1,P,Bosmina,1.67422E-05
NLA06608-1038,1,P,Brachionus_havanaensis,0.000883986
NLA06608-1038,1,P,Chlorella,46.44444444
NLA06608-1038,1,P,Chroomonas,71.77777778
NLA06608-1038,1,P,Chrysochromulina,232.2222222
NLA06608-1038,1,P,Conochilidae,0.152487516
NLA06608-1038,1,P,Cosmarium,16.88888889
NLA06608-1038,1,P,Crucigenia,16.88888889
NLA06608-1038,1,P,Cryptomonas,143.5555556
NLA06608-1038,1,P,Cyclopidae,3.34843E-05
NLA06608-1038,1,P,Diaphanosoma,1.67422E-05
NLA06608-1038,1,P,Diaptomidae,0.000117195
NLA06608-1038,1,P,Dinobryon,21.11111111
NLA06608-1038,1,P,Elakatothrix,16.88888889
NLA06608-1038,1,P,Fragilaria,16.88888889
NLA06608-1038,1,P,Gloeotila,4.222222222
NLA06608-1038,1,P,Gomphosphaeria,147.7777778
NLA06608-1038,1,P,Gymnodinium,16.88888889
NLA06608-1038,1,P,Kellicottia_longispina,0.002209964
NLA06608-1038,1,P,Keratella_cceo,0.024309604
NLA06608-1038,1,P,Merismopedia,16.88888889
NLA06608-1038,1,P,Microcystis,11083.33333
NLA06608-1038,1,P,Navicula,4.222222222
NLA06608-1038,1,P,Oscillatoria,38
NLA06608-1038,1,P,Peridinium,29.55555556
NLA06608-1038,1,P,Ploesoma,0.002651957
NLA06608-1038,1,P,Polyarthra,0.000441993
NLA06608-1038,1,P,Pyrenomonas,21.11111111
NLA06608-1038,1,P,Scenedesmus,12.66666667
NLA06608-1038,1,P,Staurastrum,4.222222222
NLA06608-1038,1,P,Synchaeta,0.001767971
NLA06608-1038,1,P,Synechococcus,114
NLA06608-1038,1,P,Synedra,105.5555556
NLA06608-1038,1,P,Trichocerca,0.001325978
NLA06608-1039,1,P,Anuraeopsis,0.001162384
NLA06608-1039,1,P,Brachionus_angularis,0.000602717
NLA06608-1039,1,P,Brachionus_havanaensis,0.000430512
NLA06608-1039,1,P,Chaoborus,0.002884434
NLA06608-1039,1,P,Chlamydomonas,39.83781762
NLA06608-1039,1,P,Conochilidae,4.30512E-05
NLA06608-1039,1,P,Cyclopidae,0.000430512
NLA06608-1039,1,P,Diaptomidae,0.000495089
NLA06608-1039,1,P,Euglena,59.75672642
NLA06608-1039,1,P,Filinia,0.000129154
NLA06608-1039,1,P,Kellicottia_bostoniensis,0.000129154
NLA06608-1039,1,P,Kellicottia_longispina,0.000559666
NLA06608-1039,1,P,Keratella_cceo,0.0034441
NLA06608-1039,1,P,Mallomonas,59.75672642
NLA06608-1039,1,P,Polyarthra,0.000473564
NLA06608-1039,1,P,Pseudanabaena,5736.645737
NLA06608-1039,1,P,Trachelomonas,19.91890881
NLA06608-1039,1,P,Trichocerca,0.001678999
NLA06608-1039,1,P,Trichotridae,4.30512E-05
NLA06608-1041,1,P,Achnanthidium,153.6579778
NLA06608-1041,1,P,Anabaena,27607.21668
NLA06608-1041,1,P,Aphanocapsa,13214.58609
NLA06608-1041,1,P,Cryptomonas,486.5835964
NLA06608-1041,1,P,Cyclopidae,0.000109372
NLA06608-1041,1,P,Daphnia_catawba_pulex_complex,0.000683578
NLA06608-1041,1,P,Diaptomidae,0.007464671
NLA06608-1041,1,P,Dinobryon,614.6319112
NLA06608-1041,1,P,Elakatothrix,307.3159556
NLA06608-1041,1,P,Filinia,7.93049E-06
NLA06608-1041,1,P,Hexarthra,7.93049E-06
NLA06608-1041,1,P,Kellicottia_longispina,2.37915E-05
NLA06608-1041,1,P,Komma,614.6319112
NLA06608-1041,1,P,Navicula,179.2676408
NLA06608-1041,1,P,Nitzschia,153.6579778
NLA06608-1041,1,P,Ochromonas,358.5352815
NLA06608-1041,1,P,Oocystis,14238.97261
NLA06608-1041,1,P,Sphaerocystis,14751.16587
NLA06608-1044,1,P,Achnanthidium,29.87836321
NLA06608-1044,1,P,Amphora,9.959454404
NLA06608-1044,1,P,Anabaena,99.59454404
NLA06608-1044,1,P,Anabaenopsis,99.59454404
NLA06608-1044,1,P,Ankistrodesmus,49.79727202
NLA06608-1044,1,P,Asplanchna,5.79536E-05
NLA06608-1044,1,P,Aulacoseira,189.2296337
NLA06608-1044,1,P,Bdelloidea,5.79536E-05
NLA06608-1044,1,P,Bosmina,0.000115907
NLA06608-1044,1,P,Brachionus_angularis,0.00081135
NLA06608-1044,1,P,Brachionus_calyciflorus,0.000115907
NLA06608-1044,1,P,Brachionus_caudatus,5.79536E-05
NLA06608-1044,1,P,Brachionus_havanaensis,0.000115907
NLA06608-1044,1,P,Ceratium,9.959454404
NLA06608-1044,1,P,Ceriodaphnia,2.89768E-05
NLA06608-1044,1,P,Chaoborus,2.89768E-05
NLA06608-1044,1,P,Chlamydomonas,109.5539984
NLA06608-1044,1,P,Chlorella,9.959454404
NLA06608-1044,1,P,Chlorococcum,49.79727202
NLA06608-1044,1,P,Chroococcus,597.5672642
NLA06608-1044,1,P,Coelastrum,199.1890881
NLA06608-1044,1,P,Conochilidae,0.000695443
NLA06608-1044,1,P,Cosmarium,19.91890881
NLA06608-1044,1,P,Cryptomonas,438.2159938
NLA06608-1044,1,P,Cyclopidae,0.00208633
NLA06608-1044,1,P,Cyclotella,49.79727202
NLA06608-1044,1,P,Daphnia_lumholtzi,0.000231814
NLA06608-1044,1,P,Diaphanosoma,0.000231814
NLA06608-1044,1,P,Diaptomidae,0.00081135
NLA06608-1044,1,P,Eudorina,1195.134528
NLA06608-1044,1,P,Gloeocapsa,557.7294466
NLA06608-1044,1,P,Gloeomonas,29.87836321
NLA06608-1044,1,P,Golenkinia,29.87836321
NLA06608-1044,1,P,Gomphosphaeria,995.9454404
NLA06608-1044,1,P,Hexarthra,0.000115907
NLA06608-1044,1,P,Keratella_cceo,0.000115907
NLA06608-1044,1,P,Macrothricidae,2.89768E-05
NLA06608-1044,1,P,Merismopedia,597.5672642
NLA06608-1044,1,P,Microcystis,8963.508964
NLA06608-1044,1,P,Nitzschia,119.5134528
NLA06608-1044,1,P,Ochromonas,9.959454404
NLA06608-1044,1,P,Oocystis,99.59454404
NLA06608-1044,1,P,Oscillatoria,3585.403585
NLA06608-1044,1,P,Pediastrum,39.83781762
NLA06608-1044,1,P,Peridinium,59.75672642
NLA06608-1044,1,P,Planktolyngbya,338.6214497
NLA06608-1044,1,P,Polyarthra,0.001622701
NLA06608-1044,1,P,Scenedesmus,318.7025409
NLA06608-1044,1,P,Schroederia,9.959454404
NLA06608-1044,1,P,Sphaerocystis,1095.539984
NLA06608-1044,1,P,Spondylosium,278.8647233
NLA06608-1044,1,P,Staurastrum,9.959454404
NLA06608-1044,1,P,Synchaeta,0.000405675
NLA06608-1044,1,P,Synedra,159.3512705
NLA06608-1044,1,P,Trachelomonas,9.959454404
NLA06608-1044,1,P,Trichocerca,0.000347722
NLA06608-1044,1,P,Volvox,2489.863601
NLA06608-1045,1,P,Amphidinium complex,9.959454404
NLA06608-1045,1,P,Anabaena,19.91890881
NLA06608-1045,1,P,Aphanocapsa,246.9944692
NLA06608-1045,1,P,Asplanchna,8.13411E-05
NLA06608-1045,1,P,Bosmina,0.000340281
NLA06608-1045,1,P,Cercopagididae,2.83567E-05
NLA06608-1045,1,P,Ceriodaphnia,0.000453707
NLA06608-1045,1,P,Coelastrum,19.91890881
NLA06608-1045,1,P,Conochilidae,0.000715801
