SITE_ID,VISIT_NO,DATEZOOP,SAMPLED_ZOOP,INDXSAMP_ZOOP,SAMPLE_CATEGORY,SAMPLE_ID,SAMPLE_TYPE,DEPTHMAX,DEPTH_X,DEPTH_OF_TOW,FLAG_ZOOP_FLD,COMMENT_ZOOP_FLD,JAR_NO,VISIT_ID
NLA06608-1210,1,8/15/2007,Yes,YES,P,513335,ZOOC,1.4,1.4,1.1,IM,IM: TOW LENGTH MAY BE 2.1 (TWO TOWS?),1,8204
NLA06608-1210,1,8/15/2007,Yes,YES,P,513336,ZOOF,1.4,1.4,1.1,IM,IM: TOW LENGTH MAY BE 2.1 (TWO TOWS?),1,8204
NLA06608-1217,1,7/24/2007,Yes,YES,P,506396,ZOOC,1,1,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,8207
NLA06608-1217,1,7/24/2007,Yes,YES,P,506395,ZOOF,1,1,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,8207
NLA06608-1219,1,8/20/2007,Yes,YES,P,503495,ZOOC,2.2,2.2,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,8208
NLA06608-1219,1,8/20/2007,Yes,YES,P,503496,ZOOF,2.2,2.2,0.5,IM,IM: TOW LENGTH MAY BE 1 (TWO TOWS?),1,8208
NLA06608-1220,1,7/11/2007,Yes,YES,P,502875,ZOOC,2.2,2.2,2,,,1,8209
NLA06608-1220,1,7/11/2007,Yes,YES,P,502876,ZOOF,2.2,2.2,2.2,,,1,8209
NLA06608-1222,1,7/31/2007,Sample lost,YES,P,504275,ZOOC,6.5,6.5,6.5,,,1,8210
NLA06608-1222,1,7/31/2007,Sample lost,YES,P,504276,ZOOF,6.5,6.5,6.5,,,1,8210
NLA06608-1223,1,7/24/2007,Yes,YES,P,507175,ZOOC,1.8,1.8,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,8211
NLA06608-1223,1,7/24/2007,Yes,YES,P,507176,ZOOF,1.8,1.8,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,8211
NLA06608-1224,1,7/12/2007,Yes,YES,P,514806,ZOOC,5.5,5.5,5,,,1,8212
NLA06608-1224,1,7/12/2007,Yes,YES,P,514805,ZOOF,5.5,5.5,5,,,1,8212
NLA06608-1227,1,7/3/2007,Yes,YES,P,514955,ZOOC,6.3,6.3,6,,,1,8213
NLA06608-1227,1,7/3/2007,Yes,YES,P,514956,ZOOF,6.3,6.3,6,,,1,8213
NLA06608-1232,1,8/22/2007,Yes,YES,P,514926,ZOOC,8.1,8.1,7.5,,,1,8214
NLA06608-1232,1,8/22/2007,Yes,YES,P,514925,ZOOF,8.1,8.1,7.5,,,1,8214
NLA06608-1236,1,8/16/2007,Yes,YES,P,510135,ZOOC,1.9,1.9,1.75,IM,IM: TOW LENGTH MAY BE 3.5 (TWO TOWS?),1,8215
NLA06608-1236,1,8/16/2007,Yes,YES,P,510136,ZOOF,1.9,1.9,1.75,IM,IM: TOW LENGTH MAY BE 3.5 (TWO TOWS?),,8215
NLA06608-1238,1,8/16/2007,Yes,YES,P,512115,ZOOC,18.6,18.6,17,,,1,8216
NLA06608-1238,1,8/16/2007,Yes,YES,P,512116,ZOOF,18.6,18.6,17,,,1,8216
NLA06608-1239,1,7/24/2007,Yes,YES,P,506726,ZOOC,3,3,2.2,,,1,8217
NLA06608-1239,1,7/24/2007,Yes,YES,P,506725,ZOOF,3,3,2.2,,,1,8217
NLA06608-1240,1,7/18/2007,Yes,YES,P,507585,ZOOC,6.7,6.5,6,,,1,8218
NLA06608-1240,1,7/18/2007,Yes,YES,P,507586,ZOOF,6.7,6.5,6,,,1,8218
NLA06608-1241,1,6/23/2007,Yes,YES,P,505495,ZOOC,7.5,7.5,6.5,,,1,8219
NLA06608-1241,1,6/23/2007,Yes,YES,P,505496,ZOOF,7.5,7.5,7.1,,,1,8219
NLA06608-1242,1,7/10/2007,Yes,YES,P,504425,ZOOC,7.1,7.1,6.5,,,1,8220
NLA06608-1242,1,7/10/2007,Yes,YES,P,504426,ZOOF,7.1,7.1,6.5,,,1,8220
NLA06608-1243,1,8/7/2007,Yes,YES,P,509765,ZOOC,13.4,13.4,13,,,1,8221
NLA06608-1243,1,8/7/2007,Yes,YES,P,509766,ZOOF,13.4,13.4,13,,,1,8221
NLA06608-1244,1,8/7/2007,Yes,YES,P,511335,ZOOC,2.1,2.1,1.6,,,2,8222
NLA06608-1244,1,8/7/2007,Yes,YES,P,511336,ZOOF,2.1,2.1,1.6,,,2,8222
NLA06608-1245,1,6/29/2007,Yes,YES,P,505305,ZOOC,1.5,1.5,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8223
NLA06608-1245,1,6/29/2007,Yes,YES,P,505306,ZOOF,1.5,1.5,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8223
NLA06608-1255,1,8/15/2007,Yes,YES,P,511915,ZOOC,1.1,1.1,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8224
NLA06608-1255,1,8/15/2007,Yes,YES,P,511916,ZOOF,1.1,1.1,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8224
NLA06608-1256,1,7/17/2007,Yes,YES,P,512375,ZOOC,4,4,3.4,,,1,8225
NLA06608-1256,1,7/17/2007,Yes,YES,P,512376,ZOOF,4,4,3.4,,,1,8225
NLA06608-1258,1,8/22/2007,Yes,YES,P,515325,ZOOC,1.5,1.5,1.5,,IM: APPEARS TO BE TWO TOWS,,8226
NLA06608-1258,1,8/22/2007,Yes,YES,P,515326,ZOOF,1.5,1.5,1.5,,IM: APPEARS TO BE TWO TOWS,1,8226
NLA06608-1259,1,6/21/2007,Yes,YES,P,505945,ZOOC,9.5,9.5,9,,,1,8227
NLA06608-1259,1,6/21/2007,Yes,YES,P,505946,ZOOF,9.5,9.5,9,,,1,8227
NLA06608-1261,1,6/25/2007,Yes,YES,P,515065,ZOOC,1.1,1.1,1,F1,2 TOWS TAKEN,1,8228
NLA06608-1261,1,6/25/2007,Yes,YES,P,515066,ZOOF,1.1,1.1,1,F2,TWO TOWS TAKEN,1,8228
NLA06608-1262,1,7/9/2007,Yes,YES,P,506715,ZOOC,4.2,4.2,3.7,,,1,8229
NLA06608-1262,1,7/9/2007,Yes,YES,P,506716,ZOOF,4.2,4.2,3.7,,,1,8229
NLA06608-1263,1,8/23/2007,Yes,YES,P,509135,ZOOC,7.4,7.4,6.9,,,1,8230
NLA06608-1263,1,8/23/2007,Yes,YES,P,509136,ZOOF,7.4,7.4,6.9,,,1,8230
NLA06608-1266,1,7/12/2007,Yes,YES,P,506776,ZOOC,1.5,1.5,1.5,,IM: APPEARS TO BE TWO TOWS,1,8231
NLA06608-1266,1,7/12/2007,Yes,YES,P,506775,ZOOF,1.5,1.5,1.5,,IM: APPEARS TO BE TWO TOWS,1,8231
NLA06608-1268,1,7/17/2007,Yes,YES,P,507505,ZOOC,7.6,7.6,5.5,,,1,8232
NLA06608-1268,1,7/17/2007,Yes,YES,P,507506,ZOOF,7.6,7.6,5.5,,,1,8232
NLA06608-1269,1,7/24/2007,Yes,YES,P,508335,ZOOC,3.9,3.9,3.4,,,1,8233
NLA06608-1269,1,7/24/2007,Yes,YES,P,508336,ZOOF,3.9,3.9,3.4,,,1,8233
NLA06608-1270,1,8/30/2007,Yes,YES,P,510376,ZOOC,5.8,5.8,5.6,F1,IM: CONVERTED TOW LENGTH (18.5) TO M; DIDN'T APPEAR TO BE ANY.,1,8234
NLA06608-1270,1,8/30/2007,Yes,YES,P,510375,ZOOF,5.8,5.8,5.6,F2,IM: CONVERTED TOW LENGTH (18.5) TO M; NO ZOOPLANKTON?,1,8234
NLA06608-1271,1,8/7/2007,Yes,YES,P,507155,ZOOC,1.7,1.7,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8235
NLA06608-1271,1,8/7/2007,Yes,YES,P,507156,ZOOF,1.7,1.7,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8235
NLA06608-1273,1,9/7/2007,Yes,YES,P,516725,ZOOC,2.2,2.2,1.7,,,1,8236
NLA06608-1273,1,9/7/2007,Yes,YES,P,516726,ZOOF,2.2,2.2,1.7,,,1,8236
NLA06608-1274,1,8/1/2007,Yes,YES,P,506985,ZOOC,7.6,7.6,7,,,1,8237
NLA06608-1274,1,8/1/2007,Yes,YES,P,506986,ZOOF,7.6,7.6,7,,,1,8237
NLA06608-1278,1,8/21/2007,Yes,YES,P,505255,ZOOC,11.5,11.5,2.6,IM,IM: TOW LENGTH SHORT COMPARED TO SITE DEPTH,1,8238
NLA06608-1278,1,8/21/2007,Yes,YES,P,505256,ZOOF,11.5,11.5,2.6,IM,IM: TOWL LENGTH SHORT COMPARED TO SITE DEPTH,1,8238
NLA06608-1279,1,8/26/2007,Yes,YES,P,504316,ZOOC,3.4,3.4,3.4,,,1,8239
NLA06608-1279,1,8/26/2007,Yes,YES,P,504315,ZOOF,3.4,3.4,3.4,,,1,8239
NLA06608-1281,1,7/18/2007,Yes,YES,P,506505,ZOOC,9.5,9.5,8,,,1,8240
NLA06608-1281,1,7/18/2007,Yes,YES,P,506506,ZOOF,9.5,9.5,8,,,1,8240
NLA06608-1283,1,6/27/2007,Yes,YES,P,506296,ZOOC,5.5,5.5,5,,,1,8241
NLA06608-1283,1,6/27/2007,Yes,YES,P,506295,ZOOF,5.5,5.5,5,,,1,8241
NLA06608-1284,1,8/24/2007,Yes,YES,P,509186,ZOOC,48.5,44.7,48.2,,,1,8242
NLA06608-1284,1,8/24/2007,Yes,YES,P,509185,ZOOF,48.5,44.7,48.2,,,1,8242
NLA06608-1288,1,8/27/2007,Yes,YES,P,516495,ZOOC,10,10,9.5,,,1,8243
NLA06608-1288,1,8/27/2007,Yes,YES,P,516496,ZOOF,10,10,9.5,,,1,8243
NLA06608-1292,1,7/20/2007,Yes,YES,P,505715,ZOOC,8.8,8.6,8.8,,,1,8244
NLA06608-1292,1,7/20/2007,Yes,YES,P,505716,ZOOF,8.8,8.6,8.8,,,1,8244
NLA06608-1295,1,7/12/2007,Yes,YES,P,504776,ZOOC,1.2,1.2,1.2,,IM: APPEARS TO BE TWO TOWS,1,8245
NLA06608-1295,1,7/12/2007,Yes,YES,P,504775,ZOOF,1.2,1.2,1.2,,IM: APPEARS TO BE TWO TOWS,1,8245
NLA06608-1297,1,9/13/2007,Yes,YES,P,517645,ZOOC,4.2,4.2,3.7,,,1,8246
NLA06608-1297,1,9/13/2007,Yes,YES,P,517646,ZOOF,4.2,4.2,3.7,,,1,8246
NLA06608-1300,1,8/15/2007,Yes,YES,P,504595,ZOOC,30,19.1,19,,,1,8247
NLA06608-1300,1,8/15/2007,Yes,YES,P,504596,ZOOF,30,19.1,19,,,1,8247
NLA06608-1303,1,8/8/2007,Yes,YES,P,505535,ZOOC,2.8,2.7,2,,,,8248
NLA06608-1303,1,8/8/2007,Yes,YES,P,505536,ZOOF,2.8,2.7,2,,,,8248
NLA06608-1312,1,9/27/2007,Yes,YES,P,517585,ZOOC,6.5,6.5,6.5,,,1,8249
NLA06608-1312,1,9/27/2007,Yes,YES,P,517586,ZOOF,6.5,6.5,6.5,,,1,8249
NLA06608-1316,1,8/17/2007,Yes,YES,P,515605,ZOOC,1.5,1.5,1.5,IM,IM:  TOW LENGTH MAY BE 3 (TWO TOWS?),1,8250
NLA06608-1316,1,8/17/2007,Yes,YES,P,515606,ZOOF,1.5,1.5,1.5,IM,IM:  TOW LENGTH MAY BE 3 (TWO TOWS?),1,8250
NLA06608-1319,1,8/7/2007,Yes,YES,P,510075,ZOOC,3,3,2.5,,,1,8251
NLA06608-1319,1,8/7/2007,Yes,YES,P,510076,ZOOF,3,3,2.5,,,1,8251
NLA06608-1321,1,8/1/2007,Yes,YES,P,511805,ZOOC,27,27,26.4,,,1,8252
NLA06608-1321,1,8/1/2007,Yes,YES,P,511806,ZOOF,27,27,26.4,,,1,8252
NLA06608-1323,1,6/26/2007,Yes,YES,P,505845,ZOOC,21.5,21.5,18,,,1,8253
NLA06608-1323,1,6/26/2007,Yes,YES,P,505846,ZOOF,21.5,21.5,18.5,,,1,8253
NLA06608-1326,1,8/6/2007,Yes,YES,P,506646,ZOOC,2.4,2.4,2,,,1,8254
NLA06608-1326,1,8/6/2007,Yes,YES,P,506645,ZOOF,2.4,2.4,2,,,1,8254
NLA06608-1329,1,8/8/2007,Yes,YES,P,512485,ZOOC,3.4,3.4,2.9,,,1,8255
NLA06608-1329,1,8/8/2007,Yes,YES,P,512486,ZOOF,3.4,3.4,2.9,,,1,8255
NLA06608-1332,1,8/21/2007,Yes,YES,P,515815,ZOOC,1.5,1.5,1.1,IM,IM: TOW LENGTH MAY BE 2.2 (TWO TOWS?),1,8256
NLA06608-1332,1,8/21/2007,Yes,YES,P,515816,ZOOF,1.5,1.5,1.1,IM,IM: TOW LENGTH MAY BE 2.2 (TWO TOWS?),1,8256
NLA06608-1333,1,9/24/2007,Yes,YES,P,517555,ZOOC,14.9,14.9,14,,,1,8257
NLA06608-1333,1,9/24/2007,Yes,YES,P,517556,ZOOF,14.9,14.9,14,,,1,8257
NLA06608-1334,1,7/31/2007,Yes,YES,P,504265,ZOOC,15.5,15,15,,,1,8258
NLA06608-1334,1,7/31/2007,Yes,YES,P,504266,ZOOF,15.5,15,15,,,1,8258
NLA06608-1334,2,8/14/2007,Yes,NO,P,515335,ZOOC,18,18,18,,,1,8259
NLA06608-1334,2,8/14/2007,Yes,NO,P,515336,ZOOF,18,18,18,,,1,8259
NLA06608-1334,2,8/14/2007,Yes,NO,D,515355,ZOOC,18,18,18,,,1,8259
NLA06608-1334,2,8/14/2007,Yes,NO,D,515356,ZOOF,18,18,18,,,1,8259
NLA06608-1336,1,9/19/2007,Yes,YES,P,516675,ZOOC,2.3,2.3,2,,,1,8260
NLA06608-1336,1,9/19/2007,Yes,YES,P,516676,ZOOF,2.3,2.3,2,,,1,8260
NLA06608-1338,1,6/27/2007,Yes,YES,P,514065,ZOOC,1.4,1.4,1.8,F1,"NETS WERE DIPPED TO 0.9 M, TWO TIMES EACH; IM: LENGTH CHANGED (0.9)",1,8261
NLA06608-1338,1,6/27/2007,Yes,YES,P,514066,ZOOF,1.4,1.4,1.8,F1,"NETS WERE DIPPED TO 0.9 M, TWO TIMES EACH; IM: LENGTH CHANGED (0.9)",1,8261
NLA06608-1339,1,8/30/2007,Yes,YES,P,505066,ZOOC,7.5,7.5,7,,,1,8262
NLA06608-1339,1,8/30/2007,Yes,YES,P,505065,ZOOF,7.5,7.5,7,,,1,8262
NLA06608-1342,1,7/17/2007,Yes,YES,P,506335,ZOOC,3.7,3.7,3,,,1,8263
NLA06608-1342,1,7/17/2007,Yes,YES,P,506336,ZOOF,3.7,3.7,3,,,1,8263
NLA06608-1344,1,7/10/2007,Yes,YES,P,504955,ZOOC,,,1.9,,,1,8264
NLA06608-1344,1,7/10/2007,Yes,YES,P,504956,ZOOF,,,1.9,,,1,8264
NLA06608-1346,1,7/12/2007,Yes,YES,P,504695,ZOOC,5,5,3.7,,,1,8265
NLA06608-1346,1,7/12/2007,Yes,YES,P,504696,ZOOF,5,5,3.7,,,1,8265
NLA06608-1347,1,6/28/2007,Yes,YES,P,506695,ZOOC,5.8,5.8,5,,,1,8266
NLA06608-1347,1,6/28/2007,Yes,YES,P,506696,ZOOF,5.8,5.8,5,,,1,8266
NLA06608-1348,1,8/8/2007,Yes,YES,P,502085,ZOOC,38.5,38.5,38,,,1,8267
NLA06608-1348,1,8/8/2007,Yes,YES,P,502086,ZOOF,38.5,38.5,38,,,1,8267
NLA06608-1349,1,8/23/2007,Yes,YES,P,512575,ZOOC,3.1,3.1,2.6,,,1,8268
NLA06608-1349,1,8/23/2007,Yes,YES,P,512576,ZOOF,3.1,3.1,2.6,,,1,8268
NLA06608-1354,1,7/28/2007,Yes,YES,P,507645,ZOOC,50.2,50.2,30,,,1,8269
NLA06608-1354,1,7/28/2007,Yes,YES,P,507646,ZOOF,50.2,50.2,27,,,1,8269
NLA06608-1355,1,7/3/2007,Yes,YES,P,504525,ZOOC,26,26,25,,,1,8270
NLA06608-1355,1,7/3/2007,Yes,YES,P,504526,ZOOF,26,26,25,,,1,8270
NLA06608-1355,2,8/21/2007,Yes,NO,P,507315,ZOOC,25.6,25.6,25.5,IM,"IM:TEAM INDICATED SAMPLE TYPE D, DUPLICATE, FOR THIS SAMPLE SERIES, BUT NO PRIMARY SAMPLE SERIES WAS RECORDED FOR THIS SECOND VISIT.",1,8271
NLA06608-1355,2,8/21/2007,Yes,NO,P,507316,ZOOF,25.6,25.6,25.5,IM,"IM:TEAM INDICATED SAMPLE TYPE D, DUPLICATE, FOR THIS SAMPLE SERIES, BUT NO PRIMARY SAMPLE SERIES WAS RECORDED FOR THIS SECOND VISIT.",1,8271
NLA06608-1356,1,8/13/2007,Yes,YES,P,510025,ZOOC,3.7,3,3,,,1,8272
NLA06608-1356,1,8/13/2007,Yes,YES,P,510026,ZOOF,3.7,3,3,,,1,8272
NLA06608-1358,1,8/28/2007,Yes,YES,P,517465,ZOOC,7,6.7,6,,,1,8273
NLA06608-1358,1,8/28/2007,Yes,YES,P,517466,ZOOF,7,6.7,6,,,1,8273
NLA06608-1358,2,9/18/2007,Yes,NO,P,517455,ZOOC,6.7,6.7,5.5,,,1,8274
NLA06608-1358,2,9/18/2007,Yes,NO,P,517456,ZOOF,6.7,6.7,5.5,,,1,8274
NLA06608-1359,1,7/31/2007,Yes,YES,P,510285,ZOOC,4,4,3.5,F1,NARCOTIZED AT INDEX SITE - PRESERVED ON SHORE,1,8275
NLA06608-1359,1,7/31/2007,Yes,YES,P,510286,ZOOF,4,4,3.5,F2,NARCOTIZED AT INDEX SITE - PRESERVED ON SHORE,1,8275
NLA06608-1360,1,8/19/2007,Yes,YES,P,510055,ZOOC,12,12,11.5,,,1,8276
NLA06608-1360,1,8/19/2007,Yes,YES,P,510056,ZOOF,12,12,11.5,,,1,8276
NLA06608-1364,1,6/20/2007,Yes,YES,P,502925,ZOOC,2.4,2.4,2,,,1,8277
NLA06608-1364,1,6/20/2007,Yes,YES,P,502926,ZOOF,2.4,2.4,2,,,1,8277
NLA06608-1365,1,8/21/2007,Yes,YES,P,509705,ZOOC,5.7,5.7,6,,IM: TOW LENGTH CHANGED (0.6),1,8278
NLA06608-1365,1,8/21/2007,Yes,YES,P,509706,ZOOF,5.7,5.7,6,,IM: TOW LENGTH CHANGED (0.6),1,8278
NLA06608-1367,1,8/14/2007,Yes,YES,P,511085,ZOOC,1,1,1,,IM: APPEARS TO BE TWO TOWS,1,8279
NLA06608-1367,1,8/14/2007,Yes,YES,P,511086,ZOOF,1,1,1,,IM: APPEARS TO BE TWO TOWS,1,8279
NLA06608-1368,1,9/18/2007,Yes,YES,P,514795,ZOOC,1.3,1.3,0.8,IM,IM: TOW LENGTH MAY BE 1.6 (TWO TOWS?),1,8280
NLA06608-1368,1,9/18/2007,Yes,YES,P,514796,ZOOF,1.3,1.3,0.8,IM,IM: TOW LENGTH MAY BE 1.6 (TWO TOWS?),1,8280
NLA06608-1369,1,6/21/2007,Yes,YES,P,504705,ZOOC,5.8,5.8,5.1,,,1,8281
NLA06608-1369,1,6/21/2007,Yes,YES,P,504706,ZOOF,5.8,5.8,5.1,,,1,8281
NLA06608-1370,1,8/31/2007,Yes,YES,P,511235,ZOOC,6,6,6,,IM: TOW LENGTH CHANGED (60),1,8282
NLA06608-1370,1,8/31/2007,Yes,YES,P,511236,ZOOF,6,6,6,,IM: TOW LENGTH CHANGED (60),1,8282
NLA06608-1372,1,9/17/2007,Yes,YES,P,516765,ZOOC,9.9,9.6,9.3,,,1,8283
NLA06608-1372,1,9/17/2007,Yes,YES,P,516766,ZOOF,9.9,9.6,9.3,,,1,8283
NLA06608-1375,1,9/4/2007,Yes,YES,P,513845,ZOOC,5.4,5.4,5,,,1,8284
NLA06608-1375,1,9/4/2007,Yes,YES,P,513846,ZOOF,5.4,5.4,5,,,1,8284
NLA06608-1376,1,9/26/2007,Yes,YES,P,517255,ZOOC,7,7,6.5,,,1,8285
NLA06608-1376,1,9/26/2007,Yes,YES,P,517256,ZOOF,7,7,6.5,,,1,8285
NLA06608-1377,1,7/22/2007,Yes,YES,P,507895,ZOOC,16.3,16.3,16,,,1,8286
NLA06608-1377,1,7/22/2007,Yes,YES,P,507896,ZOOF,16.3,16.3,16,,,1,8286
NLA06608-1380,1,7/18/2007,Yes,YES,P,504865,ZOOC,7.1,7.1,6.8,,,1,8287
NLA06608-1380,1,7/18/2007,Yes,YES,P,504866,ZOOF,7.1,7.1,6.8,,,1,8287
NLA06608-1383,1,8/22/2007,Yes,YES,P,509715,ZOOC,9.5,9.5,8,,,1,8288
NLA06608-1383,1,8/22/2007,Yes,YES,P,509716,ZOOF,9.5,9.5,8,,,1,8288
NLA06608-1387,1,7/20/2007,Yes,YES,P,504226,ZOOC,2.7,2.7,2.7,,,1,8290
NLA06608-1387,1,7/20/2007,Yes,YES,P,504225,ZOOF,2.7,2.7,2.7,,,1,8290
NLA06608-1389,1,8/7/2007,Yes,YES,P,507086,ZOOC,1.8,1.8,1.2,IM,IM: TOW LENGTH MAY BE 2.4 (TWO TOWS?),1,8291
NLA06608-1389,1,8/7/2007,Yes,YES,P,507085,ZOOF,1.8,1.8,1.2,IM,IM: TOW LENGTH MAY BE 2.4 (TWO TOWS?),1,8291
NLA06608-1389,2,8/29/2007,Yes,NO,P,508745,ZOOC,1.8,1.8,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8292
NLA06608-1389,2,8/29/2007,Yes,NO,P,508746,ZOOF,1.8,1.8,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8292
NLA06608-1389,2,8/29/2007,Yes,NO,D,508365,ZOOC,1.8,1.8,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8292
NLA06608-1389,2,8/29/2007,Yes,NO,D,508366,ZOOF,1.8,1.8,1,IM,IM: TOW LENGTH MAY BE 2 (TWO TOWS?),1,8292
NLA06608-1390,1,7/19/2007,Yes,YES,P,503595,ZOOC,17.5,17.5,16,,,1,8293
NLA06608-1390,1,7/19/2007,Yes,YES,P,503596,ZOOF,17.5,17.5,16,,,1,8293
NLA06608-1391,1,9/5/2007,Yes,YES,P,507755,ZOOC,4.3,4.3,3.5,,,1,8294
NLA06608-1391,1,9/5/2007,Yes,YES,P,507756,ZOOF,4.3,4.3,3.5,,,1,8294
NLA06608-1396,1,6/21/2007,Yes,YES,P,502845,ZOOC,3.4,3.4,2.9,,,1,8295
NLA06608-1396,1,6/21/2007,Yes,YES,P,502846,ZOOF,3.4,3.4,2.9,,,1,8295
NLA06608-1397,1,7/10/2007,Yes,YES,P,510346,ZOOC,3.9,3.9,3.8,,,1,8296
NLA06608-1397,1,7/10/2007,Yes,YES,P,510345,ZOOF,3.9,3.9,3.8,,,1,8296
NLA06608-1398,1,8/17/2007,Yes,YES,P,509625,ZOOC,1,1,1,F1,SAMPLED TWICE; IM: TOW LENGTH CHANGED (0.5),1,8297
NLA06608-1398,1,8/17/2007,Yes,YES,P,509626,ZOOF,1,1,1,F1,SAMPLED TWICE; IM: TOW LENGTH CHANGED (0.5),1,8297
NLA06608-1401,1,7/11/2007,Yes,YES,P,506036,ZOOC,4.1,4.1,3.5,,,1,8298
NLA06608-1401,1,7/11/2007,Yes,YES,P,506035,ZOOF,4.1,4.1,3.5,,,1,8298
NLA06608-1403,1,7/2/2007,Yes,YES,P,505126,ZOOC,12.8,12.8,11.8,G1,TOW DEPTH = 11.8M,1,8300
NLA06608-1403,1,7/2/2007,Yes,YES,P,505125,ZOOF,12.8,12.8,11.8,G1,TOW DEPTH = 11.8M,1,8300
NLA06608-1413,1,7/11/2007,Yes,YES,P,503126,ZOOC,4,4,3.5,F1,"BUCKET MAY BE LEAKING, VERY TURBID WATER. ALGAL BLOOM LIKELY.",1,8302
NLA06608-1413,1,7/11/2007,Yes,YES,P,503125,ZOOF,4,4,3.5,,,1,8302
NLA06608-1414,1,8/28/2007,Yes,YES,P,509095,ZOOC,2.4,2.4,1.9,,,1,8303
NLA06608-1414,1,8/28/2007,Yes,YES,P,509096,ZOOF,2.4,2.4,1.9,,,1,8303
NLA06608-1417,1,7/31/2007,Yes,YES,P,511305,ZOOC,9.3,9.3,8.8,,,1,8304
NLA06608-1417,1,7/31/2007,Yes,YES,P,511306,ZOOF,9.3,9.3,8.6,,,1,8304
NLA06608-1420,1,9/18/2007,Yes,YES,P,516665,ZOOC,3.2,3.2,2.5,,,1,8305
NLA06608-1420,1,9/18/2007,Yes,YES,P,516666,ZOOF,3.2,3.2,2.5,,,1,8305
NLA06608-1421,1,7/17/2007,Yes,YES,P,510325,ZOOC,2,2,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,8306
NLA06608-1421,1,7/17/2007,Yes,YES,P,510326,ZOOF,2,2,1.5,IM,IM: TOW LENGTH MAY BE 3 (TWO TOWS?),1,8306
NLA06608-1425,1,8/7/2007,Yes,YES,P,508526,ZOOC,6.9,6.9,6.4,,,1,8307
NLA06608-1425,1,8/7/2007,Yes,YES,P,506135,ZOOF,6.9,6.9,6.4,,,1,8307
NLA06608-1426,1,7/23/2007,Yes,YES,P,504455,ZOOC,1.4,1.4,2,F1,TOWED TWICE; IM: TOW LENGTH CHANGED (1),1,8308
NLA06608-1426,1,7/23/2007,Yes,YES,P,504456,ZOOF,1.4,1.4,2,F1,TOWED TWICE; IM: TOW LENGTH CHANGED (1),1,8308
NLA06608-1432,1,6/19/2007,Yes,YES,P,505785,ZOOC,3.4,3.4,2.5,,,1,8309
NLA06608-1432,1,6/19/2007,Yes,YES,P,505786,ZOOF,3.4,3.4,2.5,,,1,8309
NLA06608-1434,1,8/1/2007,Yes,YES,P,513585,ZOOC,5.5,5.5,5,,,1,8310
NLA06608-1434,1,8/1/2007,Yes,YES,P,513586,ZOOF,5.5,5.5,5,,,1,8310
NLA06608-1435,1,8/1/2007,Yes,YES,P,503836,ZOOC,2.1,2.1,2.1,,,1,8311
NLA06608-1435,1,8/1/2007,Yes,YES,P,503835,ZOOF,2.1,2.1,2.1,,,1,8311
NLA06608-1436,1,6/21/2007,Yes,YES,P,514595,ZOOC,11,11,10,,,1,8312
NLA06608-1436,1,6/21/2007,Yes,YES,P,514596,ZOOF,11,11,10,,,1,8312
NLA06608-1439,1,7/17/2007,Yes,YES,P,502386,ZOOC,21,21,21,,,1,8313
NLA06608-1439,1,7/17/2007,Yes,YES,P,502385,ZOOF,21,21,21,,,1,8313
NLA06608-1445,1,7/18/2007,Yes,YES,P,504405,ZOOC,1,1,1,F1,TWO TOWS; IM: TOW LENGTH CHANGED (0.5),1,8314
NLA06608-1445,1,7/18/2007,Yes,YES,P,504406,ZOOF,1,1,1,F1,TWO TOWS; IM: TOW LENGTH CHANGED (0.5),1,8314
NLA06608-1446,1,8/29/2007,Yes,YES,P,510035,ZOOC,3.6,3.6,3,,,1,8315
NLA06608-1446,1,8/29/2007,Yes,YES,P,510036,ZOOF,3.6,3.6,3,,,1,8315
NLA06608-1447,1,7/18/2007,Yes,YES,P,503425,ZOOC,7.1,7.1,6.8,,,1,8316
NLA06608-1447,1,7/18/2007,Yes,YES,P,503426,ZOOF,7.1,7.1,6.8,,,1,8316
NLA06608-1450,1,7/24/2007,Yes,YES,P,512565,ZOOC,15,15,15,,,1,8317
NLA06608-1450,1,7/24/2007,Yes,YES,P,512566,ZOOF,15,15,15,,,1,8317
NLA06608-1454,1,7/25/2007,Yes,YES,P,503276,ZOOC,5.7,5.7,5,,,1,8319
