SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,BASINAREA_KM2,BASINAREA_HA,BASINAREA_LU_KM2,MISSDATA_KM2_BSN,NLCD11_KM2_BSN,NLCD12_KM2_BSN,NLCD21_KM2_BSN,NLCD22_KM2_BSN,NLCD23_KM2_BSN,NLCD24_KM2_BSN,NLCD31_KM2_BSN,NLCD32_KM2_BSN,NLCD41_KM2_BSN,NLCD42_KM2_BSN,NLCD43_KM2_BSN,NLCD51_KM2_BSN,NLCD52_KM2_BSN,NLCD71_KM2_BSN,NLCD72_KM2_BSN,NLCD73_KM2_BSN,NLCD74_KM2_BSN,NLCD81_KM2_BSN,NLCD82_KM2_BSN,NLCD90_KM2_BSN,NLCD91_KM2_BSN,NLCD92_KM2_BSN,NLCD93_KM2_BSN,NLCD94_KM2_BSN,NLCD95_KM2_BSN,NLCD96_KM2_BSN,NLCD97_KM2_BSN,NLCD98_KM2_BSN,NLCD99_KM2_BSN,LANDUSE_KM2_BSN,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,FLAG_LU_BASIN,COMMENT_LU_BASIN
NLA06608-1238,1,PROB_Lake,Target_Sampled,25.33869649,2533.869649,25.33869649,0,6.196,0,1.015,0.357,0.025,0,0,0,2.627,3.425,9.258,0,0.39,0.169,0,0,0,0.603,0.147,1.025,0,0,0,0,0.104,0,0,0,0,25.341,24.5,0,24.5,4,1.4,0.1,0,5.5,0,10.4,13.5,36.5,60.4,1.5,0.7,2.4,0.6,3,4,0.4,4.4,,
NLA06608-1239,1,PROB_Lake,Target_Sampled,3.411792422,341.1792422,3.411792422,0,0.896,0,0.011,0.121,0,0,0,0,0.604,0.026,0.011,0,0.16,0.138,0,0,0,0.458,0.535,0.166,0,0,0,0,0.292,0,0,0,0,3.418,26.3,0,26.3,0.3,3.5,0,0,3.8,0,17.7,0.8,0.3,18.8,4.7,4,13.4,15.7,29.1,4.9,8.6,13.5,,
NLA06608-1240,1,PROB_Lake,Target_Sampled,30.26532776,3026.532776,30.26532776,0,0.31,0,0.378,0,0,0,0,0,14.023,0.007,0,0,0,11.41,0,0,0,3.872,0.27,0,0,0,0,0,0,0,0,0,0,30.27,1,0,1,1.2,0,0,0,1.2,0,46.3,0,0,46.3,0,37.7,12.8,0.9,13.7,0,0,0,,
NLA06608-1241,1,PROB_Lake,Target_Sampled,175.074472,17507.4472,175.074472,0,4.155,0,13.827,4.437,0.659,0.216,0.098,0,66.303,12.886,4.856,0,3.172,6.303,0,0,0,53.636,3.676,0.804,0,0,0,0,0.05,0,0,0,0,175.078,2.4,0,2.4,7.9,2.5,0.4,0.1,10.9,0.1,37.9,7.4,2.8,48.1,1.8,3.6,30.6,2.1,32.7,0.5,0,0.5,,
NLA06608-1242,1,PROB_Lake,Target_Sampled,2.564812633,256.4812633,2.564812633,0,0.23,0,0.158,0.135,0.03,0,0.004,0,0.957,0.007,0,0,0.139,0,0,0,0,0.288,0.566,0.047,0,0,0,0,0.005,0,0,0,0,2.566,9,0,9,6.2,5.3,1.2,0,12.7,0.2,37.3,0.3,0,37.6,5.4,0,11.2,22.1,33.3,1.8,0.2,2,,
NLA06608-1243,1,PROB_Lake,Target_Sampled,348.7001849,34870.01849,348.7001849,0,15.552,0,15.881,12.197,2.78,1.436,0.159,0,21.537,1.112,0.06,0,8.528,3.389,0,0,0,47.901,159.892,57.08,0,0,0,0,1.205,0,0,0,0,348.709,4.5,0,4.5,4.6,3.5,0.8,0.4,9.3,0,6.2,0.3,0,6.5,2.4,1,13.7,45.9,59.6,16.4,0.3,16.7,,
NLA06608-1244,1,PROB_Lake,Target_Sampled,42.23177747,4223.177747,42.23177747,0,3.172,0,0.86,0.065,0,0,0,0,0,0.07,0.044,0,0,33.046,0,0,0,0,0,0.675,0,0,0,0,4.307,0,0,0,0,42.239,7.5,0,7.5,2,0.2,0,0,2.2,0,0,0.2,0.1,0.3,0,78.2,0,0,0,1.6,10.2,11.8,,
NLA06608-1245,1,PROB_Lake,Target_Sampled,6.805604872,680.5604872,6.805604872,0,3.846,0,0.066,0,0,0,0,0,0,0.071,0,0,0,0.028,0,0,0,0,0,2.777,0,0,0,0,0.018,0,0,0,0,6.806,56.5,0,56.5,1,0,0,0,1,0,0,1,0,1,0,0.4,0,0,0,40.8,0.3,41.1,,
NLA06608-1255,1,PROB_Lake,Target_Sampled,858.142262,85814.2262,858.142262,0,10.639,0,26.849,1.79,0.248,0.056,0.39,0,1.856,0.005,0,0,4.666,163.461,0,0,0,440.121,193.032,0.005,0,0,0,0,15.023,0,0,0,0,858.141,1.2,0,1.2,3.1,0.2,0,0,3.3,0,0.2,0,0,0.2,0.5,19,51.3,22.5,73.8,0,1.8,1.8,,
NLA06608-1256,1,PROB_Lake,Target_Sampled,12.07280743,1207.280743,12.07280743,0,0.134,0,0.54,0.014,0,0,0,0,0.011,0,0,0,0,11.339,0,0,0,0.016,0.019,0,0,0,0,0,0,0,0,0,0,12.073,1.1,0,1.1,4.5,0.1,0,0,4.6,0,0.1,0,0,0.1,0,93.9,0.1,0.2,0.3,0,0,0,,
NLA06608-1258,1,PROB_Lake,Target_Sampled,1.954359419,195.4359419,1.954359419,0,0.275,0,0.095,0.07,0,0,0.081,0,0.056,0.006,0.005,0,0.006,0,0,0,0,0.113,1.199,0.034,0,0,0,0,0.012,0,0,0,0,1.952,14.1,0,14.1,4.9,3.6,0,0,8.5,4.1,2.9,0.3,0.3,3.5,0.3,0,5.8,61.4,67.2,1.7,0.6,2.3,,
NLA06608-1259,1,PROB_Lake,Target_Sampled,2.305341056,230.5341056,2.305341056,0,0.179,0.005,0,0,0,0,0.154,0,0.054,0.809,0.011,0,0,1.009,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,2.308,7.8,0.2,8,0,0,0,0,0,6.7,2.3,35.1,0.5,37.9,0,43.8,0,0,0,3.8,0,3.8,,
NLA06608-1261,1,PROB_Lake,Target_Sampled,2181.751931,218175.1931,2181.751931,0,0.204,0,11.814,1.628,0.194,0,9.066,0,0.779,597.944,1.88,0,1431.309,78.058,0,0,0,20.54,12.971,1.374,0,0,0,0,13.875,0,0,0,0,2181.636,0,0,0,0.5,0.1,0,0,0.6,0.4,0,27.4,0.1,27.5,65.6,3.6,0.9,0.6,1.5,0.1,0.6,0.7,,
NLA06608-1262,1,PROB_Lake,Target_Sampled,142.4036846,14240.36846,142.4036846,0,4.196,0,4.351,0.635,0,0,0.018,0,51.989,9.76,0.061,0,9.66,2.586,0,0,0,34.835,4.96,12.1,0,0,0,0,7.237,0,0,0,0,142.388,2.9,0,2.9,3.1,0.4,0,0,3.5,0,36.5,6.9,0,43.4,6.8,1.8,24.5,3.5,28,8.5,5.1,13.6,,
NLA06608-1263,1,PROB_Lake,Target_Sampled,20.78357605,2078.357605,20.78357605,0,0.589,0,1.337,0.277,0.305,0.04,0.022,0,8.098,0.062,0.007,0,0.122,0.283,0,0,0,9.284,0.342,0,0,0,0,0,0.018,0,0,0,0,20.786,2.8,0,2.8,6.4,1.3,1.5,0.2,9.4,0.1,39,0.3,0,39.3,0.6,1.4,44.7,1.6,46.3,0,0.1,0.1,,
NLA06608-1266,1,PROB_Lake,Target_Sampled,9.595702356,959.5702356,9.595702356,0,0.04,0,0,0,0,0,0,0,0,0,0,0,9.358,0.005,0,0,0,0,0,0,0,0,0,0,0.193,0,0,0,0,9.596,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,97.5,0.1,0,0,0,0,2,2,,
NLA06608-1268,1,PROB_Lake,Target_Sampled,13.55087388,1355.087388,13.55087388,0,0.742,0,0.741,0.157,0.034,0,0.004,0,2.628,0,0,0,0,1.414,0,0,0,5.003,2.811,0.005,0,0,0,0,0.017,0,0,0,0,13.556,5.5,0,5.5,5.5,1.2,0.3,0,7,0,19.4,0,0,19.4,0,10.4,36.9,20.7,57.6,0,0.1,0.1,,
NLA06608-1269,1,PROB_Lake,Target_Sampled,0.683333349,68.33333494,0.683333349,0,0.18,0,0.041,0.259,0.191,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.684,26.3,0,26.3,6,37.9,28,0.7,72.6,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,,
NLA06608-1270,1,PROB_Lake,Target_Sampled,244.5866903,24458.66903,244.5866903,0,5.462,14.334,0,0,0,0,14.237,0,2.024,40.12,1.263,0,68.498,98.109,0,0,0,0.041,0,0.51,0,0,0,0,0.193,0,0,0,0,244.791,2.2,5.9,8.1,0,0,0,0,0,5.8,0.8,16.4,0.5,17.7,28,40.1,0,0,0,0.2,0.1,0.3,,
NLA06608-1271,1,PROB_Lake,Target_Sampled,1.58049867,158.049867,1.58049867,0,0.233,0,0.088,0.019,0.004,0,0.003,0,0.004,0,0.074,0,0.013,0.341,0,0,0,0,0.726,0,0,0,0,0,0.077,0,0,0,0,1.582,14.7,0,14.7,5.6,1.2,0.3,0,7.1,0.2,0.3,0,4.7,5,0.8,21.6,0,45.9,45.9,0,4.9,4.9,,
NLA06608-1273,1,PROB_Lake,Target_Sampled,5.182621152,518.2621152,5.182621152,0,0.166,0,3.233,0.952,0.088,0.015,0,0,0.646,0,0,0,0.021,0,0,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,5.182,3.2,0,3.2,62.4,18.4,1.7,0.3,82.8,0,12.5,0,0,12.5,0.4,0,0,0,0,1.2,0,1.2,,
NLA06608-1274,1,PROB_Lake,Target_Sampled,1.967806707,196.7806707,1.967806707,0,0.518,0,0.016,0,0,0,0,0,0.515,0.879,0,0,0.014,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1.962,26.3,0,26.3,0.8,0,0,0,0.8,0,26.2,44.7,0,70.9,0.7,0,0,0,0,1,0,1,,
NLA06608-1278,1,PROB_Lake,Target_Sampled,7606.983636,760698.3636,7606.983636,0,685.234,0,286.236,28.458,3.929,0.861,0.626,0,46.481,3.596,0,0,0,581.045,0,0,0,587.047,4640.459,34.652,0,0,0,0,708.35,0,0,0,0,7606.974,9,0,9,3.8,0.4,0.1,0,4.3,0,0.6,0,0,0.6,0,7.6,7.7,61,68.7,0.5,9.3,9.8,,
NLA06608-1279,1,PROB_Lake,Target_Sampled,8.662898514,866.2898514,8.662898514,0,0.09,0,0,0,0,0,0,0,0.82,6.432,0.851,0,0,0.197,0,0,0,0.005,0,0.226,0,0,0,0,0.041,0,0,0,0,8.662,1,0,1,0,0,0,0,0,0,9.5,74.2,9.8,93.5,0,2.3,0.1,0,0.1,2.6,0.5,3.1,,
NLA06608-1281,1,PROB_Lake,Target_Sampled,0.783919013,78.39190133,0.783919013,0,0.064,0,0,0,0,0,0,0,0,0.647,0,0,0.074,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.786,8.2,0,8.2,0,0,0,0,0,0,0,82.5,0,82.5,9.4,0,0,0,0,0.1,0,0.1,,
NLA06608-1283,1,PROB_Lake,Target_Sampled,14.43389199,1443.389199,14.43389199,0,0.071,0,0.51,0.294,0.045,0.01,0,0,2.57,0.213,0.018,0,0.075,1.247,0,0,0,6.107,2.145,0.008,0,0,0,0,1.125,0,0,0,0,14.438,0.5,0,0.5,3.5,2,0.3,0.1,5.9,0,17.8,1.5,0.1,19.4,0.5,8.6,42.3,14.9,57.2,0.1,7.8,7.9,,
NLA06608-1284,1,PROB_Lake,Target_Sampled,8306.973485,830697.3485,8306.973485,0,73.213,0,46.276,17.114,1.508,0.118,149.721,0,749.073,3589.884,313.825,0,2246.574,692.866,0,0,0,272.059,9.766,137.622,0,0,0,0,7.341,0,0,0,0,8306.96,0.9,0,0.9,0.6,0.2,0,0,0.8,1.8,9,43.2,3.8,56,27,8.3,3.3,0.1,3.4,1.7,0.1,1.8,,
NLA06608-1288,1,PROB_Lake,Target_Sampled,10687.12312,1068712.312,10687.12312,0,219.361,0,450.93,62.833,7.343,1.84,7.717,0,2937.14,3434.279,1152.119,0,105.602,572.549,0,0,0,1444.304,12.722,267.646,0,0,0,0,10.731,0,0,0,0,10687.116,2.1,0,2.1,4.2,0.6,0.1,0,4.9,0.1,27.5,32.1,10.8,70.4,1,5.4,13.5,0.1,13.6,2.5,0.1,2.6,,
NLA06608-1292,1,PROB_Lake,Target_Sampled,18.31326894,1831.326894,18.31326894,0,1.311,0,1.518,1.94,0.211,0.007,0,0,2.827,0,0.223,0,0.018,2.256,0,0,0,7.262,0.68,0.04,0,0,0,0,0.023,0,0,0,0,18.316,7.2,0,7.2,8.3,10.6,1.2,0,20.1,0,15.4,0,1.2,16.6,0.1,12.3,39.7,3.7,43.4,0.2,0.1,0.3,,
NLA06608-1295,1,PROB_Lake,Target_Sampled,8.601304985,860.1304985,8.601304985,0,0.672,0,0.813,1.383,0.077,0.003,0,0,0,0,0,0,5.503,0,0,0,0,0,0.104,0.036,0,0,0,0,0.012,0,0,0,0,8.603,7.8,0,7.8,9.5,16.1,0.9,0,26.5,0,0,0,0,0,64,0,0,1.2,1.2,0.4,0.1,0.5,,
NLA06608-1297,1,PROB_Lake,Target_Sampled,39.49117151,3949.117151,39.49117151,0,2.682,0,0.493,0.041,0,0,0,0,0,0,0,0,28.324,0.104,0,0,0,0,7.572,0.065,0,0,0,0,0.206,0,0,0,0,39.487,6.8,0,6.8,1.2,0.1,0,0,1.3,0,0,0,0,0,71.7,0.3,0,19.2,19.2,0.2,0.5,0.7,,
NLA06608-1300,1,PROB_Lake,Target_Sampled,15896.43466,1589643.466,15896.43466,0,53.872,0.07,77.515,11.036,2.12,0.186,13.278,0,194.068,4981.732,17.372,0,1917.693,8375.179,0,0,0,47.606,63.959,47.199,0,0,0,0,93.63,0,0,0,0,15896.515,0.3,0,0.3,0.5,0.1,0,0,0.6,0.1,1.2,31.3,0.1,32.6,12.1,52.7,0.3,0.4,0.7,0.3,0.6,0.9,,
NLA06608-1303,1,PROB_Lake,Target_Sampled,377.1465242,37714.65242,377.1465242,0,32.17,0,10.699,7.052,0.508,0.083,0.005,0,31.714,1.209,0.201,0,8.584,7.113,0,0,0,73.051,187.648,0.38,0,0,0,0,16.775,0,0,0,0,377.192,8.5,0,8.5,2.8,1.9,0.1,0,4.8,0,8.4,0.3,0.1,8.8,2.3,1.9,19.4,49.8,69.2,0.1,4.4,4.5,,
NLA06608-1312,1,PROB_Lake,Target_Sampled,2.705403265,270.5403265,2.705403265,0,0.197,0,0.448,0.006,0,0,0,0,1.967,0,0,0,0,0.061,0,0,0,0.013,0.013,0,0,0,0,0,0,0,0,0,0,2.705,7.3,0,7.3,16.6,0.2,0,0,16.8,0,72.7,0,0,72.7,0,2.3,0.5,0.5,1,0,0,0,,
NLA06608-1316,1,PROB_Lake,Target_Sampled,19.27078792,1927.078792,19.27078792,0,0.409,0,0.877,0.177,0.09,0,0,0,8.996,0.503,0.032,0,0,1.049,0,0,0,6.864,0.267,0,0,0,0,0,0.007,0,0,0,0,19.271,2.1,0,2.1,4.6,0.9,0.5,0,6,0,46.7,2.6,0.2,49.5,0,5.4,35.6,1.4,37,0,0,0,,
NLA06608-1319,1,PROB_Lake,Target_Sampled,22.64341503,2264.341503,22.64341503,0,2.744,0,0.824,0.112,0.019,0,0,0,0.092,0,0,0,0,7.419,0,0,0,0.188,9.709,0.013,0,0,0,0,1.529,0,0,0,0,22.649,12.1,0,12.1,3.6,0.5,0.1,0,4.2,0,0.4,0,0,0.4,0,32.8,0.8,42.9,43.7,0.1,6.8,6.9,,
NLA06608-1321,1,PROB_Lake,Target_Sampled,380.6071469,38060.71469,380.6071469,0,4.705,0,4.813,0.311,0.023,0,5.923,0,62.078,146.306,22.246,0,93.546,40.244,0,0,0,0.068,0,0.349,0,0,0,0,0,0,0,0,0,380.612,1.2,0,1.2,1.3,0.1,0,0,1.4,1.6,16.3,38.4,5.8,60.5,24.6,10.6,0,0,0,0.1,0,0.1,,
NLA06608-1323,1,PROB_Lake,Target_Sampled,26089.93371,2608993.371,26089.93371,0.001,496.3,0,1754.894,549.798,139.144,59.446,129.656,0,10030.836,4579.125,1880.283,0,844.568,1105.335,0,0,0,3428.663,775.755,314.206,0,0,0,0,1.94,0,0,0,0,26089.95,1.9,0,1.9,6.7,2.1,0.5,0.2,9.5,0.5,38.4,17.6,7.2,63.2,3.2,4.2,13.1,3,16.1,1.2,0,1.2,,
NLA06608-1326,1,PROB_Lake,Target_Sampled,2.534843976,253.4843976,2.534843976,0,0.567,0,0.196,0.011,0,0,0,0,0.672,0.063,0,0,0.005,0.155,0,0,0,0.473,0.385,0,0,0,0,0,0.007,0,0,0,0,2.534,22.4,0,22.4,7.7,0.4,0,0,8.1,0,26.5,2.5,0,29,0.2,6.1,18.7,15.2,33.9,0,0.3,0.3,,
NLA06608-1329,1,PROB_Lake,Target_Sampled,17.88346742,1788.346742,17.88346742,0,0.867,0,0,0,0,0,0.561,0,0,8.662,0,0,4.863,2.84,0,0,0,0,0,0.07,0,0,0,0,0.021,0,0,0,0,17.884,4.8,0,4.8,0,0,0,0,0,3.1,0,48.4,0,48.4,27.2,15.9,0,0,0,0.4,0.1,0.5,,
NLA06608-1332,1,PROB_Lake,Target_Sampled,60.723858,6072.3858,60.723858,0,0.266,0,2.783,0.028,0.01,0.023,0,0,29.673,0.715,0.185,0,0.005,1.992,0,0,0,14.646,10.412,0,0,0,0,0,0,0,0,0,0,60.738,0.4,0,0.4,4.6,0,0,0,4.6,0,48.9,1.2,0.3,50.4,0,3.3,24.1,17.1,41.2,0,0,0,,
NLA06608-1333,1,PROB_Lake,Target_Sampled,1.736529263,173.6529263,1.736529263,0,0.163,0,0.012,0,0,0,0,0,1.002,0.257,0.277,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0.005,0,0,0,0,1.735,9.4,0,9.4,0.7,0,0,0,0.7,0,57.7,14.8,16,88.5,0,0,0,0,0,1.1,0.3,1.4,,
NLA06608-1334,1,PROB_Lake,Target_Sampled,266.3855698,26638.55698,266.3855698,0,15.967,0,11.88,6.431,0.928,0.068,1.093,0,117.93,14.335,7.828,0,4.415,26.233,0,0,0,4.36,22.338,30.144,0,0,0,0,2.446,0,0,0,0,266.396,6,0,6,4.5,2.4,0.3,0,7.2,0.4,44.3,5.4,2.9,52.6,1.7,9.8,1.6,8.4,10,11.3,0.9,12.2,,
NLA06608-1336,1,PROB_Lake,Target_Sampled,11.34637365,1134.637365,11.34637365,0,0.105,0,0.433,0.024,0,0,0,0,1.444,0,0,0,0,7.862,0,0,0,0.644,0.837,0,0,0,0,0,0,0,0,0,0,11.349,0.9,0,0.9,3.8,0.2,0,0,4,0,12.7,0,0,12.7,0,69.3,5.7,7.4,13.1,0,0,0,,
NLA06608-1338,1,PROB_Lake,Target_Sampled,126.1623881,12616.23881,126.1623881,0,0.433,0,0.941,0.013,0,0,4.445,0,0,1.061,0,0,11.105,75.721,0,0,0,1.562,30.427,0.235,0,0,0,0,0.235,0,0,0,0,126.178,0.3,0,0.3,0.7,0,0,0,0.7,3.5,0,0.8,0,0.8,8.8,60,1.2,24.1,25.3,0.2,0.2,0.4,,
NLA06608-1339,1,PROB_Lake,Target_Sampled,30.91996607,3091.996607,30.91996607,0,1.661,0,1.279,1.499,0.593,0.1,0.018,0,0.154,0.005,0.005,0,0,0.55,0,0,0,1.925,22.291,0.357,0,0,0,0,0.482,0,0,0,0,30.919,5.4,0,5.4,4.1,4.8,1.9,0.3,11.1,0.1,0.5,0,0,0.5,0,1.8,6.2,72.1,78.3,1.2,1.6,2.8,,
NLA06608-1342,1,PROB_Lake,Target_Sampled,251.2445273,25124.45273,251.2445273,0,17.622,0,1.93,0.791,0.093,0.011,8.08,0,58.757,130.786,1.305,0,11.714,1.85,0,0,0,0.581,0.136,12.243,0,0,0,0,5.345,0,0,0,0,251.244,7,0,7,0.8,0.3,0,0,1.1,3.2,23.4,52.1,0.5,76,4.7,0.7,0.2,0.1,0.3,4.9,2.1,7,,
NLA06608-1344,1,PROB_Lake,Target_Sampled,0.203767732,20.37677318,0.203767732,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0.015,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,43.2,0,43.2,0,0,0,0,0,0,0,0,0,0,7.4,49.6,0,0,0,0,0,0,,
NLA06608-1346,1,PROB_Lake,Target_Sampled,4.874138008,487.4138008,4.874138008,0,0.586,0,1.4,0.023,0.012,0,0.017,0,2.584,0.011,0.013,0,0,0,0,0,0,0.092,0.127,0,0,0,0,0,0.009,0,0,0,0,4.874,12,0,12,28.7,0.5,0.2,0,29.4,0.3,53,0.2,0.3,53.5,0,0,1.9,2.6,4.5,0,0.2,0.2,,
NLA06608-1347,1,PROB_Lake,Target_Sampled,7.203736353,720.3736353,7.203736353,0,0.394,0,0.171,0,0,0,0.009,0,2.912,3.024,0.003,0,0.449,0,0,0,0,0.088,0,0.055,0,0,0,0,0.095,0,0,0,0,7.2,5.5,0,5.5,2.4,0,0,0,2.4,0.1,40.4,42,0,82.4,6.2,0,1.2,0,1.2,0.8,1.3,2.1,,
NLA06608-1348,1,PROB_Lake,Target_Sampled,1820.246989,182024.6989,1820.246989,0,27.022,0,84.637,18.676,6.374,1.805,2.483,0,1076.181,31.507,27.729,0,7.232,8.763,0,0,0,514.16,12.102,1.569,0,0,0,0,0,0,0,0,0,1820.24,1.5,0,1.5,4.6,1,0.4,0.1,6.1,0.1,59.1,1.7,1.5,62.3,0.4,0.5,28.2,0.7,28.9,0.1,0,0.1,,
NLA06608-1349,1,PROB_Lake,Target_Sampled,4.001890798,400.1890798,4.001890798,0,0.529,0,0.775,1.377,0.405,0.156,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0.642,0,0,0,0,0.065,0,0,0,0,4.004,13.2,0,13.2,19.4,34.4,10.1,3.9,67.8,0,0,1.4,0,1.4,0,0,0,0,0,16,1.6,17.6,,
NLA06608-1354,1,PROB_Lake,Target_Sampled,50812.88323,5081288.323,50812.88323,0,241.955,49.459,281.672,141.684,23.823,3.661,824.984,0,117.498,6500.129,26.961,0,25703.951,14046.089,0,0,0,1324.962,661.57,467.908,0,0,0,0,396.601,0,0,0,0,50812.907,0.5,0.1,0.6,0.6,0.3,0,0,0.9,1.6,0.2,12.8,0.1,13.1,50.6,27.6,2.6,1.3,3.9,0.9,0.8,1.7,,
NLA06608-1355,1,PROB_Lake,Target_Sampled,35.78953036,3578.953036,35.78953036,0,7.65,0,4.091,1.025,0.174,0.077,0,0,5.537,0.196,0,0,0.085,0.317,0,0,0,3.749,11.483,0.489,0,0,0,0,0.914,0,0,0,0,35.787,21.4,0,21.4,11.4,2.9,0.5,0.2,15,0,15.5,0.5,0,16,0.2,0.9,10.5,32.1,42.6,1.4,2.6,4,,
NLA06608-1356,1,PROB_Lake,Target_Sampled,1.334978619,133.4978619,1.334978619,0,0.078,0,0.017,0.039,0,0,0,0,0.855,0,0.005,0,0.032,0.295,0,0,0,0.001,0,0.011,0,0,0,0,0,0,0,0,0,1.333,5.8,0,5.8,1.3,2.9,0,0,4.2,0,64,0,0.4,64.4,2.4,22.1,0.1,0,0.1,0.8,0,0.8,,
NLA06608-1358,1,PROB_Lake,Target_Sampled,419.121157,41912.1157,419.121157,0,55.157,0,11.414,1.368,0.149,0.019,0.067,0,196.026,8.951,54.551,0,0.303,0.284,0,0,0,0.008,0.14,85.831,0,0,0,0,4.862,0,0,0,0,419.13,13.2,0,13.2,2.7,0.3,0,0,3,0,46.8,2.1,13,61.9,0.1,0.1,0,0,0,20.5,1.2,21.7,,
NLA06608-1359,1,PROB_Lake,Target_Sampled,21.92699903,2192.699903,21.92699903,0,1.695,0,1.405,0.097,0.006,0,0,0,4.567,0.053,0.011,0,0,0.27,0,0,0,1.742,12.011,0,0,0,0,0,0.072,0,0,0,0,21.929,7.7,0,7.7,6.4,0.4,0,0,6.8,0,20.8,0.2,0.1,21.1,0,1.2,7.9,54.8,62.7,0,0.3,0.3,,
NLA06608-1360,1,PROB_Lake,Target_Sampled,2841.33135,284133.135,2841.33135,0,5.797,0,98.902,6.616,1.077,0.427,1.097,0,2.951,0.063,0.009,0,1.04,732.75,0,0,0,22.374,1964.001,4.01,0,0,0,0,0.18,0,0,0,0,2841.294,0.2,0,0.2,3.5,0.2,0,0,3.7,0,0.1,0,0,0.1,0,25.8,0.8,69.1,69.9,0.1,0,0.1,,
NLA06608-1364,1,PROB_Lake,Target_Sampled,2.37450099,237.450099,2.37450099,0,0.113,0,0.106,0,0,0,0,0,0.845,0.043,0.09,0,0.149,0.041,0,0,0,0.955,0.033,0,0,0,0,0,0,0,0,0,0,2.375,4.8,0,4.8,4.5,0,0,0,4.5,0,35.6,1.8,3.8,41.2,6.3,1.7,40.2,1.4,41.6,0,0,0,,
NLA06608-1365,1,PROB_Lake,Target_Sampled,112.8714613,11287.14613,112.8714613,0,0.911,0,5.69,0.559,0.016,0.002,0.102,0,38.837,2.51,2.926,0,13.566,0.774,0,0,0,25.635,13.973,7.193,0,0,0,0,0.179,0,0,0,0,112.873,0.8,0,0.8,5,0.5,0,0,5.5,0.1,34.4,2.2,2.6,39.2,12,0.7,22.7,12.4,35.1,6.4,0.2,6.6,,
NLA06608-1367,1,PROB_Lake,Target_Sampled,6.085598706,608.5598706,6.085598706,0,0.797,0,0.16,0.005,0.002,0,0,0,0.02,0,0,0,0,3.065,0,0,0,0.835,0.942,0,0,0,0,0,0.259,0,0,0,0,6.085,13.1,0,13.1,2.6,0.1,0,0,2.7,0,0.3,0,0,0.3,0,50.4,13.7,15.5,29.2,0,4.3,4.3,,
NLA06608-1368,1,PROB_Lake,Target_Sampled,0.128149939,12.81499386,0.128149939,0,0.104,0,0.003,0.005,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,81.2,0,81.2,2.3,3.9,0,0,6.2,0,0,0,0,0,0,15.6,0,0,0,0,0,0,,
NLA06608-1369,1,PROB_Lake,Target_Sampled,180.9938097,18099.38097,180.9938097,0,4.969,0,34.108,20.721,7.017,3.168,0.032,0,53.465,8.041,1.553,0,2.129,3.315,0,0,0,37.408,1.045,3.983,0,0,0,0,0.03,0,0,0,0,180.984,2.7,0,2.7,18.8,11.4,3.9,1.8,35.9,0,29.5,4.4,0.9,34.8,1.2,1.8,20.7,0.6,21.3,2.2,0,2.2,,
NLA06608-1370,1,PROB_Lake,Target_Sampled,7.048458922,704.8458922,7.048458922,0,0.165,0,0.071,0.522,0.048,0.005,0.055,0,0.407,0.023,0.066,0,0.115,0.833,0,0,0,0.16,3.562,0.707,0,0,0,0,0.311,0,0,0,0,7.05,2.3,0,2.3,1,7.4,0.7,0.1,9.2,0.8,5.8,0.3,0.9,7,1.6,11.8,2.3,50.5,52.8,10,4.4,14.4,,
NLA06608-1372,1,PROB_Lake,Target_Sampled,797.0600395,79706.00395,797.0600395,0,19.349,0,37.441,1.002,0.18,0.084,0.238,0,20.284,5.863,0.019,0,0.451,248.155,0,0,0,1.395,462.562,0,0,0,0,0,0.044,0,0,0,0,797.067,2.4,0,2.4,4.7,0.1,0,0,4.8,0,2.5,0.7,0,3.2,0.1,31.1,0.2,58,58.2,0,0,0,,
