SITE_ID,YEAR,VISIT_NO,DATE_PROFILE,SAMPLED_PROFILE,DEPTH,METALIMNION,TEMP_FIELD,DO_FIELD,PH_FIELD,COND_FIELD,FLAG_PROFILE,COMMENT_PROFILE
NLA06608-1124,2007,1,7/17/2007,YES,2.3,,21.9,1.8,9.4,378,,
NLA06608-1125,2007,1,8/7/2007,YES,0,,27.2,8.69,8.63,307,,
NLA06608-1125,2007,1,8/7/2007,YES,1,,27.2,8.66,8.63,307,,
NLA06608-1125,2007,1,8/7/2007,YES,2,,27,8.65,8.63,307,,
NLA06608-1125,2007,1,8/7/2007,YES,3,,26.9,8.14,8.14,306,,
NLA06608-1125,2007,1,8/7/2007,YES,4,T,25.3,10.2,8.66,311,,
NLA06608-1125,2007,1,8/7/2007,YES,5,,21.4,4.69,7.75,339,,
NLA06608-1125,2007,1,8/7/2007,YES,6,,16.7,0.37,7.59,368,,
NLA06608-1125,2007,1,8/7/2007,YES,7,B,13.8,0.18,7.41,432,,
NLA06608-1125,2007,1,8/7/2007,YES,7.5,,13,0.15,7.24,480,,
NLA06608-1129,2007,1,6/6/2007,YES,0,,17.6,7.9,8.2,62.8,,
NLA06608-1129,2007,1,6/6/2007,YES,1,,17.5,8,8.3,63.5,,
NLA06608-1129,2007,1,6/6/2007,YES,2,,16.9,8.1,8.4,62.5,,
NLA06608-1129,2007,1,6/6/2007,YES,3,,16.6,8.1,8.4,62,,
NLA06608-1129,2007,1,6/6/2007,YES,4,,15.8,8.2,8.5,60.6,,
NLA06608-1129,2007,1,6/6/2007,YES,5,T,15.5,8.2,8.5,60.1,,
NLA06608-1129,2007,1,6/6/2007,YES,6,,11.7,8.8,8.4,53.1,,
NLA06608-1129,2007,1,6/6/2007,YES,7,,9.3,7.2,8.1,49.1,,
NLA06608-1129,2007,1,6/6/2007,YES,8,B,7.6,5.8,8,47.5,,
NLA06608-1129,2007,1,6/6/2007,YES,9,,6.5,4.1,7.9,46.8,,
NLA06608-1129,2007,1,6/6/2007,YES,10,,5.9,3.7,7.8,45.2,,
NLA06608-1129,2007,1,6/6/2007,YES,11,,5.4,3.7,7.8,43.8,,
NLA06608-1129,2007,1,6/6/2007,YES,12,,5.3,3.6,7.7,43.6,,
NLA06608-1129,2007,1,6/6/2007,YES,13,,5,3.6,7.6,44.2,,
NLA06608-1129,2007,1,6/6/2007,YES,14,,4.7,3.4,7.6,44.8,,
NLA06608-1129,2007,1,6/6/2007,YES,15,,4.5,3.4,7.6,46.1,,
NLA06608-1129,2007,1,6/6/2007,YES,16,,4.4,3.3,7.6,46.5,,
NLA06608-1129,2007,1,6/6/2007,YES,17,,4.4,2.6,7.5,47,,
NLA06608-1129,2007,1,6/6/2007,YES,18,,4.3,2.4,7.5,46.8,,
NLA06608-1129,2007,1,6/6/2007,YES,18.7,,4.3,2.1,7.3,46.8,,
NLA06608-1129,2007,1,6/6/2007,YES,19,,4.3,2.1,7.5,46.8,,
NLA06608-1130,2007,1,8/21/2007,YES,0,,20.9,6.2,6.8,447,,
NLA06608-1130,2007,1,8/21/2007,YES,1,,20.9,6.2,6.8,448,,
NLA06608-1130,2007,1,8/21/2007,YES,2,,20.9,6,6.8,448,,
NLA06608-1130,2007,1,8/21/2007,YES,3,,20.9,5.8,6.9,447,,
NLA06608-1130,2007,1,8/21/2007,YES,4,T,20.5,2.7,7,463,,
NLA06608-1130,2007,1,8/21/2007,YES,5,,18.1,0.7,7,488,,
NLA06608-1130,2007,1,8/21/2007,YES,6,,15.9,0.4,7,525,,
NLA06608-1130,2007,1,8/21/2007,YES,7,,12.9,0.4,7.1,522,,
NLA06608-1130,2007,1,8/21/2007,YES,8,B,11,0.3,7,534,,
NLA06608-1130,2007,1,8/21/2007,YES,9,,10.2,0.3,7,556,,
NLA06608-1131,2007,1,6/26/2007,YES,0,,25.1,9.1,8.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,1,,25,9,8.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,2,,24.3,9.3,8.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,3,,23.7,8.9,8.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,4,,23.4,8.4,8.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,5,T,21.7,6.8,8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,6,,18.4,5.3,7.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,7,,16.2,3.2,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,8,,14.3,2.3,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,9,,12.4,2.7,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,10,,10.6,4.4,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,11,,9.2,5.1,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,12,B,8.1,5.4,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,13,,7.4,5.6,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,14,,7,5.1,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,15,,6.7,4.3,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,16,,6.5,3,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,17,,6.5,2.7,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,18,,6.5,2.3,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,19,,6.4,1.9,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,20,,6.4,1.7,7.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,22,,6.3,0.4,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,24,,6.3,0.3,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1131,2007,1,6/26/2007,YES,24.5,,6.2,0.3,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1134,2007,1,8/7/2007,YES,0,,22,7.4,8.9,187,,
NLA06608-1134,2007,1,8/7/2007,YES,1,,22.1,7.4,8.8,187,,
NLA06608-1134,2007,1,8/7/2007,YES,2,,22,7.3,8.8,187,,
NLA06608-1134,2007,1,8/7/2007,YES,3,,22,7.3,8.8,187,,
NLA06608-1134,2007,1,8/7/2007,YES,4,,21.9,7.1,8.8,187,,
NLA06608-1134,2007,1,8/7/2007,YES,5,,21.9,7.1,8.8,187,,
NLA06608-1141,2007,1,7/9/2007,YES,0,,23.32,9.68,8.1,504.6,,
NLA06608-1141,2007,1,7/9/2007,YES,1,,23.31,9.31,8.08,504.5,,
NLA06608-1141,2007,1,7/9/2007,YES,2,,23.31,8.83,8.06,504.5,,
NLA06608-1141,2007,1,7/9/2007,YES,3,,23.31,8.52,8.05,504.5,,
NLA06608-1141,2007,1,7/9/2007,YES,4,,23.31,8.35,8.06,504.5,,
NLA06608-1141,2007,1,7/9/2007,YES,5,,23.29,8.24,8.06,504.3,,
NLA06608-1141,2007,1,7/9/2007,YES,6,,23.3,8.17,8.06,504.4,,
NLA06608-1143,2007,1,7/31/2007,YES,0,,28.1,10.8,,217.9,K,pH DATA NOT COLLECTED OR INVALID
NLA06608-1143,2007,1,7/31/2007,YES,0.5,T,28.12,10.76,7.9,218,,
NLA06608-1143,2007,1,7/31/2007,YES,1,,18.78,15.34,7.9,212.3,,
NLA06608-1143,2007,1,7/31/2007,YES,1.5,B,12.46,12.59,7.9,207.8,,
NLA06608-1145,2007,1,9/12/2007,YES,0,,24.3,7.5,9,152,,
NLA06608-1145,2007,1,9/12/2007,YES,1,,24.3,7.2,9,152,,
NLA06608-1145,2007,1,9/12/2007,YES,2,,24.3,7.1,8.9,152,,
NLA06608-1145,2007,1,9/12/2007,YES,3,,24.2,6.9,8.9,152,,
NLA06608-1145,2007,1,9/12/2007,YES,4,T,21.3,0.2,7.1,180,,
NLA06608-1145,2007,1,9/12/2007,YES,4.5,,20.7,0.1,6.6,187,,
NLA06608-1147,2007,1,7/27/2007,YES,0,,24.3,10.2,9.1,614,,
NLA06608-1147,2007,1,7/27/2007,YES,1,,24.3,10.1,9.1,614,,
NLA06608-1147,2007,1,7/27/2007,YES,2,,24.3,9.9,9.1,616,,
NLA06608-1147,2007,1,7/27/2007,YES,3,,23.9,7.5,8.9,632,,
NLA06608-1147,2007,1,7/27/2007,YES,4,,23.9,7.5,8.9,625,,
NLA06608-1147,2007,1,7/27/2007,YES,5,,23.8,6.3,8.8,622,,
NLA06608-1147,2007,1,7/27/2007,YES,6,,23.6,5.5,8.8,622,,
NLA06608-1147,2007,1,7/27/2007,YES,7,,23.1,3.8,8.6,615,,
NLA06608-1147,2007,1,7/27/2007,YES,8,T,22.3,0.8,8,595,,
NLA06608-1147,2007,1,7/27/2007,YES,9,B,21.2,0.2,7.7,578,,
NLA06608-1148,2007,1,7/31/2007,YES,0,,23,2.9,9.1,1670,,
NLA06608-1148,2007,1,7/31/2007,YES,0.5,,23,2.9,9.1,1670,,
NLA06608-1148,2007,1,7/31/2007,YES,0.9,,23,2.9,9.1,1670,,
NLA06608-1150,2007,1,7/19/2007,YES,0,,22.97,9.32,8.19,50.1,,
NLA06608-1150,2007,1,7/19/2007,YES,1,,22.98,9.3,8.2,50.2,,
NLA06608-1150,2007,1,7/19/2007,YES,2,,22.91,9.26,8.14,50.2,,
NLA06608-1150,2007,1,7/19/2007,YES,3,T,20.26,8.2,7.61,49.7,,
NLA06608-1150,2007,1,7/19/2007,YES,4,B,19.72,5.13,7.18,51.9,,
NLA06608-1151,2007,1,7/17/2007,YES,0,,20.3,7.2,7.8,83.4,,
NLA06608-1151,2007,1,7/17/2007,YES,1,,20,6.9,7.6,82.8,,
NLA06608-1151,2007,1,7/17/2007,YES,2,,19.9,6.9,7.6,82.6,,
NLA06608-1151,2007,1,7/17/2007,YES,2.5,,18.1,4.9,7.4,76.3,,
NLA06608-1151,2007,1,7/17/2007,YES,3,,17.8,4.7,7.5,75.7,,
NLA06608-1153,2007,1,7/19/2007,YES,0,,20.5,8.6,8.2,92.8,,
NLA06608-1153,2007,1,7/19/2007,YES,1,,20.1,8.7,8.2,91,,
NLA06608-1153,2007,1,7/19/2007,YES,2,,20,8.8,8.2,90.8,,
NLA06608-1153,2007,1,7/19/2007,YES,3,,20,8.8,8.2,90.8,,
NLA06608-1153,2007,1,7/19/2007,YES,4,,20,8.8,8.2,90.8,,
NLA06608-1153,2007,1,7/19/2007,YES,5,,19.4,8.9,8.2,87.7,,
NLA06608-1153,2007,1,7/19/2007,YES,6,,19.2,9,8.2,87.2,,
NLA06608-1153,2007,1,7/19/2007,YES,7,,19.2,9,8.2,87.2,,
NLA06608-1153,2007,1,7/19/2007,YES,8,,15.6,9.8,8.2,72.2,,
NLA06608-1153,2007,1,7/19/2007,YES,9,,12.5,10.3,8.2,61.6,,
NLA06608-1153,2007,1,7/19/2007,YES,10,,11.5,10.4,8.2,57.6,,
NLA06608-1153,2007,1,7/19/2007,YES,11,,10.7,10.5,8.2,55.5,,
NLA06608-1153,2007,1,7/19/2007,YES,12,,10.3,10.6,8.2,54.1,,
NLA06608-1153,2007,1,7/19/2007,YES,13,,9.2,10.6,8.1,50.9,,
NLA06608-1153,2007,1,7/19/2007,YES,14,,9,10.6,8.1,50.5,,
NLA06608-1153,2007,1,7/19/2007,YES,15,,8.7,10.6,8.1,49.4,,
NLA06608-1153,2007,1,7/19/2007,YES,16,,8.3,10.6,8.1,48.7,,
NLA06608-1153,2007,1,7/19/2007,YES,17,,7.8,10.5,8,47.2,,
NLA06608-1153,2007,1,7/19/2007,YES,18,,7.6,10.5,8,46.9,,
NLA06608-1153,2007,1,7/19/2007,YES,19,,7.3,10.4,8,45.8,,
NLA06608-1153,2007,1,7/19/2007,YES,20,,6.9,10.4,8,45.1,,
NLA06608-1153,2007,1,7/19/2007,YES,22,,6,10.3,8,43.1,,
NLA06608-1153,2007,1,7/19/2007,YES,24,,5.7,10.3,7.9,42,,
NLA06608-1153,2007,1,7/19/2007,YES,26,,5.3,10.1,7.8,41.4,,
NLA06608-1153,2007,1,7/19/2007,YES,28,,5,10.1,7.8,40.3,,
NLA06608-1153,2007,1,7/19/2007,YES,30,,4.8,10.1,7.8,40,,
NLA06608-1153,2007,1,7/19/2007,YES,32,,4.5,10,7.8,39,,
NLA06608-1153,2007,1,7/19/2007,YES,34,,4.5,9.9,7.8,39,,
NLA06608-1153,2007,1,7/19/2007,YES,36,,4.5,9.9,7.8,39,,
NLA06608-1153,2007,1,7/19/2007,YES,38,,4.5,9.9,7.8,39,,
NLA06608-1153,2007,1,7/19/2007,YES,40,,4.5,9.8,7.8,39,,
NLA06608-1153,2007,1,7/19/2007,YES,42,,4.5,9.7,7.8,39,,
NLA06608-1153,2007,1,7/19/2007,YES,44,,4.4,9.6,7.8,38.8,,
NLA06608-1155,2007,1,7/17/2007,YES,0,,22.98,6.5,8.73,1837,,
NLA06608-1155,2007,1,7/17/2007,YES,0.5,,22.98,6.54,8.73,1836,,
NLA06608-1155,2007,1,7/17/2007,YES,1,,22.98,6.55,8.74,1836,,
NLA06608-1155,2007,1,7/17/2007,YES,1.5,,22.97,6.32,8.73,1836,,
NLA06608-1155,2007,1,7/17/2007,YES,2,,22.96,6.39,8.74,1836,,
NLA06608-1155,2007,1,7/17/2007,YES,2.5,,22.94,6.21,8.74,1836,,
NLA06608-1155,2007,1,7/17/2007,YES,3,,22.92,6,8.74,1836,,
NLA06608-1162,2007,1,9/6/2007,YES,0,,23.4,8.5,7.8,251,,
NLA06608-1162,2007,1,9/6/2007,YES,1,,23.4,8.5,8,252,,
NLA06608-1162,2007,1,9/6/2007,YES,2,,23.1,7.9,8,255,,
NLA06608-1162,2007,1,9/6/2007,YES,3,T,22.6,8,7.9,254,,
NLA06608-1162,2007,1,9/6/2007,YES,4,,22,6.8,7.8,256,,
NLA06608-1162,2007,1,9/6/2007,YES,5,,20.3,2.8,7.7,261,,
NLA06608-1162,2007,1,9/6/2007,YES,6,,16.6,0.4,7.3,272,,
NLA06608-1162,2007,1,9/6/2007,YES,7,,12.2,0.3,7.4,280,,
NLA06608-1162,2007,1,9/6/2007,YES,8,,9.8,0.3,7.4,280,,
NLA06608-1162,2007,1,9/6/2007,YES,9,B,7.9,0.3,7.4,284,,
NLA06608-1162,2007,1,9/6/2007,YES,10,,7.5,0.3,7.4,286,,
NLA06608-1162,2007,1,9/6/2007,YES,11,,7.1,0.3,7.2,288,,
NLA06608-1162,2007,1,9/6/2007,YES,12,,6.9,0.3,7.3,290,,
NLA06608-1162,2007,1,9/6/2007,YES,13,,6.9,0.3,7.3,291,,
NLA06608-1162,2007,1,9/6/2007,YES,14,,6.8,0.3,7.2,293,,
NLA06608-1162,2007,1,9/6/2007,YES,14.6,,6.8,0.3,7.1,295,,
NLA06608-1163,2007,1,7/2/2007,YES,0,,24.7,8.1,8.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,1,,24.7,8.1,8.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,2,,24.7,8.1,8.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,3,,24.4,9.1,8.4,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,4,T,18.2,16.2,8.8,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,5,,12.1,0.3,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,6,,9,0.1,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,7,B,7.8,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,8,,7.4,0.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,9,,7.3,0.1,7.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,10,,7.2,0.1,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1163,2007,1,7/2/2007,YES,11,,7.2,0.1,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1164,2007,1,9/11/2007,YES,0.1,,25.97,5.98,7.19,163.4,,
NLA06608-1164,2007,1,9/11/2007,YES,1,,25.97,5.96,7.16,163.7,,
NLA06608-1164,2007,1,9/11/2007,YES,2,,25.93,5.94,7.14,163.9,,
NLA06608-1164,2007,1,9/11/2007,YES,3,,26.03,5.89,7.12,163.7,,
NLA06608-1164,2007,1,9/11/2007,YES,4,T,26.04,5.84,7.09,164.3,,
NLA06608-1164,2007,1,9/11/2007,YES,5,,23.21,0.2,6.87,202,,
NLA06608-1164,2007,1,9/11/2007,YES,6,,20.13,0.12,7,247.1,,
NLA06608-1164,2007,1,9/11/2007,YES,7,B,18.28,0.13,7.19,309.4,,
NLA06608-1164,2007,1,9/11/2007,YES,8,,16.95,0.12,7.33,345,,
NLA06608-1164,2007,1,9/11/2007,YES,8.6,,16.32,0.12,7.37,361.2,,
NLA06608-1166,2007,1,8/14/2007,YES,0,,23.9,8.3,6.2,10.5,,
NLA06608-1166,2007,1,8/14/2007,YES,1,,23.9,8.2,6.1,10.5,,
NLA06608-1166,2007,1,8/14/2007,YES,2,,23.9,8.2,6.1,10.4,,
NLA06608-1166,2007,1,8/14/2007,YES,3,,23.9,8.2,6.1,10.5,,
NLA06608-1166,2007,1,8/14/2007,YES,4,,23.9,8.2,6.1,10.5,,
NLA06608-1166,2007,1,8/14/2007,YES,5,,23.9,8.2,6.1,10.4,,
NLA06608-1166,2007,1,8/14/2007,YES,6,,23.9,8.2,6.1,10.4,,
NLA06608-1166,2007,1,8/14/2007,YES,7,,23.3,8.6,6,10.4,,
NLA06608-1166,2007,1,8/14/2007,YES,8,,19.6,12.6,6.4,10,,
NLA06608-1166,2007,1,8/14/2007,YES,9,,16.1,13,6.5,9.8,,
NLA06608-1166,2007,1,8/14/2007,YES,10,,13.6,12.5,6.1,9.8,,
NLA06608-1166,2007,1,8/14/2007,YES,11,,12,12.2,5.9,9.7,,
NLA06608-1166,2007,1,8/14/2007,YES,12,,9.8,12.7,6.1,9.7,,
NLA06608-1166,2007,1,8/14/2007,YES,13,,8.3,10.9,5.6,9.9,,
NLA06608-1166,2007,1,8/14/2007,YES,14,,7.6,9.5,5.3,9.9,,
NLA06608-1166,2007,1,8/14/2007,YES,15,,7.3,6.8,5,10,,
NLA06608-1166,2007,1,8/14/2007,YES,16,,7.3,6.4,5,10.2,,
NLA06608-1166,2007,1,8/14/2007,YES,17,,7.2,5.4,4.9,10.2,,
NLA06608-1167,2007,1,9/20/2007,YES,0,,20.6,9.6,7.9,324,,
NLA06608-1167,2007,1,9/20/2007,YES,1,,20.6,9.6,7.9,324,,
NLA06608-1167,2007,1,9/20/2007,YES,2,,20.6,9.2,7.9,324,,
NLA06608-1167,2007,1,9/20/2007,YES,3,,20.3,9.2,8,325,,
NLA06608-1167,2007,1,9/20/2007,YES,4,,19.5,9,8,324,,
NLA06608-1167,2007,1,9/20/2007,YES,5,,19.3,8.6,8,325,,
NLA06608-1167,2007,1,9/20/2007,YES,6,,19,8.3,8,325,,
NLA06608-1167,2007,1,9/20/2007,YES,7,,19,8.1,8,326,,
NLA06608-1167,2007,1,9/20/2007,YES,8,,18.9,8.5,8,325,,
NLA06608-1167,2007,1,9/20/2007,YES,9,,18.6,8,8,326,,
NLA06608-1167,2007,1,9/20/2007,YES,10,T,18.2,6.6,8,330,,
NLA06608-1167,2007,1,9/20/2007,YES,11,,16.5,2.2,7.8,346,,
NLA06608-1167,2007,1,9/20/2007,YES,12,,13.1,0.7,7.7,359,,
NLA06608-1167,2007,1,9/20/2007,YES,13,B,12.1,0.5,7.7,365,,
NLA06608-1167,2007,1,9/20/2007,YES,14,,11.6,0.4,7.6,369,,
NLA06608-1167,2007,1,9/20/2007,YES,15,,11,0.4,7.6,380,,
NLA06608-1170,2007,1,7/18/2007,YES,0,,21.9,6.9,8.2,442,,
NLA06608-1170,2007,1,7/18/2007,YES,1,,21.6,7.1,8.3,443,,
NLA06608-1170,2007,1,7/18/2007,YES,2,,21.4,6.8,8.3,443,,
NLA06608-1170,2007,1,7/18/2007,YES,3,,21.3,6.8,8.3,443,,
NLA06608-1170,2007,1,7/18/2007,YES,4,,21.2,7,8.3,444,,
NLA06608-1170,2007,1,7/18/2007,YES,5,,21.1,7,8.3,444,,
NLA06608-1170,2007,1,7/18/2007,YES,6,T,20.9,7.3,8.3,444,,
NLA06608-1170,2007,1,7/18/2007,YES,7,,18.9,7.2,8.3,454,,
NLA06608-1170,2007,1,7/18/2007,YES,8,,16.9,7,8.3,457,,
NLA06608-1170,2007,1,7/18/2007,YES,9,,16,6.6,8.2,463,,
NLA06608-1170,2007,1,7/18/2007,YES,10,,14.3,6.8,8.2,458,,
NLA06608-1170,2007,1,7/18/2007,YES,11,,12.7,6.6,8.1,458,,
NLA06608-1170,2007,1,7/18/2007,YES,12,,11.1,6,8,459,,
NLA06608-1170,2007,1,7/18/2007,YES,13,,10,5.6,7.9,460,,
NLA06608-1170,2007,1,7/18/2007,YES,14,,9.1,5.6,7.9,462,,
NLA06608-1170,2007,1,7/18/2007,YES,15,,8.5,5.7,7.9,460,,
NLA06608-1170,2007,1,7/18/2007,YES,16,B,7.9,5.8,7.9,458,,
NLA06608-1170,2007,1,7/18/2007,YES,17,,7.3,5.9,7.9,460,,
NLA06608-1170,2007,1,7/18/2007,YES,18,,7.1,6.1,7.9,457,,
NLA06608-1170,2007,1,7/18/2007,YES,19,,7,6,7.9,458,,
NLA06608-1170,2007,1,7/18/2007,YES,20,,6.7,6,7.9,468,,
NLA06608-1170,2007,1,7/18/2007,YES,22,,6.4,6.1,7.9,458,,
NLA06608-1170,2007,1,7/18/2007,YES,24,,6.2,6.1,7.9,458,,
NLA06608-1170,2007,1,7/18/2007,YES,26,,6.2,5.8,7.9,457,,
NLA06608-1170,2007,1,7/18/2007,YES,28,,6.1,5.5,7.8,458,,
NLA06608-1170,2007,1,7/18/2007,YES,30,,6.1,5.5,7.8,457,,
NLA06608-1170,2007,1,7/18/2007,YES,32,,6.1,5.5,7.8,455,,
NLA06608-1170,2007,1,7/18/2007,YES,34,,6.1,5.4,7.8,456,,
NLA06608-1170,2007,1,7/18/2007,YES,36,,6,5.1,7.8,456,,
NLA06608-1170,2007,1,7/18/2007,YES,38,,6,4.5,7.8,456,,
NLA06608-1172,2007,1,6/27/2007,YES,0,,27.2,7.1,7.2,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,1,,26.6,7.4,7.6,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,2,,25.8,7.3,7.7,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,3,,24.7,5.8,7.5,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,4,T,19.6,5.1,7.3,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,5,,14.8,0.4,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,6,,11.8,0.2,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,7,B,8.6,0.1,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1172,2007,1,6/27/2007,YES,7.5,,8.1,0.1,7.1,,K,CONDUCTIVITY DATA NOT COLLECTED OR INVALID
NLA06608-1174,2007,1,8/15/2007,YES,0,,20.2,7.99,6.97,35,,
NLA06608-1174,2007,1,8/15/2007,YES,0.5,,20.2,7.98,7.05,35,,
NLA06608-1174,2007,1,8/15/2007,YES,1,,20.2,7.98,7.06,35,,
NLA06608-1174,2007,1,8/15/2007,YES,1.5,,20.2,7.96,7.07,35,,
NLA06608-1174,2007,1,8/15/2007,YES,2,,20.2,7.96,7.07,35,,
NLA06608-1174,2007,1,8/15/2007,YES,2.5,,20.2,7.95,7.08,35,,
NLA06608-1174,2007,1,8/15/2007,YES,3,,20.2,7.95,7.07,35,,
NLA06608-1174,2007,1,8/15/2007,YES,3.5,,20.2,7.95,7.09,35,,
NLA06608-1174,2007,1,8/15/2007,YES,4,,20.2,7.96,7.09,25,,
NLA06608-1174,2007,1,8/15/2007,YES,4.5,,20.2,7.94,7.08,35,,
NLA06608-1174,2007,1,8/15/2007,YES,5,,20.2,7.94,7.08,35,,
NLA06608-1174,2007,1,8/15/2007,YES,5.5,,20.1,7.95,7.07,35,,
NLA06608-1174,2007,1,8/15/2007,YES,6,,20.2,7.93,7.08,35,,
NLA06608-1174,2007,1,8/15/2007,YES,6.5,,20,7.84,7.05,35,,
NLA06608-1174,2007,1,8/15/2007,YES,7,,19.3,7.08,6.8,35,,
NLA06608-1174,2007,1,8/15/2007,YES,7.5,,16.8,6.38,6.57,31,,
NLA06608-1174,2007,1,8/15/2007,YES,8,,15.2,5.96,6.43,29,,
NLA06608-1174,2007,1,8/15/2007,YES,8.5,,14.64,5.96,6.4,29,,
NLA06608-1174,2007,1,8/15/2007,YES,9,,12.79,6.03,6.3,26,,
NLA06608-1174,2007,1,8/15/2007,YES,9.5,,11.52,6.01,6.24,24,,
NLA06608-1174,2007,1,8/15/2007,YES,10,,10.7,6.04,6.22,24,,
NLA06608-1174,2007,1,8/15/2007,YES,10.5,,9.99,6.22,6.19,23,,
NLA06608-1174,2007,1,8/15/2007,YES,11,,9.65,6.22,6.17,22,,
NLA06608-1174,2007,1,8/15/2007,YES,11.5,,9.24,6.32,6.14,22,,
NLA06608-1174,2007,1,8/15/2007,YES,12,,8.85,6.46,6.12,21,,
NLA06608-1174,2007,1,8/15/2007,YES,12.5,,8.63,6.56,6.14,21,,
NLA06608-1174,2007,1,8/15/2007,YES,13.5,,8.01,7.18,6.14,21,,
NLA06608-1174,2007,1,8/15/2007,YES,14.5,,7.59,7.71,6.13,20,,
