SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,AREA_HA,SAMPLED_ASSESS,DATE_ASSESS,RES_RESIDENCES,RES_LAWNS,RES_CONSTRUCTION,RES_PIPES,RES_DUMPING,RES_ROADS,RES_BRIDGES,RES_SEWAGE,RES_STRING,REC_TRAILS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_MARINAS,REC_TRASH,REC_FILMS,REC_STRING,AGR_CROPLAND,AGR_PASTURE,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_POULTRY,AGR_FEEDLOT,AGR_WITHDRAWL,AGR_STRING,IND_INDUSTRIAL,IND_MINES,IND_OIL,IND_POWER,IND_LOGGING,IND_FIRE,IND_ODORS,IND_COMMERCIAL,IND_STRING,MAN_LIMING,MAN_TREATMENT,MAN_ANGLING,MAN_DRINKING_WATER,MAN_MACROPHYTE,MAN_LEVEL_FLUCTUATIONS,MAN_FISH_STOCKING,MAN_STRING,RES_SCORE,REC_SCORE,AGR_SCORE,IND_SCORE,MAN_SCORE,HYDRO_TYPE,OUTLET_DAMS,FLIGHT_HAZARDS,MBOAT_DENSITY,SWIMMABILITY,LAKE_LEVEL,LEVEL_CHANGES,RCH_FOREST,RCH_GRASS,RCH_SHRUB,RCH_WETLAND,RCH_BARE_GROUND,RCH_AGRICULTURE,RCH_SHOREMODS,RCH_DEVELOPMENT,MACRY_FLOAT,MACRY_SUBMERGED,MACRY_DENSITY,PRISTINE,APPEALING,BIOTIC_INTEGRITY,TROPHIC_STATE,RECREATIONAL_VALUE,GENERAL_ASSESSMENT,WILDLIFE,VISUAL_ASSESSMENT,ALGAL_ABUNDANCE,NUTRIENT_SOURCES,TROPHIC_OTHER,CONDITIONS,OBSERVATIONS,FLAG_ASSESS,COMMENT_ASSESS,PHOTOGRAPHS
NLA06608-1342,1,PROB_Lake,Target_Sampled,30.92001994,YES,7/17/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,L,0,0,0,0,1,DRAINAGE,NATURAL,NO,RESTRICTED,FAIR,NO,,75-100,0-05,0-05,25-75,0-05,0-05,0-05,0-05,05-25,25-75,MODERATE,4,4,GOOD,MESOTROPHIC,GOOD,"GOOD WATER QUALITY - GIVEN THE LOCAL GEOLOGY, VEGETATION AND LAND USE. SMALL LAKE.",WATER FOWL,BOG STAINED,SOME PERIPHYTON,NATURAL,,,,,MN DNR CONDUCTED A FISHERY IBI WITH US TODAY. 10 SPECIES.,N
NLA06608-1344,1,PROB_Lake,Target_Sampled,8.303350174,NOT DONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-1346,1,PROB_Lake,Target_Sampled,60.88719073,YES,7/12/2007,M,M,,,,M,,,MMM,M,M,,M,L,L,,LMMML,,,,,,,,,,,,,,,,,,,,M,,,L,,ML,9,11,0,0,4,RESERVOIR,ARTIFICIAL,NO,RESTRICTED,GOOD,YES,0.5,25-75,25-75,05-25,0-05,0-05,0-05,05-25,25-75,0-05,05-25,SPARSE,3,4,GOOD,MESOTROPHIC,GOOD,NICE ARTIFICIAL LAKE. THE HOME OWNERS AROUND THE LAKE HAVE DONE A GOOD JOB OF KEEPING THE SHORELINE FAIRLY UNDEVELOPED.,"FISH, SONG BIRDS","NICE, WELL MANAGED LAKE.",SOME FILAMENTOUS ALGAE IN NEAR SHORE AREAS.,HOME OWNERS ON SEPTIC TANKS.,,,NO MOTOR BOAT ALLOWED. CONTACT ALPINE LAKE ASSOCIATION. SWIMMING ALLOWED AT SMALL BEACH AREA.,,,N
NLA06608-1347,1,PROB_Lake,Target_Sampled,39.88681896,YES,6/28/2007,L,L,,,,L,,,LLL,,,,,,L,,L,,,,,,,,,,,,,,,,,,,,L,,,,,L,3,1,0,0,1,DRAINAGE,NATURAL,NO,LOW,FAIR,NO,,75-100,0-05,05-25,25-75,,,0-05,05-25,25-75,25-75,MODERATE,4,4,GOOD,MESOTROPHIC,GOOD,SHALLOW LAKE. MACROPHYTES ABUNDANT,LOONS,,PERIPHYTON ON MACROPHYTE. NO ALGAL BLOOMS,SEPTIC SYSTEMS FROM CABINS,,,,,,N
NLA06608-1348,1,PROB_Lake,Target_Sampled,3121.566699,YES,8/8/2007,M,M,L,L,,M,L,,LLMLMM,,L,L,L,M,L,,MLLLL,,L,L,,,,,LL,,,,,,,,,,,,H,,,H,,HH,12,7,2,0,10,RESERVOIR,ARTIFICIAL,NO,HIGH,FAIR,YES,4,25-75,05-25,0-05,0-05,0-05,0-05,05-25,25-75,0-05,0-05,ABSENT,3,4,GOOD,OLIGOTROPHIC,GOOD,"NICE LARGE RESERVOIR, NO HOUSES ALLOWED ON TVA LAND (MOST OF TENNESSEE) AND NATIONAL FOREST. LAKE LEVELS DOWN SEVERAL METERS.","SWANS, TURTLES, GEESE, BASS, SUNFISH, SONGBIRDS, BALD EAGLE.","NICE LARGE TVA RESERVOIR, VERY CLEAR","LOW, SMALL AMOUNT UPSTREAM","LAWNS, SEPTIC SYSTEMS, COWS",,FISHERMEN REPORT DECENT FISHING. HOMEOWNERS ARE UPSET ABOUT THE LOW WATER LEVELS.,"MODERATE AMOUNT OF BOATS, FISHING, WATER SKIING, AND SWIMMING.",,SAMPLED OVER A TWO DAY PERIOD. HABITAT SAMPLED 08/08/2007. INDEX SITE SAMPLED 08/09/2007. DIFFICULT TO FIND MUD FOR SEDIMENT SAMPLES. HARD ROCKY SUBSTRATE COMMON. DIATOM CORE COLLECTED SEVERAL MILES FROM INDEX SITE.,Y
NLA06608-1349,1,PROB_Lake,Target_Sampled,39.15272032,YES,8/23/2007,H,H,L,M,,L,L,,LLHMHL,,,,,,H,M,MH,,,,,,,,,,,,,,,,,,,,L,,M,,,LM,16,8,0,0,4,DRAINAGE,NONE,NO,RESTRICTED,FAIR,NO,,0-05,25-75,05-25,0-05,0-05,0-05,05-25,75-100,0-05,0-05,HIGH,2,3,POOR,EUTROPHIC,GOOD,WATER GREEN. MANY HOUSES. HYDRILLA COVERED MAJORITY OF LAKE BOTTOM.,"WADING BIRDS, APPLE, SNAIL EGGS, BENTHIC SNAILS",GREEN FLOATING ALGAL MATS VISIBLE.,MANY FLOATING ALGAL MATS,HOUSES,,SKI COURSE ON LAKE. NO WAKE ZONE POSTED AROUND THE PERIMETER OF THE LAKE.,"NO OTHER BOATS ON LAKE AT TIME OF SAMPLING, BUT MANY BOATS DOCKED AT PRIVATE RESIDENCES.",,"LAKE RECENTLY TREATED WITH AQUATHOL, PER RESIDENT.",Y
NLA06608-1354,1,PROB_Lake,Target_Sampled,5253.904341,YES,7/28/2007,,,,,,,,,,,L,L,L,L,L,,LLLLL,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,RESERVOIR,ARTIFICIAL,YES,LOW,GOOD,YES,4,0-05,05-25,25-75,,25-75,,0-05,,,,,4,5,GOOD,MESOTROPHIC,EXCELLENT,,"BIG FISH, EAGLE, HAWKS.",,,PASTURE FIELDS AROUND RIM OF CANYON.,,,RESERVOIR IS LOCATED IN BIG CANYON NATIONAL RECREATION AREA. PUBLIC ACCESS TO BOAT RAMPS AND CAMPGROUNDS.,,"UNSURE OF WATER LEVEL FLUCTUATIONS AND LAKE MANAGEMENT ACTIVITIES. COULD NOT ASSESS MACROPHYTES DENSITY, BUT LAKE IS SO DEEP, WE SUSPECT THERE ISN'T MUCH.",N
NLA06608-1355,1,PROB_Lake,Target_Sampled,744.9768845,YES,7/3/2007,H,H,M,L,,M,,,MHLHM,,L,,L,,L,L,LLLL,,,,,,,,,,,,,,,,,,,,,,,,,,17,4,0,0,0,RESERVOIR,ARTIFICIAL,YES,HIGH,GOOD,NO,,0-05,25-75,05-25,0-05,0-05,0-05,75-100,75-100,0-05,05-25,SPARSE,2,4,FAIR,MESOTROPHIC,EXCELLENT,FULLY DEVELOPED LAKE. LITTLE AQUATIC VEGETATION. FEW WATERFOWL OBSERVED.,CANADA GEESE,FAIRLY FREE OF MACROPHYTES,NOT MUCH VISIBLE,"SEPTIC, LAWNS",,,"FISHING, SWIMMING, AND BOATING OBSERVED. GREAT SKI LAKE. PUBLIC ACCESS NOT VERY USER FRIENDLY, AND SMALL FOR SUCH A LARGE LAKE, BUT IT IS USED ANYWAYS.",,"LAKE MOSTLY SURROUNDED BY SEAWALLS. AFFLUENT LAKE, LARGE HOMES IN ABUNDANCE.",Y
NLA06608-1355,2,PROB_Lake,Target_Sampled,744.9768845,YES,8/21/2007,H,H,L,L,,L,,,LHLHL,,,,,M,L,,ML,L,,,,,,,L,,,,,,,,,,,,L,,,,,L,13,4,1,0,1,DRAINAGE,NONE,NO,LOW,GOOD,NO,,05-25,25-75,0-05,,,,75-100,75-100,0-05,05-25,SPARSE,3,4,GOOD,MESOTROPHIC,EXCELLENT,"RESIDENTIAL, DEVELOPED LAKE, THEREFORE HABITAT IS MORE LIMITED. SIGNS POSTED WARNING PEOPLE TO HELP PREVENT A HYDRILLA INVASION. ZEBRA MUSSELS OBSERVED.","SEAGULLS, BASS, SONG BIRDS, MALLARDS.","WATER LOOKS CLEAR, NOT MURKY, EVEN AFTER A RAIN EVENT.",LOW ALGAL ABUNDANCE BASED ON CHLA FILTER. NO MATS.,"RESIDENCES, TERRESTRIAL RUNOFF (LAWNS MAY BE FERTILIZED)",,NO LOCAL CONTACTS. RAINY/CLOUDY DAY.,"OBSERVED A FEW FISHING BOATS AND SKIERS, BUT NO SWIMMERS, PROBABLY DUE TO THE WEATHER.",,"MOST OF THE LAKE'S SHORELINE IS SEAWALLS, WITH LAWNS AND HOMES BEHIND THEM.",Y
NLA06608-1356,1,PROB_Lake,Target_Sampled,8.824124467,YES,8/13/2007,L,L,L,L,L,L,L,L,LLLLLLLL,H,M,,,,,,MH,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,0,0,RESERVOIR,ARTIFICIAL,YES,BANNED,UNSWIMMABLE,NO,,25-75,05-25,05-25,0-05,0-05,0-05,0-05,0-05,25-75,25-75,HIGH,3,4,GOOD,MESOTROPHIC,FAIR,,"VARIOUS SIZES OF FISH, TURTLES","WATER IS VERY CLEAR, BUT HIGH IN ALGAE",PIN TO QUARTER SIZE ALGAE CLUMPS,,,,"NO GPS ENGINES ON LAKE, FISHING, CIRCUMFERENCE OF LAKE HAS TRAIL FOR WALKING AND PICNIC TABLES",,"THIS WAS A VERY PLEASANT LAKE, NO SWIMMING OR GAS ENGINES BUT VERY ENJOYABLE. COMPLETELY INUNDATED WITH SAGO POND WEED, MAKES FOR GOOD FISH COVER FROM PREDATORS AND SUN.",Y
NLA06608-1358,1,PROB_Lake,Target_Sampled,5280.382652,YES,8/28/2007,M,,,,,L,,,ML,,L,,L,L,,,LLL,,,,,,,,,,,,,,,,,,,,M,,,L,L,MLL,4,3,0,0,5,DRAINAGE,ARTIFICIAL,NO,LOW,GOOD,NO,,,,,,,,05-25,25-75,,,,4,4,EXCELLENT,MESOTROPHIC,EXCELLENT,LARGE SHALLOW LAKE. MAX DEPTH EQUALS 30FT.,LOONS,WATER CLEARITY GOOD.,,FOREST WITH HOMES AROUND LAKE.,,,EXCELLENT BOAT LAUNCH AT SEVERAL LOCATIONS.,,LARGEST LAKE IN UP OF MICHIGAN BY SURFACE AREA.,N
NLA06608-1358,2,PROB_Lake,Target_Sampled,5280.382652,YES,9/18/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,DRAINAGE,ARTIFICIAL,NO,LOW,GOOD,NO,,,,,,,,,,,,,4,4,EXCELLENT,MESOTROPHIC,EXCELLENT,LARGE SHALLOW LAKE - MAX DEPTH = 30 FT,,WATER CLARITY GOOD,,FOREST WITH HOMES AROUND LAKE,,,EXCELLENT BOAT LAUNCH AT SEVERAL SITES.,,LARGEST LAKE IN UP OF MICHIGAN BY SURFACE AREA.,N
NLA06608-1359,1,PROB_Lake,Target_Sampled,152.6624672,YES,7/31/2007,L,L,,L,,L,L,,LLLLL,L,M,,,L,L,,LMLL,,,,,,,,,,,,,,,,,,,,L,,,,L,LL,5,6,0,0,2,RESERVOIR,ARTIFICIAL,NO,BANNED,GOOD,NO,,25-75,05-25,25-75,0-05,0-05,0-05,05-25,0-05,0-05,0-05,MODERATE,3,4,GOOD,EUTROPHIC,EXCELLENT,,"GREAT BLUE HERON, BEAVER, GULLS, BASS, BLUEGILL, MIDLAND PAINTED TURTLE.",,,"AGRICULTURE, HOUSING",,,,,,N
NLA06608-1360,1,PROB_Lake,Target_Sampled,651.8239396,YES,8/19/2007,M,L,,,,L,L,,LLML,,H,,,,L,,HL,,,,,,,M,M,,,,M,,,,,M,,,M,,,,,M,6,6,3,3,3,RESERVOIR,ARTIFICIAL,NO,HIGH,GOOD,NO,,05-25,05-25,25-75,0-05,05-25,0-05,25-75,25-75,0-05,0-05,ABSENT,2,3,FAIR,MESOTROPHIC,EXCELLENT,"WATER WITHDRAWAL FOR IRRIGATION, RESIDENTIAL LAWNS, PACKS AND STREAMS FLOWING THOUGH AGRICULTURE IMPACTING RESERVOIR","CATFISH, BASS, MINNOWS, FROGS",TURBID WATER WITH MODERATE ALGAL GROWTH,FILAMENTOUS GREEN ALGAE,"INFLOW STREAMS, RESIDENTIAL LAWNS, PARKS",,"CLEAR SKIES, APPROX. 100 DEG. F",EASY ACCESS TO TWO PUBLIC BOAT LAUNCHES GOOD FOR SWIMMING BOATING FISHING HEAVY BOAT TRAFFIC,,RESERVOIR IS FLOODED/OVERFULL BY APPROXIMATLEY 50 M ON EACH SHORELINE. YOUNG POPLAR GROWTH/FOREST EDGE WAS INUNDATED FOR MOST OF SHORELINE.,N
NLA06608-1364,1,PROB_Lake,Target_Sampled,12.42375294,YES,6/20/2007,L,L,,,,L,,,LLL,,,,,,L,,L,,M,M,,,,L,MML,,,,,,,,,,,,,,,H,,H,3,1,7,0,5,DRAINAGE,NONE,NO,RESTRICTED,UNSWIMMABLE,NO,,25-75,25-75,05-25,0-05,0-05,25-75,0-05,05-25,0-05,0-05,SPARSE,3,3,GOOD,EUTROPHIC,FAIR,"COWS HAVE ACCESS IN WEST AREA, SOUTH HAS HEAVY FOREST, SPRING FED AT ONE END. ALGAE ALONG SHORELINE, ONE BOAT DOCK (OUT OF WATER).","GEESE, SONG BIRDS, RED-WING BLACKBIRD, SMALL HERONS, SMALL FISH, LOTS OF TURTLES AND SMALL ADULT DRAGONFLIES.","WATER GREEN, ALGAE ON SHORELINE.",FILAMENTOUS IN CLUMPS ABOUT 0.2M AROUND SHORE.,"COWS, PEOPLE, TREES REMOVED ALONG HOMES.",SMALL CAN TO BURN TRASH AT LAKE SHORE.,"LEADBETTER ARE HOME OWNERS ON LAKE. NO GAS MOTORS, HAS OVERFLOW PIPE NEAR DAM TO CONTROL LEVEL.",OWNER HAS SMALL BOAT AND EVIDENCE OF DUCK HUNTING.,,"SHALLOW LAKE, VERY LOW AT THIS POINT. A STREAM WITH A WATERFALL COMES INTO LAKE FROM WOODS. HEAVY MUCH THAT YOU SINK IN, TWO HOMES AND LOTS OF COWS WITH A FEW HORSES. HOMEOWNER SAID THEY PULL WATER FROM SPRING AT LAKE, BUT DID NOT SEE ANY PIPE EVIDENCE.",N
NLA06608-1365,1,PROB_Lake,Target_Sampled,87.90966101,YES,8/21/2007,L,L,L,L,,L,,,LLLLL,L,M,,,L,,L,LLML,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,0,0,RESERVOIR,ARTIFICIAL,NO,LOW,FAIR,NO,,25-75,05-25,0-05,05-25,0-05,0-05,05-25,05-25,0-05,05-25,MODERATE,2,2,FAIR,EUTROPHIC,FAIR,,"GREEN HERON, KING FISHER, MALLARDS",HEAVY MACROPHYTE GROWTH ALONG SHORELINE,"HIGH PLANKTONIC, MODERATE PERIPHYTON",,,ONANDAGA PARKS DEPT,"BOATING, FISHING, SWIMMING, PROVIDED AT COUNTY PARK. (NON POWER BOATS FOR RENT)",,,Y
NLA06608-1367,1,PROB_Lake,Target_Sampled,55.19261105,YES,8/14/2007,L,,,,,L,,,LL,,,,,,,,,H,H,M,,,L,,HLMH,,,,,,,,,,,,,,,,,,2,0,14,0,0,DRAINAGE,NATURAL,YES,LOW,FAIR,NO,,25-75,25-75,05-25,05-25,05-25,75-100,0-05,0-05,05-25,25-75,MODERATE,3,3,FAIR,HYPEREUTROPHIC,FAIR,"WINDY (20 MPH FROM THE NORTHWEST), OVERCAST AND LIGHT RAIN. MANY  CATTAILS AROUND PERIMETER OF LAKE. LAKE LEVEL NEAR FULL. GOOD RIPARIAN TREES ON EAST SIDE OF LAKE.",SEVERAL GEESE AND DUCK BROODS WERE OBSERVED.,"WATER WAS OLIVE GREEN IN COLOUR; VERY PRODUCTIVE, MANY CATTAILS.",ALGAE VERY DENSE. VERY SMALL GREEN ALGAE LIKELY CYANOBACTERIA.,"AGRICULTURE, CROPS AND LIVESTOCK.",,"CONDITIONS WINDY, OVERCAST WITH LIGHT EPISODIC RAIN. NO LOCAL CONTACTS MADE. TRIED TO CONTACT ONE LANDOWNER TO GAIN ACCESS, NOT HOME.",ACCESSIBILITY ON FOOT ONLY. ENCOUNTER LAKE BY FOOT FOR 100 METERS ON GPA LAND. MOST OF PRIVATE LAND SURROUNDING LAKE WAS POSTED. CATTAILS MADE BOAT ACCESS DIFFICULT. SWIMMING NOT DESIRABLE. NO HEALTH CONCERNS.,,"ECOLOGICAL INTEGRITY WAS GOOD FOR WATERFOWL PRODUCTION. HOWEVER, THE WATERBODY WAS SHALLOW AND NOT LIKELY TO SUPPORT A VIABLE SPORTFISH FISHERY. THE LAKE WAS VERY PRODUCTIVE: HIGH ALGAE AND MACROPHYTE (EMERGENT AND SUBMERGENT)  BIOMASS. GREAT DUCK SLOUGH, LIKELY OFFERING EXCELLENT WATERFOWL HUNTING OPPORTUNITIES.",N
NLA06608-1368,1,PROB_Lake,Target_Sampled,10.93261568,YES,9/18/2007,,,,,,H,,,H,,,,,,,,,,,,,,,,,,,H,,,,,,H,,,,,,,,,5,0,0,5,0,RESERVOIR,ARTIFICIAL,NO,LOW,UNSWIMMABLE,YES,0.5,0-05,0-05,0-05,0-05,75-100,0-05,75-100,,0-05,0-05,SPARSE,1,2,FAIR,EUTROPHIC,FAIR,PRIMARY USE IS WATERFOWL HABITAT--NO HUNTING--WILDLIFE OBSERVATION ONLY--HEAVY OIL AND GAS ACTIVITY IN AREA,"PELICANS, GREAT EGRETS, CORMORANTS, GREAT BLUE HERON, TEAL, SNOWY EGRET, DUCKS",MODERATE BIOMASS--PRIMARILY ALGAE/PHYTOPLANKTON,MODERATE ABUNDANCE BASED ON CHLOROPHYLL FILTER--BROWN/GREEN,WILDLIFE,,WILDLIFE REFUGE,EASY ACCESS--NO HEALTH CONCERNS,,STEEDMAN MARSH IS SEPARATED FORM LAKE TEXOMA BY A LEVEE (ABOUT 25 FT WIDE)--AT THE TIME OF THE SAMPLING EVENT THE LAKE LEVEL WAS 618.5 FEET WITH 2.5 FT OF FREEBOARD (AT APPROXIMATELY 621.0 STEEDMAN MARSH BECOMES PART OF LAKE TEXOMA)--BECAUSE OF HEAVY RAINS THIS SUMMER THE LAKE LEVEL WAS GREATER THAN 621.0 FEET FROM 06/21/07 TO 09/03/07 WITH A PEAK LEVEL OF 640.7 ON 07/03/2007,N
NLA06608-1369,1,PROB_Lake,Target_Sampled,163.3516829,YES,6/21/2007,,L,,,,M,L,,LLM,,L,,,L,,L,LLL,,,,,,,,,,,,,,,,,,,,L,,,L,,LL,5,3,0,0,2,RESERVOIR,ARTIFICIAL,NO,LOW,UNSWIMMABLE,YES,0.2,75-100,05-25,0-05,0-05,0-05,0-05,05-25,0-05,0-05,0-05,SPARSE,4,4,GOOD,MESOTROPHIC,GOOD,"MINIMAL AMOUNT OF WILDLIFE OBSERVED, PORTIONS UPSTREAM OF DAM VERY TURBID. SPOKE WITH FISHERMAN WHO CAUGHT MANY SMALL CRAPPIE, BRIM AND CATFISH ON DAY OF SAMPLING.","MINNOWS, LARGE BIRD (UNKNOWN SPECIES)",LOW MACROPHYTE BIOMASS,MODERATE ABUNDANCE (CHLA:1000ML SAMPLE),NONE OBSERVED,,WESTERN HEADWATER PORTIONS OF LAKE ARE SHALLOW AND TURBID,VERY ACCESSIBLE TO BOATING AND FISHING (BOAT ONLY). NO SWIMMING. NO HEALTH CONCERNS. CLOSED TUESDAYS.,,INFORMATION FROM FISHERMAN INDICATED THAT LAKE IS VERY GOOD FOR FISHING.,Y
NLA06608-1370,1,PROB_Lake,Target_Sampled,15.33445706,YES,8/31/2007,L,L,,,,,,,LL,,,,,,,L,L,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,DRAINAGE,NONE,NO,LOW,FAIR,NO,,75-100,0-05,75-100,0-05,,,,0-05,25-75,75-100,HIGH,4,4,GOOD,EUTROPHIC,GOOD,"DIVERSE MACROINVERTEBRATES, NO SHORELINE MODIFICATION, SURROUNDED BY NATURAL CANOPY","DUCK, HERON, FISH, SWALLOWS, WARBLERS.",NICE NATURAL LAKE,"ABUNDANT PLANKTONIC ALGAE, FLOATING GLOBULAR MASSES.","LEAVES, ONE BIG LAWN",,SAW A FEW FISHERMEN,RUSTIC LAUNCH AREA.,,,Y
NLA06608-1372,1,PROB_Lake,Target_Sampled,1546.242185,YES,9/17/2007,,,,,,L,,,L,,L,L,,L,,,LLL,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,RESERVOIR,ARTIFICIAL,NO,LOW,FAIR,,,25-75,05-25,0-05,0-05,0-05,0-05,0-05,0-05,0-05,0-05,ABSENT,3,3,GOOD,MESOTROPHIC,GOOD,,OBSERVED FISH BREAKING SURFACE NUMEROUS TIMES,,,AGRICULTURE,HIGH TURBIDIDY KEEPS ALGAL ABUNDANCE DOWN,,SOME SWIMMING OBSERVED. NOT MUCH BOATING OBSERVED DUE TO HIGH WIND.,,,N
NLA06608-1375,1,PROB_Lake,Target_Sampled,173.7152983,YES,9/4/2007,L,,,,,L,L,,LLL,L,L,M,,M,L,,MLMLL,H,M,,,,,M,HMM,,,,,,,,,,,,H,,,H,H,HHH,3,9,11,0,15,RESERVOIR,ARTIFICIAL,NO,HIGH,GOOD,YES,5,75-100,0-05,25-75,0-05,0-05,,0-05,0-05,0-05,0-05,ABSENT,1,3,FAIR,EUTROPHIC,GOOD,VERY GREEN WATER. NUTRIENTS HIGH FROM UPSTREAM ROW CROPS.,"DUCKS, CORMORANTS, GREEN HERON, BLUE HERON, CASPIAN TERN, SEAGULL.",,,UPSTREAM ROW CROP.,,DELAWARE (OH) STATE PARK,,,,N
NLA06608-1376,1,PROB_Lake,Target_Sampled,71.32525233,YES,9/26/2007,,M,L,,,L,,,LML,M,M,L,L,,L,,MLLML,,,,,,,,,,,,,,,,,,,,,,,,M,M,5,9,0,0,3,RESERVOIR,ARTIFICIAL,NO,LOW,GOOD,NO,,25-75,05-25,05-25,0-05,0-05,,0-05,05-25,0-05,0-05,SPARSE,4,4,GOOD,MESOTROPHIC,EXCELLENT,FAIRLY CLEAR WATER. WATER TEMPERATURE SEEMS A BIT HIGH FOR TROUT. THEY MAY STOCK FOR WINTER FISHING.,"HERONS, TURTLES",FAIRLY CLEAR,PLANKTONIC,,,,"SWIM BEACH, BOAT RAMP, NUMEROUS RESIDENTIAL POSSIBILITIES",,TROUT FISHING LODGE MAINTAINED BY YMCA,N
NLA06608-1377,1,PROB_Lake,Target_Sampled,7.763531893,YES,7/22/2007,,,,,,,,,,L,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,DRAINAGE,NONE,NO,BANNED,GOOD,NO,,75-100,,,05-25,0-05,,,,05-25,0-05,SPARSE,5,5,EXCELLENT,MESOTROPHIC,EXCELLENT,SITE FALLS IN THE ANACONDA-PINTHER WILDERNESS,"FOX, RAINBOW TROUT",BEAUTIFUL WILDERNESS LAKE,ABUNDANT WATER LILY ALONG SHORELINE,NONE,,,,,,N
NLA06608-1380,1,PROB_Lake,Target_Sampled,367.4414941,YES,7/18/2007,L,,,,,M,,,LM,,L,,,,L,L,LLL,,H,M,,,,M,MHM,,,,,,,,,,,,,,L,M,,ML,4,3,11,0,4,RESERVOIR,ARTIFICIAL,NO,RESTRICTED,UNSWIMMABLE,YES,2,05-25,25-75,05-25,05-25,05-25,25-75,25-75,05-25,05-25,25-75,MODERATE,2,2,FAIR,EUTROPHIC,FAIR,"MUCH OF LAKE SURROUNDED BY DIRT ROAD, A LOT OF SHORELINE HAS RIPRAP.","ANTELOPE, WHITE FACED IBIS, GREBES, HERON",ABOUT HALF OF LAKE PERIMETER WITH ROCK RIVETMENT,A LOT OF FILAMENTOUS ALGAE.,"CATTLE, DUCKS",,,OUTBREAK OF SWIMMERS ITCH (TREMATODE PARASITE).,,,Y
NLA06608-1383,1,PROB_Lake,Target_Sampled,907.0462119,YES,8/22/2007,,,L,,,,,,L,,,,L,L,,,LL,L,,,,,,,L,,,,,,,,L,L,,,,,,,,,1,2,1,1,0,DRAINAGE,NONE,NO,LOW,UNSWIMMABLE,,1,05-25,0-05,05-25,0-05,0-05,0-05,05-25,05-25,25-75,,,2,2,FAIR,HYPEREUTROPHIC,FAIR,HIGHLY DEVELOPED LAKE WITH ALGAL BLOOM ON LAKE.,"PELICANS, GULLS, SQUIRRELS",,"FILIMESTUS CLINGING TO MACRO., SCUMS OF BLUE GREEN.",,,FOGGY AT THE START. CLEAN,PUBLIC ACCESS IS GOOD.,,MOST OF THE LAKE IS DEVELOPED OR COVERED WITH A CATTAIL FRINDGE.,Y
NLA06608-1387,1,PROB_Lake,Target_Sampled,131.8143115,YES,7/20/2007,H,H,,,,M,L,,LHHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,DRAINAGE,NONE,NO,HIGH,FAIR,NO,,0-05,75-100,05-25,0-05,,,25-75,75-100,0-05,0-05,SPARSE,2,3,POOR,MESOTROPHIC,FAIR,"NO FISH COVER EXCEPT DOCKS. VERY SHALLOW, NOT A DIVERSE BENTHIC COMMUNITY.","BLUE HERON, GEESE, MINNOWS",NOT MANY PLANTS BUT LOTS PHYTOPLANKTON,PHYTOPLANKTON,"LAWNS, SEPTIC",,SANDY BOTTOM IN MANY PLACES,"PUBLIC ACCESS, MANY BOATS IN FRONT YARDS.",,,Y
NLA06608-1389,1,PROB_Lake,Target_Sampled,52.58774542,YES,8/7/2007,M,L,L,,,L,,,LLML,,L,,,,L,L,LLL,,,,,,,,,,,,,,,L,M,ML,,,L,,,,L,LL,6,3,0,4,2,DRAINAGE,ARTIFICIAL,NO,RESTRICTED,FAIR,YES,0.1,05-25,,,05-25,,,05-25,25-75,0-05,,SPARSE,3,2,FAIR,EUTROPHIC,GOOD,LAKE WATER IS TURBID. LAKE IS SURROUNDED PRIMARILY BY RESIDENTIAL & COMMERCIAL DEVELOPMENT WITHIN CITY OF SALISBURY,"WATERFOWL,OSPERYS, TURTLES",LAKE IS VISUALLY TURBID,MINIMAL SURFACE SCUM IN PROTECTED AREAS.,LAKE IS THE HEAD WATERS OF THE W. COMICO RIVER AND IS SURROUNDED BY DEVELOPMENT,STORMWATER RUNOFF & RESIDENTIAL SOURCE.,,"ONE BOAT RAMP, GAS OUTBOARDS PROHIBITED. SOME FISHING PRESSURE.",,THE INDEX SITE WAS SAMPLED ON 8/7/2007. ENGINE TROUBLE DELAYED PHAB STATION SAMPLING UNTIL 8/8/2007.,N
