SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED_OE5,INDXSAMP_OE5,OE5,FLAG_OE5,COMMENT_OE5,SAMPLED_ZOOP,SAMPLED_PHYT,WSA_ECO3,AREA_HA,SAMPLED_PHAB,SHORT_ID
NLA06608-R32,1,REF_Lake,Target_Sampled,YES,YES,1.104564,,,YES,YES,EHIGH,132.0577177,YES,L2202
NLA06608-R322,1,REF_Lake,Target_Sampled,YES,YES,1.159085,,,YES,YES,EHIGH,1170.62307,YES,L2209
NLA06608-R323,1,REF_Lake,Target_Sampled,YES,YES,0.999156,,,YES,YES,PLNLOW,259.1218849,YES,L2210
NLA06608-R324,1,REF_Lake,Target_Sampled,YES,YES,1.056018,,,YES,YES,PLNLOW,359.8780203,YES,L2211
NLA06608-R326,1,REF_Lake,Target_Sampled,YES,YES,1.16593,,,YES,YES,PLNLOW,433.2759339,YES,L2212
NLA06608-R328,1,REF_Lake,Target_Sampled,YES,YES,0.954982,,,YES,YES,EHIGH,73.70344605,YES,L2213
NLA06608-R333,1,REF_Lake,Target_Sampled,YES,YES,1.005373,,,YES,YES,PLNLOW,79.72381063,YES,L2214
NLA06608-R334,1,REF_Lake,Target_Sampled,YES,YES,0.966489,,,YES,YES,EHIGH,82.81478383,YES,L2203
NLA06608-R336,1,REF_Lake,Target_Sampled,YES,YES,0.437585,,,YES,YES,EHIGH,6.966560252,YES,L2215
NLA06608-R34,1,REF_Lake,Target_Sampled,YES,YES,0.882458,,,YES,YES,EHIGH,18.92982358,YES,L2204
NLA06608-R5:KATHRYN,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,65.04752696,YES,
NLA06608-R5:OTTAWA,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,214.2154547,YES,
NLA06608-R7101,1,REF_Lake,Target_Sampled,YES,YES,1.134969,,,YES,YES,PLNLOW,255.5777259,YES,L2218
NLA06608-R7103,1,REF_Lake,Target_Sampled,YES,YES,0.509747,,,YES,YES,PLNLOW,78.14503396,YES,L2219
NLA06608-R7104,1,REF_Lake,Target_Sampled,YES,YES,0.358339,,,YES,YES,PLNLOW,29.21517991,YES,L2220
NLA06608-R7106,1,REF_Lake,Target_Sampled,YES,YES,0.526219,,,YES,YES,PLNLOW,85.462799,YES,L2221
NLA06608-R715,1,REF_Lake,Target_Sampled,YES,YES,0.729041,,,YES,YES,PLNLOW,17.86062752,YES,L2222
NLA06608-R716,1,REF_Lake,Target_Sampled,YES,YES,1.173382,,,YES,YES,PLNLOW,7.408552338,YES,L2223
NLA06608-R723,1,REF_Lake,Target_Sampled,YES,YES,1.226594,,,YES,YES,PLNLOW,28.55813848,YES,L2224
NLA06608-R728,1,REF_Lake,Target_Sampled,YES,YES,0.792454,,,YES,YES,PLNLOW,10.94025728,YES,L2225
NLA06608-R730,1,REF_Lake,Target_Sampled,YES,YES,0.86531,,,YES,YES,PLNLOW,148.3388903,YES,L2226
NLA06608-R733,1,REF_Lake,Target_Sampled,YES,YES,0.625905,,,YES,YES,PLNLOW,110.0385529,YES,L2227
NLA06608-R736,1,REF_Lake,Target_Sampled,YES,YES,0.487236,,,YES,YES,PLNLOW,2837.654421,YES,L2228
NLA06608-R746,1,REF_Lake,Target_Sampled,YES,YES,0.67379,,,YES,YES,PLNLOW,50.27754222,YES,L2229
NLA06608-R750,1,REF_Lake,Target_Sampled,YES,YES,0.767707,,,YES,YES,PLNLOW,6.686318538,YES,L2230
NLA06608-R759,1,REF_Lake,Target_Sampled,YES,YES,0.683848,,,YES,YES,PLNLOW,3391.563591,YES,L2231
NLA06608-R764,1,REF_Lake,Target_Sampled,YES,YES,0.823511,,,YES,YES,PLNLOW,173.972043,YES,L2232
NLA06608-R767,1,REF_Lake,Target_Sampled,YES,YES,0.985391,,,YES,YES,EHIGH,124.3663176,YES,L2233
NLA06608-R769,1,REF_Lake,Target_Sampled,YES,YES,1.023796,,,YES,YES,EHIGH,17.68358015,YES,L2234
NLA06608-R770,1,REF_Lake,Target_Sampled,YES,YES,1.020472,,,YES,YES,EHIGH,8.896599937,YES,L2235
NLA06608-R772,1,REF_Lake,Target_Sampled,YES,YES,1.004417,,,YES,YES,EHIGH,31.92790702,YES,L2236
NLA06608-R775,1,REF_Lake,Target_Sampled,YES,YES,0.645966,,,YES,YES,EHIGH,39.16514112,YES,L2237
NLA06608-R784,1,REF_Lake,Target_Sampled,YES,YES,0.719166,,,YES,YES,PLNLOW,617.2867061,YES,L2238
NLA06608-R788,1,REF_Lake,Target_Sampled,YES,YES,0.696968,,,YES,YES,PLNLOW,22.04201735,YES,L2239
NLA06608-R791,1,REF_Lake,Target_Sampled,YES,YES,0.603035,,,YES,YES,PLNLOW,81.16735665,YES,L2240
NLA06608-R792,1,REF_Lake,Target_Sampled,YES,YES,0.601783,,,YES,YES,PLNLOW,132.2482733,YES,L2241
NLA06608-R796,1,REF_Lake,Target_Sampled,YES,YES,0.552493,,,YES,YES,PLNLOW,228.5924958,YES,L2242
NLA06608-TX:10,1,REF_Lake,Target_Sampled,YES,YES,0.85942,,,YES,YES,PLNLOW,9132.195666,YES,L2243
NLA06608-TX:14,1,REF_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,9132.195666,NOT DONE,
NLA06608-TX:15,1,REF_Lake,Target_Sampled,YES,YES,1.20909,,,YES,YES,PLNLOW,100.4418567,YES,L2245
NLA06608-TX:19,1,REF_Lake,Target_Sampled,YES,YES,0.769374,,,YES,YES,PLNLOW,481.4393492,YES,L2246
NLA06608-TX:22,1,REF_Lake,Target_Sampled,YES,YES,0.48823,,,YES,YES,PLNLOW,1426.251624,YES,L2247
NLA06608-TX:27,1,REF_Lake,Target_Sampled,YES,YES,0.777511,,,YES,YES,PLNLOW,919.8787852,YES,L2248
NLA06608-TX:29,1,REF_Lake,Target_Sampled,YES,YES,0.647204,,,YES,YES,PLNLOW,2660.162732,YES,L2249
NLA06608-TX:30,1,REF_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,11936.45655,NOT DONE,
NLA06608-TX:5,1,REF_Lake,Target_Sampled,NOT DONE,YES,,K,Littoral habitat data not collected (> 5000 ha). O/E value not calculated,YES,YES,PLNLOW,11458.43038,NOT DONE,
NLA06608-WI:LOWES,1,REF_Lake,Target_Sampled,NOT CALCULATED,YES,,K,Littoral habitat data not collected. O/E value not calculated,YES,YES,PLNLOW,9.689531495,YES,
NLA06608-WI:SY,1,REF_Lake,Target_Sampled,YES,YES,0.926831,,,YES,YES,PLNLOW,6.049792246,YES,L2253
