SITE_ID,VISIT_NO,INDXSAMP_INF,CORE_CONFIDENCE,COMMENT_CONFIDENCE,NUT_REG_INF,NUT_REG,LAKE_ORIGIN,LAKE_ORIGIN_INF,REF_CLUSTER,WSA_ECO9,SITE_TYPE,ST,LAKENAME,RT_NLA,PH_FIELD,COND,NTL,PTL,DOC,PTL_INF_TOP,PTL_INF_BOT,PTL_INF_DIF,PTL_SIGTEST,NTL_INF_TOP,NTL_INF_BOT,NTL_INF_DIF,NTL_SIGTEST,COND_INF_TOP,COND_INF_BOT,COND_INF_DIF,COND_SIGTEST,PH_INF_TOP,PH_INF_BOT,PH_INF_DIF,PH_SIGTEST,ELEV_PT,DOM_GEOL,ECO3_PT,LAKEAREA_KM2,BASINAREA_KM2,BASIN_LAKE_RATIO,PC_DISTOT,PC_URB,PC_URB_INT,PC_CROP,PC_AG,PC_WET
NLA06608-0828,1,YES,YES,Oxbow lake; looks well established,10,X,Natural,1,D,CPL,PROB_Lake,MS,,SO-SO,7.03,117,1510,114,10.74,112.494595,59.21998373,53.27461129,Yes,1500.594907,409.1478939,1091.447013,Yes,124.2976492,107.5555881,16.74206109,Yes,8.012604376,7.750804696,0.26179968,No,1590.47,Sedimentary,25,0.053911018,1.695570369,31.4512769,,,,,,
NLA06608-0842,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WY,Heart Lake,SO-SO,7.9,14,71,13,0.79,5.60825232,2.960398567,2.647853753,Yes,113.819056,35.62778686,78.19126917,Yes,92.00490701,18.45548603,73.54942098,Yes,8.103057156,7.761581854,0.341475302,No,183.07,Sedimentary,58,0.227240495,8.378830813,36.87208479,0,0,0,0,0,0
NLA06608-0849,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WA,Ozette Lake,REF,7.6,44,189,5,4.03,2.981945704,4.429186792,-1.447241088,No,118.679346,77.79695651,40.88238953,Yes,27.49585729,22.61206992,4.883787373,Yes,7.04089885,6.921573684,0.119325166,No,558.98,Mafic_UltraMaf*,50,0.062589738,1.094975781,17.49449389,0.483410899,0.483410899,0.237775279,0,0,4.221493753
NLA06608-0859,1,YES,YES,,7,VII,Natural,1,C,TPL,PROB_Lake,WI,Tichigan Lake,SO-SO,8.2,841,913,33,7.4,39.45128497,164.265919,-124.8146341,Yes,1088.182206,2066.84,-978.6577943,Yes,776.1710927,648.3004181,127.8706745,Yes,8.698110658,8.68590835,0.012202308,No,155.75,Granitic,6,4.013817427,2539.357088,632.6538599,67.72051238,24.18157696,16.81468046,30.44821116,43.53893542,7.442141392
NLA06608-0862,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,WI,Fox Lake,SO-SO,7.8,60,654,11,11.28,16.58611122,13.0575823,3.528528924,Yes,777.1361173,626.254,150.8821173,Yes,86.24344209,64.69643174,21.54701035,Yes,7.959696207,7.613460572,0.346235635,No,677.97,Sedimentary,42,16.65988982,88.49051562,5.311590689,7.937726277,7.937726277,0,0,0,18.46736318
NLA06608-0874,1,YES,YES,Ag in watershed,7,VII,Natural,1,C,UMW,PROB_Lake,MI,,SO-SO,8.1,422,3441,29,3.97,18.82242333,18.00675696,0.81566637,No,706.0445596,483.553,222.4915596,Yes,784.4717067,354.9513001,429.5204066,Yes,8.584894058,8.453317143,0.131576916,No,1278.65,Sedimentary,12,33.95548884,42146.04963,1241.214633,78.20129562,6.34928065,3.357625083,46.14701325,71.85201497,5.40821618
NLA06608-0878,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,MN,West Leaf Lake,SO-SO,8.5,325,630,18,7.32,10.76350263,14.1549267,-3.391424069,Yes,518.6027441,501.63,16.97274411,Yes,243.3289439,267.2155114,-23.88656748,Yes,8.463056396,8.396291637,0.066764758,No,62.25,Sedimentary,65,0.07660078,2.621110891,34.2178096,51.85897525,3.99625682,0.219209157,38.01431603,47.86271843,13.31757203
NLA06608-0890,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,MN,Aspen Lake,REF,7.3,61,449,8,9.11,6.848925411,7.413330424,-0.564405013,No,258.5457426,308.622,-50.07625744,Yes,46.40580188,91.99275511,-45.58695324,Yes,7.584630169,8.004096956,-0.419466787,No,189.95,Sedimentary,45,0.07393081,0.513357765,6.943759488,0.431810907,0.431810907,0.199297342,0,0,0.880229925
NLA06608-0906,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WY,,REF,8.1,117,111,1,1.19,7.596386175,7.737837707,-0.141451532,No,244.760156,249.9534234,-5.193267386,Yes,186.4246233,196.4079133,-9.983289981,Yes,8.444759914,8.12389326,0.320866654,No,348.79,Sedimentary,58,0.120794035,10.00744895,82.84721157,0,0,0,0,0,0.199836431
NLA06608-0913,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,ME,Soper Pond,SO-SO,8.53,98,697,10,11.67,4.44546,6.123540347,-1.678080347,No,339.3637121,457.2409059,-117.8771938,Yes,101.5732416,96.22185621,5.351385424,Yes,7.567127227,7.659532038,-0.09240481,No,1097.9,Sedimentary,44,2.198025097,202.3008717,92.03756226,0,0,0,0,0,11.45221693
NLA06608-0914,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,ME,Peaked Mountain Pond,REF,6.68,21,171,10,3.57,8.16862,4.770274309,3.398345691,Yes,253.3527757,181.0381592,72.31461649,Yes,41.60917363,38.58968968,3.019483957,Yes,6.641264691,6.963857189,-0.322592499,No,209.55,Sedimentary,83,42.26925187,241.6641707,5.717256872,0.576757056,0,0,0.33391198,0.576757056,0.151778173
NLA06608-0918,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,ME,Little Big Wood Pond,REF,7.14,31,244,4,6.29,5.35918,5.585287915,-0.226107915,No,209.0789278,207.2155616,1.86336623,Yes,59.65238841,59.75001849,-0.09763008,No,7.321597904,7.141437287,0.180160617,No,113.39,Sedimentary,72,0.120276111,1.224605698,10.1816203,0,0,0,0,0,5.372912421
NLA06608-0924,1,YES,YES,Sand-hill lake,4,IV,Natural,1,E,SPL,PROB_Lake,NE,,TRASH,9.6,2023,14400,447,2.44,190.3595006,373.1351663,-182.7756658,Yes,3556.065421,4264.352069,-708.2866476,Yes,543.1331426,826.4425809,-283.3094383,Yes,8.6805735,8.889462853,-0.208889353,No,1951.04,Granitic,21,0.793960634,263.3071445,331.6375312,0,0,0,0,0,0
NLA06608-0926,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,WI,Atkins Lake,REF,7.2,36,252,4,4.01,8.317155461,4.552777517,3.764377943,Yes,401.9660418,240.488,161.4780418,Yes,45.80046802,38.6672816,7.133186416,Yes,7.462094152,7.430018602,0.032075549,No,2323.16,Volcanic,13,1.188167712,6.922763768,5.826419703,3.454782864,3.454782864,0.353639191,0,0,2.9651286
NLA06608-0930,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,NH,Winnisquam Lake,SO-SO,6.7,85,174,4,2.84,3.55407,4.209481933,-0.655411933,No,241.3329201,267.6289884,-26.29606827,Yes,102.1454505,92.66620747,9.479242997,Yes,7.700111653,7.850645718,-0.150534065,No,1275.36,Sedimentary,24,1.73992805,68562.98157,39405.64185,10.00272346,7.33551202,2.483735172,0.729368088,2.667211444,3.948187968
NLA06608-0934,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,OR,Waldo Lake,REF,6.6,4,5,1,0.6,10.4219815,10.62696658,-0.204985084,No,247.6370823,169.2492303,78.38785201,Yes,10.03052601,21.2035469,-11.17302089,Yes,6.27593458,6.82235885,-0.546424271,No,73.51,Sedimentary,74,0.354988126,3.38815693,9.544423275,0,0,0,0,0,0.006557826
NLA06608-0935,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,MN,Fish Lake,SO-SO,9.2,375,1198,36,8.43,39.45469891,108.652371,-69.19767214,Yes,1061.182967,1124.99,-63.80703283,Yes,678.5596191,394.4557865,284.1038326,Yes,8.627185465,8.619156085,0.008029381,No,1469.29,Sedimentary,42,0.398407866,23.03319588,57.81310521,59.98138386,4.468631263,3.088078515,19.7637025,55.5127526,2.833766167
NLA06608-0938,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,MI,Muskegon Lake,SO-SO,8.3,388,519,34,5.61,69.46350586,70.24711507,-0.783609208,No,1093.531082,1312.79,-219.2589178,Yes,428.0303815,666.1990833,-238.1687018,Yes,8.653169349,8.519327036,0.133842313,No,217.74,Sedimentary,29,42.12857977,911.8233935,21.64381991,26.88615361,8.732034831,3.432535099,11.68167907,18.15411878,18.59910574
NLA06608-0942,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,MN,Long Lake,REF,8.3,242,306,6,4.63,4.429902904,13.184345,-8.754442099,Yes,316.5538301,574.535,-257.9811699,Yes,362.5183342,371.7020672,-9.183732993,Yes,8.400274803,8.542145154,-0.141870352,No,360.62,Sedimentary,26,61.40976614,5271.525555,85.84181127,6.818250945,2.374769032,0.141692663,0.24371138,4.443481913,1.467935989
NLA06608-0961,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,ID,Blue Lake,SO-SO,7.5,49,189,11,2.26,16.30724043,32.89302406,-16.58578363,Yes,203.1828553,931.9821822,-728.799327,Yes,51.80414107,156.9554921,-105.151351,Yes,7.734927096,8.227898976,-0.49297188,No,294.8,Sedimentary,70,3.862781763,125.1932203,32.41011995,1.86414133,0.979738735,0.53274298,0.797549359,0.884402595,1.02472003
NLA06608-0974,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,MI,Fence Lake,REF,8.04,100,101,4,4.36,4.99362926,11.6416554,-6.648026137,Yes,243.0204132,377.85,-134.8295868,Yes,58.9559383,111.3388359,-52.38289757,Yes,7.972951529,7.992910382,-0.019958853,No,224.37,Sedimentary,56,0.205902717,5.512398441,26.77185866,1.094409081,1.094409081,0,0,0,30.57505369
NLA06608-0982,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,VT,Miles Pond,SO-SO,7.6,58,248,6,5.36,2.48471,5.401511041,-2.916801041,Yes,169.897857,159.1270785,10.77077845,Yes,106.4559974,55.32740656,51.12859079,Yes,7.703623908,7.012259488,0.69136442,Yes,732.43,Sedimentary,77,0.151645459,5.519077524,36.39461115,4.291598574,4.291598574,0.860710577,0,0,2.068096249
NLA06608-0987,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,IN,Fish Lake,SO-SO,9.1,301,1800,40,12.8,16.81148091,14.12107685,2.690404064,Yes,528.2620934,484.281,43.98109335,Yes,173.2414704,183.2862072,-10.04473685,Yes,8.184162092,8.219432552,-0.03527046,No,473.98,Sedimentary,46,0.878912802,15.9856747,18.18800986,33.59829327,5.38154481,4.654309025,8.435935107,28.21674846,36.36178925
NLA06608-0990,1,YES,YES,"lots shoreline dev; ag, but not too muc and forest",8,VIII,Natural,1,E,UMW,PROB_Lake,MN,Crow Wing Lake,SO-SO,8.6,201,960,40,7.29,28.81559819,42.74078651,-13.92518832,Yes,723.7445138,1032.724169,-308.9796556,Yes,252.1764592,273.0337487,-20.85728954,Yes,8.466141165,8.387902686,0.078238479,No,588.11,Sedimentary,42,0.138800826,188.1979017,1355.884598,27.07201525,4.170864004,0.112833056,14.11402959,22.90115124,14.51983269
NLA06608-0993,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,NY,,SO-SO,7.34,30,551,1,3.21,3.8606,3.864295396,-0.003695396,No,239.3761764,211.8962111,27.47996524,Yes,33.26244469,20.76848845,12.49395624,Yes,6.436366179,6.331956968,0.104409211,No,284.65,Sedimentary,56,0.300372877,2.93251514,9.762915925,0.176288374,0.094924509,0,0,0.081363865,9.628057327
NLA06608-0994,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,NH,Highland Lake,SO-SO,5.9,30,214,5,4.28,10.1768,12.90904119,-2.732241188,Yes,328.6011961,270.0772439,58.52395214,Yes,40.55286429,27.83798424,12.71488004,Yes,6.380212171,6.159259059,0.220953113,No,160.22,Sedimentary,72,2.763794218,65.28761127,23.62245744,4.598269342,3.191266052,0.58132865,0.191986136,1.407003291,4.263971805
NLA06608-0997,1,YES,YES,,7,VII,Natural,1,B,NAP,PROB_Lake,VT,Beebe Pond,SO-SO,8.6,200,204,4,2.64,8.24052,7.762944818,0.477575182,No,338.0689009,397.6339185,-59.56501763,Yes,148.7573997,184.0480309,-35.29063118,Yes,8.188117051,8.292970043,-0.104852992,No,15.17,Quaternary,73,4.60209132,28.86991168,6.273215734,5.599677177,3.939083255,0.399057454,0.154473853,1.660593921,2.870639104
NLA06608-1003,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,MI,Round Lake,TRASH,7.2,84,524,12,5.62,20.35939439,8.347977264,12.01141713,Yes,642.0809435,277.144,364.9369435,Yes,82.08463806,55.84344909,26.24118897,Yes,7.729471506,7.722729356,0.00674215,No,172.67,Sedimentary,71,27.61794821,1119.799721,40.54608663,31.78320822,21.85722205,7.519686487,7.018374054,9.925986162,8.171392649
NLA06608-1014,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,MI,"Chemung, Lake",SO-SO,7.6,683,568,15,7.65,15.12223869,8.338586596,6.783652095,Yes,614.4296907,507.45,106.9796907,Yes,382.1067455,234.8040911,147.3026544,Yes,8.672568169,8.259382073,0.413186096,No,387.71,Gneiss,51,0.579621136,9.724802597,16.77786055,55.57162626,46.2199171,29.95890146,2.795297377,9.351709166,18.9820194
NLA06608-1018,1,YES,YES,,8,VIII,Natural,1,E,UMW,PROB_Lake,MN,Richey Lake,REF,7.76,45,1174,36,12.42,9.391364741,10.1967993,-0.805434556,No,495.3829691,409.6851806,85.6977885,Yes,31.31481814,29.79309349,1.521724644,No,7.184942548,6.990377117,0.194565431,No,115.8,Sedimentary,64,0.216275224,11.35294929,52.49306465,0.747108034,0.747108034,0,0,0,2.40141868
NLA06608-1034,1,YES,YES,,7,VII,Natural,1,E,UMW,PROB_Lake,MI,Mill Lake,SO-SO,8.2,631,563,5,8.91,9.902774013,9.030755704,0.872018309,No,515.26738,468.7353373,46.53204279,Yes,383.5794737,254.0865293,129.4929444,Yes,8.452894539,8.474370949,-0.02147641,No,252.08,Sedimentary,29,0.134818776,27.05114084,200.6481708,40.93724902,37.29578496,19.08846467,0.656362657,3.641464057,21.53858555
NLA06608-1038,1,YES,YES,Forested w wetlands; seems natural,8,VIII,Natural,1,C,UMW,PROB_Lake,MN,,SO-SO,7.2,51,561,20,13.3,8.006216612,13.11957203,-5.113355423,Yes,229.6865406,339.382,-109.6954594,Yes,60.28175314,52.14088416,8.140868981,Yes,7.665424977,7.508975846,0.156449131,No,1487,Sedimentary,80,1.702223399,11329.02657,6655.428762,0.019927818,0.019927818,0,0,0,0
NLA06608-1045,1,YES,YES,,7,VII,Natural,1,B,NAP,PROB_Lake,NY,Keuka Lake,TRASH,7.9,301,236,6,2.65,15.0749,8.642588207,6.432311793,Yes,377.6219443,242.6542638,134.9676805,Yes,394.647973,123.0419585,271.6060145,Yes,8.405186485,7.864265879,0.540920607,No,2934,Volcanic,21,1.309081035,52.55819801,40.14892631,36.71456031,5.241957505,0.660348186,9.787398561,31.4726028,1.921355826
NLA06608-1058,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,OR,,SO-SO,7.7,31,171,1,2.18,14.31582503,18.72810723,-4.412282199,Yes,282.1633225,323.4793904,-41.31606783,Yes,66.16842692,69.31365273,-3.145225804,Yes,7.805757039,7.993229351,-0.187472312,No,482.22,Sedimentary,50,0.174603638,0.617305237,3.53546607,0.864249713,0.864249713,0.015967662,0,0,0.209575566
NLA06608-1073,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,OR,,REF,8.2,59,68,3,1.22,9.200253402,19.46942206,-10.26916866,Yes,181.5608116,223.6790456,-42.11823405,Yes,113.3736587,136.2892173,-22.91555863,Yes,7.775415608,8.096293263,-0.320877655,No,361.42,Sedimentary,62,0.291065901,16.85978841,57.92429937,0,0,0,0,0,0.135522342
NLA06608-1089,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,MT,"Mary Ronan, Lake",REF,8.6,135,293,8,7.2,6.697314703,26.58123425,-19.88391955,Yes,302.1671026,474.8777302,-172.7106276,Yes,177.8061406,153.7099786,24.09616193,Yes,8.512017317,8.182987464,0.329029853,No,352.21,Granitic,6,0.267345863,86.76265447,324.5333723,1.081364956,0.006459767,0,0.428928513,1.074905189,0.688611137
NLA06608-1102,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,MN,Alruss Lake,REF,7.22,25,230,4,4.97,27.2344449,5.76145305,21.47299185,Yes,618.9994956,291.421,327.5784956,Yes,95.56533559,49.7772062,45.78812939,Yes,7.874757586,7.457002387,0.417755199,No,416,Gneiss,50,0.065888718,1.704261913,25.86576213,0,0,0,0,0,0
NLA06608-1125,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,CT,Wononpakook Lake,SO-SO,8.63,301,315,17,3.68,16.2756,21.11198766,-4.836387663,Yes,483.5050599,765.14912,-281.6440602,Yes,238.5041424,130.3750935,108.1290489,Yes,8.465919816,8.174638622,0.291281194,No,236.08,Sedimentary,55,0.289666692,6.82085922,23.54726795,39.76457921,6.556416515,1.817362137,2.008663415,33.20816269,8.043349172
NLA06608-1131,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,IN,Crooked Lake,TRASH,7.54,365,6469,224,6.76,10.82319223,11.78522235,-0.962030126,No,611.7919272,578.121,33.67092723,Yes,482.4060825,395.160006,87.24607646,Yes,8.475612644,8.433445172,0.042167472,No,250.67,Sedimentary,56,4.334586902,296.9051508,68.49675817,55.6899366,25.28047683,15.20664798,19.36891161,30.40945977,26.39297126
NLA06608-1134,1,YES,YES,,8,VIII,Natural,1,E,UMW,PROB_Lake,MN,Flat Lake,REF,8.8,233,826,24,9.74,25.87862166,42.35777951,-16.47915785,Yes,1289.313819,855.808166,433.5056531,Yes,233.8784615,418.0278981,-184.1494366,Yes,8.456788969,8.440739645,0.016049324,No,0.71,Quaternary,75,0.097413138,2.251704018,23.1149932,2.835775597,1.082945247,0.150884664,0.159445496,1.75283035,6.200182569
NLA06608-1143,1,YES,YES,Lots of wetland; little watershed dist; short core,8,VIII,Natural,1,E,UMW,PROB_Lake,WI,,REF,7.9,243,768,59,2.08,84.50452851,99.40251255,-14.89798404,Yes,1015.824343,1129.690078,-113.865735,Yes,161.5618908,226.4918745,-64.92998371,Yes,8.351292347,8.491346462,-0.140054115,No,13.71,Quaternary,73,0.244058142,0.864009015,3.540176979,13.52602147,3.995137615,0,2.846209151,9.530883854,4.021249626
NLA06608-1148,1,YES,YES,,4,IV,Natural,1,E,SPL,PROB_Lake,NE,Mother Lake,TRASH,9.1,1602,6934,242,68.06,316.3461908,399.2177147,-82.87152394,Yes,3541.951425,8036.624285,-4494.67286,Yes,862.3856379,2145.206783,-1282.821145,Yes,8.846878132,9.185238211,-0.338360078,No,702.53,Sedimentary,27,8.376295082,1793.251593,214.0864876,0,0,0,0,0,9.373462746
NLA06608-1150,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,MN,Ruby Lake,REF,8.2,59,500,11,8.29,10.20084173,9.826639252,0.374202482,No,411.4379609,485.999,-74.5610391,Yes,134.7006035,36.80108297,97.89952048,Yes,8.053535807,7.663055352,0.390480455,No,696.09,Sedimentary,42,0.203064687,15.13102953,74.51334725,0,0,0,0,0,1.089390686
NLA06608-1162,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,MI,Au Sable Lake,SO-SO,8,279,541,8,9.26,2.881195896,2.920985406,-0.03978951,No,268.0414471,294.075,-26.03355289,Yes,388.7736233,203.0203878,185.7532355,Yes,8.177148835,8.136201308,0.040947526,No,597.43,Sedimentary,43,0.105722211,46.21800441,437.1645662,8.576526198,6.077122227,1.549630462,1.014043897,2.499403971,50.43797213
NLA06608-1163,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,IN,Fletcher Lake,SO-SO,8.5,279,778,11,10.23,13.13807075,24.42867206,-11.29060131,Yes,585.9426389,717.634,-131.6913611,Yes,245.0501262,264.9013191,-19.85119289,Yes,8.464732199,8.528862584,-0.064130385,No,249.78,Sedimentary,55,0.807190548,34.71130308,43.00261338,68.50517965,7.464939945,1.837523679,53.80499022,61.0402397,1.320720144
NLA06608-1167,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,MI,Clark Lake,SO-SO,7.9,430,461,5,3.83,7.856689026,9.455508276,-1.598819249,No,638.7552037,840.071,-201.3157963,Yes,481.653533,668.7545052,-187.1009723,Yes,8.364767801,8.463676175,-0.098908374,No,884.56,Sedimentary,44,0.201813637,8.322770637,41.23988232,35.43454426,19.16065161,7.664260644,4.068473161,16.27389264,6.330611765
NLA06608-1174,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,ME,,REF,7.05,40,298,4,6.07,3.75355,4.721958043,-0.968408043,No,167.9974423,187.2569279,-19.25948559,Yes,35.42087029,41.70103886,-6.280168566,Yes,7.130679774,7.072927489,0.057752286,No,184.92,Sedimentary,72,2.961999149,53.75406649,18.14790072,1.405769044,1.318696634,0.431158554,0.08707241,0.08707241,3.876823985
NLA06608-1183,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,UT,,REF,6.8,11,133,3,2.19,8.992054146,10.11911556,-1.127061417,No,260.2020787,336.9333675,-76.73128876,Yes,13.51832235,16.25864055,-2.740318201,Yes,6.727872796,6.806237023,-0.078364226,No,305.54,Sedimentary,56,0.070923595,2.247961836,31.69554251,0,0,0,0,0,0
NLA06608-1189,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,NY,Anawana Lake,SO-SO,7.45,90,281,9,4.17,6.19396,8.684187423,-2.490227423,Yes,214.4778197,213.907165,0.570654714,No,52.04175716,31.2500525,20.79170467,Yes,6.971087908,6.592674063,0.378413845,No,51.5,Quaternary,73,0.797975622,4.657475601,5.836613889,11.96101177,8.385298775,0.503621548,0.075543232,3.575712991,1.863399728
NLA06608-1195,1,YES,YES,"Resident, forest, wetland",6,VI,Natural,1,C,TPL,PROB_Lake,IN,Koontz Lake,SO-SO,8.3,408,753,26,7.28,14.20574325,19.01860446,-4.812861209,Yes,445.2361393,658.87,-213.6338607,Yes,299.6924975,229.24142,70.45107757,Yes,8.372381565,8.390872771,-0.018491207,No,22.28,Sedimentary,65,47.31473675,39867.00272,842.591663,68.97190233,15.48374067,2.232280504,47.9043686,53.48816166,4.557315045
NLA06608-1198,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,MN,Round Lake,SO-SO,9.08,311,611,9,6.23,29.71718778,29.5500359,0.167151878,No,767.809963,813.951,-46.14103697,Yes,310.7008637,240.6097266,70.09113707,Yes,8.55766992,8.314291126,0.243378794,No,265.78,Sedimentary,45,1.007270091,30.7707151,30.54862383,38.16718562,3.242124262,0.417303123,24.84558593,34.92506135,2.728520418
NLA06608-1206,1,YES,YES,,8,VIII,Natural,1,E,UMW,PROB_Lake,MI,McDonald Lake,REF,7.2,122,834,17,15.82,16.58222244,15.87203806,0.710184389,No,754.5638348,723.6471653,30.91666945,Yes,97.35885644,96.25492966,1.103926778,No,7.98599437,7.909328851,0.076665519,No,198.57,Sedimentary,6,0.996611205,19.39228254,19.45822246,4.113535273,4.113535273,0,0,0,44.30388665
NLA06608-1222,1,YES,YES,,14,XIV,Natural,1,D,CPL,PROB_Lake,MA,Long Pond,SO-SO,8.44,130,391,12,2.75,6.634442423,6.748603365,-0.114160942,No,300.5955606,311.2570704,-10.66150974,Yes,62.28722365,65.28776731,-3.000543659,Yes,7.302138445,7.401971461,-0.099833016,No,268.4,Sedimentary,56,0.187308078,190.9804416,1019.606007,57.35428778,56.8122692,35.15021634,0.286584536,0.542018579,2.921916247
NLA06608-1238,1,YES,YES,,8,VIII,Natural,1,B,NAP,PROB_Lake,ME,,SO-SO,7.15,55,131,1,2.6,6.25666,7.6220935,-1.3654335,No,240.2020197,297.4285466,-57.22652696,Yes,51.94502799,69.41903856,-17.47401057,Yes,7.458451989,7.717603346,-0.259151357,No,2959.6,Sedimentary,21,0.500988766,35.27345254,70.40767171,8.473206192,5.513306498,1.507575578,0.58014034,2.959899694,4.455635673
NLA06608-1242,1,YES,YES,,7,VII,Natural,1,C,TPL,PROB_Lake,WI,Little Elkhart Lake,SO-SO,8.6,370,849,11,9.14,20.81371565,16.53544105,4.278274591,Yes,746.4459568,783.215,-36.76904323,Yes,160.0093699,119.2898524,40.7195175,Yes,8.059320641,8.272666386,-0.213345745,No,599.68,Sedimentary,42,0.562025328,144.915395,257.8449543,45.89029175,12.59351252,6.43321847,22.06788881,33.29677923,2.027438548
NLA06608-1243,1,YES,YES,,7,VII,Natural,1,C,UMW,PROB_Lake,IN,Waldron Lake,SO-SO,8.4,474,949,42,7.45,47.02870614,38.19577317,8.83293297,Yes,1084.267235,812.198,272.0692346,Yes,650.5080542,457.39087,193.1171842,Yes,8.712273489,8.495115612,0.217157877,No,2.65,Quaternary,2,0.5185243,4.655307054,8.977992072,68.85198528,9.261251182,4.706908889,45.85371815,59.59073409,16.71493234
NLA06608-1244,1,YES,YES,Some signs of watershed disturbance - farming; not,4,IV,Natural,1,E,SPL,PROB_Lake,NE,,SO-SO,8.4,338,3772,253,21.59,138.9367315,112.4826087,26.45412271,Yes,1851.473731,2054.207918,-202.7341879,Yes,262.0405602,294.6286859,-32.58812574,Yes,8.658339543,8.580836959,0.077502585,No,53.06,Sedimentary,65,0.060287608,9.49828268,157.5495026,2.190293791,2.190293791,0.153912537,0,0,11.79680397
NLA06608-1258,1,YES,YES,,7,VII,Natural,1,E,UMW,PROB_Lake,MI,Stoner Lake,SO-SO,6.1,100,712,16,10.44,9.267518214,16.28295259,-7.015434378,Yes,528.6258685,339.5803091,189.0455594,Yes,68.82260847,16.89503859,51.92756988,Yes,7.721202632,6.458905847,1.262296785,Yes,263.7,Sedimentary,56,0.303354289,4.243922685,13.98998743,75.57463513,8.442664046,3.581736262,61.3500254,67.13197108,2.353712401
NLA06608-1259,1,YES,YES,,2,II,Natural,1,F,WMT,PROB_Lake,WY,Brooklyn Lake,REF,7.9,43,129,9,1.96,2.952018205,23.27071409,-20.31869589,Yes,104.9044542,263.2448284,-158.3403741,Yes,24.65829596,60.07760168,-35.41930572,Yes,7.772133602,7.749112938,0.023020664,No,69.11,Quaternary,81,0.550065561,2.571334851,4.674597055,0,0,0,0,0,3.773845079
NLA06608-1262,1,YES,YES,,8,VIII,Natural,1,E,UMW,PROB_Lake,MN,,REF,8.5,192,788,33,12.96,54.60669707,62.70418626,-8.097489192,Yes,874.7134325,1059.373912,-184.6604793,Yes,176.2964445,237.1989015,-60.90245701,Yes,8.235491559,8.360643828,-0.125152269,No,402.97,Gneiss,51,0.140350223,2.241965515,15.97407879,31.44651779,3.501313898,0.445915428,3.483055944,27.94520389,13.57900258
NLA06608-1274,1,YES,YES,,8,VIII,Natural,1,C,UMW,PROB_Lake,MN,Musquash Lake,REF,7.4,30,285,4,5.32,6.78233209,9.179512752,-2.397180662,Yes,306.4697011,357.931,-51.46129887,Yes,53.52885443,69.6919467,-16.16309227,Yes,7.750982015,7.794834413,-0.043852399,No,186.84,Volcanic,45,0.551954544,23.52330719,42.61819645,0.81308799,0.81308799,0,0,0,1.016359987
