SITE_ID,VISIT_NO,SAMPLED_CORE,DATECORE,SAMPLED_INF,INDXSAMP_INF,SAMPLE_CATEGORY,SAMPLE_ID_TOP,SAMPLE_ID_BOT,FLAG_FLD_CORE,COMMENT_FLD_CORE,PTL_INF_TOP,PTL_INF_BOT,PTL_INF_DIF,PTL_SIGTEST,NTL_INF_TOP,NTL_INF_BOT,NTL_INF_DIF,NTL_SIGTEST,COND_INF_TOP,COND_INF_BOT,COND_INF_DIF,COND_SIGTEST,PH_INF_TOP,PH_INF_BOT,PH_INF_DIF,PH_SIGTEST,CORE_LENGTH,CORE_CONFIDENCE,COMMENT_CONFIDENCE,SITE_TYPE,LAKE_SAMP,LAKE_ORIGIN
NLA06608-1297,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1300,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1303,1,YES (Both),8/8/2007,YES,YES,P,505537,505538,,,269.2510778,133.0963051,136.1547727,Yes,2042.035062,1176.531994,865.5030677,Yes,562.1414978,395.4372802,166.7042176,Yes,8.672662612,8.506576385,0.166086228,No,43,UNCERTAIN,?High sed rate; watershed dist,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1312,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1316,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1319,1,YES (Both),8/7/2007,YES,YES,P,510077,510078,,,306.5409999,323.0368031,-16.49580313,Yes,3882.040275,6112.338351,-2230.298076,Yes,879.0558518,3210.678942,-2331.62309,Yes,8.391450082,8.939046596,-0.547596514,No,15,NO,Short core,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1321,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1323,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1326,1,YES (Both),8/6/2007,YES,YES,P,506647,506648,,,7.28961393,47.68084328,-40.39122935,Yes,621.647407,786.4898383,-164.8424312,Yes,556.4334215,95.66633808,460.7670834,Yes,8.863871509,8.083126904,0.780744605,Yes,27,NO,Shortish core,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1329,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1332,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1333,1,YES (Both),9/24/2007,YES,YES,P,517557,517558,,,5.88739,4.869032524,1.018357476,No,292.9513641,359.4307059,-66.47934184,Yes,68.68291766,154.9933005,-86.31038285,Yes,7.570598244,7.952871821,-0.382273577,No,41,YES,"OK;Not Reserv; if so, small dam on nat lake",PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1334,1,YES (Both),7/31/2007,YES,YES,P,504267,504268,,,6.190506444,5.111552478,1.078953966,No,329.7419184,432.634,-102.8920816,Yes,531.8069519,398.6336681,133.1732839,Yes,8.317903955,8.202612786,0.115291169,No,38.5,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1334,2,YES (Both),8/14/2007,NO LAB DATA,NO,P,515337,515338,,,,,,,,,,,,,,,,,,,40.5,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1336,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1338,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1339,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1342,1,YES (Both),7/17/2007,NO LAB DATA,YES,P,506337,506338,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,,,,,,,,,,,,,,,,,19,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1344,1,YES (Top only),7/10/2007,YES (LOST SAMPLE),YES,P,504957,504958,IM,SAMPLE LOST (NO LAB DATA),,,,,,,,,,,,,,,,,29,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1346,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1347,1,YES (Both),6/28/2007,YES,YES,P,506697,506698,,,151.4036442,19.46418728,131.9394569,Yes,2108.224957,662.257,1445.967957,Yes,515.7679227,119.3240404,396.4438823,Yes,8.489299907,8.377212657,0.11208725,No,39,YES,looks OK on GE,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1348,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1349,1,YES (Both),8/23/2007,YES,YES,P,512577,512578,,,31.03592793,43.55057989,-12.51465197,Yes,795.6803142,638.7982139,156.8821003,Yes,207.6820178,57.49809297,150.1839248,Yes,8.22172152,7.205204436,1.016517085,Yes,31,UNCERTAIN,Highly urbanized; cuold be high sed rate,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1354,1,NO,7/28/2007,NO CORE SAMPLE,YES,P,507647,507648,K,COULD NOT OBTAIN SEDIMENT SAMPLE AFTER MANY TRIES; TOO ROCKY.,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1355,1,YES (Top only),,NOT DONE,NO,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1355,2,YES (Both),8/21/2007,YES,YES,P,507317,507318,IM,"IM:TEAM INDICATED SAMPLE TYPE D, DUPLICATE, FOR THIS SAMPLE SERIES, BUT NO PRIMARY SAMPLE SERIES WAS RECORDED FOR THIS SECOND VISIT.",7.388994066,10.33964324,-2.950649174,Yes,465.4092421,585.402,-119.9927579,Yes,434.9171337,247.2898586,187.6272751,Yes,8.447304099,8.537202378,-0.08989828,No,32,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1356,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1358,1,YES (Both),8/28/2007,YES,YES,P,517467,517468,,,19.59622221,14.70577762,4.890444595,Yes,526.4712536,466.124,60.34725356,Yes,172.195063,110.1392762,62.05578678,Yes,8.135510422,8.05490466,0.080605762,No,30,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1358,2,YES (Both),9/18/2007,NO LAB DATA,NO,P,517457,517458,,,,,,,,,,,,,,,,,,,22,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1359,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1360,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1364,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1365,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1367,1,YES (Both),8/14/2007,YES,YES,P,511087,511088,,,224.1581081,281.1947899,-57.03668185,Yes,4050.126695,4191.865301,-141.7386064,Yes,1075.56854,1181.881794,-106.3132539,Yes,8.767447399,8.860291574,-0.092844174,No,22,NO,Short core,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1368,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1369,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1370,1,YES (Both),8/31/2007,YES,YES,P,511237,511238,,,29.17503738,50.33177683,-21.15673945,Yes,896.0075968,1029.52,-133.5124032,Yes,338.093976,309.4132218,28.68075417,Yes,8.546541382,8.598344074,-0.051802692,No,39.5,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1372,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1375,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1376,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1377,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1380,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1383,1,YES (Both),8/22/2007,YES,YES,P,509717,509718,,,11.78561418,45.25722925,-33.47161507,Yes,467.5950662,1029.96,-562.3649338,Yes,320.7521079,299.3704023,21.38170561,Yes,8.449305748,8.458502591,-0.009196843,No,24,UNCERTAIN,Short core,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1387,1,YES (Both),7/20/2007,NO LAB DATA,YES,P,504228,504227,,,,,,,,,,,,,,,,,,,46,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1389,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1389,2,YES (Top only),,NOT DONE,NO,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1390,1,YES (Both),7/19/2007,YES,YES,P,503597,503598,,,21.97660017,37.44097895,-15.46437879,Yes,804.8988709,797.055,7.843870876,Yes,318.201545,244.2312122,73.97033277,Yes,8.609974311,8.248359498,0.361614814,No,30,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1391,1,YES (Both),9/5/2007,YES,YES,P,507757,507758,,,125.634,62.80053085,62.83346915,Yes,1559.467935,951.7767014,607.6912338,Yes,501.5994826,109.1982429,392.4012397,Yes,8.504990236,7.50501174,0.999978496,Yes,38,UNCERTAIN,some ag; lots urban; very green,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1396,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1397,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1398,1,YES (Both),8/17/2007,YES,YES,P,509627,509628,,,10.59682297,14.78922991,-4.192406934,Yes,546.8291321,606.0894337,-59.26030161,Yes,45.68371637,22.99049447,22.69322189,Yes,6.689824711,6.589705944,0.100118767,No,58,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1401,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1403,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1413,1,YES (Both),7/11/2007,YES,YES,P,503127,503128,,,27.70085917,27.09854501,0.60231416,No,753.5344475,679.3750234,74.15942416,Yes,176.8364684,70.88821657,105.9482518,Yes,8.184343752,8.07513955,0.109204202,No,40,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1414,1,YES (Both),8/28/2007,YES,YES,P,509097,509098,,,28.2505,21.1295051,7.120994904,Yes,480.9440673,365.095919,115.8481482,Yes,100.344364,62.31047169,38.03389236,Yes,7.199828132,7.000976106,0.198852027,No,40,YES,"?Low dam, forested, a few houses",PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1417,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1420,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1421,1,YES (Both),7/17/2007,YES,YES,P,510327,510328,,,18.78891124,65.68517101,-46.89625977,Yes,397.6291315,909.9478295,-512.318698,Yes,130.0220951,173.5909916,-43.56889645,Yes,7.88867504,7.904827585,-0.016152545,No,31.5,NO,"?eservoir, disturbance both ag and urban, mostly f",PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1425,1,YES (Both),8/7/2007,YES,YES,P,508527,508528,,,12.77824414,8.032976626,4.745267515,Yes,320.9079581,234.6463787,86.26157942,Yes,50.3193006,38.09677624,12.22252436,Yes,7.400992823,7.363656094,0.037336729,No,36,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1426,1,YES (Both),7/23/2007,YES,YES,P,504457,504458,F1,UNABLE TO GET DEEPER CORE,15.03067026,18.94554545,-3.91487519,Yes,453.0143782,440.3392757,12.6751025,Yes,69.80758397,87.78078925,-17.97320528,Yes,7.64982913,7.771503881,-0.121674751,No,15,NO,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1432,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1434,1,YES (Both),8/1/2007,YES,YES,P,513587,513588,,,6.303296315,58.90318859,-52.59989227,Yes,601.5141693,1917.234198,-1315.720029,Yes,322.1770778,159.3642548,162.812823,Yes,8.328748488,8.336402032,-0.007653544,No,37.5,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1435,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1436,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1439,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1445,1,YES (Both),7/18/2007,YES,YES,P,504407,504408,F1,HARD TO SEPARATE DUE TO PLANTS,82.81439353,106.8396103,-24.02521681,Yes,1478.12823,1241.876294,236.2519363,Yes,357.3171499,299.4780182,57.83913172,Yes,8.447123164,8.55586686,-0.108743696,No,20,UNCERTAIN,Reservoir; 20 cm core,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1446,1,YES (Both),8/29/2007,YES,YES,P,510037,510038,,,9.991596689,12.46055414,-2.468957447,Yes,216.271371,214.3138852,1.957485785,Yes,16.69049539,15.14677687,1.543718519,No,6.775843479,6.765980635,0.009862844,No,56,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1447,1,YES (Both),7/18/2007,YES,YES,P,503427,503428,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,22.59450958,22.10391797,0.490591607,No,829.7801065,729.235,100.5451065,Yes,395.2490523,178.9117738,216.3372785,Yes,8.552840897,8.303557064,0.249283833,No,42.5,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1450,1,YES (Both),7/24/2007,YES,YES,P,512568,512567,,,8.624334869,6.318972865,2.305362004,Yes,578.2485946,367.847,210.4015946,Yes,587.7168803,214.7525246,372.9643557,Yes,8.294453904,8.392611179,-0.098157276,No,47.5,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1454,1,YES (Both),7/25/2007,YES,YES,P,503277,503278,F3,"ORGANIC, SAND OVER CLAY",159.6210213,142.8723931,16.74862826,Yes,2438.364307,2750.428639,-312.0643322,Yes,1141.19548,903.2431438,237.9523359,Yes,8.659800903,8.809531962,-0.149731059,No,21,NO,Short core,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1455,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1460,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1461,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1462,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1465,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1469,1,YES (Both),7/10/2007,YES,YES,P,502857,502858,,,95.90912735,35.7665846,60.14254275,Yes,708.5058089,411.518279,296.9875299,Yes,64.62097662,124.0834214,-59.46244481,Yes,6.783257149,7.863794947,-1.080537797,Yes,26,UNCERTAIN,?Oxbow lake; forest shore; old ag in w-shed; OK?,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1473,1,YES (Both),7/22/2007,YES,YES,P,510907,510908,,,5.34202556,5.980738318,-0.638712758,No,169.2038882,151.2048472,17.99904097,Yes,65.38696623,55.9891234,9.397842831,Yes,7.802494234,7.582590688,0.219903546,No,30,YES,"?OK, but marg;Dam clear on GE, but perhaps not too",PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1476,1,YES (Both),6/14/2007,YES,YES,P,502277,502278,,,204.5393493,52.85143238,151.687917,Yes,2031.622307,707.2011365,1324.42117,Yes,761.1814738,1343.410673,-582.2291995,Yes,8.571811361,8.912868659,-0.341057298,No,52.5,UNCERTAIN,"Reservoir, all urban",PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1481,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1482,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1483,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1484,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1487,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1488,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1489,1,YES (Both),8/29/2007,YES,YES,P,517607,517608,,,13.50009535,22.65352878,-9.153433435,Yes,333.611134,439.054131,-105.442997,Yes,37.21069938,24.11449657,13.09620281,Yes,6.94043054,6.648144723,0.292285818,No,44,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1492,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1496,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1499,1,YES (Both),8/8/2007,YES,YES,P,513877,513878,,,28.12143182,8.519464212,19.60196761,Yes,759.3283072,337.101,422.2273072,Yes,411.0269548,288.1928058,122.834149,Yes,8.595899406,8.304822837,0.291076568,No,365,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1504,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1508,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1510,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1511,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1515,1,YES (Both),8/29/2007,YES,YES,P,511687,511688,,,28.2446008,21.40208754,6.842513263,Yes,898.5920331,671.7541075,226.8379256,Yes,262.8865231,221.6099865,41.27653662,Yes,8.592169777,8.675482431,-0.083312654,No,37.5,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1517,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1521,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1524,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1527,1,YES (Both),8/8/2007,YES,YES,P,513867,513868,,,144.6166825,236.8576911,-92.24100864,Yes,1552.923987,1907.294816,-354.3708283,Yes,352.5428021,359.0647614,-6.521959297,Yes,8.360132323,8.545991575,-0.185859252,No,46,UNCERTAIN,"High Ag - >70%,Reg 6",PROB_Lake,Target_Sampled,NATURAL
NLA06608-1529,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1532,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1537,1,YES (Both),7/15/2007,YES,YES,P,505617,505618,,,10.8307406,22.58087146,-11.75013087,Yes,249.2579644,393.7468865,-144.4889221,Yes,156.458202,144.7466308,11.71157112,Yes,8.048969639,8.229741379,-0.180771739,No,21,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1538,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1544,1,YES (Both),7/25/2007,YES,YES,P,507537,507538,,,42.00803583,80.21375139,-38.20571557,Yes,1234.528753,1322.92,-88.39124745,Yes,313.9457399,167.8505501,146.0951898,Yes,8.538468474,8.338431341,0.200037133,No,33,UNCERTAIN,?Shoreline residences; maybe OK; ag in watershed,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1556,1,YES (Both),8/14/2007,YES,YES,P,511587,511588,,,37.31385513,35.68922235,1.624632783,No,1063.047821,1342.31,-279.2621786,Yes,542.88517,248.0675838,294.8175862,Yes,8.580520534,8.416414165,0.164106368,No,27,NO,Man-made?; strange linear features,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1558,1,YES (Both),9/12/2007,YES,YES,P,508817,508818,,,6.2467,6.523686385,-0.276986385,No,337.7914957,320.3309502,17.46054548,Yes,45.77736725,43.11605671,2.661310543,Yes,6.73858281,6.703328666,0.035254144,No,36,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1560,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1561,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1562,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1564,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1568,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1569,1,YES (Both),8/14/2007,YES,YES,P,502067,502068,,,15.92551301,24.37675406,-8.451241054,Yes,653.8461486,703.5709681,-49.72481954,Yes,117.9447581,95.06166793,22.88309013,Yes,7.995997945,7.992508352,0.003489593,No,36,YES,?Lots of Ag!! Could be high sed rate,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1572,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1575,1,YES (Both),7/24/2007,YES,YES,P,504147,504148,,,345.1845732,355.0159309,-9.831357745,Yes,3312.769786,3351.101073,-38.33128658,Yes,1344.049592,1424.195736,-80.14614459,Yes,8.684313585,8.705909608,-0.021596022,No,15,NO,"High Ag - >70%,Reg 6",PROB_Lake,Target_Sampled,NATURAL
NLA06608-1576,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1577,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1578,1,YES (Both),8/21/2007,NO LAB DATA,YES,P,509507,509508,,,,,,,,,,,,,,,,,,,34,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1579,1,YES (Top only),7/24/2007,YES (LOST SAMPLE),YES,P,507457,507458,IM,SAMPLE LOST (NO LAB DATA),,,,,,,,,,,,,,,,,41,,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1586,1,YES (Both),7/10/2007,YES,YES,P,505457,505458,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,14.7423,12.67137831,2.070921689,Yes,563.4171854,334.8605171,228.5566683,Yes,61.79409281,50.40669587,11.38739694,Yes,5.936722137,6.404268203,-0.467546066,No,43,YES,,PROB_Lake,Target_Sampled,NATURAL
NLA06608-1593,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1595,1,YES (Both),6/28/2007,YES,YES,P,502307,502308,,,32.43868951,42.17065057,-9.731961056,Yes,448.7469901,737.2283808,-288.4813907,Yes,695.3966948,1019.101365,-323.70467,Yes,8.480882446,8.47351711,0.007365336,No,51,UNCERTAIN,"Reservoir, big, lots of ag",PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1596,1,YES (Both),8/20/2007,YES,YES,P,509778,509777,,,546.119683,481.037241,65.08244203,Yes,7766.595618,6416.248545,1350.347073,Yes,900.8212092,1063.30838,-162.4871711,Yes,8.810332897,8.898004199,-0.087671303,No,36,YES,"remote, dry, no apparent disturbance",PROB_Lake,Lake_Shallow,NATURAL
NLA06608-1600,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1602,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1608,1,YES (Top only),,NOT DONE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,MAN-MADE
NLA06608-1610,1,NO,,NO CORE SAMPLE,YES,,,,,,,,,,,,,,,,,,,,,,,,,PROB_Lake,Target_Sampled,NATURAL
