SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DATE_COL,SAMPLED_PHYT,DATEPHYT,SAMPLE_CATEGORY,INDXSAMP_PHYT,SAMPLE_DEPTH,PHYT_VOLUME,PRESERVED_PHYT,SAMPLE_ID,FLAG_FLD_PHYT,COMMENT_FLD_PHYT,LAB_ID,SAMPLE_TYPE,INIT_VOL,CONC_VOL,TOT_AREA,CNT_AREA,SOURCELAB,SOURCEDATE,TAXONOMIST_CNT,COMMENT_PHYT_LAB,DATATYPE,VISIT_ID
NLA06608-1274,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,506983,,,5069.21.35,ALGAE,25,25,380,16.2,EA,20081217b,JS,No slide required,PHYT,8237
NLA06608-1278,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,1.5,1000,Y,505253,,,5069.32.25,ALGAE,333,10,394,7.92011215,EA,20081217b,KMM,,PHYT,8238
NLA06608-1279,1,PROB_Lake,Target_Sampled,8/26/2007,YES,8/26/2007,P,YES,2,1000,Y,504313,,,5069.29.05,ALGAE,333,1,394,35.64,EA,20081217b,JKE,,PHYT,8239
NLA06608-1281,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,506503,,,5069.10.04,ALGAE,25,25,380,11.25,EA,20081217b,JS,No slide required,PHYT,8240
NLA06608-1283,1,PROB_Lake,Target_Sampled,6/27/2007,YES,6/27/2007,P,YES,1.2,1000,Y,506293,,,5069.21.21,ALGAE,25,25,380,2.25,EA,20081217b,JS,Slide required,PHYT,8241
NLA06608-1284,1,PROB_Lake,Target_Sampled,8/24/2007,YES,8/24/2007,P,YES,2,1000,Y,509183,,,5069.05.39,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,8242
NLA06608-1288,1,PROB_Lake,Target_Sampled,8/27/2007,YES,8/27/2007,P,YES,0.9,1000,Y,516493,,,5069.03.02,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8243
NLA06608-1292,1,PROB_Lake,Target_Sampled,7/20/2007,YES,7/20/2007,P,YES,2,1000,Y,505713,,,5069.14.30,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8244
NLA06608-1295,1,PROB_Lake,Target_Sampled,7/12/2007,YES,7/12/2007,P,YES,0.3,1000,Y,504773,,,5069.29.13,ALGAE,25,25,380,1.125,EA,20081217b,JS,No slide required. Full of silt/clay size particle. Many microflags. Mostly broken or empty diatom frustules.,PHYT,8245
NLA06608-1297,1,PROB_Lake,Target_Sampled,9/13/2007,YES,9/13/2007,P,YES,2,1000,Y,517643,,,5069.45.31,ALGAE,333,20,394,9.051556743,EA,20081217b,KMM,,PHYT,8246
NLA06608-1300,1,PROB_Lake,Target_Sampled,8/15/2007,YES,8/15/2007,P,YES,2,1000,Y,504593,,,5069.29.07,ALGAE,25,25,380,1.8,EA,20081217b,JS,No slide required,PHYT,8247
NLA06608-1303,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,,Y,505533,IM,IM: Volume not recorded on field form,5069.21.15,ALGAE,25,25,380,2.7,EA,20081217b,JS,,PHYT,8248
NLA06608-1312,1,PROB_Lake,Target_Sampled,9/27/2007,YES,9/27/2007,P,YES,2,1000,Y,517583,,,5069.23.30,ALGAE,25,25,380,7.2,EA,20081217b,JS,No slide required.,PHYT,8249
NLA06608-1316,1,PROB_Lake,Target_Sampled,8/17/2007,YES,8/17/2007,P,YES,0.2,1000,Y,515603,,,5069.15.05,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8250
NLA06608-1319,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,0.5,1000,Y,510073,,,5069.39.17,ALGAE,333,10,394,2.640037383,EA,20081217b,KMM,,PHYT,8251
NLA06608-1321,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,511803,,,5069.42.08,ALGAE,333,2.3,254.4690049,24.94,EA,20081217b,EEW,,PHYT,8252
NLA06608-1323,1,PROB_Lake,Target_Sampled,6/26/2007,YES,6/26/2007,P,YES,2,1000,Y,505843,,,5069.01.01,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8253
NLA06608-1326,1,PROB_Lake,Target_Sampled,8/6/2007,YES,8/6/2007,P,YES,2,1000,Y,506643,,,5069.21.26,ALGAE,25,25,380,9.45,EA,20081217b,JS,No slide required,PHYT,8254
NLA06608-1329,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,1000,Y,512483,,,5069.10.18,ALGAE,25,25,380,20.7,EA,20081217b,JS,No slide required.,PHYT,8255
NLA06608-1332,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,0.4,1000,Y,515813,,,5069.15.09,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8256
NLA06608-1333,1,PROB_Lake,Target_Sampled,9/24/2007,YES,9/24/2007,P,YES,2,1000,Y,517553,,,5069.30.13,ALGAE,333,2,394,23.76,EA,20081217b,JKE,,PHYT,8257
NLA06608-1334,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,2,1000,Y,504263,,,5069.20.06,ALGAE,25,25,380,2.25,EA,20081217b,JS,Slide Required,PHYT,8258
NLA06608-1334,2,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,NO,2,1000,Y,515333,,,5069.20.29,ALGAE,25,25,380,1.8,EA,20081217b,JS,No slide required. Overall comment: Loaded C coccoid. Cyanobacteria and merismopedic.,PHYT,8259
NLA06608-1334,2,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,D,NO,2,1000,,515353,,,5069.20.30,ALGAE,25,25,380,2.25,EA,20081217b,JS,No Slide Required.,PHYT,8259
NLA06608-1336,1,PROB_Lake,Target_Sampled,9/19/2007,YES,9/19/2007,P,YES,0.5,1000,Y,516673,,,5069.34.51,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8260
NLA06608-1338,1,PROB_Lake,Target_Sampled,6/27/2007,YES,6/27/2007,P,YES,1.2,1000,Y,514063,,,5069.24.34,ALGAE,333,5,394,12.82303872,EA,20081217b,KMM,,PHYT,8261
NLA06608-1339,1,PROB_Lake,Target_Sampled,8/30/2007,YES,8/30/2007,P,YES,0.6,980,Y,505063,,,5069.05.15,ALGAE,333,20,254.4690049,1.66,EA,20081217b,EEW,,PHYT,8262
NLA06608-1342,1,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,YES,2,1000,Y,506333,,,5069.21.22,ALGAE,25,25,380,3.15,EA,20081217b,JS,No slide required. Crytomonas bloom,PHYT,8263
NLA06608-1344,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,2,1000,Y,504953,,,5069.24.06,ALGAE,333,15,394,11.69159413,EA,20081217b,KMM,,PHYT,8264
NLA06608-1346,1,PROB_Lake,Target_Sampled,7/12/2007,YES,7/12/2007,P,YES,2,1000,Y,504693,,,5069.46.09,ALGAE,333,2,394,71.28,EA,20081217b,JKE,,PHYT,8265
NLA06608-1347,1,PROB_Lake,Target_Sampled,6/28/2007,YES,6/28/2007,P,YES,2,,Y,506693,IM,IM: Volume not recorded on field form,5069.21.29,ALGAE,25,25,380,7.65,EA,20081217b,JS,Slide required,PHYT,8266
NLA06608-1348,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,1000,Y,502083,,,5069.44.26,ALGAE,25,25,380,4.95,EA,20081217b,JS,Slide required.,PHYT,8267
NLA06608-1349,1,PROB_Lake,Target_Sampled,8/23/2007,YES,8/23/2007,P,YES,2,1000,Y,512573,,,5069.08.21,ALGAE,333,20,394,83.16,EA,20081217b,JKE,,PHYT,8268
NLA06608-1354,1,PROB_Lake,Target_Sampled,7/28/2007,YES,7/28/2007,P,YES,2,1000,Y,507643,,,5069.24.14,ALGAE,333,5,394,16.2173725,EA,20081217b,KMM,,PHYT,8269
NLA06608-1355,1,PROB_Lake,Target_Sampled,7/3/2007,YES,7/3/2007,P,YES,2,1000,Y,504523,,,5069.12.26,ALGAE,333,3,394,6.41151936,EA,20081217b,KMM,,PHYT,8270
NLA06608-1355,2,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,NO,2,1000,Y,507313,IM,"IM:TEAM INDICATED SAMPLE TYPE D, DUPLICATE, FOR THIS SAMPLE SERIES, BUT NO PRIMARY SAMPLE SERIES WAS RECORDED FOR THIS SECOND VISIT.",5069.12.27,ALGAE,333,5,394,17.72596529,EA,20081217b,KMM,,PHYT,8271
NLA06608-1356,1,PROB_Lake,Target_Sampled,8/13/2007,YES,8/13/2007,P,YES,1.5,1000,Y,510023,,,5069.34.38,ALGAE,25,25,380,2.925,EA,20081217b,JS,No slide required.,PHYT,8272
NLA06608-1358,1,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,YES,2,1000,Y,517463,,,5069.20.36,ALGAE,25,25,380,5.85,EA,20081217b,JS,Slide required.,PHYT,8273
NLA06608-1358,2,PROB_Lake,Target_Sampled,9/18/2007,YES,9/18/2007,P,NO,2,1000,Y,517453,,,5069.20.35,ALGAE,25,25,380,3.6,EA,20081217b,JS,Slide required.,PHYT,8274
NLA06608-1359,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,1.16,1000,Y,510283,,,5069.33.13,ALGAE,25,25,380,1.575,EA,20081217b,JS,No slide required.,PHYT,8275
NLA06608-1360,1,PROB_Lake,Target_Sampled,8/19/2007,YES,8/19/2007,P,YES,1.6,1000,Y,510053,,,5069.25.09,ALGAE,333,5,394,6.600093459,EA,20081217b,KMM,,PHYT,8276
NLA06608-1364,1,PROB_Lake,Target_Sampled,6/20/2007,YES,6/20/2007,P,YES,0.7,1000,Y,502923,,,5069.40.01,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8277
NLA06608-1365,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,2,1000,Y,509703,,,5069.30.08,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8278
NLA06608-1367,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,0.2,1000,Y,511083,,,5069.39.21,ALGAE,333,20,394,1.508592791,EA,20081217b,KMM,,PHYT,8279
NLA06608-1368,1,PROB_Lake,Target_Sampled,9/18/2007,YES,9/18/2007,P,YES,0.8,1000,Y,514793,,,5069.41.40,ALGAE,25,25,380,0.9,EA,20081217b,JS,No slide required. Lots of nanoflags,PHYT,8280
NLA06608-1369,1,PROB_Lake,Target_Sampled,6/21/2007,YES,6/21/2007,P,YES,1.3,1000,Y,504703,,,5069.31.13,ALGAE,25,25,380,0.675,EA,20081217b,JS,No Slide required,PHYT,8281
NLA06608-1370,1,PROB_Lake,Target_Sampled,8/31/2007,YES,8/31/2007,P,YES,2,1000,Y,511233,,,5069.20.51,ALGAE,25,25,380,0.9,EA,20081217b,JS,No Slide required.,PHYT,8282
NLA06608-1372,1,PROB_Lake,Target_Sampled,9/17/2007,YES,9/17/2007,P,YES,1,1000,Y,516763,,,5069.34.42,ALGAE,25,25,380,0.675,EA,20081217b,JS,"No slide required. Rich, lots of silt and debris hard to see clearly.",PHYT,8283
NLA06608-1375,1,PROB_Lake,Target_Sampled,9/4/2007,YES,9/4/2007,P,YES,0.6,1000,Y,513843,,,5069.33.16,ALGAE,25,25,380,0.9,EA,20081217b,JS,,PHYT,8284
NLA06608-1376,1,PROB_Lake,Target_Sampled,9/26/2007,YES,9/26/2007,P,YES,2,1000,Y,517253,,,5069.23.31,ALGAE,25,25,380,1.575,EA,20081217b,JS,Slide required.,PHYT,8285
NLA06608-1377,1,PROB_Lake,Target_Sampled,7/22/2007,YES,7/22/2007,P,YES,2,1000,Y,507893,,,5069.24.16,ALGAE,333,5,394,14.33163151,EA,20081217b,KMM,,PHYT,8286
NLA06608-1380,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,504863,,,5069.29.03,ALGAE,25,25,380,2.475,EA,20081217b,JS,No slide required,PHYT,8287
NLA06608-1383,1,PROB_Lake,Target_Sampled,8/22/2007,YES,8/22/2007,P,YES,2,1000,Y,509713,,,5069.21.45,ALGAE,25,25,380,3.15,EA,20081217b,JS,20-40 cells/fil,PHYT,8288
NLA06608-1387,1,PROB_Lake,Target_Sampled,7/20/2007,YES,7/20/2007,P,YES,1.8,1000,Y,504223,,,5069.20.05,ALGAE,25,25,380,1.35,EA,20081217b,JS,Slide required.,PHYT,8290
NLA06608-1389,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,1.4,1000,Y,507083,,,5069.18.02,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8291
NLA06608-1389,2,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,NO,1.2,1000,Y,508743,,,5069.18.07,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8292
NLA06608-1389,2,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,D,NO,1.2,1000,Y,508363,,,5069.18.05,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8292
NLA06608-1390,1,PROB_Lake,Target_Sampled,7/19/2007,YES,7/19/2007,P,YES,2,1000,Y,503593,,,5069.21.08,ALGAE,25,25,380,11.7,EA,20081217b,JS,No slide required. Many ciliates.,PHYT,8293
NLA06608-1391,1,PROB_Lake,Target_Sampled,9/5/2007,YES,9/5/2007,P,YES,0.62,975,Y,507753,,,5069.33.21,ALGAE,25,25,380,0.1125,EA,20081217b,JS,Aphanizomenon bloom! Rich!,PHYT,8294
NLA06608-1396,1,PROB_Lake,Target_Sampled,6/21/2007,YES,6/21/2007,P,YES,1.86,1000,Y,502843,,,5069.40.03,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8295
NLA06608-1397,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,2,980,Y,510343,,,5069.04.10,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8296
NLA06608-1398,1,PROB_Lake,Target_Sampled,8/17/2007,YES,8/17/2007,P,YES,1,1000,Y,509623,,,5069.20.16,ALGAE,25,25,380,2.25,EA,20081217b,JS,"No slide required, Dinoflag and flag predominance.",PHYT,8297
NLA06608-1401,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,1.1,1000,Y,506033,,,5069.36.07,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8298
NLA06608-1403,1,PROB_Lake,Target_Sampled,7/2/2007,YES,7/2/2007,P,YES,2,980,Y,505123,,,5069.05.17,ALGAE,333,4.6,254.4690049,28.79,EA,20081217b,EEW,,PHYT,8300
NLA06608-1413,1,PROB_Lake,Target_Sampled,7/11/2007,YES,7/11/2007,P,YES,0.98,1000,Y,503123,,,5069.08.07,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8302
NLA06608-1414,1,PROB_Lake,Target_Sampled,8/28/2007,YES,8/28/2007,P,YES,2,1000,Y,509093,F1,10 ML LUGOLS,5069.06.18,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8303
NLA06608-1417,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,2,1000,Y,511303,,,5069.04.21,ALGAE,25,25,380,3.6,EA,20081217b,JS,No slide required.,PHYT,8304
NLA06608-1420,1,PROB_Lake,Target_Sampled,9/18/2007,YES,9/18/2007,P,YES,0.1,1000,Y,516663,F3,"DIDN'T ADD LUGOLS FOR 6.5 HOURS, BUT KEPT COOL.",5069.34.45,ALGAE,25,25,380,1.125,EA,20081217b,JS,,PHYT,8305
NLA06608-1421,1,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,YES,0.5,1000,Y,510323,,,5069.07.04,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8306
NLA06608-1425,1,PROB_Lake,Target_Sampled,8/7/2007,YES,8/7/2007,P,YES,2,1000,Y,508523,,,5069.45.11,ALGAE,333,20,394,8.108686249,EA,20081217b,KMM,,PHYT,8307
NLA06608-1426,1,PROB_Lake,Target_Sampled,7/23/2007,YES,7/23/2007,P,YES,1.2,1000,Y,504453,,,5069.35.03,ALGAE,333,1,394,23.76,EA,20081217b,JKE,,PHYT,8308
NLA06608-1432,1,PROB_Lake,Target_Sampled,6/19/2007,YES,6/19/2007,P,YES,1.5,1000,Y,505783,,,5069.34.08,ALGAE,333,20,394,142.56,EA,20081217b,JKE,,PHYT,8309
NLA06608-1434,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,513583,,,5069.20.27,ALGAE,25,25,380,4.95,EA,20081217b,JS,Slide required.,PHYT,8310
NLA06608-1435,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,503833,,,5069.11.17,ALGAE,25,25,380,1.575,EA,20081217b,JS,Slide required,PHYT,8311
NLA06608-1436,1,PROB_Lake,Target_Sampled,6/21/2007,YES,6/21/2007,P,YES,2,1000,Y,514593,,,5069.41.18,ALGAE,25,25,380,2.34,EA,20081217b,JS,No slide required,PHYT,8312
NLA06608-1439,1,PROB_Lake,Target_Sampled,7/17/2007,YES,7/17/2007,P,YES,2,1000,Y,502383,,,5069.42.04,ALGAE,333,1.9,254.4690049,23.89,EA,20081217b,EEW,,PHYT,8313
NLA06608-1445,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,0.9,1000,Y,504403,,,5069.35.01,ALGAE,333,1,394,71.28,EA,20081217b,JKE,,PHYT,8314
NLA06608-1446,1,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,2,1000,Y,510033,,,5069.35.41,ALGAE,25,25,380,12.6,EA,20081217b,JS,Lots of debris/detritus in sample. Sparse. Lots of rotifers and ciliates.,PHYT,8315
NLA06608-1447,1,PROB_Lake,Target_Sampled,7/18/2007,YES,7/18/2007,P,YES,2,1000,Y,503423,,,5069.21.07,ALGAE,25,25,380,1.35,EA,20081217b,JS,Slide required. Sample full of small 5-10 micron coccoid. See drawing. Eith coccoid greens or nano-flagellates.,PHYT,8316
NLA06608-1450,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,512563,,,5069.20.24,ALGAE,25,25,380,4.5,EA,20081217b,JS,Slide required.,PHYT,8317
NLA06608-1454,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,503273,,,5069.21.05,ALGAE,25,25,380,6.75,EA,20081217b,JS,No slide required.,PHYT,8319
NLA06608-1455,1,PROB_Lake,Target_Sampled,8/13/2007,YES,8/13/2007,P,YES,2,980,Y,511873,,,5069.05.29,ALGAE,333,20,254.4690049,18.67,EA,20081217b,EEW,,PHYT,8320
NLA06608-1460,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,1000,Y,508023,,,5069.13.20,ALGAE,333,2,394,47.52,EA,20081217b,JKE,,PHYT,8321
NLA06608-1461,1,PROB_Lake,Target_Sampled,9/26/2007,YES,9/26/2007,P,YES,2,1000,Y,516623,,,5069.04.17,ALGAE,25,25,380,3.15,EA,20081217b,JS,No slide required. Lots of small coccoid BGs synechocystis.,PHYT,8322
NLA06608-1462,1,PROB_Lake,Target_Sampled,8/20/2007,YES,8/20/2007,P,YES,0.12,1000,Y,511643,,,5069.24.27,ALGAE,333,40,394,18.48026168,EA,20081217b,KMM,,PHYT,8323
NLA06608-1465,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,2,995,Y,510003,,,5069.36.13,ALGAE,333,2,394,35.64,EA,20081217b,JKE,,PHYT,8325
NLA06608-1469,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,1,1000,Y,502853,,,5069.09.04,ALGAE,333,20,394,47.52,EA,20081217b,JKE,,PHYT,8327
NLA06608-1473,1,PROB_Lake,Target_Sampled,7/22/2007,YES,7/22/2007,P,YES,2,1000,Y,510903,,,5069.10.07,ALGAE,25,25,380,6.3,EA,20081217b,JS,Slide required,PHYT,8328
NLA06608-1476,1,PROB_Lake,Target_Sampled,6/14/2007,YES,6/14/2007,P,YES,0.4,1000,Y,502273,,,5069.05.04,ALGAE,333,20,254.4690049,3.37,EA,20081217b,EEW,,PHYT,8329
NLA06608-1481,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,,1000,Y,511293,K,,5069.04.12,ALGAE,25,25,380,6.3,EA,20081217b,JS,Slide required,PHYT,8330
NLA06608-1482,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,1.3,1000,Y,502833,,,5069.09.03,ALGAE,333,20,394,47.52,EA,20081217b,JKE,,PHYT,8331
NLA06608-1483,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,980,Y,510663,,,5069.05.27,ALGAE,333,20,254.4690049,32.21,EA,20081217b,EEW,,PHYT,8332
NLA06608-1484,1,PROB_Lake,Target_Sampled,8/26/2007,YES,8/26/2007,P,YES,2,1000,Y,517783,,,5069.03.03,ALGAE,333,2,394,11.88,EA,20081217b,JKE,,PHYT,8333
NLA06608-1487,1,PROB_Lake,Target_Sampled,8/20/2007,YES,8/20/2007,P,YES,2,1000,Y,515393,,,5069.20.54,ALGAE,25,25,380,4.5,EA,20081217b,JS,No slide required. Overall comments: several ciliates.,PHYT,8334
NLA06608-1488,1,PROB_Lake,Target_Sampled,7/31/2007,YES,7/31/2007,P,YES,0.1,1000,Y,510513,,,5069.34.33,ALGAE,25,25,380,0.1125,EA,20081217b,JS,or Coelomoron 100-150 cells/col,PHYT,8335
NLA06608-1489,1,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,2,1000,Y,517603,,,5069.45.30,ALGAE,333,20,394,7.731538051,EA,20081217b,KMM,,PHYT,8336
NLA06608-1492,1,PROB_Lake,Target_Sampled,6/28/2007,YES,6/28/2007,P,YES,1,1000,Y,504503,,,5069.12.41,ALGAE,333,10,394,6.600093459,EA,20081217b,KMM,,PHYT,8337
NLA06608-1496,1,PROB_Lake,Target_Sampled,9/6/2007,YES,9/6/2007,P,YES,1,1000,Y,507933,,,5069.41.41,ALGAE,25,25,380,2.925,EA,20081217b,JS,Slide required. Lots of microcystis colonies and debris. Lots of nanoflags (drawing).,PHYT,8338
NLA06608-1499,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,2,1000,Y,513873,,,5069.12.55,ALGAE,333,5,394,23.00604006,EA,20081217b,KMM,,PHYT,8340
NLA06608-1504,1,PROB_Lake,Target_Sampled,8/27/2007,YES,8/27/2007,P,YES,1,1000,Y,513643,,,5069.23.32,ALGAE,25,25,380,0.09,EA,20081217b,JS,No slide required. A bloom of Rhapsidiosis nearly total domination. Should be checked.,PHYT,8341
NLA06608-1508,1,PROB_Lake,Target_Sampled,8/20/2007,YES,8/20/2007,P,YES,0.7,1000,Y,504173,,,5069.29.17,ALGAE,25,25,380,0.765,EA,20081217b,JS,No slide required.,PHYT,8343
NLA06608-1510,1,PROB_Lake,Target_Sampled,8/17/2007,YES,8/17/2007,P,YES,1.7,1000,Y,511883,,,5069.24.28,ALGAE,333,20,394,11.31444593,EA,20081217b,KMM,,PHYT,8344
NLA06608-1511,1,PROB_Lake,Target_Sampled,6/12/2007,YES,6/12/2007,P,YES,2,1000,Y,503093,,,5069.39.03,ALGAE,333,20,394,4.525778372,EA,20081217b,KMM,,PHYT,8345
NLA06608-1515,1,PROB_Lake,Target_Sampled,8/29/2007,YES,8/29/2007,P,YES,1.7,1000,Y,511683,,,5069.20.37,ALGAE,25,25,380,1.35,EA,20081217b,JS,No Slide required,PHYT,8347
NLA06608-1517,1,PROB_Lake,Target_Sampled,8/1/2007,YES,8/1/2007,P,YES,2,1000,Y,509673,,,5069.44.25,ALGAE,25,25,380,4.5,EA,20081217b,JS,Slide required.,PHYT,8348
NLA06608-1521,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,1.28,1000,Y,510593,,,5069.10.20,ALGAE,25,25,380,2.25,EA,20081217b,JS,"cf flosaquae, 30-40 cells/col",PHYT,8349
NLA06608-1524,1,PROB_Lake,Target_Sampled,6/12/2007,YES,6/12/2007,P,YES,0.5,1000,Y,502213,,,5069.34.07,ALGAE,333,20,394,23.76,EA,20081217b,JKE,,PHYT,8350
NLA06608-1527,1,PROB_Lake,Target_Sampled,8/8/2007,YES,8/8/2007,P,YES,0.9,1000,Y,513863,,,5069.13.05,ALGAE,333,20,394,11.88,EA,20081217b,JKE,,PHYT,8351
NLA06608-1529,1,PROB_Lake,Target_Sampled,6/19/2007,YES,6/19/2007,P,YES,2,1000,Y,506463,,,5069.26.10,ALGAE,25,25,380,4.5,EA,20081217b,JS,No slide required.,PHYT,8352
NLA06608-1532,1,PROB_Lake,Target_Sampled,7/24/2007,YES,7/24/2007,P,YES,2,1000,Y,503853,,,5069.11.14,ALGAE,25,25,380,0.54,EA,20081217b,JS,60-100 micron filaments,PHYT,8353
NLA06608-1537,1,PROB_Lake,Target_Sampled,7/15/2007,YES,7/15/2007,P,YES,2,1000,Y,505613,,,5069.10.01,ALGAE,25,25,380,4.95,EA,20081217b,JS,No slide required.,PHYT,8354
NLA06608-1538,1,PROB_Lake,Target_Sampled,7/26/2007,YES,7/26/2007,P,YES,2,1000,Y,503693,,,5069.18.01,ALGAE,333,2,394,35.64,EA,20081217b,JKE,,PHYT,8355
NLA06608-1544,1,PROB_Lake,Target_Sampled,7/25/2007,YES,7/25/2007,P,YES,2,1000,Y,507533,,,5069.13.08,ALGAE,333,1,394,23.76,EA,20081217b,JKE,,PHYT,8356
NLA06608-1556,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,2,1000,Y,511583,,,5069.12.08,ALGAE,333,5,394,10.56014953,EA,20081217b,KMM,,PHYT,8357
NLA06608-1558,1,PROB_Lake,Target_Sampled,9/12/2007,YES,9/12/2007,P,YES,2,1000,Y,508813,,,5069.17.13,ALGAE,333,20,387.1,11.985,EA,20081217b,MH,,PHYT,8358
NLA06608-1560,1,PROB_Lake,Target_Sampled,8/21/2007,YES,8/21/2007,P,YES,1.8,1000,Y,507943,,,5069.41.39,ALGAE,25,25,380,0.675,EA,20081217b,JS,No slide required. Lots of dinos!,PHYT,8360
NLA06608-1561,1,PROB_Lake,Target_Sampled,6/19/2007,YES,6/19/2007,P,YES,2,1000,Y,506003,,,5069.46.12,ALGAE,333,2,394,35.64,EA,20081217b,JKE,,PHYT,8361
NLA06608-1562,1,PROB_Lake,Target_Sampled,6/11/2007,YES,6/11/2007,P,YES,2,1000,Y,502783,,,5069.48.18,ALGAE,333,20,387.1,23.98,EA,20081217b,MH,,PHYT,8362
NLA06608-1564,1,PROB_Lake,Target_Sampled,6/26/2007,YES,6/26/2007,P,YES,0.2,1000,Y,505963,,,5069.34.06,ALGAE,333,20,394,71.28,EA,20081217b,JKE,,PHYT,8363
NLA06608-1568,1,PROB_Lake,Target_Sampled,7/10/2007,YES,7/10/2007,P,YES,0.5,1000,Y,504983,,,5069.34.19,ALGAE,333,1,394,11.88,EA,20081217b,JKE,,PHYT,8364
NLA06608-1569,1,PROB_Lake,Target_Sampled,8/14/2007,YES,8/14/2007,P,YES,1.2,1000,Y,502063,,,5069.08.04,ALGAE,333,20,394,71.28,EA,20081217b,JKE,,PHYT,8365
