SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,ssfpBedrock,ssfpBoulders,ssfpCobble,ssfpGravel,ssfpSand,ssfpSilt,ssfpOrganic,ssfpWood,ssfpOther,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssvBedrock,ssvBoulders,ssvCobble,ssvGravel,ssvSand,ssvSilt,ssvOrganic,ssvWood,ssvOther,ssnBedrock,ssnBoulders,ssnCobble,ssnGravel,ssnSand,ssnSilt,ssnOrganic,ssnWood,ssnOther,ssxLdia,ssvLdia,ss16Ldia,ss25Ldia,ss50Ldia,ss75Ldia,ss84Ldia,ssopClass,ssofClass,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,hinBuildings,hinCommercial,hinRoads,hinWalls,hinDocks,hinPowerlines,hinLandfill,hinLawn,hinPark,hinCrops,hinOrchard,hinPasture,hipwAg,hipwNonag,hipwAll,hinAg,hinNonag,hinAll,lmfpBedrock,lmfpCobble,lmfpSand,lmfpMud,lmoSubstrate,lmnSubstrate,lmpwHuman,lmnHuman,lmnCover,lmfpLittle,lmfpPatchy,lmfpContinuous,lmoCover,lmnCoverTypes,lmfpWoody,lmfpVeg,lmfpBoulders,lmfpFill,lmfpArtificial,lmfpNone,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_HorizDist,L_VertHeight,L_RtHzVrt,RDisIn,RDisInAg,RDisInNonAG,RDisInEx1,RDisInEx1a,RDisInEx2,RDisInEx2a,RDisLev_x1,RDisLev_x1a,RDisLev_x2,RDisLev_x2a,RVegQ_1,RVegQ_2,RVegQ_3,RVegQ_4,RVegQ_5,RVegQ_5a,RVegQ_6,RVegQ_6a,LITCVR_A,LITCVR_B,LITCVR_C,LITCVR_D,LRCVQ_1A,LRCVQ_1B,LRCVQ_1C,LRCVQ_1D,LRCVQ_2A,LRCVQ_2B,LRCVQ_2C,LRCVQ_2D,LRCVQ_3A,LRCVQ_3B,LRCVQ_3C,LRCVQ_3D,LRCVQ_4A,LRCVQ_4B,LRCVQ_4C,LRCVQ_4D,LRCVQ_5A,LRCVQ_5Aa,LRCVQ_5B,LRCVQ_5Ba,LRCVQ_5C,LRCVQ_5Ca,LRCVQ_5D,LRCVQ_5Da,LRCVQ_6A,LRCVQ_6Aa,LRCVQ_6B,LRCVQ_6Ba,LRCVQ_6C,LRCVQ_6Ca,LRCVQ_6D,LRCVQ_6Da,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-2438,2007,1,NLA06608-2438+2007+1,OR,9/11/2007,YES,0,0.3,0.4,0.7,0.222222222,1,0,0,0.1,0,0.024963427,0.105578236,0.191966725,0.062794613,0.616721141,0,0,0.004255319,2.7,5,1.851851852,0,0.056888093,0.17165699,0.170690985,0.13440323,0.403405214,0,0,0.013456501,10,10,10,10,9,10,10,10,10,-0.143822789,0.229875943,-0.351820729,-0.351820729,-0.258077532,0.101228473,0.146411573,Silt,Silt,0,0,0.35,0.15,0,0,0.05,0,0.05,0,0,0.95,1.55,0.6,0.95,0.9,0,0.9,1,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0.316666667,0.066666667,0.129166667,30,90,120,0,0,0.1,0.9,M,10,0.49,10,10,1,0,0,NO COVER,10,,,0.2,,,0.8,0.3,0.4,0.3,0,GRADUAL,10,13.05,1.51,10,10,1.147676324,0.399673721,0.748002603,0.607843137,0.487179487,0.375,0.803921569,0.753921569,0.779642955,0.73963425,3,3,2,2,0.001801802,0.002702703,0.053611794,0.082702703,0.001351351,0.001351351,0.035741196,0.035741196,0.045,0.0225,0.015,0.01,0.023400901,0.012150901,0.008400901,0.005900901,0.023851351,0.012601351,0.008851351,0.006351351,0.049305897,0.038055897,0.034305897,0.031805897,0.063851351,0.052601351,0.048851351,0.046351351,0.023175676,0.023175676,0.011925676,0.011925676,0.008175676,0.008175676,0.005675676,0.005675676,0.040370598,0.040370598,0.029120598,0.029120598,0.025370598,0.025370598,0.022870598,0.022870598,,
NLA06608-2450,2007,1,NLA06608-2450+2007+1,OR,7/24/2007,YES,0,0,0,0,0.5,0.5,1,0.8,0.4,0,0,0,0,0.104691827,0.217119324,0.310541359,0.214009782,0.153637707,3.2,4,1.25,0,0,0,0,0.205815165,0.250866895,0.202133495,0.140971532,0.215539303,10,10,10,10,10,10,10,10,10,-0.202019559,0.150615326,-0.351820729,-0.351820729,-0.191353993,-0.076734896,-0.076734896,Organic,Organic,0.05,0.4,0.45,0,0.05,0.35,0.1,0,0.05,0,0,0,1.45,1.45,0,0.1,0.1,0,0.9,0.1,10,10,10,10,10,10,10,10,10,10,10,10,0,0.161111111,0.120833333,30,90,120,0,0,0.3,0.7,M,10,0.39,10,10,0,0.6,0.4,PATCHY COVER,10,1,0.5,,,,,0.1,0.1,0.6,0.2,STEEP,10,1,0.07,10,10,0.301029996,0.029383778,0.271646218,0.591836735,0,0.591836735,0.745918367,0.345918367,0.729830844,0.243276948,2,2,2,2,0.553325611,0.329988417,0.36971569,0.124131274,0.442271751,0.429845694,0.282847183,0.266279107,0.77,0.854565217,0.589512125,0.426178792,0.661662806,0.703945414,0.571418868,0.489752202,0.549994208,0.592276817,0.459750271,0.378083604,0.569857845,0.612140454,0.479613907,0.397947241,0.447065637,0.489348246,0.3568217,0.275155033,0.606135875,0.599922847,0.648418484,0.642205456,0.515891938,0.509678909,0.434225271,0.428012243,0.526423591,0.518139553,0.5687062,0.560422162,0.436179654,0.427895616,0.354512987,0.346228949,,
NLA06608-2453,2007,1,NLA06608-2453+2007+1,NV,7/10/2007,YES,0,0.2,0.5,0.2,0.4,0.7,0,0,0.3,0,0.012132353,0.294661765,0.060661765,0.118661765,0.494594595,0,0,0.019287758,2.3,5,2.173913043,0,0.025591921,0.373973541,0.127959604,0.18249971,0.447384448,0,0,0.031731289,10,10,10,10,10,10,10,10,10,-0.066869636,0.287078709,-0.351820729,-0.351820729,-0.107508256,0.171627896,0.294170207,Silt,Silt,0,0,0.25,0.2,0,0,0.1,0,0,0,0,1,1.55,0.55,1,1.3,0.3,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,0.333333333,0.061111111,0.129166667,30,90,120,0,0.1,0.1,0.8,M,10,0.16,10,10,1,0,0,NO COVER,10,,0.3,0.3,,,0.6,0.2,0.7,0.1,0,GRADUAL,10,10.35,2.55,10,10,1.054995862,0.550228353,0.504767508,0.607843137,0.5,0.35483871,0.803921569,0.803921569,0.779642955,0.779642955,3,3,2,2,0.032666667,0.049,0.058181818,0.021428571,0.029266949,0.028625413,0.045143811,0.044288429,0.1475,0.07375,0.054667217,0.032722772,0.090083333,0.053208333,0.043666942,0.032694719,0.09825,0.061375,0.051833608,0.040861386,0.102840909,0.065965909,0.056424517,0.045452295,0.084464286,0.047589286,0.038047894,0.027075672,0.088383475,0.088062706,0.051508475,0.051187706,0.041967083,0.041646315,0.030994861,0.030674092,0.096321905,0.095894214,0.059446905,0.059019214,0.049905514,0.049477823,0.038933292,0.038505601,,
NLA06608-2457,2007,1,NLA06608-2457+2007+1,UT,8/23/2007,YES,0.1,0.8,1,1,0.2,0.8,0,0,1,0.004347826,0.19304299,0.163916414,0.184308721,0.010408432,0.374999527,0,0,0.06897609,4.9,6,1.224489796,0.013749033,0.229249801,0.156900759,0.150195185,0.022311181,0.325846933,0,0,0.05217874,10,10,10,10,10,10,10,10,10,0.057141514,0.263664577,-0.208275464,-0.199788975,0.061507849,0.263080244,0.344509417,"Cobble, Gravel, Other",Silt,0.05,0,0.65,0.05,0.1,0,0.2,0,0,0,0,0.95,2,1.05,0.95,1.5,0.6,0.9,1,1,10,10,10,10,10,10,10,10,10,10,10,10,0.316666667,0.116666667,0.166666667,30,90,120,0,0.2,0,0.8,M,10,0.44,10,10,0.8,0.2,0,NO COVER,10,,,0.8,,,0.2,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,19.8,3.52,10,10,1.318063335,0.655138435,0.6629249,0.666666667,0.487179487,0.512195122,0.833333333,0.833333333,0.816496581,0.816496581,3,3,3,3,0.091333333,0.037,0.086363636,0.082857143,0.071677966,0.0685,0.061813046,0.057575758,0.1625,0.08125,0.054166667,0.036111111,0.126916667,0.086291667,0.07275,0.063722222,0.09975,0.059125,0.045583333,0.036555556,0.124431818,0.083806818,0.070265152,0.061237374,0.122678571,0.082053571,0.068511905,0.059484127,0.117088983,0.1155,0.076463983,0.074875,0.062922316,0.061333333,0.053894539,0.052305556,0.112156523,0.110037879,0.071531523,0.069412879,0.057989856,0.055871212,0.048962078,0.046843434,,
NLA06608-2463,2007,1,NLA06608-2463+2007+1,UT,7/19/2007,YES,0.1,0.6,0.8,0.6,0.9,0.6,0,0,0.1,0.011111111,0.202920228,0.171082621,0.24909188,0.230698006,0.130929487,0,0,0.004166667,3.7,6,1.621621622,0.035136418,0.30027888,0.180217118,0.248319248,0.208826931,0.194127268,0,0,0.013176157,10,10,10,10,10,10,10,10,10,0.147428604,0.223590091,-0.214277813,0.061970899,0.203864509,0.254415493,0.397182048,Sand,Gravel,0.05,0.05,0,0,0,0,0,0,0.1,0,0,0,0.2,0.2,0,0,0,0,0.2,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0.022222222,0.016666667,30,90,120,0,0.5,0.3,0.2,C,10,0.12,10,10,0.4,0.5,0.1,PATCHY COVER,10,,0.4,0.7,,,0.1,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,28.5,4,10,10,1.469822016,0.698970004,0.770852012,0.166666667,0,0.166666667,0.183333333,0.083333333,0.182574186,0,1,1,1,1,0.006666667,0.01,0.012727273,0.005714286,0.023802966,0.00830033,0.03355547,0.012885289,0.325,0.1625,0.112733773,0.047733773,0.165833333,0.084583333,0.05970022,0.02720022,0.1675,0.08625,0.061366887,0.028866887,0.168863636,0.087613636,0.062730523,0.030230523,0.165357143,0.084107143,0.05922403,0.02672403,0.174401483,0.166650165,0.093151483,0.085400165,0.06826837,0.060517052,0.03576837,0.028017052,0.179277735,0.168942644,0.098027735,0.087692644,0.073144622,0.062809531,0.040644622,0.030309531,,
NLA06608-2477,2007,1,NLA06608-2477+2007+1,NV,6/26/2007,YES,0,0,0.1,0.1,0.1,0.8,0.9,0.9,1,0,0,0.008333333,0.041666667,0.041666667,0.067682432,0.287328829,0.046849099,0.506472973,3.9,6,1.538461538,0,0,0.026352314,0.131761569,0.131761569,0.088805767,0.129766671,0.017716987,0.182310269,10,10,10,10,10,10,10,10,10,-0.273777738,0.165521591,-0.351820729,-0.351820729,-0.351820729,-0.351820729,0,Other,Other,0,0,0.65,0,0.2,0.45,0.1,0,0.1,0,0,0.45,1.95,1.5,0.45,0.7,0.7,0,1,0.3,10,10,10,10,10,10,10,10,10,10,10,10,0.15,0.166666667,0.1625,30,90,120,0,0,0,1,M,10,0.13,10,10,0,0.7,0.3,PATCHY COVER,10,,1,,,,,0.6,0.3,0.1,0,FLAT,10,0,0,10,10,0,0,0,0.661016949,0.310344828,0.6,0.830508475,0.480508475,0.813029488,0.445314591,3,2,3,2,0.234459957,0.251689935,0.35523539,0.392118506,0.256618273,0.270729456,0.344521333,0.363336244,0.875,0.4375,0.418179318,0.126512651,0.554729978,0.335979978,0.326319637,0.180486304,0.563344968,0.344594968,0.334934626,0.189101293,0.615117695,0.396367695,0.386707354,0.24087402,0.633559253,0.414809253,0.405148912,0.259315579,0.565809136,0.572864728,0.347059136,0.354114728,0.337398795,0.344454387,0.191565462,0.198621054,0.609760667,0.619168122,0.391010667,0.400418122,0.381350326,0.390757781,0.235516992,0.244924448,,
NLA06608-2481,2007,1,NLA06608-2481+2007+1,OR,8/1/2007,YES,0,0,0.1,0.4,0.333333333,1,0.2,0.3,0.5,0,0,0.005714286,0.219826358,0.08048708,0.445118006,0.036263736,0.018811999,0.201827243,2.8,6,2.142857143,0,0,0.018070158,0.292317082,0.147555056,0.306644741,0.090920739,0.030849804,0.24854414,10,10,10,10,9,10,10,10,10,-0.193900825,0.193316165,-0.351820729,-0.351820729,-0.323734167,0.012955359,0.018931339,Silt,Silt,0.2,0,0.65,0.45,0.25,0,0.05,0,0,0,0,0.9,2.5,1.6,0.9,1.7,0.9,0.8,1,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0.3,0.177777778,0.208333333,30,90,120,0,0,0.1,0.9,M,10,0.46,10,10,0,0,1,CONTINUOUS COVER,10,,1,,,,0.1,0.2,0.6,0.2,0,GRADUAL,10,1.4,0.24,10,10,0.380211242,0.093421685,0.286789557,0.714285714,0.473684211,0.615384615,0.857142857,0.807142857,0.845154255,0.801783726,3,3,3,3,0.078468468,0.067702703,0.191793612,0.206988417,0.163989063,0.083191285,0.268046024,0.160315653,0.88,0.44,0.325786579,0.033564356,0.479234234,0.259234234,0.202127524,0.056016412,0.473851351,0.253851351,0.196744641,0.05063353,0.535896806,0.315896806,0.258790095,0.112678984,0.543494208,0.323494208,0.266387498,0.120276387,0.521994532,0.481595643,0.301994532,0.261595643,0.244887821,0.204488932,0.09877671,0.058377821,0.574023012,0.520157827,0.354023012,0.300157827,0.296916301,0.243051116,0.15080519,0.096940005,,
NLA06608-2492,2007,1,NLA06608-2492+2007+1,MS,,NOT DONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-2497,2007,1,NLA06608-2497+2007+1,ID,7/17/2007,YES,0,0,0.1,0.2,0.2,0.9,0.3,0.1,0.6,0,0,0.005128205,0.012610837,0.012610837,0.473318859,0.064279864,0.006896552,0.425154845,2.4,6,2.5,0,0,0.016216809,0.026731622,0.026731622,0.369686466,0.122502993,0.021808811,0.443249147,10,10,10,10,10,10,10,10,10,-0.266781818,0.14225809,-0.351820729,-0.351820729,-0.330723867,-0.292375737,-0.000738699,Silt,Silt,0.2,0,0.25,0.35,0,0.3,0.7,0.05,0.2,0.05,0,0.15,2.25,2.05,0.2,1.2,1.2,0,1,1,10,10,10,10,10,10,10,10,10,10,10,10,0.066666667,0.227777778,0.1875,30,90,120,0,0,0.1,0.9,M,10,0.32,10,10,0.4,0.6,0,PATCHY COVER,10,,1,,,,,0.5,0.4,0.1,0,FLAT,10,2.14,0.43,10,10,0.496929648,0.155336037,0.341593611,0.692307692,0.166666667,0.672131148,0.846153846,0.846153846,0.832050294,0.832050294,3,3,3,3,0.211487179,0.150564103,0.240291375,0.207564103,0.194897164,0.16686621,0.208569956,0.17119535,0.385,0.1925,0.139334433,0.034889989,0.29824359,0.20199359,0.175410806,0.123188584,0.267782051,0.171532051,0.144949268,0.092727046,0.312645688,0.216395688,0.189812904,0.137590682,0.296282051,0.200032051,0.173449268,0.121227046,0.289948582,0.275933105,0.193698582,0.179683105,0.167115799,0.153100322,0.114893577,0.100878099,0.296784978,0.278097675,0.200534978,0.181847675,0.173952195,0.155264892,0.121729973,0.10304267,,
NLA06608-2507,2007,1,NLA06608-2507+2007+1,IN,7/11/2007,YES,0,0.2,0.7,0.4,0.2,0.4,0.5,0.4,0.6,0,0.034848485,0.364147625,0.152920557,0.104,0.065836991,0.019084639,0.043226228,0.215935475,3.4,7,2.058823529,0,0.073553805,0.294944734,0.280510877,0.315073184,0.129170872,0.020191142,0.072386098,0.213408417,10,10,10,10,10,10,10,10,10,0.181158666,0.227492116,-0.076734896,0.137566344,0.271493915,0.340897791,0.344509417,Cobble,Cobble,0.85,0,0.1,0.7,0.75,0,0.05,0.7,0.2,0,0,0,3.35,3.35,0,2.8,2.8,0,1,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0,0.372222222,0.279166667,30,90,120,0,0.1,0.1,0.8,M,10,0.67,10,10,0.4,0.6,0,PATCHY COVER,10,0.2,0.4,0.1,0.5,0.6,,0,0.3,0.4,0.3,STEEP,10,0.08,0.18,10,10,0.033423755,0.071882007,-0.038458252,0.770114943,0,0.770114943,0.885057471,0.835057471,0.877561931,0.832528347,3,3,3,3,0.406666667,0.21,0.265454545,0.117142857,0.305,0.305,0.176969697,0.176969697,0.52,0.277391304,0.184927536,0.122705314,0.463333333,0.342028986,0.295797101,0.26468599,0.365,0.243695652,0.197463768,0.166352657,0.392727273,0.271422925,0.225191041,0.19407993,0.318571429,0.197267081,0.151035197,0.119924086,0.4125,0.4125,0.291195652,0.291195652,0.244963768,0.244963768,0.213852657,0.213852657,0.348484848,0.348484848,0.227180501,0.227180501,0.180948617,0.180948617,0.149837505,0.149837505,,
NLA06608-2513,2007,1,NLA06608-2513+2007+1,WA,8/21/2007,YES,0,0.2,0.6,0.7,0.3,0.1,0.8,0.3,0.8,0,0.054878049,0.070427782,0.427634556,0.191238476,0.047916667,0.035972654,0.012755018,0.159176799,3.8,7,1.842105263,0,0.157149445,0.145427527,0.392973486,0.364297972,0.151525805,0.019732305,0.020967025,0.204267445,10,10,10,10,10,10,10,10,10,0.115478825,0.228307393,-0.063095127,-0.053649587,0.180323601,0.20119784,0.262972081,"Organic, Other",Gravel,0.4,0,0.4,0.4,0.35,0,0.4,0.55,0.4,0,0,0,2.9,2.9,0,2.1,2.1,0,0.9,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0,0.322222222,0.241666667,30,90,120,0,0.1,0.7,0.2,S,10,0.2,10,10,0,1,0,PATCHY COVER,10,0.4,1,0.2,,0.3,,0,0.9,0.1,0,GRADUAL,10,0.928571429,0.457142857,7,7,0.285235728,0.163502132,0.121733597,0.743589744,0,0.743589744,0.821794872,0.821794872,0.81806526,0.81806526,3,3,3,3,0.407,0.2105,0.274090909,0.13,0.343120763,0.317259534,0.233221623,0.198739985,0.43,0.241086957,0.17673735,0.054515128,0.4185,0.324043478,0.291868675,0.230757564,0.32025,0.225793478,0.193618675,0.132507564,0.352045455,0.257588933,0.22541413,0.164303018,0.28,0.185543478,0.153368675,0.092257564,0.386560381,0.373629767,0.29210386,0.279173245,0.259929056,0.246998442,0.198817945,0.185887331,0.331610812,0.314369993,0.23715429,0.219913471,0.204979487,0.187738668,0.143868375,0.126627556,,
NLA06608-2523,2007,1,NLA06608-2523+2007+1,IN,7/31/2007,YES,0,0,0.6,0.6,0.3,0.9,0.7,0.7,0.7,0,0,0.179421906,0.135351761,0.088881444,0.255473552,0.06281365,0.100667028,0.17739066,4.5,6,1.333333333,0,0,0.339466864,0.217070549,0.184554354,0.274275627,0.075591546,0.099503308,0.244734167,10,10,10,10,10,10,10,10,10,-0.103349804,0.241813251,-0.351820729,-0.351820729,-0.119712642,0.034894242,0.187516429,Silt,Silt,0.3,0,0.05,0.2,0.3,0,0,0.45,0.2,0,0,0,1.5,1.5,0,1.1,1.1,0,0.5,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0,0.166666667,0.125,30,90,120,0,0,0.2,0.8,M,10,0.5,10,10,0.3,0.7,0,PATCHY COVER,10,0.6,1,,,0.2,,0.1,0.7,0.2,0,GRADUAL,10,0.12,0.13,10,10,0.049218023,0.053078443,-0.003860421,0.6,0,0.6,0.55,0.5,0.547722558,0.489897949,2,2,2,2,0.257238095,0.185857143,0.219675325,0.082142857,0.219411622,0.196228901,0.181760951,0.150850656,0.385,0.244673913,0.167516382,0.066960827,0.321119048,0.250956004,0.212377239,0.162099461,0.285428571,0.215265528,0.176686762,0.126408985,0.302337662,0.232174619,0.193595853,0.143318076,0.233571429,0.163408385,0.12482962,0.074551842,0.302205811,0.290614451,0.232042768,0.220451407,0.193464002,0.181872642,0.143186224,0.131594864,0.283380475,0.267925328,0.213217432,0.197762285,0.174638666,0.159183519,0.124360889,0.108905742,,
NLA06608-2524,2007,1,NLA06608-2524+2007+1,LA,9/14/2007,YES,0.1,0.1,0.4,0.3,0,0.1,0.6,0.5,1,0.094594595,0.005128205,0.199688914,0.04407994,0,0.015151515,0.152919752,0.113056755,0.375380324,3.1,7,2.258064516,0.299134373,0.016216809,0.266842065,0.10553167,0,0.047913298,0.173862247,0.175151268,0.405508717,10,10,10,10,10,10,10,10,10,0.15717729,0.277762849,0,0,0.131486041,0.348485122,0.350343332,Other,Other,0.5,0,0.45,0.25,0.75,0.45,0.15,0.85,0.05,0,0,0,3.45,3.45,0,1.7,1.7,0,0.9,0.8,10,10,10,10,10,10,10,10,10,10,10,10,0,0.383333333,0.2875,30,90,120,0,0,0,1,M,10,0.46,10,10,0,0.6,0.4,PATCHY COVER,10,0.7,0.9,,,0.6,,0.1,0.5,0.4,0,GRADUAL,10,0,0,10,10,0,0,0,0.775280899,0,0.775280899,0.837640449,0.787640449,0.835315993,0.787543471,3,3,3,2,0.333758865,0.150638298,0.312911025,0.285638298,0.311230166,0.274659083,0.289822039,0.241060595,0.955,0.486195652,0.35658368,0.121028125,0.644379433,0.409977259,0.345171273,0.227393495,0.552819149,0.318416975,0.253610989,0.135833211,0.633955513,0.399553339,0.334747353,0.216969575,0.620319149,0.385916975,0.321110989,0.203333211,0.633115083,0.614829541,0.398712909,0.380427368,0.333906923,0.315621382,0.216129145,0.197843604,0.62241102,0.598030298,0.388008846,0.363628124,0.32320286,0.298822138,0.205425082,0.18104436,,
NLA06608-2565,2007,1,NLA06608-2565+2007+1,FL,8/22/2007,YES,0,0,0,0,0.4,0,0,0,0.8,0,0,0,0,0.324897625,0,0,0,0.675102375,1.2,1,0.833333333,0,0,0,0,0.463208188,0,0,0,0.463208188,10,10,10,10,10,10,10,10,10,-0.030693958,0.03962573,-0.076734896,-0.076734896,0,0,0,Other,Other,0.45,0,0.1,0.2,0.45,0.15,0.35,0.6,0.2,0,0,0,2.5,2.5,0,1.3,1.3,0,0.8,0.5,10,10,10,10,10,10,10,10,10,10,10,10,0,0.277777778,0.208333333,30,90,120,0,0,0.9,0.1,S,10,0.04,10,10,0.4,0.5,0.1,PATCHY COVER,10,,1,,,0.1,,0.3,0.6,0,0.1,GRADUAL,10,4.6,0.3,10,10,0.748188027,0.113943352,0.634244675,0.714285714,0,0.714285714,0.757142857,0.607142857,0.755928946,0.597614305,2,2,2,2,0.237,0.1055,0.219545455,0.194285714,0.246605932,0.212403465,0.238171546,0.192568257,0.5125,0.25625,0.217037954,0.04620462,0.37475,0.246625,0.227018977,0.14160231,0.309,0.180875,0.161268977,0.07585231,0.366022727,0.237897727,0.218291704,0.132875038,0.353392857,0.225267857,0.205661834,0.120245167,0.379552966,0.362451733,0.251427966,0.234326733,0.231821943,0.21472071,0.146405276,0.129304043,0.375335773,0.352534128,0.247210773,0.224409128,0.22760475,0.204803105,0.142188083,0.119386439,,
NLA06608-2566,2007,1,NLA06608-2566+2007+1,RI,7/12/2007,YES,0,0.1,0,0,0.1,0.2,0.1,0.4,0.9,0,0.005128205,0,0,0.08974359,0.074503657,0.015151515,0.047907348,0.767565685,1.8,5,2.777777778,0,0.016216809,0,0,0.283794149,0.157475575,0.047913298,0.07813102,0.348611964,10,10,10,10,10,10,10,10,10,-0.07492015,0.146629192,-0.351820729,-0.045560037,0,0,0,Other,Other,0.15,0,0.15,0.1,0.1,0.05,0.05,0.1,0,0,0,0,0.7,0.7,0,0.2,0.2,0,0.5,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.077777778,0.058333333,30,90,120,0,0,0.1,0.9,M,10,0,10,10,0,0.2,0.8,CONTINUOUS COVER,10,,1,,,,,0.1,0.9,0,0,GRADUAL,10,0,0,10,10,0,0,0,0.411764706,0,0.411764706,0.455882353,0.305882353,0.453742606,0.286972022,2,2,2,2,0.353706135,0.480559202,0.517059202,0.432059202,0.378627059,0.366352208,0.495836078,0.479469611,0.9325,0.518423913,0.480379418,0.196212752,0.643103067,0.436065024,0.417042777,0.274959443,0.706529601,0.499491558,0.48046931,0.338385977,0.724779601,0.517741558,0.49871931,0.356635977,0.682279601,0.475241558,0.45621931,0.314135977,0.655563529,0.649426104,0.448525486,0.442388061,0.429503239,0.423365813,0.287419905,0.28128248,0.714168039,0.705984806,0.507129996,0.498946762,0.488107748,0.479924515,0.346024415,0.337841181,,
NLA06608-2593,2007,1,NLA06608-2593+2007+1,FL,7/26/2007,YES,0,0.1,0.1,0,0.3,0,0,0.1,1,0,0.039655172,0.039655172,0,0.222372372,0,0,0.003448276,0.694869007,1.6,4,2.5,0,0.125400666,0.125400666,0,0.373460884,0,0,0.010904406,0.408738127,10,10,10,10,10,10,10,10,10,0.019496698,0.147057988,-0.076734896,-0.076734896,0,0,0,Other,Other,0.4,0.15,0.25,0.3,0.4,0.35,0.4,0.35,0.2,0,0.05,0,2.85,2.8,0.05,1.3,1.3,0,0.8,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0.016666667,0.311111111,0.2375,30,90,120,0,0,0.9,0.1,S,10,0.04,10,10,0,0.7,0.3,PATCHY COVER,10,,1,,,0.2,,0.7,0.2,0.1,0,FLAT,10,11.4,0.4,10,10,1.093421685,0.146128036,0.947293649,0.74025974,0.047619048,0.736842105,0.77012987,0.57012987,0.769550383,0.544154294,2,2,2,2,0.203,0.0545,0.137727273,0.138571429,0.245205508,0.228982673,0.21575886,0.194128413,0.6925,0.34625,0.333143564,0.102310231,0.44775,0.274625,0.268071782,0.152655116,0.3735,0.200375,0.193821782,0.078405116,0.415113636,0.241988636,0.235435419,0.120018752,0.415535714,0.242410714,0.235857496,0.12044083,0.468852754,0.460741337,0.295727754,0.287616337,0.289174536,0.281063119,0.17375787,0.165646452,0.45412943,0.443314206,0.28100443,0.270189206,0.274451212,0.263635989,0.159034545,0.148219322,,
NLA06608-2629,2007,1,NLA06608-2629+2007+1,FL,7/10/2007,YES,0,0.1,0,0,0,0.1,0.2,0.1,0.9,0,0.08974359,0,0,0,0.005128205,0.010533611,0.005405405,0.889189189,1.4,4,2.857142857,0,0.283794149,0,0,0,0.016216809,0.02221641,0.017093393,0.31323639,10,10,10,10,10,10,10,10,10,0.045395564,0.143553377,0,0,0,0,0,Other,Other,0.15,0.05,0.2,0.1,0.15,0.2,0.35,0.15,0.1,0,0,0,1.45,1.45,0,0.8,0.8,0,0.6,0.3,10,10,10,10,10,10,10,10,10,10,10,10,0,0.161111111,0.120833333,30,90,120,0,0,0.6,0.4,S,10,0.12,10,10,0.4,0.2,0.4,"NO COVER, CONTINUOUS COVER",10,0.1,0.9,,,,0.1,0.8,0,0.2,0,FLAT,10,321.5,0.2,10,10,2.508529719,0.079181246,2.429348473,0.591836735,0,0.591836735,0.595918367,0.445918367,0.595904389,0.421368034,2,2,2,2,0.304296296,0.400888889,0.492070707,0.533888889,0.293370527,0.27360176,0.414911545,0.388553189,0.5125,0.264945652,0.237136485,0.068525374,0.408398148,0.284620974,0.270716391,0.186410835,0.456694444,0.332917271,0.319012687,0.234707132,0.502285354,0.37850818,0.364603596,0.280298041,0.523194444,0.399417271,0.385512687,0.301207132,0.402935264,0.39305088,0.27915809,0.269273706,0.265253506,0.255369123,0.180947951,0.171063567,0.463705772,0.450526594,0.339928599,0.32674942,0.326024015,0.312844837,0.24171846,0.228539281,,
