SITE_ID,YEAR,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED,DATE_COL,SAMPLE_CATEGORY,DATECHEM,SAMPLED_CHEM,INDXSAMP_CHEM,PH_FIELD,PH_FIELD_DEPTH,SAMPLE_DEPTH,SAMPLE_ID_CHEM,LAB_ID_CHEM,PH_LAB,PHLAB_FLAG,COND,COND_FLAG,COND_RL_ALERT,ANC,ANC_FLAG,TURB,TURB_FLAG,TURB_RL_ALERT,TOC,TOC_FLAG,TOC_RL_ALERT,DOC,DOC_FLAG,DOC_RL_ALERT,NH4N_PPM,NH4,NH4_FLAG,NH4_RL_ALERT,NO3_NO2,NO3NO2_FLAG,NO3NO2_RL_ALERT,NTL_PPM,NTL,NTL_FLAG,NTL_RL_ALERT,PTL,PTL_FLAG,PTL_RL_ALERT,CL_PPM,CL,CL_FLAG,CL_RL_ALERT,NO3N_PPM,NO3,NO3_FLAG,NO3_RL_ALERT,SO4_PPM,SO4,SO4_FLAG,SO4_RL_ALERT,CA_PPM,CA,CA_FLAG,CA_RL_ALERT,MG_PPM,MG,MG_FLAG,MG_RL_ALERT,NA_PPM,NA,NA_FLAG,NA_RL_ALERT,K_PPM,K,K_FLAG,K_RL_ALERT,COLOR,COLOR_FLAG,COLOR_RL_ALERT,SIO2,SIO2_FLAG,SIO2_RL_ALERT,H,OH,NH4ION,CATSUM,ANSUM2,ANDEF2,SOBC,BALANCE2,ORGION,CONCAL2,CONDHO2,DAY_SHIP,DAYSHIP_ALERT,DATE_RECEIVED,DATE_FILTERED,DATEFILT_ALERT,PHLAB_HT,PHLAB_HT_ALERT,COND_HT,COND_HT_ALERT,ANC_HT,ANC_HT_ALERT,TURB_HT,TURB_HT_ALERT,TOC_HT,TOC_HT_ALERT,DOC_HT,DOC_HT_ALERT,NH4_HT,NH4_HT_ALERT,NO3NO2_HT,NO3NO2_HT_ALERT,NTL_HT,NTL_HT_ALERT,PTL_HT,PTL_HT_ALERT,CL_HT,CL_HT_ALERT,NO3_HT,NO3_HT_ALERT,SO4_HT,SO4_HT_ALERT,CA_HT,CA_HT_ALERT,MG_HT,MG_HT_ALERT,NA_HT,NA_HT_ALERT,K_HT,K_HT_ALERT,COLOR_HT,COLOR_HT_ALERT,SIO2_HT,SIO2_HT_ALERT,COM_FIELD_PH,COMMENT_FLD_CHEM,COMMENT_LAB_CHEM,COMMENT_IM_CHEM,INDXSAMP_CHLA,DATECHLA,SAMPLED_CHLA,CHLA,SAMPLE_ID_CHLA,LAB_ID_CHLA,CHLA_RL_ALERT,FLAG_FLD_CHLA,COMMENT_FLD_CHLA,FLAG_LAB_CHLA,COMMENT_LAB_CHLA,CHLA_HT_ALERT,CHLA_HT,DATESECCHI,SAMPLED_SECCHI,SECMEAN,CLEAR_TO_BOTTOM,COMMENT_SECCHI,VISIT_ID,FLAG_SECCHI
NLA06608-0804,2007,1,PROB_Lake,Target_Sampled,Yes,8/19/2007,P,8/19/2007,YES,YES,8,1,2,515421,0710914,8.16,,158.9,,N,1249.34,,2.04,,N,5.34,,N,4.98,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.335,335,,N,13,,N,1.498,42.252588,,N,0.005,0.5,<RL (0.02),Y,13.626,283.69332,,N,23.61,1178.139,,N,3.54,291.29952,,N,2.525,109.8314653,,N,0.91,23.274706,,N,8,,N,5.111,,N,0.007,1.445,0.465992004,1603.02,1575.29,27.72,1602.54,0.87,49.63,174.49,158.43,2,N,8/21/2007,8/21/2007,N,2,N,2,N,2,N,2,N,73,Y,11,N,11,N,4,N,23,N,23,N,166,Y,166,Y,166,Y,183,Y,183,Y,183,Y,183,Y,2,N,4,N,,,,,YES,8/19/2007,YES,5.013,515422,0710914,N,,,IM,Vol. Filt. Chg (missing).,N,19,8/19/2007,YES,1.78,,,7995,
NLA06608-0805,2007,1,PROB_Lake,Target_Sampled,Yes,8/22/2007,P,8/22/2007,YES,YES,7.55,1,2,509351,0710973,8.11,,242.4,,N,2277.46,,3.6,,N,4.93,,N,4.07,,N,0.19,13.56467,,N,0.005,<RL (0.02),Y,0.755,755,,N,51,,N,6.863,193.577778,,N,0.005,0.5,<RL (0.02),Y,2.695,56.1099,,N,25.62,1278.438,,N,9.912,815.638656,,N,4.795,208.57104,,N,1.328,33.9657248,,N,6,,N,9.365,,N,0.008,1.288,12.74195907,2349.36,2527.66,-178.29,2336.61,-3.66,40.54,253.98,241.57,1,N,8/23/2007,8/23/2007,N,2,N,1,N,2,N,1,N,78,Y,16,Y,9,N,7,N,21,N,21,N,167,Y,167,Y,167,Y,181,Y,181,Y,181,Y,181,Y,1,N,7,N,,,,,YES,8/22/2007,YES,2.272,509352,0710973,N,,,,,N,21,8/22/2007,YES,1.6,,,7996,
NLA06608-0806,2007,1,PROB_Lake,Target_Sampled,Yes,9/7/2007,P,9/7/2007,YES,YES,6.9,0.5,2,504711,0711172,6.89,,39.13,,N,172.32,,3.31,,N,7.89,,N,7.26,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.427,427,,N,20,,N,3.13,88.28478,,N,0.005,0.5,<RL (0.02),Y,2.807,58.44174,,N,3.689,184.0811,,N,0.47,38.67536,,N,2.663,115.8341354,,N,0.278,7.1102948,,N,39,,N,4.57,,N,0.129,0.078,0.497814229,346.33,319.18,27.15,345.7,4.08,70.74,38.5,35.76,1,N,9/8/2007,9/8/2007,N,1,N,1,N,1,N,1,N,123,Y,119,Y,20,N,3,N,10,N,10,N,168,Y,168,Y,168,Y,202,Y,202,Y,202,Y,202,Y,1,N,3,N,,,,,YES,9/7/2007,YES,8.32,504712,0711172,N,,,,,N,12,9/7/2007,YES,1.25,,,7997,
NLA06608-0807,2007,1,PROB_Lake,Target_Sampled,Yes,7/11/2007,P,7/11/2007,YES,YES,8.6,0.5,1.2,514221,0710283,8.76,,1893,,N,7879.09,,14.2,,N,25.76,,N,21.43,,N,0.097,6.925121,,N,0.03,,N,1.505,1505,,N,511,,N,21.367,602.677602,,N,0.343,24.487799,,N,723.358,15060.31356,,N,86.7,4326.33,,N,149.4,12293.8272,,N,133.7,5815.630457,,N,31.56,807.197496,,N,19,,N,25.392,,N,0.002,5.754,5.374933702,23248.36,23566.57,-318.21,23242.99,-0.68,214.04,2863.88,2077.02,2,N,7/13/2007,7/13/2007,N,3,N,3,N,3,N,2,N,13,N,240,Y,22,N,7,N,37,Y,37,Y,107,Y,105,Y,110,Y,293,Y,293,Y,293,Y,293,Y,2,N,7,N,,,,,YES,7/11/2007,YES,27.504,514222,0710283,N,,,,,Y,30,7/11/2007,YES,1.2,,,7998,
NLA06608-0808,2007,1,PROB_Lake,Target_Sampled,Yes,9/6/2007,P,9/6/2007,YES,YES,7.1,1,0.9,516821,0711162,7.69,,144.6,,N,1033.17,,18.5,,N,11.57,,N,7.98,,N,0.02,1.42786,,N,0.005,<RL (0.02),Y,1.748,1748,,N,126,,N,2.427,68.455962,,N,0.005,0.5,<RL (0.02),Y,13.575,282.6315,,N,12.16,606.784,,N,5.077,417.776176,,N,6.078,264.3784736,,N,3.411,87.2417826,,N,15,,N,9.577,,N,0.02,0.49,1.3936491,1377.59,1384.42,-6.83,1376.18,-0.25,79.19,151.88,137,1,N,9/7/2007,9/7/2007,N,1,N,1,N,1,N,1,N,124,Y,120,Y,21,N,4,N,8,N,8,N,169,Y,169,Y,169,Y,203,Y,203,Y,203,Y,203,Y,1,N,4,N,,,,,YES,9/6/2007,YES,76.8,516822,0711162,N,,,,,N,13,9/6/2007,YES,0.45,,,7999,
NLA06608-0809,2007,1,PROB_Lake,Target_Sampled,Yes,7/24/2007,P,7/24/2007,YES,YES,8.5,1,2,504371,0710521,8.51,,324.5,,N,2677.15,,2.01,,N,8.75,,N,8.72,,N,0.016,1.142288,<RL (0.02),Y,0.005,<RL (0.02),Y,0.546,546,,N,13,,N,19.214,541.950084,,N,0.005,0.5,<RL (0.02),Y,9.216,191.87712,,N,30.1,1501.99,,N,12.51,1029.42288,,N,13.42,583.7379262,,N,4.045,103.457347,,N,1,<RL (5),Y,0.878,,N,0.003,3.236,0.982879543,3219.59,3410.98,-191.39,3218.61,-2.89,87.03,357.13,334.84,2,N,7/26/2007,7/26/2007,N,2,N,3,N,2,N,3,N,18,Y,14,N,14,N,6,N,44,Y,44,Y,129,Y,129,Y,129,Y,289,Y,289,Y,289,Y,289,Y,3,N,6,N,,,,,YES,7/24/2007,YES,3.008,504372,0710521,N,,,,,N,24,7/24/2007,YES,2.3,,,8000,
NLA06608-0811,2007,1,PROB_Lake,Target_Sampled,Yes,7/23/2007,P,7/23/2007,YES,YES,8.7,1,2,507771,0710479,8.58,,379.2,,N,3387.26,,7.84,,N,13.53,,N,12.06,,N,0.021,1.499253,,N,0.005,<RL (0.02),Y,1.224,1224,,N,51,,N,15.222,429.351732,,N,0.005,0.5,<RL (0.02),Y,11.649,242.53218,,N,47.99,2394.701,,N,13.87,1141.33456,,N,5.733,249.3717981,,N,2.578,65.9364748,,N,26,,N,3.834,,N,0.003,3.802,1.259293465,3852.61,4059.15,-206.54,3851.34,-2.61,120.4,423.81,394.44,1,N,7/24/2007,7/24/2007,N,1,N,1,N,1,N,1,N,15,Y,10,N,15,N,7,N,45,Y,45,Y,119,Y,119,Y,119,Y,287,Y,287,Y,287,Y,287,Y,4,Y,7,N,,,,,YES,7/23/2007,YES,50.04,507772,0710479,N,,,,,N,25,7/23/2007,YES,1.15,,,8001,
NLA06608-0812,2007,1,PROB_Lake,Target_Sampled,Yes,6/28/2007,P,6/28/2007,YES,YES,6.77,1,2,503211,0710164,7.26,,46.23,,N,210.56,,3.3,,N,7.61,,N,7.29,,N,0.022,1.570646,,N,0.005,<RL (0.02),Y,0.357,357,,N,11,,N,3.541,99.877446,,N,0.005,0.5,<RL (0.02),Y,3.439,71.59998,,N,2.175,108.5325,,N,1.322,108.784736,,N,3.495,152.024147,,N,0.862,22.0470292,,N,18,,N,1.801,,N,0.055,0.182,1.55645064,393,382.09,10.91,391.39,1.41,71.82,44.34,40.96,1,N,6/29/2007,6/29/2007,N,7,Y,7,N,7,N,4,Y,15,Y,14,N,34,Y,5,N,95,Y,47,Y,96,Y,96,Y,96,Y,295,Y,295,Y,295,Y,295,Y,4,Y,5,N,,,,,YES,6/28/2007,YES,6.448,503212,0710164,N,,,,,N,28,6/28/2007,YES,1.36,,,8002,
NLA06608-0815,2007,1,PROB_Lake,Target_Sampled,Yes,7/17/2007,P,7/17/2007,YES,YES,6.55,0.5,2,505331,0710386,6.6,,33.44,,N,153.67,,5.25,,N,4.06,,N,3.16,,N,0.015,1.070895,<RL (0.02),Y,0.038,,N,0.269,269,,N,39,,N,4.216,118.916496,,N,0.047,3.355471,,N,0.356,7.41192,<RL (0.5),Y,1.564,78.0436,,N,1.045,85.99096,,N,1.958,85.16832038,,N,0.597,15.2692302,,N,6,,N,6.182,,N,0.251,0.04,1.068762484,265.79,283.61,-17.81,264.47,-3.24,30.39,31.52,30.88,2,N,7/19/2007,7/19/2007,N,2,N,3,N,2,N,2,N,16,Y,13,N,17,N,2,N,37,Y,37,Y,112,Y,112,Y,112,Y,289,Y,289,Y,289,Y,289,Y,3,N,2,N,,,,,YES,7/17/2007,YES,27.2,505332,0710386,N,,,,,N,24,7/17/2007,YES,1.05,,,8003,
NLA06608-0820,2007,1,PROB_Lake,Target_Sampled,Yes,8/6/2007,P,8/6/2007,YES,YES,8.2,0.5,0.7,508281,0710696,8.69,,291.2,,N,2244.71,,20.3,,N,3.78,,N,3.38,,N,0.023,1.642039,,N,1.433,,N,2.841,2841,,N,323,,N,14.862,419.197572,,N,1.415,101.021095,,N,10.063,209.51166,,N,38.19,1905.681,,N,5.744,472.662272,,N,8.819,383.6054226,,N,2.606,66.6526196,,N,12,,N,3.218,,N,0.002,4.898,1.318401552,2829.92,2974.44,-144.52,2828.6,-2.49,33.75,319.19,299.12,1,N,8/7/2007,8/7/2007,N,1,N,1,N,1,N,1,N,17,Y,11,N,3,N,2,N,65,Y,30,Y,151,Y,151,Y,151,Y,282,Y,282,Y,282,Y,282,Y,1,N,2,N,,,,,YES,8/6/2007,YES,120.8,508282,0710696,N,,,,,N,23,8/6/2007,YES,0.35,,,8005,
NLA06608-0823,2007,1,PROB_Lake,Target_Sampled,Yes,7/26/2007,P,7/26/2007,YES,YES,9.2,1,2,508791,0710583,8.55,,160.9,,N,1357.57,,0.725,<RL (2),Y,5.86,,N,5.92,,N,0.014,0.999502,<RL (0.02),Y,0.005,<RL (0.02),Y,0.331,331,,N,7,,N,8.151,229.907106,,N,0.005,0.5,<RL (0.02),Y,2.704,56.29728,,N,17.37,866.763,,N,6.55,538.9864,,N,3.625,157.6788363,,N,1.298,33.1984268,,N,9,,N,4.404,,N,0.003,3.548,0.848594367,1597.48,1643.78,-46.3,1596.63,-1.43,59.09,173.52,166.18,4,Y,7/30/2007,7/30/2007,N,4,Y,4,N,4,N,4,Y,21,Y,18,Y,13,N,6,N,40,Y,40,Y,144,Y,144,Y,144,Y,291,Y,291,Y,291,Y,291,Y,4,Y,6,N,,,,,YES,7/26/2007,YES,2.084,508792,0710583,N,,,,,Y,34,7/26/2007,YES,3.95,,,8007,
NLA06608-0824,2007,1,PROB_Lake,Target_Sampled,Yes,9/5/2007,P,9/5/2007,YES,YES,7.96,0.1,1.5,516681,0711168,8.22,,207,,N,1910.36,,7.08,,N,3.64,,N,3.39,,N,0.02,1.42786,,N,0.005,<RL (0.02),Y,0.309,309,,N,22,,N,2.815,79.39989,,N,0.005,0.5,<RL (0.02),Y,6.621,137.84922,,N,30.61,1527.439,,N,3.838,315.821344,,N,3.645,158.5487885,,N,2.041,52.2018406,,N,14,,N,7.88,,N,0.006,1.66,1.318213024,2055.34,2127.62,-72.28,2054.01,-1.73,33.79,221.8,208.18,2,N,9/7/2007,9/7/2007,N,2,N,2,N,2,N,2,N,125,Y,121,Y,22,N,5,N,12,N,12,N,170,Y,170,Y,170,Y,204,Y,204,Y,204,Y,204,Y,2,N,5,N,,,,,YES,9/5/2007,YES,6.229,516682,0711168,N,,,,,N,14,9/5/2007,YES,1.05,,,8008,
NLA06608-0825,2007,1,PROB_Lake,Target_Sampled,Yes,9/6/2007,P,9/6/2007,YES,YES,8.7,1,1.8,511751,0711170,8.46,,793.6,,N,4523.92,,21,,N,6.75,,N,5.65,,N,0.013,0.928109,<RL (0.02),Y,0.005,<RL (0.02),Y,1.001,1001,,N,88,,N,89.744,2531.319264,,N,0.005,0.5,<RL (0.02),Y,54.256,1129.60992,,N,43.17,2154.183,,N,34.29,2821.65552,,N,62.5,2718.600625,,N,6.148,157.2449368,,N,8,,N,14.629,,N,0.003,2.884,0.810895897,7852.5,8184.85,-332.35,7851.68,-2.07,56.38,910.71,815.4,1,N,9/7/2007,9/7/2007,N,1,N,1,N,1,N,1,N,124,Y,120,Y,21,N,4,N,11,N,11,N,173,Y,169,Y,173,Y,203,Y,203,Y,203,Y,203,Y,1,N,4,N,,,,,YES,9/6/2007,YES,39.696,511752,0711170,N,,,,,N,13,9/6/2007,YES,0.95,,,8009,
NLA06608-0827,2007,1,PROB_Lake,Target_Sampled,Yes,7/5/2007,P,7/5/2007,YES,YES,8.4,1,2,504891,0710211,8.48,,476,,N,2615.12,,5.75,,N,5.35,,N,5.35,,N,0.073,5.211689,,N,0.011,<RL (0.02),Y,0.543,543,,N,23,,N,19.766,557.519796,,N,0.005,0.5,<RL (0.02),Y,79.481,1654.79442,,N,35.72,1782.428,,N,16.33,1343.76304,,N,41.65,1811.675457,,N,3.15,80.56629,,N,5,<RL (5),N,0.686,,N,0.003,3.02,4.526550418,5022.96,4827.44,195.53,5018.43,1.98,53.39,565.97,478.19,1,N,7/6/2007,7/6/2007,N,6,Y,1,N,6,N,1,N,12,N,12,N,24,N,5,N,88,Y,88,Y,98,Y,97,Y,98,Y,295,Y,295,Y,295,Y,295,Y,4,Y,5,N,,,,,YES,7/5/2007,YES,11.6,504892,0710211,N,,,,,N,27,7/5/2007,YES,1.15,,,8010,
NLA06608-0828,2007,1,PROB_Lake,Target_Sampled,Yes,7/11/2007,P,7/11/2007,YES,YES,7.03,1,1.2,503261,0710271,7.37,,117.2,,N,838.92,,9.73,,N,11.31,,N,10.74,,N,0.251,17.919643,,N,0.042,,N,1.51,1510,,N,114,,N,7.399,208.696194,,N,0.068,4.854724,,N,0.424,8.82768,<RL (0.5),Y,9.275,462.8225,,N,3.094,254.599072,,N,4.968,216.0961265,,N,4.333,110.8234078,,N,19,,N,10.688,,N,0.043,0.234,17.71154519,1062.1,1061.34,0.75,1044.34,0.04,106.05,115.65,112.62,1,N,7/12/2007,7/12/2007,N,3,N,2,N,3,N,1,N,13,N,7,N,22,N,7,N,37,Y,37,Y,97,Y,97,Y,97,Y,293,Y,293,Y,293,Y,293,Y,2,N,7,N,,,,,YES,7/11/2007,YES,68.4,503262,0710263,N,,,,,N,23,7/11/2007,YES,0.61,,,8011,
NLA06608-0830,2007,1,PROB_Lake,Lake_Shallow,Yes,8/30/2007,P,8/30/2007,YES,YES,8.7,0.5,0.1,517711,0711099,8.61,,5769,,N,15116.88,,233,,N,97.18,,N,79.82,,N,1.529,109.159897,,N,0.005,<RL (0.02),Y,15.563,15563,,N,1617,,N,79.907,2253.856842,,N,0.133,9.495269,,N,2502.125,52094.2425,,N,38.24,1908.176,,N,271.7,22357.6496,,N,982.2,42723.35254,,N,47.78,1222.049948,,N,68,,N,20.583,,N,0.002,4.074,90.65088947,68301.88,69474.48,-1172.6,68211.23,-0.85,796.91,8548.02,5257.28,1,N,8/31/2007,8/31/2007,N,2,N,1,N,2,N,1,N,69,Y,110,Y,27,N,7,N,75,Y,41,Y,174,Y,165,Y,174,Y,208,Y,208,Y,208,Y,208,Y,1,N,7,N,,SAMPLES COLLECTED BY DIP METHOD BECAUSE OF SHALLOWNESS OF LAKE.,,,YES,8/30/2007,YES,272,517712,0711197,N,F2,VERY VERY TURBID - GREEN,,,N,20,8/30/2007,YES,0.06,,,8012,
NLA06608-0831,2007,1,PROB_Lake,Target_Sampled,Yes,7/19/2007,P,7/19/2007,YES,YES,6.9,1,2,512441,0710425,6.98,,16.53,,N,96.33,,1.72,<RL (2),Y,1.17,,N,1.21,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.044,44,,N,4,<RL (4),N,0.666,18.785196,,N,0.005,0.5,<RL (0.02),Y,1.099,22.88118,,N,0.786,39.2214,,N,0.312,25.673856,,N,1.334,58.02581174,,N,0.417,10.6654422,,N,2,<RL (5),Y,8.702,,N,0.105,0.095,0.497370375,134.19,138.1,-3.91,133.59,-1.44,11.83,15.03,13.99,1,N,7/20/2007,7/20/2007,N,2,N,2,N,2,N,1,N,17,Y,12,N,18,N,7,N,35,Y,35,Y,112,Y,112,Y,112,Y,288,Y,288,Y,288,Y,288,Y,4,Y,7,N,,,,,YES,7/19/2007,YES,1.304,512442,0710425,N,,,,,N,26,7/19/2007,YES,3.75,,,8013,
NLA06608-0833,2007,1,PROB_Lake,Target_Sampled,Yes,8/7/2007,P,8/7/2007,YES,YES,8.4,0.9,2,510261,0710775,8.11,,123.3,,N,1254.6,,0.489,<RL (2),Y,0.49,,N,0.48,,N,0.005,0.35,<RL (0.02),Y,0.036,,N,0.104,104,,N,1,<RL (4),Y,0.05,1.5,<RL (0.2),Y,0.072,5.140296,,N,2.93,61.0026,,N,17.48,872.252,,N,4.43,364.53584,,N,0.427,18.57347947,,N,0.207,5.2943562,,N,0,<RL (5),Y,1.804,,N,0.008,1.288,0.067062942,1260.73,1322.89,-62.16,1260.66,-2.41,4.78,133.96,127.4,3,Y,8/10/2007,8/10/2007,N,4,Y,3,N,4,N,3,N,23,Y,16,Y,20,N,6,N,31,Y,31,Y,155,Y,155,Y,155,Y,282,Y,282,Y,282,Y,282,Y,3,N,6,N,,,,,YES,8/7/2007,YES,0.792,510262,0710775,N,,,,,N,24,8/7/2007,"YES, CLEAR TO BOTTOM",,Y,,8014,
NLA06608-0834,2007,1,PROB_Lake,Target_Sampled,Yes,6/1/2007,P,6/1/2007,YES,YES,8.7,1,2,502591,0710004,8.63,,1201,,N,2490.46,,2.54,,N,6.06,,N,5.24,,N,0.025,1.784825,,N,0.005,<RL (0.02),Y,0.583,583,,N,23,,N,264.568,7462.405008,,N,0.005,0.5,<RL (0.02),Y,43.813,912.18666,,N,42.84,2137.716,,N,13.41,1103.48208,,N,173.1,7529.436291,,N,5.246,134.1748436,,N,11,,N,14.596,,N,0.002,4.266,1.470442055,10906.28,10865.05,41.23,10904.81,0.19,52.32,1326.57,1179.56,1,N,6/2/2007,6/2/2007,N,6,Y,6,N,6,N,4,Y,13,N,13,N,13,N,12,Y,31,Y,31,Y,10,Y,3,N,10,Y,319,Y,319,Y,319,Y,319,Y,4,Y,5,N,,,,,YES,6/1/2007,YES,8.053,502592,0710004,N,,,,,N,6,6/1/2007,YES,1.73,,,8015,
NLA06608-0836,2007,1,PROB_Lake,Target_Sampled,Yes,8/29/2007,P,8/29/2007,YES,YES,10.3,1,2,511441,0711127,9.85,,339.4,,N,1937.25,,3.3,,N,15.97,,N,15.53,,N,0.063,4.497759,,N,0.005,<RL (0.02),Y,1.184,1184,,N,51,,N,35.534,1002.272004,,N,0.005,0.5,<RL (0.02),Y,9.107,189.60774,,N,13.85,691.115,,N,11.45,942.1976,,N,34.72,1510.237019,,N,3.554,90.8992364,,N,14,,N,0.947,,N,0,70.795,0.988904401,3235.44,3129.13,106.31,3234.45,1.67,155.28,362.15,340.63,6,Y,9/4/2007,9/4/2007,N,6,Y,6,N,6,N,6,Y,80,Y,48,Y,28,N,8,Y,16,N,16,N,181,Y,175,Y,175,Y,211,Y,211,Y,211,Y,211,Y,6,Y,8,Y,,,,,YES,8/29/2007,YES,2.695,511442,0711127,N,,,,,N,16,8/29/2007,YES,1.5,,,8016,
NLA06608-0837,2007,1,PROB_Lake,Target_Sampled,Yes,7/19/2007,P,7/19/2007,YES,YES,9.1,1,1.46,503031,0710437,8.74,,500.6,,N,4408.88,,9.95,,N,9.24,,N,9.05,,N,0.047,3.355471,,N,0.012,<RL (0.02),Y,1.46,1460,,N,109,,N,15.988,450.957528,,N,0.005,0.5,<RL (0.02),Y,16.631,346.25742,,N,16.43,819.857,,N,11.14,916.68832,,N,57.84,2515.901762,,N,18.36,469.586376,,N,29,,N,17.659,,N,0.002,5.495,2.630854927,4724.67,5206.1,-481.43,4722.03,-4.85,90.38,517.19,470.54,1,N,7/20/2007,7/20/2007,N,2,N,2,N,2,N,1,N,17,Y,12,N,18,N,7,N,35,Y,35,Y,112,Y,112,Y,112,Y,288,Y,288,Y,288,Y,288,Y,4,Y,7,N,,,,,YES,7/19/2007,YES,55.584,503032,0710437,N,,,,,N,26,7/19/2007,YES,0.79,,,8017,
NLA06608-0842,2007,1,PROB_Lake,Target_Sampled,Yes,8/1/2007,P,8/1/2007,YES,YES,7.9,1,2,513211,0710666,6.34,,14.46,,N,107.55,,0.643,<RL (2),Y,0.84,,N,0.79,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.071,71,,N,13,,N,0.111,3.130866,<RL (0.2),Y,0.016,1.142288,,Y,0.726,15.11532,,N,1.472,73.4528,,N,0.333,27.401904,,N,0.371,16.13761331,,N,0.248,6.3429968,,N,5,<RL (5),N,0.025,<RL (0.1),Y,0.457,0.022,0.285259212,124.08,127.4,-3.32,123.34,-1.32,7.47,13.61,12.9,2,N,8/3/2007,8/3/2007,N,3,N,2,N,3,N,2,N,21,Y,15,Y,8,N,5,N,35,Y,35,Y,155,Y,155,Y,155,Y,287,Y,287,Y,287,Y,287,Y,2,N,5,N,,,,,YES,8/1/2007,YES,1.557,513212,0710666,N,,,,,N,23,8/1/2007,YES,4.35,,,8018,
NLA06608-0843,2007,1,PROB_Lake,Target_Sampled,Yes,7/18/2007,P,7/18/2007,YES,YES,7.4,0.5,2,507251,0710395,7.9,,91.89,,N,706.6,,2.27,,N,2.72,,N,2.32,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.196,196,,N,8,,N,2.999,84.589794,,N,0.005,0.5,<RL (0.02),Y,4.666,97.14612,,N,9.58,478.042,,N,2.828,232.710464,,N,2.63,114.3987143,,N,0.799,20.4357034,,N,5,<RL (5),N,5.15,,N,0.013,0.794,0.480616813,846.08,888.35,-42.27,845.59,-2.44,23.07,93.83,88.03,1,N,7/19/2007,7/19/2007,N,1,N,2,N,1,N,1,N,15,Y,12,N,19,N,5,N,36,Y,36,Y,111,Y,111,Y,111,Y,288,Y,288,Y,288,Y,288,Y,2,N,5,N,,,,,YES,7/18/2007,YES,2.565,507252,0710395,N,,,,,N,23,7/18/2007,YES,2.26,,,8019,
NLA06608-0846,2007,1,PROB_Lake,Target_Sampled,Yes,8/28/2007,P,8/28/2007,YES,YES,8.3,1,1.6,514871,0711068,7.23,,102.2,,N,794.28,,12.6,,N,10.11,,N,9.17,,N,0.005,0.35,<RL (0.02),Y,0.005,<RL (0.02),Y,0.875,875,,N,39,,N,3.603,101.626218,,N,0.005,0.5,<RL (0.02),Y,2.357,49.07274,,N,11.65,581.335,,N,3.503,288.254864,,N,2.866,124.6641503,,N,0.552,14.1182832,,N,22,,N,6.205,,N,0.059,0.17,0.424742761,1008.86,945.04,63.82,1008.37,3.27,90.27,104.24,99.95,2,N,8/30/2007,8/30/2007,N,3,N,2,N,3,N,2,N,80,Y,48,Y,3,N,9,Y,16,N,16,N,167,Y,167,Y,167,Y,210,Y,210,Y,210,Y,210,Y,2,N,9,Y,,,,,YES,8/28/2007,YES,31.84,514872,0711068,N,,,,,N,17,8/28/2007,YES,0.8,,,8020,
NLA06608-0847,2007,1,PROB_Lake,Target_Sampled,Yes,8/30/2007,P,8/30/2007,YES,YES,8.4,0.5,0.4,511191,0711115,8.51,,412.3,,N,2871.51,,51.2,,N,11.83,,N,7.91,,N,0.02,1.42786,,N,0.005,<RL (0.02),Y,3.572,3572,,N,395,,N,28.891,814.899546,,N,0.005,0.5,<RL (0.02),Y,25.33,527.3706,,N,33.4,1666.66,,N,19.02,1565.11776,,N,16.06,698.5716166,,N,5.425,138.753055,,N,16,,N,11.206,,N,0.003,3.236,1.228599429,4070.33,4213.78,-143.45,4069.1,-1.73,78.95,459.99,420.6,1,N,8/31/2007,8/31/2007,N,2,N,1,N,2,N,1,N,79,Y,47,Y,27,N,7,N,41,Y,15,N,174,Y,168,Y,168,Y,210,Y,210,Y,210,Y,210,Y,1,N,7,N,,,,,YES,8/30/2007,YES,189.36,511192,0711115,N,,,,,N,15,8/30/2007,YES,0.23,,,8021,
NLA06608-0849,2007,1,PROB_Lake,Target_Sampled,Yes,7/31/2007,P,7/31/2007,YES,YES,7.6,1,2,513361,0710609,7.18,,44.35,,N,144.72,,0.649,<RL (2),Y,4.18,,N,4.03,,N,0.005,0.35,<RL (0.02),Y,0.046,,N,0.189,189,,N,5,,N,5.661,159.674166,,N,0.05,3.56965,,N,2.652,55.21464,,N,2.783,138.8717,,N,0.907,74.635216,,N,3.441,149.675276,,N,0.266,6.8033756,,N,28,,N,2.12,,N,0.066,0.151,0.566843939,370.62,363.24,7.37,369.99,1,39.62,43.6,40.9,1,N,8/1/2007,8/1/2007,N,1,N,2,N,1,N,1,N,17,Y,14,N,8,N,1,N,35,Y,35,Y,141,Y,141,Y,141,Y,287,Y,287,Y,287,Y,287,Y,2,N,1,N,,,,,YES,7/31/2007,YES,4.696,513362,0710609,N,,,,,Y,29,7/31/2007,YES,3.17,,,8022,
