SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_PHAB,AREA_HA,CLASSP,EcoP6,RDis_IX,RVeg_OE,LitCvr_OE,LitRipCvr_OE,RDIS_COND,RVEG_COND,LITCVR_COND,LITRIPCVR_COND,UID
NLA06608-1181,1,PROB_Lake,Target_Sampled,Target,35.8138789,-78.5287955,NC,Region_4,"(20,50]",,NLALake,OverSamp,"SAP_NC_(20,50]",0.02397369,41.31084525,31.3196223,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3020201,,,YES,YES,20.75538846,S,SAP,0.0833,0.9659,0.5447,0.7169,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1181+2007+1
NLA06608-1183,1,PROB_Lake,Target_Sampled,Target,40.6787777,-110.7617077,UT,Region_8,"(10,20]",,NLALake,OverSamp,"WMT_UT_(10,20]",0.01706069,58.05001359,18.5272727,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,14,14060003,,,YES,YES,10.95893361,R,WEST,0,2.063,2.6469,2.0592,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1183+2007+1
NLA06608-1185,1,PROB_Lake,Target_Sampled,Target,27.8472898,-82.778673,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,75,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,TRASH,3,3100207,,,YES,YES,276.8084358,T,CPL,0.85,0.419,0.6846,0.5344,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1185+2007+1
NLA06608-1189,1,PROB_Lake,Target_Sampled,Target,41.7003467,-74.6761471,NY,Region_2,"(20,50]",,NLALake,OverSamp,"NAP_NY_(20,50]",0.00433964,228.2156967,245.2421149,NY,YES,EHIGH,NAP,62,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2040104,,,YES,YES,30.35309538,S,NAP,0.3561,0.9531,0.9945,0.9369,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1189+2007+1
NLA06608-1190,1,PROB_Lake,Target_Sampled,Target,44.0879407,-123.3000758,OR,Region_10,>100,,NLALake,OverSamp,WMT_OR_>100,0.05025013,19.70886987,4.4036635,OR,YES,WMTNS,WMT,3,I,Willamette and Central Valleys,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17090003,,,YES,YES,3230.277164,S,WEST,0.5184,0.7493,0.5759,0.7032,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1190+2007+1
NLA06608-1191,1,PROB_Lake,Target_Sampled,Target,30.0078977,-97.8223278,TX,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_TX_(50,100]",0.01886328,52.50272359,14.6512233,TX,YES,PLNLOW,SPL,32,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12100203,,,YES,YES,63.03037904,S,CENPL,0.8657,0.8926,3.607,1.8555,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1191+2007+1
NLA06608-1195,1,PROB_Lake,Target_Sampled,Target,41.4150635,-86.4738836,IN,Region_5,>100,,NLALake,OverSamp,TPL_IN_>100,0.04197807,23.59263768,7.3827799,IN,YES,PLNLOW,TPL,54,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7120001,,,YES,YES,129.117075,S,CENPL,0.899,0.1993,0.1071,0.1542,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1195+2007+1
NLA06608-1198,1,PROB_Lake,Target_Sampled,Target,46.4191787,-95.840761,MN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MN_(20,50]",0.00250556,395.2702715,285.5891281,MN,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,9,9020103,,,YES,YES,34.53984756,S,UMW,0.297,0.9189,0.5183,0.7242,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1198+2007+1
NLA06608-1199,1,PROB_Lake,Target_Sampled,Target,39.606337,-84.9674551,IN,Region_5,"(50,100]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.4514264,IN,NO,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5080003,,,YES,YES,72.75154288,S,CENPL,0.4061,1.638,1.0883,1.345,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1199+2007+1
NLA06608-1204,1,PROB_Lake,Target_Sampled,Target,34.4459249,-93.1117432,AR,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.8014812,AR,YES,EHIGH,SAP,36,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,TRASH,8,8040101,,,YES,YES,2506.867396,T,SAP,0.8932,0.3951,0.7373,0.5063,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-1204+2007+1
NLA06608-1206,1,PROB_Lake,Target_Sampled,Target,46.0407151,-86.8057196,MI,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_MI_(10,20]",0.00383149,258.4827754,141.00558,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,4,4030111,,,YES,YES,11.82276917,R,UMW,0.1796,1.058,1.9882,1.3663,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1206+2007+1
NLA06608-1207,1,PROB_Lake,Target_Sampled,Target,45.3157828,-92.5643955,WI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_WI_(20,50]",0.00595348,166.3520122,159.855637,WI,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7030005,,,YES,YES,26.13304762,S,UMW,0.6214,1.0106,0.6698,0.8347,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-1207+2007+1
NLA06608-1208,1,PROB_Lake,Target_Sampled,Target,38.7594748,-97.162901,KS,Region_7,"(10,20]",,NLALake,OverSamp,"SPL_KS_(10,20]",0.03464,28.59045899,15.2426706,KS,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10260008,,,YES,YES,12.85293825,S,CENPL,0.4413,0.3779,0.8024,0.5156,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1208+2007+1
NLA06608-1208,2,PROB_Lake,Target_Sampled,Target,38.7594748,-97.162901,KS,Region_7,"(10,20]",,NLALake,OverSamp,"SPL_KS_(10,20]",0.03464,28.59045899,15.2426706,KS,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10260008,,,YES,YES,12.85293825,S,CENPL,0.7324,0.4865,0.5274,0.4755,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1208+2007+2
NLA06608-1209,1,PROB_Lake,Target_Sampled,Target,41.099211,-75.5218253,PA,Region_3,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.2839429,PA,YES,EHIGH,NAP,62,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,2,2040106,,,YES,YES,208.6935041,S,NAP,0.55,0.7778,0.4925,0.6554,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1209+2007+1
NLA06608-1210,1,PROB_Lake,Target_Sampled,Target,47.8647022,-101.5137215,ND,Region_8,"(50,100]",,NLALake,OverSamp,"NPL_ND_(50,100]",0.04474193,22.1352412,19.9472215,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10110101,,,YES,YES,52.4948738,S,CENPL,0.9206,0.03,0.4825,0.1969,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1210+2007+1
NLA06608-1217,1,PROB_Lake,Target_Sampled,Target,48.2737569,-117.3323799,WA,Region_10,>100,,NLALake,OverSamp,WMT_WA_>100,0.03380155,29.29964099,8.7410173,WA,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,17,17010216,,,YES,YES,194.5544583,S,WEST,0.6149,0.0455,0.2315,0.0899,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1217+2007+1
NLA06608-1219,1,PROB_Lake,Target_Sampled,Target,47.0508466,-99.4530915,ND,Region_8,>100,,NLALake,OverSamp,NPL_ND_>100,0.04063311,24.37355445,21.9642824,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10130103,,,YES,YES,143.1940326,S,CENPL,0.8638,0.2998,0.2847,0.278,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1219+2007+1
NLA06608-1220,1,PROB_Lake,Target_Sampled,Target,35.6738501,-88.3194801,TN,Region_4,"(50,100]",,NLALake,OverSamp,"CPL_TN_(50,100]",0.05087501,19.46679401,21.2595553,TN,NO,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,6,6040001,,,YES,YES,56.72361018,R,CPL,0.3222,0.5825,0.6679,0.6038,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1220+2007+1
NLA06608-1222,1,PROB_Lake,Target_Sampled,Target,41.655485,-70.3351834,MA,Region_1,"(10,20]",,NLALake,OverSamp,"CPL_MA_(10,20]",0.00490503,201.9099278,129.5449334,MA,YES,PLNLOW,CPL,84,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,1,1090002,,,YES,YES,18.44599889,S,CPL,0.6792,0.4138,0.1837,0.2864,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1222+2007+1
NLA06608-1223,1,PROB_Lake,Target_Sampled,Target,43.3751621,-93.4682962,IA,Region_7,"(10,20]",,NLALake,OverSamp,"TPL_IA_(10,20]",0.0172129,57.53669238,24.9465495,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7080203,,,YES,YES,15.06310307,S,CENPL,0.3222,1.0628,0.2924,0.7186,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1223+2007+1
NLA06608-1224,1,PROB_Lake,Target_Sampled,Target,33.1605873,-96.1040191,TX,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_TX_(50,100]",0.01886328,52.50272359,14.6512233,TX,YES,PLNLOW,SPL,32,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12010001,,,YES,YES,69.98056695,S,CENPL,0.8485,0.691,4.9557,2.2422,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1224+2007+1
NLA06608-1227,1,PROB_Lake,Target_Sampled,Target,40.4902165,-86.0030555,IN,Region_5,"(10,20]",,NLALake,OverSamp,"TPL_IN_(10,20]",0.01127306,87.85311101,27.4916349,IN,YES,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,5,5120107,,,YES,YES,12.74231305,S,CENPL,0.8611,0.2341,1.2221,0.5895,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1227+2007+1
NLA06608-1232,1,PROB_Lake,Target_Sampled,Target,39.2972164,-91.0015215,MO,Region_7,"(10,20]",,NLALake,OverSamp,"TPL_MO_(10,20]",0.01214708,81.53181521,21.6912867,MO,NO,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,7,7110004,,,YES,YES,13.64715444,S,CENPL,0.8548,0.2652,0.4259,0.3107,3:MOST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1232+2007+1
NLA06608-1236,1,PROB_Lake,Target_Sampled,Target,35.5599271,-105.1611962,NM,Region_6,"(10,20]",,NLALake,OverSamp,"XER_NM_(10,20]",0.05000003,19.80745568,25.77192,NM,YES,WMTNS,XER,22,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,13,13060001,,,YES,YES,18.493556,S,WEST,0.3222,0.0926,1.2269,0.5493,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-1236+2007+1
NLA06608-1238,1,PROB_Lake,Target_Sampled,Target,44.0428048,-70.5269771,ME,Region_1,>100,,NLALake,OverSamp,NAP_ME_>100,0.01074048,92.20942966,68.1033303,ME,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1060001,,,YES,YES,537.0270385,S,NAP,0.5776,0.4939,0.487,0.4758,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1238+2007+1
NLA06608-1239,1,PROB_Lake,Target_Sampled,Target,45.2385472,-94.9528958,MN,Region_5,"(50,100]",NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,5.660085,MN,YES,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7010204,,,YES,YES,72.68044022,S,UMW,0.1833,0.4734,0.1712,0.3365,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1239+2007+1
NLA06608-1240,1,PROB_Lake,Target_Sampled,Target,34.524199,-96.5030821,OK,Region_6,"(20,50]",,NLALake,OverSamp,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,11,11140104,,,YES,YES,38.13388497,S,CENPL,0.4222,0.4727,0.4115,0.4244,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,NLA06608-1240+2007+1
NLA06608-1241,1,PROB_Lake,Target_Sampled,Target,36.1183553,-79.319944,NC,Region_4,"(50,100]",,NLALake,OverSamp,"SAP_NC_(50,100]",0.06492479,15.25416276,11.5648715,NC,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3030002,,,YES,YES,280.5817178,S,SAP,0.3143,0.7946,0.1744,0.4764,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1241+2007+1
NLA06608-1242,1,PROB_Lake,Target_Sampled,Target,43.8079485,-87.9782979,WI,Region_5,"(20,50]",,NLALake,OverSamp,"TPL_WI_(20,50]",0.00355126,278.8794334,267.9886398,WI,NO,PLNLOW,TPL,53,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4030101,,,YES,YES,21.19364392,S,CENPL,0.5648,1.2117,1.9348,1.4157,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1242+2007+1
NLA06608-1243,1,PROB_Lake,Target_Sampled,Target,41.4958479,-85.4335164,IN,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_IN_(50,100]",0.07748997,12.78066524,3.9994188,IN,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES,YES,86.2795263,S,UMW,0.6029,1.1085,0.4131,0.7925,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1243+2007+1
NLA06608-1244,1,PROB_Lake,Target_Sampled,Target,42.5650997,-100.4927777,NE,Region_7,>100,,NLALake,OverSamp,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10150004,,,YES,YES,158.8522664,S,CENPL,0.4227,0.4422,0.0193,0.2608,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1244+2007+1
NLA06608-1245,1,PROB_Lake,Target_Sampled,Target,34.933281,-77.102743,NC,Region_4,>100,,NLALake,OverSamp,CPL_NC_>100,0.02982192,33.2095797,25.177686,NC,NO,PLNLOW,CPL,63,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3020106,,,YES,YES,382.939341,S,CPL,0.0238,1.2293,0.6961,0.9246,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,NLA06608-1245+2007+1
NLA06608-1255,1,PROB_Lake,Target_Sampled,Target,45.2900032,-98.7620474,SD,Region_8,"(20,50]",,NLALake,OverSamp,"TPL_SD_(20,50]",0.00938875,105.4851019,53.28692,SD,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,TRASH,10,10160008,,,YES,YES,45.73686697,T,CENPL,0.8225,1.0211,0.6143,0.8146,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1255+2007+1
NLA06608-1256,1,PROB_Lake,Target_Sampled,Target,38.1254178,-96.3112396,KS,Region_7,"(10,20]",,NLALake,OverSamp,"TPL_KS_(10,20]",0.01687243,58.69774671,31.2940208,KS,NO,PLNLOW,TPL,28,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,REF,11,11070101,,,YES,YES,16.10221722,R,CENPL,0.1154,0.5481,0.068,0.3398,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1256+2007+1
NLA06608-1258,1,PROB_Lake,Target_Sampled,Target,43.1503202,-85.4756389,MI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MI_(20,50]",0.00580105,170.7230091,81.5811743,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4050006,,,YES,YES,30.02134791,S,UMW,0.3119,1.0961,1.705,1.2797,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1258+2007+1
NLA06608-1259,1,PROB_Lake,Target_Sampled,Target,41.3719689,-106.250251,WY,Region_8,"(10,20]",,NLALake,OverSamp,"WMT_WY_(10,20]",0.00974602,101.6182056,40.316198,WY,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,10,10180010,,,YES,YES,16.54052497,R,WEST,0.2274,2.1371,2.2177,2.0227,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1259+2007+1
NLA06608-1261,1,PROB_Lake,Target_Sampled,Target,38.383757,-115.1046656,NV,Region_9,>100,,NLALake,OverSamp,XER_NV_>100,0.14929334,6.63374131,1.0366961,NV,NO,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,15,15010011,,,YES,YES,276.2346208,S,WEST,0.7433,0.0697,0.617,0.2691,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,NLA06608-1261+2007+1
NLA06608-1262,1,PROB_Lake,Target_Sampled,Target,46.5671822,-94.3242656,MN,Region_5,>100,,NLALake,OverSamp,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,7,7010106,,,YES,YES,252.3000582,R,UMW,0.5417,0.8096,1.4558,1.0204,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1262+2007+1
NLA06608-1263,1,PROB_Lake,Target_Sampled,Target,38.7922116,-84.6432059,KY,Region_4,"(50,100]",,NLALake,OverSamp,"SAP_KY_(50,100]",0.12271009,8.07083884,2.9665016,KY,YES,EHIGH,SAP,71,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,5,5100205,,,YES,YES,54.31485021,T,SAP,0.6361,0.6689,0.3268,0.4756,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1263+2007+1
NLA06608-1266,1,PROB_Lake,Target_Sampled,Target,42.1199818,-119.9976109,OR,Region_10,"(10,20]",,NLALake,OverSamp,"XER_OR_(10,20]",0.0145485,68.07389942,15.2101336,OR,NO,WMTNS,XER,80,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,TRASH,17,17120007,,,YES,YES,13.75617846,T,WEST,0.9286,0.4222,0.1966,0.3899,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1266+2007+1
NLA06608-1268,1,PROB_Lake,Target_Sampled,Target,41.4772075,-92.4601956,IA,Region_7,"(50,100]",,NLALake,OverSamp,"TPL_IA_(50,100]",0.070578,14.03232502,6.0840844,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,7,7080106,,,YES,YES,50.17100905,S,CENPL,0.0455,0.9722,0.4288,0.7174,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,NLA06608-1268+2007+1
NLA06608-1269,1,PROB_Lake,Target_Sampled,Target,38.5078507,-121.5362609,CA,Region_9,"(20,50]",,NLALake,OverSamp,"XER_CA_(20,50]",0.01046245,94.65980894,56.5809445,CA,YES,WMTNS,XER,7,I,Willamette and Central Valleys,III,MAN-MADE,WMTNS MAN-MADE,G,TRASH,18,18020109,,,YES,YES,21.36912631,T,WEST,0.9324,0.9133,0.2512,0.5655,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1269+2007+1
NLA06608-1270,1,PROB_Lake,Target_Sampled,Target,43.3553014,-109.3834683,WY,Region_8,>100,,NLALake,OverSamp,XER_WY_>100,0.03912639,25.31215577,10.0423923,WY,NO,WMTNS,XER,18,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,F,SO-SO,10,10080001,,,YES,YES,74.834424,S,WEST,0.9194,1.1527,0.9641,1.2567,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1270+2007+1
NLA06608-1271,1,PROB_Lake,Target_Sampled,Target,43.4613315,-95.172784,IA,Region_7,"(20,50]",,NLALake,OverSamp,"TPL_IA_(20,50]",0.02606115,38.00190262,16.4767265,IA,YES,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10230003,,,YES,YES,20.67346333,S,CENPL,0.6557,0.8871,0.7869,0.802,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,NLA06608-1271+2007+1
NLA06608-1273,1,PROB_Lake,Target_Sampled,Target,40.9354809,-74.2553869,NJ,Region_2,"(20,50]",,NLALake,OverSamp,"SAP_NJ_(20,50]",0.03223846,30.72024674,74.8090903,NJ,YES,EHIGH,SAP,64,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,TRASH,2,2030103,,,YES,YES,32.68347138,T,SAP,0.8351,0.7904,0.157,0.467,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,3:MOST DISTURBED,NLA06608-1273+2007+1
NLA06608-1274,1,PROB_Lake,Target_Sampled,Target,47.9151514,-90.3423124,MN,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MN_(50,100]",0.00678548,145.9548217,105.454706,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,4,4010101,,,YES,YES,53.7635467,R,UMW,0,1.0606,0.4008,0.7604,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,NLA06608-1274+2007+1
