SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_CORE,INDXSAMP_CORE,INDXSAMP_LDC,SAMPLE_ID,SAMPLE_TYPE,PRIMESEDT,SAMPLE_CATEGORY,LDC_ADJ,LDC_COND
NLA06608-0961,1,PROB_Lake,Target_Sampled,Target,47.4893946,-116.6865573,ID,Region_10,"(50,100]",,NLALake,Panel_1,"WMT_ID_(50,100]",0.08376757,11.82287299,3.6649509,ID,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17010303,,,YES,YES (Both),YES,YES,510917,SEDT,1,P,13.8082,1:LEAST DISTURBED
NLA06608-0962,1,PROB_Lake,Target_Sampled,Target,41.5181689,-111.7317,UT,Region_8,"(50,100]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.5002567,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,16,16010203,,,YES,YES (Top only),YES,YES,510367,SEDT,1,P,4.9119,1:LEAST DISTURBED
NLA06608-0967,1,PROB_Lake,Target_Sampled,Target,43.8008911,-99.2377129,SD,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_SD_(20,50]",0.03729926,26.55209519,13.413073,SD,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10140101,,,YES,YES (Top only),YES,YES,513277,SEDT,1,P,-28.9238,3:MOST DISTURBED
NLA06608-0968,1,PROB_Lake,Target_Sampled,Target,42.7317429,-94.9005843,IA,Region_7,"(50,100]",,NLALake,Panel_1,"TPL_IA_(50,100]",0.070578,14.03232502,6.0840844,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100006,,,YES,YES (Both),YES,YES,502107,SEDT,1,P,-31.4496,3:MOST DISTURBED
NLA06608-0970,1,PROB_Lake,Target_Sampled,Target,43.0004446,-109.8706018,WY,Region_8,>100,,NLALake,Panel_1,WMT_WY_>100,0.03629176,27.28920443,10.8267703,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,14,14040102,,,YES,YES (Top only),YES,YES,502177,SEDT,1,P,-2.2352,1:LEAST DISTURBED
NLA06608-0971,1,PROB_Lake,Target_Sampled,Target,40.1169315,-85.2840692,IN,Region_5,>100,,NLALake,Panel_1,TPL_IN_>100,0.04197807,23.59263768,7.3827799,IN,NO,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5120201,,,YES,YES (Top only),YES,YES,511507,SEDT,1,P,-10.384,2:INTERMEDIATE DISTURBANCE
NLA06608-0972,1,PROB_Lake,Target_Sampled,Target,35.5285738,-98.025785,OK,Region_6,"(20,50]",,NLALake,Panel_1,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,TRASH,11,11100301,,,YES,YES (Top only),YES,YES,505007,SEDT,1,P,-14.4178,2:INTERMEDIATE DISTURBANCE
NLA06608-0974,1,PROB_Lake,Target_Sampled,Target,46.4756852,-88.1918862,MI,Region_5,"(50,100]",,NLALake,Panel_1,"UMW_MI_(50,100]",0.01571023,63.04002137,34.3891184,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,4,4030107,,,YES,YES (Both),YES,YES,510687,SEDT,1,P,-3.9809,1:LEAST DISTURBED
NLA06608-0979,1,PROB_Lake,Target_Sampled,Target,43.7680287,-103.5206581,SD,Region_8,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,3.9573543,SD,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,10,10120109,,,YES,YES (Top only),YES,YES,503138,SEDT,1,P,-18.8742,2:INTERMEDIATE DISTURBANCE
NLA06608-0980,1,PROB_Lake,Target_Sampled,Target,37.3956474,-88.6847527,IL,Region_5,"(20,50]",,NLALake,Panel_1,"TPL_IL_(20,50]",0.0118969,83.24632031,50.0141131,IL,NO,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,5,5140203,,,YES,YES (Top only),YES,YES,513197,SEDT,1,P,-4.8873,1:LEAST DISTURBED
NLA06608-0982,1,PROB_Lake,Target_Sampled,Target,44.4465147,-71.8113302,VT,Region_1,"(50,100]",,NLALake,Panel_1,"NAP_VT_(50,100]",0.09254411,10.70163559,31.8272293,VT,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1080101,,,YES,YES (Both),YES,YES,509367,SEDT,1,P,-4.4642,1:LEAST DISTURBED
NLA06608-0984,1,PROB_Lake,Target_Sampled,Target,33.8853612,-94.9395246,OK,Region_6,"(10,20]",,NLALake,Panel_1,"CPL_OK_(10,20]",0.0053716,184.3720944,50.6360882,OK,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,11,11140106,,,YES,YES (Top only),YES,YES,516937,SEDT,1,P,-15.1736,2:INTERMEDIATE DISTURBANCE
NLA06608-0986,1,PROB_Lake,Target_Sampled,Target,31.3004608,-89.434728,MS,Region_4,"(50,100]",,NLALake,Panel_1,"CPL_MS_(50,100]",0.01841043,53.79415472,26.6197449,MS,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,TRASH,3,3170007,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-0987,1,PROB_Lake,Target_Sampled,Target,41.5778835,-85.6635443,IN,Region_5,"(10,20]",,NLALake,Panel_1,"UMW_IN_(10,20]",0.01889863,52.40451623,16.3988026,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES,YES (Both),YES,YES,513517,SEDT,1,P,5.4667,1:LEAST DISTURBED
NLA06608-0989,1,PROB_Lake,Target_Sampled,Target,37.1226973,-77.6360547,VA,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_VA_(20,50]",0.02718666,36.42865445,18.6834939,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,3,3010201,,,YES,YES (Top only),YES,YES,510977,SEDT,1,P,15.7587,1:LEAST DISTURBED
NLA06608-0990,1,PROB_Lake,Target_Sampled,Target,46.2366797,-94.3398118,MN,Region_5,>100,,NLALake,Panel_1,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7010104,,,YES,YES (Both),YES,YES,502017,SEDT,1,P,-12.8089,2:INTERMEDIATE DISTURBANCE
NLA06608-0993,1,PROB_Lake,Target_Sampled,Target,44.1540395,-74.4447578,NY,Region_2,"(50,100]",,NLALake,Panel_1,"NAP_NY_(50,100]",0.01175247,84.26938156,90.5564413,NY,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,4,4150305,,,YES,YES (Both),YES,YES,517517,SEDT,1,P,1.4796,1:LEAST DISTURBED
NLA06608-0994,1,PROB_Lake,Target_Sampled,Target,43.100635,-72.0886159,NH,Region_1,>100,,NLALake,Panel_1,NAP_NH_>100,0.03305491,29.96145938,22.3661437,NH,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1070003,,,YES,YES (Both),YES,YES,509457,SEDT,1,P,-0.0049,1:LEAST DISTURBED
NLA06608-0996,1,PROB_Lake,Target_Sampled,Target,36.4775135,-104.8975432,NM,Region_6,"(10,20]",,NLALake,Panel_1,"SPL_NM_(10,20]",0.0905816,10.93349421,14.2258118,NM,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11080002,,,YES,NO,YES,YES,503527,SEDT,1,P,-13.0602,2:INTERMEDIATE DISTURBANCE
NLA06608-0997,1,PROB_Lake,Target_Sampled,Target,43.7347358,-73.1843614,VT,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_VT_(20,50]",0.03417221,28.98183392,86.1935044,VT,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2010001,,,YES,YES (Both),YES,YES,507737,SEDT,1,P,-6.7305,2:INTERMEDIATE DISTURBANCE
NLA06608-1001,1,PROB_Lake,Target_Sampled,Target,34.3205603,-80.6282663,SC,Region_4,"(10,20]",,NLALake,OverSamp,"CPL_SC_(10,20]",0.00817201,121.1909255,60.6542271,SC,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,3,3050104,,,YES,YES (Top only),YES,YES,514207,SEDT,1,P,4.5205,1:LEAST DISTURBED
NLA06608-1002,1,PROB_Lake,Target_Sampled,Target,47.6435577,-109.1837945,MT,Region_8,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,163.17263,MT,NO,PLNLOW,NPL,43,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10040101,,,YES,YES (Top only),YES,YES,514497,SEDT,1,P,-31.6343,3:MOST DISTURBED
NLA06608-1003,1,PROB_Lake,Target_Sampled,Target,42.0811801,-86.2102903,MI,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MI_(50,100]",0.01571023,63.04002137,30.1241115,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,TRASH,4,4050001,,,YES,YES (Both),YES,YES,512627,SEDT,1,P,-21.5784,3:MOST DISTURBED
NLA06608-1005,1,PROB_Lake,Target_Sampled,Target,37.957157,-77.8815881,VA,Region_3,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,386.8879495,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,TRASH,2,2080106,,,YES,YES (Top only),YES,YES,514167,SEDT,1,P,9.4505,1:LEAST DISTURBED
NLA06608-1006,1,PROB_Lake,Target_Sampled,Target,47.2330995,-100.0594809,ND,Region_8,>100,,NLALake,OverSamp,NPL_ND_>100,0.04063311,24.37355445,21.9642824,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130103,,,YES,YES (Both),YES,YES,503667,SEDT,1,P,-35.9998,3:MOST DISTURBED
NLA06608-1007,1,PROB_Lake,Target_Sampled,Target,38.934359,-83.7764875,OH,Region_5,>100,,NLALake,OverSamp,TPL_OH_>100,0.06381041,15.52056047,13.2939798,OH,YES,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5090201,,,YES,YES (Top only),YES,YES,510297,SEDT,1,P,-2.0849,1:LEAST DISTURBED
NLA06608-1008,1,PROB_Lake,Target_Sampled,Target,47.8800834,-112.3069538,MT,Region_8,>100,,NLALake,OverSamp,NPL_MT_>100,0.09681973,10.2290445,2.212647,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10030205,,,YES,YES (Top only),YES,YES,514507,SEDT,1,P,7.9044,1:LEAST DISTURBED
NLA06608-1010,1,PROB_Lake,Target_Sampled,Target,41.4498596,-73.2891578,CT,Region_1,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.8283345,CT,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1100005,,,YES,YES (Both),YES,YES,513017,SEDT,1,P,-16.1918,2:INTERMEDIATE DISTURBANCE
NLA06608-1012,1,PROB_Lake,Target_Sampled,Target,40.3920289,-93.8532315,MO,Region_7,"(10,20]",,NLALake,OverSamp,"TPL_MO_(10,20]",0.01214708,81.53181521,21.6912867,MO,NO,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10280102,,,YES,YES (Top only),YES,YES,508967,SEDT,1,P,-18.2017,2:INTERMEDIATE DISTURBANCE
NLA06608-1014,1,PROB_Lake,Target_Sampled,Target,42.581981,-83.8459894,MI,Region_5,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.7434612,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4080203,,,YES,YES (Both),YES,YES,510787,SEDT,1,P,-19.0473,2:INTERMEDIATE DISTURBANCE
NLA06608-1015,1,PROB_Lake,Target_Sampled,Target,43.1396464,-94.6604902,IA,Region_7,>100,,NLALake,OverSamp,TPL_IA_>100,0.06409656,15.45127225,6.6993063,IA,YES,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100002,,,YES,YES (Both),YES,YES,513947,SEDT,1,P,-18.3251,2:INTERMEDIATE DISTURBANCE
NLA06608-1016,1,PROB_Lake,Target_Sampled,Target,35.8734491,-96.5565563,OK,Region_6,"(20,50]",,NLALake,OverSamp,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,11,11100303,,,YES,YES (Top only),YES,YES,507497,SEDT,1,P,5.6271,1:LEAST DISTURBED
NLA06608-1018,1,PROB_Lake,Target_Sampled,Target,47.6672568,-90.9897002,MN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MN_(20,50]",0.00250556,395.2702715,285.5891281,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,4,4010101,,,YES,YES (Both),YES,YES,507487,SEDT,1,P,6.9961,1:LEAST DISTURBED
NLA06608-1022,1,PROB_Lake,Target_Sampled,Target,47.1364529,-99.0594063,ND,Region_8,"(10,20]",,NLALake,OverSamp,"NPL_ND_(10,20]",0.01091188,90.76105074,81.7895212,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,10,10160002,,,YES,YES (Both),YES,YES,503647,SEDT,1,P,-30.7107,3:MOST DISTURBED
NLA06608-1024,1,PROB_Lake,Target_Sampled,Target,48.8960231,-99.7139221,ND,Region_8,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,679.7800111,ND,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,9,9010004,,,YES,YES (Both),YES,YES,510307,SEDT,1,P,2.1178,1:LEAST DISTURBED
NLA06608-1034,1,PROB_Lake,Target_Sampled,Target,42.7449612,-83.3105724,MI,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_MI_(10,20]",0.00383149,258.4827754,123.5177874,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4090003,,,YES,YES (Both),YES,YES,515367,SEDT,1,P,-16.252,2:INTERMEDIATE DISTURBANCE
NLA06608-1035,1,PROB_Lake,Target_Sampled,Target,43.3058035,-94.6902385,IA,Region_7,"(50,100]",,NLALake,OverSamp,"TPL_IA_(50,100]",0.070578,14.03232502,6.0840844,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100002,,,YES,YES (Both),YES,YES,508047,SEDT,1,P,-16.2661,2:INTERMEDIATE DISTURBANCE
NLA06608-1036,1,PROB_Lake,Target_Sampled,Target,39.014845,-95.2899994,KS,Region_7,"(10,20]",,NLALake,OverSamp,"TPL_KS_(10,20]",0.01687243,58.69774671,31.2940208,KS,YES,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10270104,,,YES,YES (Both),YES,YES,514548,SEDT,1,P,-14.6227,2:INTERMEDIATE DISTURBANCE
NLA06608-1037,1,PROB_Lake,Target_Sampled,Target,40.306501,-74.1372052,NJ,Region_2,>100,,NLALake,OverSamp,CPL_NJ_>100,0.04010282,24.69585109,60.1386495,NJ,YES,PLNLOW,CPL,84,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,2,2030104,,,YES,YES (Top only),YES,YES,517857,SEDT,1,P,-4.6919,1:LEAST DISTURBED
NLA06608-1038,1,PROB_Lake,Target_Sampled,Target,47.7628537,-91.6087447,MN,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MN_(50,100]",0.00678548,145.9548217,105.454706,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,9,9030001,,,YES,YES (Both),YES,YES,507877,SEDT,1,P,3.1238,1:LEAST DISTURBED
NLA06608-1039,1,PROB_Lake,Target_Sampled,Target,33.2923101,-84.4750231,GA,Region_4,"(10,20]",,NLALake,OverSamp,"SAP_GA_(10,20]",0.00752055,131.6890007,70.2721441,GA,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3130005,,,YES,YES (Top only),YES,YES,508007,SEDT,1,P,11.3414,1:LEAST DISTURBED
NLA06608-1041,1,PROB_Lake,Target_Sampled,Target,47.7286971,-119.5926045,WA,Region_10,"(50,100]",,NLALake,OverSamp,"XER_WA_(50,100]",0.04012666,24.6811817,7.3631836,WA,NO,WMTNS,XER,10,III,Xeric West,III,NATURAL,WMTNS NATURAL,F,TRASH,17,17020012,,,YES,YES (Both),YES,YES,511947,SEDT,1,P,-21.2659,3:MOST DISTURBED
NLA06608-1044,1,PROB_Lake,Target_Sampled,Target,34.8384064,-87.9467017,TN,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.5552988,TN,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,6,6040001,,,YES,YES (Top only),YES,YES,502807,SEDT,1,P,-20.8386,3:MOST DISTURBED
NLA06608-1045,1,PROB_Lake,Target_Sampled,Target,42.4935326,-77.1403747,NY,Region_2,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.4183112,NY,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,TRASH,4,4140201,,,YES,YES (Both),YES,YES,510117,SEDT,1,P,-30.6079,3:MOST DISTURBED
NLA06608-1047,1,PROB_Lake,Target_Sampled,Target,31.1935952,-94.3072733,TX,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1860872,TX,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,12,12020005,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-1052,1,PROB_Lake,Target_Sampled,Target,39.6145697,-99.1824015,KS,Region_7,>100,,NLALake,OverSamp,SPL_KS_>100,0.12899072,7.67786516,4.0933645,KS,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10260012,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-1055,1,PROB_Lake,Target_Sampled,Target,39.9208141,-81.4692824,OH,Region_5,"(10,20]",,NLALake,OverSamp,"SAP_OH_(10,20]",0.01943927,50.94704,43.6381742,OH,NO,EHIGH,SAP,70,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,5,5040005,,,YES,YES (Top only),YES,YES,505327,SEDT,1,P,-14.2982,2:INTERMEDIATE DISTURBANCE
NLA06608-1056,1,PROB_Lake,Target_Sampled,Target,38.0883745,-91.4520107,MO,Region_7,>100,,NLALake,OverSamp,SAP_MO_>100,0.05131231,19.30089171,5.1349424,MO,YES,EHIGH,SAP,39,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,7,7140103,,,YES,YES (Top only),YES,YES,503827,SEDT,1,P,-15.5018,2:INTERMEDIATE DISTURBANCE
NLA06608-1057,1,PROB_Lake,Target_Sampled,Target,47.2669021,-121.094003,WA,Region_10,>100,,NLALake,OverSamp,WMT_WA_>100,0.03380155,29.29964099,8.7410173,WA,NO,WMTNS,WMT,77,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17030001,,,YES,NO,YES,YES,,,,,,4:NOT ASSESSED
NLA06608-1058,1,PROB_Lake,Target_Sampled,Target,42.3649156,-122.2142097,OR,Region_10,>100,,NLALake,OverSamp,WMT_OR_>100,0.05025013,19.70886987,4.4036635,OR,NO,WMTNS,WMT,4,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,18,18010203,,,YES,YES (Both),YES,YES,517537,SEDT,1,P,17.5828,1:LEAST DISTURBED
NLA06608-1059,1,PROB_Lake,Target_Sampled,Target,44.0055158,-88.4158331,WI,Region_5,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,7.5279259,WI,YES,PLNLOW,TPL,53,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4030204,,,YES,YES (Both),YES,YES,505737,SEDT,1,P,-27.0384,3:MOST DISTURBED
NLA06608-1060,1,PROB_Lake,Target_Sampled,Target,37.6679416,-88.8396827,IL,Region_5,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,453.208207,IL,NO,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,5,5140204,,,YES,YES (Top only),YES,NO,506868,SEDT,,P,1.8429,1:LEAST DISTURBED
NLA06608-1060,2,PROB_Lake,Target_Sampled,Target,37.6679416,-88.8396827,IL,Region_5,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,453.208207,IL,NO,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,5,5140204,,,YES,YES (Top only),NO,YES,506867,SEDT,2,P,-7.6822,2:INTERMEDIATE DISTURBANCE
NLA06608-1070,1,PROB_Lake,Target_Sampled,Target,46.0972678,-97.2373177,ND,Region_8,>100,,NLALake,OverSamp,TPL_ND_>100,0.01022793,96.83028239,87.2588227,ND,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,9,9020105,,,YES,YES (Both),YES,YES,502667,SEDT,1,P,-22.3663,3:MOST DISTURBED
NLA06608-1073,1,PROB_Lake,Target_Sampled,Target,45.2293638,-117.2723703,OR,Region_10,"(20,50]",,NLALake,OverSamp,"WMT_OR_(20,50]",0.02043131,48.47332577,10.8306674,OR,NO,WMTNS,WMT,11,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17060105,,,YES,YES (Both),YES,YES,509527,SEDT,1,P,0.1861,1:LEAST DISTURBED
NLA06608-1075,1,PROB_Lake,Target_Sampled,Target,45.3526489,-89.4724038,WI,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_WI_(20,50]",0.00595348,166.3520122,159.855637,WI,NO,PLNLOW,UMW,51,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,REF,7,7070002,,,YES,YES (Both),YES,YES,502767,SEDT,1,P,4.6977,1:LEAST DISTURBED
NLA06608-1083,1,PROB_Lake,Target_Sampled,Target,39.9937406,-104.5793379,CO,Region_8,>100,,NLALake,OverSamp,SPL_CO_>100,0.08254681,11.99771896,5.170879,CO,NO,PLNLOW,SPL,25,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10190003,,,YES,YES (Top only),YES,YES,503307,SEDT,1,P,-13.5689,2:INTERMEDIATE DISTURBANCE
NLA06608-1086,1,PROB_Lake,Target_Sampled,Target,47.3443775,-100.0458254,ND,Region_8,"(20,50]",,NLALake,OverSamp,"NPL_ND_(20,50]",0.0165211,59.94596611,54.0204397,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10160001,,,YES,YES (Both),YES,YES,517407,SEDT,1,P,-32.2267,3:MOST DISTURBED
NLA06608-1087,1,PROB_Lake,Target_Sampled,Target,35.0563642,-82.3396067,SC,Region_4,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,377.5384695,SC,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3050107,,,YES,YES (Top only),YES,YES,509427,SEDT,1,P,2.7706,1:LEAST DISTURBED
NLA06608-1089,1,PROB_Lake,Target_Sampled,Target,47.9261558,-114.4032969,MT,Region_8,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.6945427,MT,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,17,17010208,,,YES,YES (Both),YES,YES,507597,SEDT,1,P,-2.8373,1:LEAST DISTURBED
NLA06608-1091,1,PROB_Lake,Target_Sampled,Target,46.6455476,-99.5662283,ND,Region_8,>100,,NLALake,OverSamp,NPL_ND_>100,0.04063311,24.37355445,21.9642824,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130103,,,YES,YES (Both),YES,YES,505187,SEDT,1,P,-28.7719,3:MOST DISTURBED
