SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,DISTANCE_BUFR,BUFFERAREA_KM2,BUFFERAREA_HA,MISSDATA_KM2_BUFR,NLCD11_KM2_BUFR,NLCD12_KM2_BUFR,NLCD21_KM2_BUFR,NLCD22_KM2_BUFR,NLCD23_KM2_BUFR,NLCD24_KM2_BUFR,NLCD31_KM2_BUFR,NLCD32_KM2_BUFR,NLCD41_KM2_BUFR,NLCD42_KM2_BUFR,NLCD43_KM2_BUFR,NLCD51_KM2_BUFR,NLCD52_KM2_BUFR,NLCD71_KM2_BUFR,NLCD72_KM2_BUFR,NLCD73_KM2_BUFR,NLCD74_KM2_BUFR,NLCD81_KM2_BUFR,NLCD82_KM2_BUFR,NLCD90_KM2_BUFR,NLCD91_KM2_BUFR,NLCD92_KM2_BUFR,NLCD93_KM2_BUFR,NLCD94_KM2_BUFR,NLCD95_KM2_BUFR,NLCD96_KM2_BUFR,NLCD97_KM2_BUFR,NLCD98_KM2_BUFR,NLCD99_KM2_BUFR,LANDUSE_KM2_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,FLAG_LU_BUFFER,COMMENT_LU_BUFFER
NLA06608-1274,1,PROB_Lake,Target_Sampled,0.001798644,1.255,125.5,0,0.521,0,0.006,0,0,0,0,0,0.22,0.475,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,1.255,41.5,0,41.5,0.5,0,0,0,0.5,0,17.5,37.8,0,55.3,0,0,0,0,0,2.6,0,2.6,,
NLA06608-1278,1,PROB_Lake,Target_Sampled,0.001798644,237.008,23700.8,0,230.826,0,2.513,0.609,0.023,0,0.014,0,0.396,0.162,0,0,0,0.377,0,0,0,0.389,0.51,0.677,0,0,0,0,0.512,0,0,0,0,237.008,97.4,0,97.4,1.1,0.3,0,0,1.4,0,0.2,0.1,0,0.3,0,0.2,0.2,0.2,0.4,0.3,0.2,0.5,,
NLA06608-1279,1,PROB_Lake,Target_Sampled,0.001798644,0.518,51.8,0,0.098,0,0,0,0,0,0,0,0.074,0.183,0.026,0,0,0.014,0,0,0,0.005,0,0.092,0,0,0,0,0.026,0,0,0,0,0.518,18.9,0,18.9,0,0,0,0,0,0,14.3,35.3,5,54.6,0,2.7,1,0,1,17.8,5,22.8,,
NLA06608-1281,1,PROB_Lake,Target_Sampled,0.001798644,0.333,33.3,0,0.064,0,0,0,0,0,0,0,0,0.257,0,0,0.007,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.333,19.2,0,19.2,0,0,0,0,0,0,0,77.2,0,77.2,2.1,0,0,0,0,1.5,0,1.5,,
NLA06608-1283,1,PROB_Lake,Target_Sampled,0.001798644,0.378,37.8,0,0.05,0,0,0.001,0.001,0,0,0,0.067,0.008,0,0,0.011,0.093,0,0,0,0.045,0.004,0,0,0,0,0,0.098,0,0,0,0,0.378,13.2,0,13.2,0,0.3,0.3,0,0.6,0,17.7,2.1,0,19.8,2.9,24.6,11.9,1.1,13,0,25.9,25.9,,
NLA06608-1284,1,PROB_Lake,Target_Sampled,0.001798644,107.989,10798.9,0,56.197,0,0.166,0.51,0.026,0,0,0,0.032,11.435,0,0,36.221,0.508,0,0,0,0.482,0.375,2.021,0,0,0,0,0.016,0,0,0,0,107.989,52,0,52,0.2,0.5,0,0,0.7,0,0,10.6,0,10.6,33.5,0.5,0.4,0.3,0.7,1.9,0,1.9,,
NLA06608-1288,1,PROB_Lake,Target_Sampled,0.001798644,126.971,12697.1,0,95.833,0,0.745,0.328,0.041,0,0,0,3.78,11.462,0.366,0,0.006,0.493,0,0,0,0.887,0,10.908,0,0,0,0,2.122,0,0,0,0,126.971,75.5,0,75.5,0.6,0.3,0,0,0.9,0,3,9,0.3,12.3,0,0.4,0.7,0,0.7,8.6,1.7,10.3,,
NLA06608-1292,1,PROB_Lake,Target_Sampled,0.001798644,2.389,238.9,0,0.993,0,0.387,0.669,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.293,0,0.007,0,0,0,0,0,0,0,0,0,2.389,41.6,0,41.6,16.2,28,0,0,44.2,0,1.7,0,0,1.7,0,0,12.3,0,12.3,0.3,0,0.3,,
NLA06608-1295,1,PROB_Lake,Target_Sampled,0.001798644,0.814,81.4,0,0.517,0,0.042,0.039,0.016,0,0,0,0,0,0,0,0.174,0,0,0,0,0,0.008,0.018,0,0,0,0,0,0,0,0,0,0.814,63.5,0,63.5,5.2,4.8,2,0,12,0,0,0,0,0,21.4,0,0,1,1,2.2,0,2.2,,
NLA06608-1297,1,PROB_Lake,Target_Sampled,0.001798644,4.736,473.6,0,2.714,0,0,0,0,0,0,0,0,0,0,0,1.706,0.009,0,0,0,0,0,0.076,0,0,0,0,0.231,0,0,0,0,4.736,57.3,0,57.3,0,0,0,0,0,0,0,0,0,0,36,0.2,0,0,0,1.6,4.9,6.5,,
NLA06608-1300,1,PROB_Lake,Target_Sampled,0.001798644,57.066,5706.6,0,34.98,0,0,0.093,0,0,0,0,0,0.02,0,0,13.267,4.886,0,0,0,0,0,1.577,0,0,0,0,2.243,0,0,0,0,57.066,61.3,0,61.3,0,0.2,0,0,0.2,0,0,0,0,0,23.2,8.6,0,0,0,2.8,3.9,6.7,,
NLA06608-1303,1,PROB_Lake,Target_Sampled,0.001798644,5.637,563.7,0,3.623,0,0.174,0.23,0.087,0.025,0,0,0.741,0.007,0,0,0.167,0.032,0,0,0,0.426,0.054,0.005,0,0,0,0,0.066,0,0,0,0,5.637,64.3,0,64.3,3.1,4.1,1.5,0.4,9.1,0,13.1,0.1,0,13.2,3,0.6,7.6,1,8.6,0.1,1.2,1.3,,
NLA06608-1312,1,PROB_Lake,Target_Sampled,0.001798644,0.831,83.1,0,0.176,0,0.181,0.008,0,0,0,0,0.416,0,0.005,0,0,0.006,0,0,0,0.013,0.026,0,0,0,0,0,0,0,0,0,0,0.831,21.2,0,21.2,21.8,1,0,0,22.8,0,50.1,0,0.6,50.7,0,0.7,1.6,3.1,4.7,0,0,0,,
NLA06608-1316,1,PROB_Lake,Target_Sampled,0.001798644,2.167,216.7,0,0.397,0,0.007,0,0,0,0,0,1.42,0.08,0,0,0,0.026,0,0,0,0.078,0.152,0,0,0,0,0,0.007,0,0,0,0,2.167,18.3,0,18.3,0.3,0,0,0,0.3,0,65.5,3.7,0,69.2,0,1.2,3.6,7,10.6,0,0.3,0.3,,
NLA06608-1319,1,PROB_Lake,Target_Sampled,0.001798644,1.353,135.3,0,1.247,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,0,0,0.005,0,0,0,0,0,0.005,0,0,0,0,1.353,92.2,0,92.2,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0.4,0.4,0,0.4,0.4,,
NLA06608-1321,1,PROB_Lake,Target_Sampled,0.001798644,7.003,700.3,0,4.555,0,0.277,0.014,0.002,0,0.08,0,0,0.371,0,0,1.663,0,0,0,0,0.015,0,0.026,0,0,0,0,0,0,0,0,0,7.003,65,0,65,4,0.2,0,0,4.2,1.1,0,5.3,0,5.3,23.7,0,0.2,0,0.2,0.4,0,0.4,,
NLA06608-1323,1,PROB_Lake,Target_Sampled,0.001798644,45.703,4570.3,0,22.774,0,1.994,0.077,0.037,0.005,0.021,0,12.255,2.678,1.29,0,1.38,0.433,0,0,0,1.638,0.699,0.396,0,0,0,0,0.026,0,0,0,0,45.703,49.8,0,49.8,4.4,0.2,0.1,0,4.7,0,26.8,5.9,2.8,35.5,3,0.9,3.6,1.5,5.1,0.9,0.1,1,,
NLA06608-1326,1,PROB_Lake,Target_Sampled,0.001798644,1.188,118.8,0,0.59,0,0.095,0.011,0,0,0,0,0.249,0.05,0,0,0.005,0.077,0,0,0,0.076,0.005,0,0,0,0,0,0.03,0,0,0,0,1.188,49.7,0,49.7,8,0.9,0,0,8.9,0,21,4.2,0,25.2,0.4,6.5,6.4,0.4,6.8,0,2.5,2.5,,
NLA06608-1329,1,PROB_Lake,Target_Sampled,0.001798644,2.83,283,0,0.797,0,0,0,0,0,0.482,0,0,1.103,0,0,0.285,0.088,0,0,0,0,0,0.062,0,0,0,0,0.013,0,0,0,0,2.83,28.2,0,28.2,0,0,0,0,0,17,0,39,0,39,10.1,3.1,0,0,0,2.2,0.5,2.7,,
NLA06608-1332,1,PROB_Lake,Target_Sampled,0.001798644,1.328,132.8,0,0.096,0,0,0,0,0,0,0,0.973,0.03,0,0,0.005,0.005,0,0,0,0.18,0.039,0,0,0,0,0,0,0,0,0,0,1.328,7.2,0,7.2,0,0,0,0,0,0,73.3,2.3,0,75.6,0.4,0.4,13.6,2.9,16.5,0,0,0,,
NLA06608-1333,1,PROB_Lake,Target_Sampled,0.001798644,0.618,61.8,0,0.163,0,0.014,0,0,0,0,0,0.13,0.201,0.081,0,0,0,0,0,0,0.004,0,0.014,0,0,0,0,0.011,0,0,0,0,0.618,26.4,0,26.4,2.3,0,0,0,2.3,0,21,32.5,13.1,66.6,0,0,0.6,0,0.6,2.3,1.8,4.1,,
NLA06608-1334,1,PROB_Lake,Target_Sampled,0.001798644,20.495,2049.5,0,14.218,0,0.511,0.587,0.193,0.013,0.006,0,0.48,0.13,0.32,0,0.037,0.189,0,0,0,0.022,0.245,3.039,0,0,0,0,0.505,0,0,0,0,20.495,69.4,0,69.4,2.5,2.9,0.9,0.1,6.4,0,2.3,0.6,1.6,4.5,0.2,0.9,0.1,1.2,1.3,14.8,2.5,17.3,,
NLA06608-1336,1,PROB_Lake,Target_Sampled,0.001798644,0.482,48.2,0,0.095,0,0,0,0,0,0,0,0.239,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,19.7,0,19.7,0,0,0,0,0,0,49.6,0,0,49.6,0,30.7,0,0,0,0,0,0,,
NLA06608-1338,1,PROB_Lake,Target_Sampled,0.001798644,4.305,430.5,0,0.428,0,0,0,0,0,1.512,0,0,0,0,0,0.031,2.057,0,0,0,0,0,0.041,0,0,0,0,0.236,0,0,0,0,4.305,9.9,0,9.9,0,0,0,0,0,35.1,0,0,0,0,0.7,47.8,0,0,0,1,5.5,6.5,,
NLA06608-1339,1,PROB_Lake,Target_Sampled,0.001798644,1.762,176.2,0,0.753,0,0.029,0.005,0,0,0,0,0.012,0,0,0,0,0.038,0,0,0,0.229,0.621,0.033,0,0,0,0,0.042,0,0,0,0,1.762,42.7,0,42.7,1.6,0.3,0,0,1.9,0,0.7,0,0,0.7,0,2.2,13,35.2,48.2,1.9,2.4,4.3,,
NLA06608-1342,1,PROB_Lake,Target_Sampled,0.001798644,0.863,86.3,0,0.29,0,0,0,0,0,0,0,0.134,0.428,0.005,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.863,33.6,0,33.6,0,0,0,0,0,0,15.5,49.6,0.6,65.7,0.1,0,0,0,0,0,0.6,0.6,,
NLA06608-1344,1,PROB_Lake,Target_Sampled,0.001798644,0.356,35.6,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0.018,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,25,0,25,0,0,0,0,0,0,0,0,0,0,5.1,69.9,0,0,0,0,0,0,,
NLA06608-1346,1,PROB_Lake,Target_Sampled,0.001798644,1.378,137.8,0,0.588,0,0.424,0.015,0,0,0,0,0.242,0.011,0.013,0,0,0,0,0,0,0.06,0.016,0,0,0,0,0,0.009,0,0,0,0,1.378,42.7,0,42.7,30.8,1.1,0,0,31.9,0,17.6,0.8,0.9,19.3,0,0,4.4,1.2,5.6,0,0.7,0.7,,
NLA06608-1347,1,PROB_Lake,Target_Sampled,0.001798644,1.121,112.1,0,0.381,0,0.008,0,0,0,0,0,0.284,0.415,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,1.121,34,0,34,0.7,0,0,0,0.7,0,25.3,37,0,62.3,2.1,0,0,0,0,0,0.8,0.8,,
NLA06608-1348,1,PROB_Lake,Target_Sampled,0.001798644,64.427,6442.7,0,26.707,0,1.713,0.229,0.011,0,1.451,0,20.718,3.645,2.544,0,0.843,1.286,0,0,0,4.912,0.354,0.014,0,0,0,0,0,0,0,0,0,64.427,41.5,0,41.5,2.7,0.4,0,0,3.1,2.3,32.2,5.7,3.9,41.8,1.3,2,7.6,0.5,8.1,0,0,0,,
NLA06608-1349,1,PROB_Lake,Target_Sampled,0.001798644,0.964,96.4,0,0.35,0,0.206,0.11,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0.238,0,0,0,0,0.042,0,0,0,0,0.964,36.3,0,36.3,21.4,11.4,0,0,32.8,0,0,1.9,0,1.9,0,0,0,0,0,24.7,4.4,29.1,,
NLA06608-1354,1,PROB_Lake,Target_Sampled,0.001798644,99.579,9957.9,0,24.489,0,0.099,0.1,0.077,0,2.279,0,0.029,7.934,0,0,27.136,11.076,0,0,0,0.284,0.014,3.501,0,0,0,0,22.561,0,0,0,0,99.579,24.6,0,24.6,0.1,0.1,0.1,0,0.3,2.3,0,8,0,8,27.3,11.1,0.3,0,0.3,3.5,22.7,26.2,,
NLA06608-1355,1,PROB_Lake,Target_Sampled,0.001798644,9.495,949.5,0,7.599,0,0.727,0.44,0.052,0.007,0,0,0.313,0.02,0,0,0.012,0,0,0,0,0.16,0.05,0.041,0,0,0,0,0.074,0,0,0,0,9.495,80,0,80,7.7,4.6,0.5,0.1,12.9,0,3.3,0.2,0,3.5,0.1,0,1.7,0.5,2.2,0.4,0.8,1.2,,
NLA06608-1356,1,PROB_Lake,Target_Sampled,0.001798644,0.413,41.3,0,0.079,0,0.019,0.027,0,0,0,0,0.21,0,0.004,0,0.005,0.023,0,0,0,0.032,0,0.014,0,0,0,0,0,0,0,0,0,0.413,19.1,0,19.1,4.6,6.5,0,0,11.1,0,50.8,0,1,51.8,1.2,5.6,7.7,0,7.7,3.4,0,3.4,,
NLA06608-1358,1,PROB_Lake,Target_Sampled,0.001798644,62.499,6249.9,0,52.877,0,1.468,0.223,0.002,0,0.013,0,4.445,0.092,1.319,0,0.059,0,0,0,0,0,0,1.85,0,0,0,0,0.151,0,0,0,0,62.499,84.6,0,84.6,2.3,0.4,0,0,2.7,0,7.1,0.1,2.1,9.3,0.1,0,0,0,0,3,0.2,3.2,,
NLA06608-1359,1,PROB_Lake,Target_Sampled,0.001798644,3.01,301,0,1.643,0,0.304,0.043,0,0,0,0,0.894,0,0,0,0,0,0,0,0,0.075,0.028,0,0,0,0,0,0.023,0,0,0,0,3.01,54.6,0,54.6,10.1,1.4,0,0,11.5,0,29.7,0,0,29.7,0,0,2.5,0.9,3.4,0,0.8,0.8,,
NLA06608-1360,1,PROB_Lake,Target_Sampled,0.001798644,11.482,1148.2,0,4.743,0,0.664,0.01,0.007,0.013,0.23,0,0.005,0,0,0,0,3.809,0,0,0,0,0.002,1.985,0,0,0,0,0.014,0,0,0,0,11.482,41.3,0,41.3,5.8,0.1,0.1,0.1,6.1,2,0,0,0,0,0,33.2,0,0,0,17.3,0.1,17.4,,
NLA06608-1364,1,PROB_Lake,Target_Sampled,0.001798644,0.579,57.9,0,0.114,0,0.05,0,0,0,0,0,0.193,0.008,0.051,0,0.008,0.001,0,0,0,0.149,0.005,0,0,0,0,0,0,0,0,0,0,0.579,19.7,0,19.7,8.6,0,0,0,8.6,0,33.3,1.4,8.8,43.5,1.4,0.2,25.7,0.9,26.6,0,0,0,,
NLA06608-1365,1,PROB_Lake,Target_Sampled,0.001798644,1.783,178.3,0,0.835,0,0.137,0.089,0.023,0.01,0.004,0,0.078,0.02,0.027,0,0.112,0.014,0,0,0,0.217,0.095,0.085,0,0,0,0,0.037,0,0,0,0,1.783,46.8,0,46.8,7.7,5,1.3,0.6,14.6,0.2,4.4,1.1,1.5,7,6.3,0.8,12.2,5.3,17.5,4.8,2.1,6.9,,
NLA06608-1367,1,PROB_Lake,Target_Sampled,0.001798644,1.385,138.5,0,0.651,0,0.001,0,0,0,0,0,0,0,0,0,0,0.297,0,0,0,0.178,0.127,0,0,0,0,0,0.131,0,0,0,0,1.385,47,0,47,0.1,0,0,0,0.1,0,0,0,0,0,0,21.4,12.9,9.2,22.1,0,9.5,9.5,,
NLA06608-1368,1,PROB_Lake,Target_Sampled,0.001798644,0.481,48.1,0,0.337,0,0.037,0.036,0.01,0,0,0,0.02,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.481,70.1,0,70.1,7.7,7.5,2.1,0,17.3,0,4.2,0,0,4.2,0,7.7,0,0,0,0,0.8,0.8,,
NLA06608-1369,1,PROB_Lake,Target_Sampled,0.001798644,3.757,375.7,0,2.219,0,0.04,0.027,0.007,0,0,0,1.07,0.234,0.026,0,0.004,0.023,0,0,0,0.106,0,0.001,0,0,0,0,0,0,0,0,0,3.757,59.1,0,59.1,1.1,0.7,0.2,0,2,0,28.5,6.2,0.7,35.4,0.1,0.6,2.8,0,2.8,0,0,0,,
NLA06608-1370,1,PROB_Lake,Target_Sampled,0.001798644,0.496,49.6,0,0.165,0,0.012,0.01,0,0,0,0,0.055,0,0.007,0,0,0,0,0,0,0.013,0.108,0.064,0,0,0,0,0.062,0,0,0,0,0.496,33.3,0,33.3,2.4,2,0,0,4.4,0,11.1,0,1.4,12.5,0,0,2.6,21.8,24.4,12.9,12.5,25.4,,
NLA06608-1372,1,PROB_Lake,Target_Sampled,0.001798644,25.076,2507.6,0,16.718,0,1.525,0.13,0.051,0.011,0,0,3.481,0.161,0,0,0,2.577,0,0,0,0,0.422,0,0,0,0,0,0,0,0,0,0,25.076,66.7,0,66.7,6.1,0.5,0.2,0,6.8,0,13.9,0.6,0,14.5,0,10.3,0,1.7,1.7,0,0,0,,
NLA06608-1375,1,PROB_Lake,Target_Sampled,0.001798644,3.95,395,0,0.159,0,0.176,0.079,0,0,0,0,1.524,0,0,0,0.122,0.01,0,0,0,0.48,1.33,0.07,0,0,0,0,0,0,0,0,0,3.95,4,0,4,4.5,2,0,0,6.5,0,38.6,0,0,38.6,3.1,0.3,12.2,33.7,45.9,1.8,0,1.8,,
NLA06608-1376,1,PROB_Lake,Target_Sampled,0.001798644,1.944,194.4,0,0.822,0,0.114,0.014,0,0,0,0,0.447,0.052,0.19,0,0.023,0.034,0,0,0,0.198,0.006,0.044,0,0,0,0,0,0,0,0,0,1.944,42.3,0,42.3,5.9,0.7,0,0,6.6,0,23,2.7,9.8,35.5,1.2,1.7,10.2,0.3,10.5,2.3,0,2.3,,
NLA06608-1377,1,PROB_Lake,Target_Sampled,0.001798644,0.393,39.3,0,0.071,0,0,0,0,0,0,0,0,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,18.1,0,18.1,0,0,0,0,0,0,0,81.9,0,81.9,0,0,0,0,0,0,0,0,,
NLA06608-1380,1,PROB_Lake,Target_Sampled,0.001798644,5.724,572.4,0,3.013,0,0,0,0,0,0,0,0,0.013,0,0,0.289,1.864,0,0,0,0,0,0,0,0,0,0,0.545,0,0,0,0,5.724,52.6,0,52.6,0,0,0,0,0,0,0,0.2,0,0.2,5,32.6,0,0,0,0,9.5,9.5,,
NLA06608-1383,1,PROB_Lake,Target_Sampled,0.001798644,12.911,1291.1,0,9.252,0,0.294,0.041,0,0,0,0,0.854,0.013,0,0,0.689,0.128,0,0,0,0.54,0.673,0.106,0,0,0,0,0.321,0,0,0,0,12.911,71.7,0,71.7,2.3,0.3,0,0,2.6,0,6.6,0.1,0,6.7,5.3,1,4.2,5.2,9.4,0.8,2.5,3.3,,
NLA06608-1387,1,PROB_Lake,Target_Sampled,0.001798644,2.219,221.9,0,1.391,0,0.143,0.392,0.068,0.023,0.001,0,0.075,0.002,0.005,0,0,0,0,0,0,0,0.003,0.101,0,0,0,0,0.015,0,0,0,0,2.219,62.7,0,62.7,6.4,17.7,3.1,1,28.2,0,3.4,0.1,0.2,3.7,0,0,0,0.1,0.1,4.6,0.7,5.3,,
NLA06608-1389,1,PROB_Lake,Target_Sampled,0.001798644,1.901,190.1,0,0.24,0,0.202,0.283,0.142,0.028,0.016,0,0.25,0.167,0.032,0,0,0,0,0,0,0,0.226,0.122,0,0,0,0,0.193,0,0,0,0,1.901,12.6,0,12.6,10.6,14.9,7.5,1.5,34.5,0.8,13.2,8.8,1.7,23.7,0,0,0,11.9,11.9,6.4,10.2,16.6,,
NLA06608-1390,1,PROB_Lake,Target_Sampled,0.001798644,6.97,697,0,4.73,0,0.685,0.298,0.017,0.003,0,0,0.62,0.005,0.005,0,0,0.159,0,0,0,0.149,0.147,0.016,0,0,0,0,0.136,0,0,0,0,6.97,67.9,0,67.9,9.8,4.3,0.2,0,14.3,0,8.9,0.1,0.1,9.1,0,2.3,2.1,2.1,4.2,0.2,2,2.2,,
NLA06608-1391,1,PROB_Lake,Target_Sampled,0.001798644,2.612,261.2,0,1.445,0,0.297,0.284,0,0,0,0,0.541,0,0,0,0.001,0.032,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,2.612,55.3,0,55.3,11.4,10.9,0,0,22.3,0,20.7,0,0,20.7,0,1.2,0,0,0,0.5,0,0.5,,
NLA06608-1396,1,PROB_Lake,Target_Sampled,0.001798644,0.839,83.9,0,0.181,0,0.002,0,0,0,0,0,0.503,0.118,0.02,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.839,21.6,0,21.6,0.2,0,0,0,0.2,0,60,14.1,2.4,76.5,0,1.3,0,0,0,0,0.5,0.5,,
NLA06608-1397,1,PROB_Lake,Target_Sampled,0.001798644,10.689,1068.9,0,4.294,0,0.058,0,0,0,0.049,0,0,0.023,0.022,0,0.554,5.314,0,0,0,0,0.016,0.034,0,0,0,0,0.325,0,0,0,0,10.689,40.2,0,40.2,0.5,0,0,0,0.5,0.5,0,0.2,0.2,0.4,5.2,49.7,0,0.1,0.1,0.3,3,3.3,,
NLA06608-1398,1,PROB_Lake,Target_Sampled,0.001798644,0.931,93.1,0,0.333,0,0,0,0,0,0,0,0.221,0.014,0.103,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.931,35.8,0,35.8,0,0,0,0,0,0,23.7,1.5,11.1,36.3,0,0,0,0,0,27.9,0,27.9,,
NLA06608-1401,1,PROB_Lake,Target_Sampled,0.001798644,2.424,242.4,0,1.129,0,0.09,0,0,0,0,0,0.561,0.209,0.159,0,0,0,0,0,0,0.138,0.138,0,0,0,0,0,0,0,0,0,0,2.424,46.6,0,46.6,3.7,0,0,0,3.7,0,23.1,8.6,6.6,38.3,0,0,5.7,5.7,11.4,0,0,0,,
NLA06608-1403,1,PROB_Lake,Target_Sampled,0.001798644,9.064,906.4,0,4.584,0,0.179,0.436,0.096,0.031,0.032,0,0.006,0,0.005,0,0.005,0.768,0,0,0,0.926,1.695,0.068,0,0,0,0,0.233,0,0,0,0,9.064,50.6,0,50.6,2,4.8,1.1,0.3,8.2,0.4,0.1,0,0.1,0.2,0.1,8.5,10.2,18.7,28.9,0.8,2.6,3.4,,
NLA06608-1413,1,PROB_Lake,Target_Sampled,0.001798644,20.398,2039.8,0,15.493,0,0.302,0.151,0.008,0,0.005,0,0,0.235,0,0,0.216,0.055,0,0,0,0.218,0.623,2.168,0,0,0,0,0.924,0,0,0,0,20.398,76,0,76,1.5,0.7,0,0,2.2,0,0,1.2,0,1.2,1.1,0.3,1.1,3.1,4.2,10.6,4.5,15.1,,
NLA06608-1414,1,PROB_Lake,Target_Sampled,0.001798644,0.698,69.8,0,0.175,0,0.015,0,0,0,0,0,0.471,0,0.006,0,0,0,0,0,0,0.005,0,0.003,0,0,0,0,0.023,0,0,0,0,0.698,25.1,0,25.1,2.1,0,0,0,2.1,0,67.5,0,0.9,68.4,0,0,0.7,0,0.7,0.4,3.3,3.7,,
NLA06608-1417,1,PROB_Lake,Target_Sampled,0.001798644,1.687,168.7,0,0.608,0,0.008,0.008,0.006,0,0.04,0,0.009,0,0,0,0,0.925,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0,1.687,36,0,36,0.5,0.5,0.4,0,1.4,2.4,0.5,0,0,0.5,0,54.8,0,0,0,4.9,0,4.9,,
NLA06608-1420,1,PROB_Lake,Target_Sampled,0.001798644,0.763,76.3,0,0.203,0,0.019,0,0,0,0,0,0.232,0,0,0,0,0.207,0,0,0,0.102,0,0,0,0,0,0,0,0,0,0,0,0.763,26.6,0,26.6,2.5,0,0,0,2.5,0,30.4,0,0,30.4,0,27.1,13.4,0,13.4,0,0,0,,
NLA06608-1421,1,PROB_Lake,Target_Sampled,0.001798644,2.452,245.2,0,0.635,0,0.014,0.007,0.005,0.004,0.007,0,0.824,0.014,0.005,0,0,0,0,0,0,0.071,0.257,0.462,0,0,0,0,0.147,0,0,0,0,2.452,25.9,0,25.9,0.6,0.3,0.2,0.2,1.3,0.3,33.6,0.6,0.2,34.4,0,0,2.9,10.5,13.4,18.8,6,24.8,,
NLA06608-1425,1,PROB_Lake,Target_Sampled,0.001798644,0.494,49.4,0,0.128,0,0,0,0,0,0.012,0,0.008,0.095,0.082,0,0.004,0.023,0,0,0,0.006,0,0.089,0,0,0,0,0.047,0,0,0,0,0.494,25.9,0,25.9,0,0,0,0,0,2.4,1.6,19.2,16.6,37.4,0.8,4.7,1.2,0,1.2,18,9.5,27.5,,
NLA06608-1426,1,PROB_Lake,Target_Sampled,0.001798644,2.766,276.6,0,0,0,0.01,0.093,0.025,0,0.768,0,0,0.081,0,0,0.107,0.729,0,0,0,0,0,0.32,0,0,0,0,0.633,0,0,0,0,2.766,0,0,0,0.4,3.4,0.9,0,4.7,27.8,0,2.9,0,2.9,3.9,26.4,0,0,0,11.6,22.9,34.5,,
NLA06608-1432,1,PROB_Lake,Target_Sampled,0.001798644,0.507,50.7,0,0.103,0,0.016,0,0,0,0,0,0.112,0,0,0,0,0.239,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0.507,20.3,0,20.3,3.2,0,0,0,3.2,0,22.1,0,0,22.1,0,47.1,7.3,0,7.3,0,0,0,,
NLA06608-1434,1,PROB_Lake,Target_Sampled,0.001798644,2.939,293.9,0,1.98,0,0.151,0.147,0.003,0,0.023,0,0.059,0.013,0.012,0,0.014,0.032,0,0,0,0.05,0.123,0.3,0,0,0,0,0.032,0,0,0,0,2.939,67.4,0,67.4,5.1,5,0.1,0,10.2,0.8,2,0.4,0.4,2.8,0.5,1.1,1.7,4.2,5.9,10.2,1.1,11.3,,
NLA06608-1435,1,PROB_Lake,Target_Sampled,0.001798644,1.685,168.5,0,0.964,0,0.095,0.376,0.144,0.015,0,0,0.086,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,1.685,57.2,0,57.2,5.6,22.3,8.5,0.9,37.3,0,5.1,0,0,5.1,0,0,0,0,0,0.3,0,0.3,,
NLA06608-1436,1,PROB_Lake,Target_Sampled,0.001798644,13.013,1301.3,0,4.043,0,0,0.076,0.019,0,0,0,0.783,0.286,0,0,5.856,1.688,0,0,0,0,0,0.262,0,0,0,0,0,0,0,0,0,13.013,31.1,0,31.1,0,0.6,0.1,0,0.7,0,6,2.2,0,8.2,45,13,0,0,0,2,0,2,,
