SITE_ID,VISIT_NO,SAMPLED_INF,INDXSAMP_INF,PTL_INF_TOP,PTL_INF_BOT,PTL_INF_DIF,PTL_SIGTEST,NTL_INF_TOP,NTL_INF_BOT,NTL_INF_DIF,NTL_SIGTEST,CORE_CONFIDENCE,SAMPLED,SITE_TYPE,LAKE_SAMP,TNT,LON_DD,LAT_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED_CORE,PTL_INF_COND,PTL_INF_COND3,NTL_INF_COND,NTL_INF_COND3
NLA06608-0943,1,NO CORE SAMPLE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-84.2659692,34.8073112,GA,Region_4,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,4.1803163,GA,NO,EHIGH,SAP,66,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,REF,6,6020003,,,NO,02:NO DATA,02:NO DATA,02:NO DATA,02:NO DATA
NLA06608-0944,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-108.0879027,48.206536,MT,Region_8,"(50,100]",,NLALake,Panel_1,"NPL_MT_(50,100]",0.10661014,9.28967368,2.0094515,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,TRASH,10,10050004,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0946,1,NO LAB DATA,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-72.196127,41.8399634,CT,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_CT_(20,50]",0.02105084,47.04674385,53.0191684,CT,NO,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1100002,,,YES (Both),02:NO DATA,02:NO DATA,02:NO DATA,02:NO DATA
NLA06608-0950,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-108.1947009,43.1677407,WY,Region_8,>100,NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,3.1080177,WY,NO,WMTNS,XER,18,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,10,10080001,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0955,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-105.2328863,41.1763129,WY,Region_8,"(50,100]",,NLALake,Panel_1,"WMT_WY_(50,100]",0.03996158,24.7831363,9.8325081,WY,NO,WMTNS,WMT,21,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,10,10190009,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0957,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-80.5600871,39.3013998,WV,Region_3,"(10,20]",,NLALake,Panel_1,"SAP_WV_(10,20]",0.18529349,5.34489036,16.3061783,WV,NO,EHIGH,SAP,70,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,5,5020002,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0958,1,NO LAB DATA,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-93.3916489,47.5916096,MN,Region_5,>100,,NLALake,Panel_1,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,7,7010103,,,YES (Both),02:NO DATA,02:NO DATA,02:NO DATA,02:NO DATA
NLA06608-0961,1,YES,YES,16.31,32.89,-16.59,Yes,203.18,931.98,-728.8,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-116.6865573,47.4893946,ID,Region_10,"(50,100]",,NLALake,Panel_1,"WMT_ID_(50,100]",0.08376757,11.82287299,3.6649509,ID,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17010303,,,YES (Both),07:> -25 to -15 ug/L,03:NEGATIVE CHANGE,03:< -300 ug/L,03:NEGATIVE CHANGE
NLA06608-0962,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-111.7317,41.5181689,UT,Region_8,"(50,100]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,2.5002567,UT,NO,WMTNS,WMT,19,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,16,16010203,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0967,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-99.2377129,43.8008911,SD,Region_8,"(20,50]",,NLALake,Panel_1,"NPL_SD_(20,50]",0.03729926,26.55209519,13.413073,SD,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10140101,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0968,1,YES,YES,161.58,172.97,-11.39,Yes,2549.91,2686.24,-136.34,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-94.9005843,42.7317429,IA,Region_7,"(50,100]",,NLALake,Panel_1,"TPL_IA_(50,100]",0.070578,14.03232502,6.0840844,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100006,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-0970,1,YES (LOST SAMPLE),YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-109.8706018,43.0004446,WY,Region_8,>100,,NLALake,Panel_1,WMT_WY_>100,0.03629176,27.28920443,10.8267703,WY,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,REF,14,14040102,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0971,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-85.2840692,40.1169315,IN,Region_5,>100,,NLALake,Panel_1,TPL_IN_>100,0.04197807,23.59263768,7.3827799,IN,NO,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5120201,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0972,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-98.025785,35.5285738,OK,Region_6,"(20,50]",,NLALake,Panel_1,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,TRASH,11,11100301,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0974,1,YES,YES,4.99,11.64,-6.65,Yes,243.02,377.85,-134.83,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-88.1918862,46.4756852,MI,Region_5,"(50,100]",,NLALake,Panel_1,"UMW_MI_(50,100]",0.01571023,63.04002137,34.3891184,MI_UP,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,REF,4,4030107,,,YES (Both),08:> -15 to -5 ug/L,03:NEGATIVE CHANGE,07:> -150 to -100 ug,03:NEGATIVE CHANGE
NLA06608-0979,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-103.5206581,43.7680287,SD,Region_8,"(20,50]",NESLake,NLALake,Panel_1,NESLake,0.12642225,7.83385336,3.9573543,SD,NO,WMTNS,WMT,17,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,10,10120109,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0980,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-88.6847527,37.3956474,IL,Region_5,"(20,50]",,NLALake,Panel_1,"TPL_IL_(20,50]",0.0118969,83.24632031,50.0141131,IL,NO,PLNLOW,TPL,72,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,5,5140203,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0982,1,YES,YES,2.48,5.4,-2.92,Yes,169.9,159.13,10.77,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-71.8113302,44.4465147,VT,Region_1,"(50,100]",,NLALake,Panel_1,"NAP_VT_(50,100]",0.09254411,10.70163559,31.8272293,VT,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1080101,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,11:> 10 to 50 ug/L,05:POSITIVE CHANGE
NLA06608-0984,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-94.9395246,33.8853612,OK,Region_6,"(10,20]",,NLALake,Panel_1,"CPL_OK_(10,20]",0.0053716,184.3720944,50.6360882,OK,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,11,11140106,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0986,1,NO CORE SAMPLE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-89.434728,31.3004608,MS,Region_4,"(50,100]",,NLALake,Panel_1,"CPL_MS_(50,100]",0.01841043,53.79415472,26.6197449,MS,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,TRASH,3,3170007,,,NO,02:NO DATA,02:NO DATA,02:NO DATA,02:NO DATA
NLA06608-0987,1,YES,YES,16.81,14.12,2.69,Yes,528.26,484.28,43.98,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-85.6635443,41.5778835,IN,Region_5,"(10,20]",,NLALake,Panel_1,"UMW_IN_(10,20]",0.01889863,52.40451623,16.3988026,IN,NO,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4050001,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,11:> 10 to 50 ug/L,05:POSITIVE CHANGE
NLA06608-0989,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-77.6360547,37.1226973,VA,Region_3,"(20,50]",,NLALake,Panel_1,"SAP_VA_(20,50]",0.02718666,36.42865445,18.6834939,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,3,3010201,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-0990,1,YES,YES,28.82,42.74,-13.93,Yes,723.74,1032.72,-308.98,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-94.3398118,46.2366797,MN,Region_5,>100,,NLALake,Panel_1,UMW_MN_>100,0.00616234,160.7137579,116.1182748,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7010104,,,YES (Both),08:> -15 to -5 ug/L,03:NEGATIVE CHANGE,03:< -300 ug/L,03:NEGATIVE CHANGE
NLA06608-0993,1,YES,YES,3.86,3.86,0,No,239.38,211.9,27.48,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-74.4447578,44.1540395,NY,Region_2,"(50,100]",,NLALake,Panel_1,"NAP_NY_(50,100]",0.01175247,84.26938156,90.5564413,NY,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,4,4150305,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,11:> 10 to 50 ug/L,05:POSITIVE CHANGE
NLA06608-0994,1,YES,YES,10.18,12.91,-2.73,Yes,328.6,270.08,58.52,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-72.0886159,43.100635,NH,Region_1,>100,,NLALake,Panel_1,NAP_NH_>100,0.03305491,29.96145938,22.3661437,NH,YES,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1070003,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,12:> 50 to 100 ug/L,05:POSITIVE CHANGE
NLA06608-0996,1,NO CORE SAMPLE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-104.8975432,36.4775135,NM,Region_6,"(10,20]",,NLALake,Panel_1,"SPL_NM_(10,20]",0.0905816,10.93349421,14.2258118,NM,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11080002,,,NO,02:NO DATA,02:NO DATA,02:NO DATA,02:NO DATA
NLA06608-0997,1,YES,YES,8.24,7.76,0.48,No,338.07,397.63,-59.57,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-73.1843614,43.7347358,VT,Region_1,"(20,50]",,NLALake,Panel_1,"NAP_VT_(20,50]",0.03417221,28.98183392,86.1935044,VT,YES,EHIGH,NAP,83,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2010001,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,08:> -100 to -50 ug/,03:NEGATIVE CHANGE
NLA06608-1001,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-80.6282663,34.3205603,SC,Region_4,"(10,20]",,NLALake,OverSamp,"CPL_SC_(10,20]",0.00817201,121.1909255,60.6542271,SC,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,3,3050104,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1002,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-109.1837945,47.6435577,MT,Region_8,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,163.17263,MT,NO,PLNLOW,NPL,43,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10040101,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1003,1,YES,YES,20.36,8.35,12.01,Yes,642.08,277.14,364.94,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-86.2102903,42.0811801,MI,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MI_(50,100]",0.01571023,63.04002137,30.1241115,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,TRASH,4,4050001,,,YES (Both),10:> 5 to 15 ug/L,05:POSITIVE CHANGE,17: > 300 ug/L,05:POSITIVE CHANGE
NLA06608-1005,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-77.8815881,37.957157,VA,Region_3,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,386.8879495,VA,NO,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,B,TRASH,2,2080106,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1006,1,NO LAB DATA,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-100.0594809,47.2330995,ND,Region_8,>100,,NLALake,OverSamp,NPL_ND_>100,0.04063311,24.37355445,21.9642824,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10130103,,,YES (Both),02:NO DATA,02:NO DATA,02:NO DATA,02:NO DATA
NLA06608-1007,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-83.7764875,38.934359,OH,Region_5,>100,,NLALake,OverSamp,TPL_OH_>100,0.06381041,15.52056047,13.2939798,OH,YES,PLNLOW,TPL,55,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,5,5090201,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1008,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-112.3069538,47.8800834,MT,Region_8,>100,,NLALake,OverSamp,NPL_MT_>100,0.09681973,10.2290445,2.212647,MT,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10030205,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1010,1,YES,YES,30.67,29.09,1.58,No,555.61,440.19,115.42,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-73.2891578,41.4498596,CT,Region_1,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.8283345,CT,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1100005,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-1012,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-93.8532315,40.3920289,MO,Region_7,"(10,20]",,NLALake,OverSamp,"TPL_MO_(10,20]",0.01214708,81.53181521,21.6912867,MO,NO,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10280102,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1014,1,YES,YES,15.12,8.34,6.78,Yes,614.43,507.45,106.98,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-83.8459894,42.581981,MI,Region_5,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,3.7434612,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,C,SO-SO,4,4080203,,,YES (Both),10:> 5 to 15 ug/L,05:POSITIVE CHANGE,13:> 100 to 150 ug/L,05:POSITIVE CHANGE
NLA06608-1015,1,YES,YES,94.64,74.68,19.97,Yes,1419.39,1366.73,52.66,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-94.6604902,43.1396464,IA,Region_7,>100,,NLALake,OverSamp,TPL_IA_>100,0.06409656,15.45127225,6.6993063,IA,YES,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100002,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-1016,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-96.5565563,35.8734491,OK,Region_6,"(20,50]",,NLALake,OverSamp,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,11,11100303,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1018,1,YES,YES,9.39,10.2,-0.81,No,495.38,409.69,85.7,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-90.9897002,47.6672568,MN,Region_5,"(20,50]",,NLALake,OverSamp,"UMW_MN_(20,50]",0.00250556,395.2702715,285.5891281,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,E,REF,4,4010101,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,12:> 50 to 100 ug/L,05:POSITIVE CHANGE
NLA06608-1022,1,YES,YES,380.85,246.02,134.83,Yes,2271.66,1561.95,709.71,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-99.0594063,47.1364529,ND,Region_8,"(10,20]",,NLALake,OverSamp,"NPL_ND_(10,20]",0.01091188,90.76105074,81.7895212,ND,NO,PLNLOW,NPL,42,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,E,TRASH,10,10160002,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-1024,1,YES,YES,76.82,352.25,-275.43,Yes,2008.04,2427.8,-419.76,Yes,NO,YES,PROB_Lake,Target_Sampled,Target,-99.7139221,48.8960231,ND,Region_8,"(4,10]",,NLALake,OverSamp,"(4,10]",0.00131289,754.345388,679.7800111,ND,NO,PLNLOW,TPL,46,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,9,9010004,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-1034,1,YES,YES,9.9,9.03,0.87,No,515.27,468.74,46.53,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-83.3105724,42.7449612,MI,Region_5,"(10,20]",,NLALake,OverSamp,"UMW_MI_(10,20]",0.00383149,258.4827754,123.5177874,MI_LP,YES,PLNLOW,UMW,56,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,E,SO-SO,4,4090003,,,YES (Both),09:> -5 to +5 ug/L,04:NO CHANGE,11:> 10 to 50 ug/L,05:POSITIVE CHANGE
NLA06608-1035,1,YES,YES,101.22,111.93,-10.7,Yes,1926.59,1429.96,496.63,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-94.6902385,43.3058035,IA,Region_7,"(50,100]",,NLALake,OverSamp,"TPL_IA_(50,100]",0.070578,14.03232502,6.0840844,IA,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,E,SO-SO,7,7100002,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-1036,1,YES,YES,49.8,89.05,-39.26,Yes,785.36,1103.23,-317.87,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-95.2899994,39.014845,KS,Region_7,"(10,20]",,NLALake,OverSamp,"TPL_KS_(10,20]",0.01687243,58.69774671,31.2940208,KS,YES,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10270104,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-1037,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-74.1372052,40.306501,NJ,Region_2,>100,,NLALake,OverSamp,CPL_NJ_>100,0.04010282,24.69585109,60.1386495,NJ,YES,PLNLOW,CPL,84,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,2,2030104,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1038,1,YES,YES,8.01,13.12,-5.11,Yes,229.69,339.38,-109.7,Yes,YES,YES,PROB_Lake,Target_Sampled,Target,-91.6087447,47.7628537,MN,Region_5,"(50,100]",,NLALake,OverSamp,"UMW_MN_(50,100]",0.00678548,145.9548217,105.454706,MN,NO,PLNLOW,UMW,50,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,C,SO-SO,9,9030001,,,YES (Both),08:> -15 to -5 ug/L,03:NEGATIVE CHANGE,07:> -150 to -100 ug,03:NEGATIVE CHANGE
NLA06608-1039,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-84.4750231,33.2923101,GA,Region_4,"(10,20]",,NLALake,OverSamp,"SAP_GA_(10,20]",0.00752055,131.6890007,70.2721441,GA,YES,EHIGH,SAP,45,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,3,3130005,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
NLA06608-1041,1,YES,YES,566.7,2020.45,-1453.74,Yes,2178.93,6167.92,-3988.99,Yes,UNCERTAIN,YES,PROB_Lake,Target_Sampled,Target,-119.5926045,47.7286971,WA,Region_10,"(50,100]",,NLALake,OverSamp,"XER_WA_(50,100]",0.04012666,24.6811817,7.3631836,WA,NO,WMTNS,XER,10,III,Xeric West,III,NATURAL,WMTNS NATURAL,F,TRASH,17,17020012,,,YES (Both),01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.,01:INSUFF. CORE LEN.
NLA06608-1044,1,NOT DONE,YES,,,,,,,,,,YES,PROB_Lake,Target_Sampled,Target,-87.9467017,34.8384064,TN,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,8.5552988,TN,YES,PLNLOW,CPL,65,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,6,6040001,,,YES (Top only),00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED,00:NOT ASSESSED
