UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL_RESULT,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG
8145,REGULAR,WRS,121127.1,120827.1,120823.1,121127.1,120823.1,120823,120823.1,120919.1,121127.1,120823.1,120823.1,120823.1,120829.1,120823.1,121127.1,120829.1,120823.1,121127.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,97,,1210838,0.01,,0.139,0.02,8/27/2012,5,,1210838,0.002,,0.0097,0.004,8/23/2012,1,,1210838,,356.5,11/27/2012,97,,1210838,0.02,,3.447,0.04,8/23/2012,1,,1210838,0.03,,2.438,0.06,8/23/2012,1,,1210838,,,38,5,8/23/2012,1,,1210838,,,54.5,2,9/19/2012,28,,1210838,0.1,,5.26,0.2,11/27/2012,97,,1210838,0.01,,0.643,0.02,8/23/2012,1,<LRL (0.02),1210838,0.01,ND,0.002,0.02,8/23/2012,1,,1210838,0.01,ND,0.002,0.02,8/23/2012,1,<LRL (0.02),1210838,0.01,ND,0,0.02,8/29/2012,7,,1210838,0.01,,0.744,0.02,8/23/2012,1,,1210838,,6.99,11/27/2012,97,,1210838,0.04,,2.305,0.08,8/29/2012,7,,1210838,2,,121,4,8/23/2012,1,,1210838,0.005,,3.86,0.01,11/27/2012,97,1210838,0.02,,5.44,0.04,8/23/2012,1,,1210838,0.09,,3.995,0.18,,,,,,,,,,8/23/2012,1,,1210838,,,12.15,2,,,,,,,,,,,,,,,,,,,643460,,643463,
8148,REGULAR,WPCL,,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,L-487-12_12_2780,,L-487-12_12_2780,,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,mg/L,,,,,,,,,,,,,NLA2012-CA-141,0.0024,,0.0224,0.02,8/22/2012,0,,NLA2012-CA-141,,1920,8/22/2012,0,,NLA2012-CA-141,0.01,,9.1,0.03,8/22/2012,0,,NLA2012-CA-141,0.04,,1.1,0.2,8/22/2012,0,,NLA2012-CA-141,5,,40,5,8/22/2012,0,,NLA2012-CA-141,0.1,,205,0.3,8/22/2012,0,,NLA2012-CA-141,0.5,,8.08,1,8/22/2012,0,,NLA2012-CA-141,0.003,,16.4,0.01,8/22/2012,0,,NLA2012-CA-141,0.005,ND,0.005,0.01,8/22/2012,0,,NLA2012-CA-141,0.005,ND,0.005,0.01,,,,,,,,,8/22/2012,0,,NLA2012-CA-141,0.0208,,0.778,0.05,8/22/2012,0,,NLA2012-CA-141,,7.6,8/22/2012,0,,NLA2012-CA-141,0.01,,0.51,0.03,8/22/2012,0,,NLA2012-CA-141,4.1,,33.7,10,8/22/2012,0,,NLA2012-CA-141,0.018,,3.65,0.1,8/22/2012,0,NLA2012-CA-141,0.003,,2.81,0.01,8/22/2012,0,,NLA2012-CA-141,0.08,,0.41,0.4,,,8/22/2012,0,NLA2012-CA-141,0.3,,5.9,2,8/22/2012,0,,NLA2012-CA-141,,K,,,LAB_1,LAB_2,LAB_4,LAB_5,LAB_13,LAB_6,LAB_2,LAB_8,LAB_9,LAB_1,LAB_14,LAB_2,LAB_2,LAB_10,LAB_2,LAB_11,LAB_12,,658550,,658553,
8149,REGULAR,WPCL,,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,L-486-12_12_2779,,L-486-12_12_2779,,L-486-12_12_2779,,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,,mg/L,,mg/L,,,,,,,,,,,,,NLA2012-CA-208,0.0024,,0.0324,0.02,8/22/2012,1,,NLA2012-CA-208,,21800,8/22/2012,1,,NLA2012-CA-208,0.01,,7.96,0.03,8/22/2012,1,,NLA2012-CA-208,0.04,,148,0.2,8/22/2012,1,,NLA2012-CA-208,5,,55,5,8/22/2012,1,,NLA2012-CA-208,0.1,,2600,0.3,8/22/2012,1,,NLA2012-CA-208,0.5,,36.1,1,8/22/2012,1,,NLA2012-CA-208,0.003,,17.9,0.01,8/22/2012,1,,NLA2012-CA-208,0.005,ND,0.005,0.01,8/22/2012,1,,NLA2012-CA-208,0.005,ND,0.005,0.01,,,,,,,,,8/22/2012,1,,NLA2012-CA-208,0.0208,,2.61,0.05,8/22/2012,1,,NLA2012-CA-208,,9.36,8/22/2012,1,,NLA2012-CA-208,0.01,,102,0.03,8/22/2012,1,,NLA2012-CA-208,4.1,,29.9,10,8/22/2012,1,,NLA2012-CA-208,0.018,,12.6,0.1,8/22/2012,1,NLA2012-CA-208,0.003,K,,0.01,8/22/2012,1,,NLA2012-CA-208,0.08,,53.5,0.4,,,8/22/2012,1,NLA2012-CA-208,0.3,,3.3,2,8/22/2012,1,,NLA2012-CA-208,,K,,,LAB_1,LAB_2,LAB_4,LAB_5,LAB_13,LAB_6,LAB_2,LAB_8,LAB_9,LAB_1,LAB_14,LAB_2,LAB_2,LAB_10,LAB_2,LAB_11,LAB_12,,658040,,658043,
8150,REGULAR,WRS,121129.1,120827.1,120824.1,121129.1,120827.1,120823,120823.1,120919.1,121129.1,120823.1,120823.1,120823.1,120910.1,120823.1,121129.1,120829.1,120823.1,121129.1,120827.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,99,<LRL (0.02),1210846,0.01,ND,0,0.02,8/27/2012,5,,1210846,0.002,,0.027,0.004,8/24/2012,2,,1210846,,13497,11/29/2012,99,,1210846,0.02,,16.59,0.04,8/27/2012,5,,1210846,0.03,,109.335,0.06,8/23/2012,1,,1210846,,,29,5,8/23/2012,1,,1210846,,,5730,2,9/19/2012,28,,1210846,0.1,,26.81,0.2,11/29/2012,99,,1210846,0.01,,382,0.02,8/23/2012,1,<LRL (0.02),1210846,0.01,ND,0,0.02,8/23/2012,1,,1210846,0.01,ND,0,0.02,8/23/2012,1,<LRL (0.02),1210846,0.01,ND,0,0.02,9/10/2012,19,,1210846,0.01,,2.515,0.02,8/23/2012,1,,1210846,,9.17,11/29/2012,99,,1210846,0.04,,87.13,0.08,8/29/2012,7,,1210846,2,,61,4,8/23/2012,1,,1210846,0.005,,9.472,0.01,11/29/2012,99,1210846,0.02,,937.4,0.04,8/27/2012,5,,1210846,0.09,,2696.596,0.18,,,,,,,,,,8/23/2012,1,,1210846,,,1.6,2,,,,,,,,,,,,,,,,,,,632840,,632843,
8151,REGULAR,WRS,121129.1,120827.1,120823.1,121129.1,120823.1,120823,120823.1,120919.1,121129.1,120823.1,120823.1,120823.1,120829.1,120823.1,121129.1,120829.1,120823.1,121129.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,99,<LRL (0.02),1210849,0.01,ND,0,0.02,8/27/2012,5,,1210849,0.002,,0.011,0.004,8/23/2012,1,,1210849,,2599,11/29/2012,99,,1210849,0.02,,48.1,0.04,8/23/2012,1,,1210849,0.03,,58.33,0.06,8/23/2012,1,,1210849,,,36,5,8/23/2012,1,,1210849,,,620,2,9/19/2012,28,,1210849,0.1,,6.19,0.2,11/29/2012,99,,1210849,0.01,,21.64,0.02,8/23/2012,1,<LRL (0.02),1210849,0.01,L,0.01,0.02,8/23/2012,1,,1210849,0.01,L,0.01,0.02,8/23/2012,1,<LRL (0.02),1210849,0.01,ND,0,0.02,8/29/2012,7,,1210849,0.01,,1.226,0.02,8/23/2012,1,,1210849,,8.46,11/29/2012,99,,1210849,0.04,,7.009,0.08,8/29/2012,7,,1210849,2,,88,4,8/23/2012,1,,1210849,0.005,,2.599,0.01,11/29/2012,99,1210849,0.02,,43.71,0.04,8/23/2012,1,,1210849,0.09,,90.897,0.18,,,,,,,,,,8/23/2012,1,,1210849,,,7.32,2,,,,,,,,,,,,,,,,,,,651740,,651743,
8153,REGULAR,WRS,121127.1,120827.1,120823.1,121127.1,120823.1,120823,120823.1,120915.1,121127.1,120823.1,120823.1,120823.1,120829.1,120823.1,121127.1,120829.1,120823.1,121127.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98,<LRL (0.02),1210834,0.01,ND,0.005,0.02,8/27/2012,6,,1210834,0.002,,0.0081,0.004,8/23/2012,2,,1210834,,2356,11/27/2012,98,,1210834,0.02,,18.23,0.04,8/23/2012,2,,1210834,0.03,,14.956,0.06,8/23/2012,2,,1210834,,,12,5,8/23/2012,2,,1210834,,,270,2,9/15/2012,25,,1210834,0.1,,5.29,0.2,11/27/2012,98,,1210834,0.01,,16.36,0.02,8/23/2012,2,<LRL (0.02),1210834,0.01,ND,0,0.02,8/23/2012,2,,1210834,0.01,ND,0,0.02,8/23/2012,2,<LRL (0.02),1210834,0.01,ND,0,0.02,8/29/2012,8,,1210834,0.01,,0.76,0.02,8/23/2012,2,,1210834,,8.67,11/27/2012,98,,1210834,0.04,,2.169,0.08,8/29/2012,8,,1210834,2,,79,4,8/23/2012,2,,1210834,0.005,,18.427,0.01,11/27/2012,98,1210834,0.02,,12.72,0.04,8/23/2012,2,,1210834,0.09,,4.386,0.18,,,,,,,,,,8/23/2012,2,,1210834,,,8.88,2,,,,,,,,,,,,,,,,,,,660260,,660263,
8154,REGULAR,MEDHHS,,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,8/22/2012,,8/22/2012,8/22/2012,,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,mg/L,NTU,,,,,,,,,,,,NLA12_ME-122,0.001,L,0.01,0.01,8/22/2012,0,,NLA12_ME-122,,239.784,8/22/2012,0,,NLA12_ME-122,0.013,,3.7,0.5,8/22/2012,0,,NLA12_ME-122,0.08,L,5,1,8/22/2012,0,,NLA12_ME-122,0.37,,50,5,8/22/2012,0,,NLA12_ME-122,0,,46,2,8/22/2012,0,,NLA12_ME-122,0.17,,6.4,1,8/22/2012,0,,NLA12_ME-122,0.014,,1.3,0.05,8/22/2012,0,,NLA12_ME-122,0.007,L,0.05,0.05,8/22/2012,0,,NLA12_ME-122,0.001,L,0.01,0.01,,,,,,,,,8/22/2012,0,,NLA12_ME-122,0.04,,0.5,0.1,8/22/2012,0,,NLA12_ME-122,,7,8/22/2012,0,,NLA12_ME-122,0.013,,0.18,0.05,8/22/2012,0,,NLA12_ME-122,0.2,,11,1,8/22/2012,0,,NLA12_ME-122,0.005,,3.2,0.05,8/22/2012,0,NLA12_ME-122,0.013,,3.6,0.05,8/22/2012,0,,NLA12_ME-122,0.047,,1.49,1,,,8/22/2012,0,NLA12_ME-122,2,L,2,2,8/22/2012,0,,NLA12_ME-122,0,,1.1,0.6,,,,,,,,,,,,,,,,,,,644240,,644243,
8155,REGULAR,WRS,121129.1,120829.1,120824.1,121129.1,120827.1,120824,120824.1,120919.1,121129.1,120827.1,120827.1,120827.1,120829.1,120824.1,121129.1,120829.1,120828.1,121129.1,120827.1,,,120824.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,99,<LRL (0.02),1210860,0.01,L,0.01,0.02,8/29/2012,7,,1210860,0.002,,0.0078,0.004,8/24/2012,2,,1210860,,1526,11/29/2012,99,,1210860,0.02,,21.03,0.04,8/27/2012,5,<LRL (0.06),1210860,0.03,L,0.053,0.06,8/24/2012,2,,1210860,,,10,5,8/24/2012,2,,1210860,,,144.6,2,9/19/2012,28,,1210860,0.1,,1.53,0.2,11/29/2012,99,,1210860,0.01,,5.179,0.02,8/27/2012,5,<LRL (0.02),1210860,0.01,ND,0.003,0.02,8/27/2012,5,,1210860,0.01,ND,0.003,0.02,8/27/2012,5,<LRL (0.02),1210860,0.01,ND,0,0.02,8/29/2012,7,,1210860,0.01,,0.168,0.02,8/24/2012,2,,1210860,,8.71,11/29/2012,99,,1210860,0.04,,0.125,0.08,8/29/2012,7,,1210860,2,,12,4,8/28/2012,6,,1210860,0.005,,3.259,0.01,11/29/2012,99,1210860,0.02,,0.514,0.04,8/27/2012,5,,1210860,0.09,,1.359,0.18,,,,,,,,,,8/24/2012,2,,1210860,,L,0.17,2,,,,,,,,,,,,,,,,,,,622310,,622313,
8156,REGULAR,WRS,121129.1,120829.1,120824.1,121129.1,120827.1,120824,120824.1,120919.1,121129.1,120827.1,120827.1,120827.1,120829.1,120824.1,121129.1,120829.1,120828.1,121129.1,120829.1,,,120824.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,99,<LRL (0.02),1210864,0.01,ND,0,0.02,8/29/2012,7,,1210864,0.002,,0.031,0.004,8/24/2012,2,,1210864,,6932,11/29/2012,99,,1210864,0.02,,74.29,0.04,8/27/2012,5,,1210864,0.03,,104.488,0.06,8/24/2012,2,,1210864,,,22,5,8/24/2012,2,,1210864,,,2000,2,9/19/2012,28,,1210864,0.1,,14.45,0.2,11/29/2012,99,,1210864,0.01,,80.89,0.02,8/27/2012,5,<LRL (0.02),1210864,0.01,ND,0.003,0.02,8/27/2012,5,,1210864,0.01,ND,0.003,0.02,8/27/2012,5,<LRL (0.02),1210864,0.01,ND,0,0.02,8/29/2012,7,,1210864,0.01,,1.721,0.02,8/24/2012,2,,1210864,,8.82,11/29/2012,99,,1210864,0.04,,37.69,0.08,8/29/2012,7,,1210864,2,,328,4,8/28/2012,6,,1210864,0.005,,11.461,0.01,11/29/2012,99,1210864,0.02,,247.6,0.04,8/29/2012,7,,1210864,0.09,,591.207,0.18,,,,,,,,,,8/24/2012,2,,1210864,,,5.29,2,,,,,,,,,,,,,,,,,,,664190,,664193,
8157,REGULAR,WRS,121127.1,120827.1,120823.1,121127.1,120823.1,120823,120823.1,120919.1,121127.1,120823.1,120823.1,120823.1,120829.1,120823.1,121127.1,120829.1,120823.1,121127.1,120823.1,,,120823.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/27/2012,98,,1210839,0.01,,0.148,0.02,8/27/2012,6,,1210839,0.002,,0.0077,0.004,8/23/2012,2,,1210839,,27.9,11/27/2012,98,,1210839,0.02,,0.473,0.04,8/23/2012,2,,1210839,0.03,,18.355,0.06,8/23/2012,2,,1210839,,,92,5,8/23/2012,2,,1210839,,,76.7,2,9/19/2012,29,,1210839,0.1,,7.91,0.2,11/27/2012,98,,1210839,0.01,,1.149,0.02,8/23/2012,2,<LRL (0.02),1210839,0.01,ND,0,0.02,8/23/2012,2,,1210839,0.01,ND,0,0.02,8/23/2012,2,<LRL (0.02),1210839,0.01,ND,0,0.02,8/29/2012,8,,1210839,0.01,,0.435,0.02,8/23/2012,2,,1210839,,5.08,11/27/2012,98,,1210839,0.04,,0.377,0.08,8/29/2012,8,,1210839,2,,31,4,8/23/2012,2,,1210839,0.005,,0.213,0.01,11/27/2012,98,1210839,0.02,,10.82,0.04,8/23/2012,2,,1210839,0.09,,1.657,0.18,,,,,,,,,,8/23/2012,2,,1210839,,L,0.75,2,,,,,,,,,,,,,,,,,,,664940,,664943,
8159,REGULAR,WRS,121129.1,120829.1,120918.3,121129.1,120829.1,120824,120824.1,120920.1,121129.1,120827.1,120827.1,120827.1,120913.1,120824.1,121129.1,120910.1,120828.1,121129.1,120829.1,,,120824.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,99,<LRL (0.02),1210858,0.01,ND,0,0.02,8/29/2012,7,,1210858,0.002,,0.027,0.004,9/18/2012,27,>HT,1210858,H,203857,11/29/2012,99,,1210858,0.02,,2.548,0.04,8/29/2012,7,,1210858,0.03,,643.977,0.06,8/24/2012,2,,1210858,,,48,5,8/24/2012,2,,1210858,,,22590,2,9/20/2012,29,>HT,1210858,0.1,H,311.56,0.2,11/29/2012,99,,1210858,0.01,,0.617,0.02,8/27/2012,5,<LRL (0.02),1210858,0.01,ND,0,0.02,8/27/2012,5,,1210858,0.01,ND,0,0.02,8/27/2012,5,<LRL (0.02),1210858,0.01,ND,0,0.02,9/13/2012,22,,1210858,0.01,,17.4,0.02,8/24/2012,2,,1210858,,9.67,11/29/2012,99,,1210858,0.04,,3376,0.08,9/10/2012,19,,1210858,2,,566,4,8/28/2012,6,,1210858,0.005,,155.947,0.01,11/29/2012,99,1210858,0.02,,4339,0.04,8/29/2012,7,,1210858,0.09,,2752.367,0.18,,,,,,,,,,8/24/2012,2,,1210858,,,12.69,2,,,,,,,,,,,,,,,,,,,662390,,662393,
8164,REGULAR,WRS,121129.1,120829.1,120824.1,121129.1,120827.1,120824,120824.1,120919.1,121129.1,120827.1,120827.1,120827.1,120829.1,120824.1,121129.1,120829.1,120828.1,121129.1,120827.1,,,120824.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt-Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/29/2012,100,,1210856,0.01,,0.046,0.02,8/29/2012,8,,1210856,0.002,,0.016,0.004,8/24/2012,3,,1210856,,137.1,11/29/2012,100,,1210856,0.02,,0.98,0.04,8/27/2012,6,,1210856,0.03,,0.243,0.06,8/24/2012,3,,1210856,,,8,5,8/24/2012,3,,1210856,,,12.5,2,9/19/2012,29,>HT,1210856,0.1,H,2.04,0.2,11/29/2012,100,,1210856,0.01,,0.3,0.02,8/27/2012,6,<LRL (0.02),1210856,0.01,ND,0.002,0.02,8/27/2012,6,,1210856,0.01,ND,0.002,0.02,8/27/2012,6,<LRL (0.02),1210856,0.01,ND,0,0.02,8/29/2012,8,,1210856,0.01,,0.245,0.02,8/24/2012,3,,1210856,,7.18,11/29/2012,100,,1210856,0.04,,0.324,0.08,8/29/2012,8,,1210856,2,,30,4,8/28/2012,7,,1210856,0.005,,13.696,0.01,11/29/2012,100,1210856,0.02,,0.998,0.04,8/27/2012,6,<LRL (0.18),1210856,0.09,L,0.099,0.18,,,,,,,,,,8/24/2012,3,,1210856,,L,0.41,2,,,,,,,,,,,,,,,,,,,661520,Ship Flag,661523,Ship Flag
