UID,SITE_ID,VISIT_NO,DATE_COL,ECO_BIO,AGGR_ECO3_2015,AGGR_ECO9_2015,ZOOP_COND,MMI_ZOOP_NLA6,ABUN_PT,CLAD_PT,COPE_PT,ROTI_PT,RICH_PT,TROP_PT,PUBLICATION_DATE
1000059,NLA12_WI-168,1,7/13/2012,PLAINS,PLNLOW,TPL,Poor,32.4,1.46,0.12,0.75,2.86,5.56,8.69,8/19/2016
1000060,NLA12_TX-124,1,7/13/2012,PLAINS,PLNLOW,SPL,Good,57.65,9.62,0.17,2.24,9.29,3.33,9.94,8/19/2016
1000062,NLA12_TX-148,1,7/15/2012,PLAINS,PLNLOW,SPL,Good,54.87,8.18,0.34,0.14,5.71,8.89,9.66,8/19/2016
1000063,NLA12_WI-172,1,7/14/2012,PLAINS,PLNLOW,TPL,Good,70.72,8.87,3.57,0,10,10,9.99,8/19/2016
1000066,NLA12_MI-108,1,7/16/2012,UMW,PLNLOW,UMW,Poor,48,10,6.66,4.11,1.61,4.65,1.77,8/19/2016
1000067,NLA12_ID-149,1,7/15/2012,WMTNS,WMTNS,WMT,Poor,52.27,6.24,1.73,9.16,6.37,0,7.86,8/19/2016
1000068,NLA12_ID-148,1,7/16/2012,WMTNS,WMTNS,XER,Fair,59.57,9.67,2.06,7.19,7.13,2.5,7.19,8/19/2016
1000069,NLA12_ID-103,1,7/14/2012,WMTNS,WMTNS,WMT,Fair,56.78,4.56,4.39,7.96,6.48,3.33,7.35,8/19/2016
1000070,NLA12_MI-104,1,7/17/2012,UMW,PLNLOW,UMW,Good,79.18,10,4.21,10,9.31,6.06,7.93,8/19/2016
1000071,NLA12_VT-104,1,7/17/2012,EHIGH,EHIGH,NAP,Good,76.83,7.58,9.58,9.07,9.54,3.6,6.73,8/19/2016
1000072,NLA12_MI-120,1,7/17/2012,UMW,PLNLOW,UMW,Good,83.33,10,0,10,10,10,10,8/19/2016
1000073,NLA12_TX-103,1,7/17/2012,PLAINS,PLNLOW,SPL,Poor,20.62,3.2,0.07,0.01,0.71,0,8.38,8/19/2016
1000075,NLA12_MI-152,1,7/18/2012,UMW,PLNLOW,UMW,Good,76.33,10,0,8.98,10,8.42,8.4,8/19/2016
1000076,NLA12_MI-128,1,7/18/2012,UMW,PLNLOW,UMW,Poor,52.07,10,7.27,8.51,0,0,5.46,8/19/2016
1000079,NLA12_MI-168,1,7/19/2012,UMW,PLNLOW,UMW,Poor,48.88,10,5,6.56,2.39,4.65,0.73,8/19/2016
1000080,NLA12_MI-112,1,7/19/2012,UMW,PLNLOW,UMW,Good,73.63,10,5.34,10,0.22,8.62,10,8/19/2016
1000081,NLA12_MI-115,1,7/19/2012,UMW,PLNLOW,UMW,Good,81.73,10,4.45,10,10,5.06,9.53,8/19/2016
1000082,NLA12_WI-131,1,7/18/2012,UMW,PLNLOW,UMW,Good,71.07,10,3.64,9.58,8.62,6.58,4.22,8/19/2016
1000083,NLA12_WI-154,1,7/16/2012,UMW,PLNLOW,UMW,Good,86.32,10,5,10,8.62,10,8.17,8/19/2016
1000084,NLA12_NE-109,1,7/20/2012,PLAINS,PLNLOW,SPL,Poor,28.75,2.18,0.02,0.01,4.29,1.11,9.64,8/19/2016
1000085,NLA12_NE-103,1,7/19/2012,PLAINS,PLNLOW,SPL,Poor,6.6,0.06,0.47,1.21,0,2.22,0,8/19/2016
1000086,NLA12_NE-114,1,7/22/2012,PLAINS,PLNLOW,SPL,Poor,20.85,0.7,0,0.17,4.29,5.56,1.79,8/19/2016
1000087,NLA12_WA-106,1,7/24/2012,WMTNS,WMTNS,WMT,Fair,62.17,9.86,3.47,9.47,4.5,0,10,8/19/2016
1000088,NLA12_NE-104,1,7/23/2012,PLAINS,PLNLOW,SPL,Poor,32.52,1.07,0.11,0.02,4.29,4.44,9.58,8/19/2016
1000091,NLA12_MI-117,1,7/24/2012,UMW,PLNLOW,UMW,Poor,38.42,9.48,0,7.35,0,1.04,5.18,8/19/2016
1000092,NLA12_MI-102,1,7/24/2012,UMW,PLNLOW,UMW,Fair,56.75,0,4.45,9.99,1.22,8.42,9.97,8/19/2016
1000093,NLA12_NE-133,1,7/24/2012,PLAINS,PLNLOW,SPL,Good,49.48,5.81,4.91,0.04,5.71,3.33,9.89,8/19/2016
1000094,NLA12_MI-110,1,7/25/2012,UMW,PLNLOW,UMW,Fair,56.05,4.83,0,9.21,8.42,5.36,5.81,8/19/2016
1000096,NLA12_MI-129,1,7/25/2012,UMW,PLNLOW,UMW,Fair,64.98,7.75,3.64,10,8.48,0,9.12,8/19/2016
1000097,NLA12_VT-114,1,7/26/2012,EHIGH,EHIGH,NAP,Good,74.58,9.69,7.64,9.93,8.28,3.74,5.47,8/19/2016
1000098,NLA12_MI-123,1,7/26/2012,UMW,PLNLOW,UMW,Good,69.15,10,5,9.78,0.91,6.37,9.43,8/19/2016
1000099,NLA12_MI-161,1,7/26/2012,UMW,PLNLOW,UMW,Poor,48.75,0,0,6.65,8.93,7.62,6.05,8/19/2016
1000100,NLA12_WI-166,1,7/26/2012,UMW,PLNLOW,UMW,Good,88.15,10,4.21,10,9.59,9.61,9.48,8/19/2016
1000101,NLA12_MI-165,1,7/27/2012,UMW,PLNLOW,UMW,Fair,56.47,0,3.81,9.99,4.51,5.59,9.98,8/19/2016
1000103,NLA12_MI-162,1,7/30/2012,UMW,PLNLOW,UMW,Good,68.58,10,5.34,9.55,3.38,7.76,5.12,8/19/2016
1000105,NLA12_MI-132,1,7/31/2012,UMW,PLNLOW,UMW,Good,80.62,10,5.71,9.49,9.27,6.21,7.69,8/19/2016
1000106,NLA12_MI-118,1,7/31/2012,UMW,PLNLOW,UMW,Good,85.12,10,6.15,10,7.17,7.76,9.99,8/19/2016
1000107,NLA12_WA-107,1,7/31/2012,WMTNS,WMTNS,WMT,Good,64.48,9.86,6.17,5.01,7.13,3.33,7.19,8/19/2016
1000108,NLA12_WI-112,1,7/19/2012,UMW,PLNLOW,UMW,Good,71.72,10,5,9.72,7.42,4.48,6.41,8/19/2016
1000109,NLA12_WI-108,1,7/30/2012,UMW,PLNLOW,UMW,Good,67.95,10,0,9.38,9.53,8.07,3.79,8/19/2016
1000110,NLA12_VT-101,2,8/1/2012,EHIGH,EHIGH,NAP,Good,79.83,9.31,9.73,8.72,9.54,7.27,3.33,8/19/2016
1000111,NLA12_MI-169,1,8/1/2012,UMW,PLNLOW,UMW,Good,82.07,10,4.45,9.71,6.47,8.98,9.63,8/19/2016
1000112,NLA12_MI-148,1,8/1/2012,UMW,PLNLOW,UMW,Fair,63.15,10,4.21,9.91,0.51,4.14,9.12,8/19/2016
1000113,NLA12_WA-129,1,8/1/2012,WMTNS,WMTNS,WMT,Good,75.13,9.36,0,9.89,10,5.83,10,8/19/2016
1000115,NLA12_WI-155,1,8/1/2012,UMW,PLNLOW,UMW,Good,70.42,10,6.66,10,0,5.59,10,8/19/2016
1000116,NLA12_WI-103,1,8/1/2012,UMW,PLNLOW,UMW,Poor,55.05,1.69,0,9.6,7.41,5.86,8.47,8/19/2016
1000117,NLA12_MI-137,1,8/2/2012,UMW,PLNLOW,UMW,Good,71.7,10,6.66,10,4.01,5.97,6.38,8/19/2016
1000118,NLA12_WI-151,1,7/31/2012,UMW,PLNLOW,UMW,Good,83.2,10,3.34,10,10,6.58,10,8/19/2016
1000119,NLA12_WI-127,1,8/2/2012,UMW,PLNLOW,UMW,Fair,61.7,6.98,4.21,9.95,0.4,6.06,9.42,8/19/2016
1000120,NLA12_MI-164,1,8/3/2012,UMW,PLNLOW,UMW,Good,84.25,10,5,9.99,6.25,9.31,10,8/19/2016
1000121,NLA12_WI-104,1,7/17/2012,UMW,PLNLOW,UMW,Good,74.78,10,3.48,9.78,7.99,6.58,7.04,8/19/2016
1000122,NLA12_ID-143,1,8/6/2012,WMTNS,WMTNS,XER,Poor,54.1,8.96,3.66,6.77,4.5,5,3.57,8/19/2016
1000123,NLA12_MI-116,1,8/7/2012,UMW,PLNLOW,UMW,Fair,58.37,10,4.45,2.74,9.03,6.83,1.97,8/19/2016
1000126,NLA12_ID-216,1,8/7/2012,WMTNS,WMTNS,XER,Poor,50,10,10,0,0,10,0,8/19/2016
1000127,NLA12_WI-129,1,8/7/2012,PLAINS,PLNLOW,TPL,Good,59.33,10,2.08,0.03,5.71,7.78,10,8/19/2016
1000130,NLA12_NH-115,1,8/7/2012,EHIGH,EHIGH,NAP,Good,88.92,7.71,9.86,7.79,10,8.91,9.08,8/19/2016
1000132,NLA12_MI-141,1,8/8/2012,UMW,PLNLOW,UMW,Good,66.53,10,4.21,9.37,9.37,3.1,3.87,8/19/2016
1000134,NLA12_WA-131,1,8/8/2012,WMTNS,WMTNS,XER,Fair,58.97,8.3,4.11,7.02,2.62,8.33,5,8/19/2016
1000135,NLA12_WI-107,1,8/8/2012,PLAINS,PLNLOW,TPL,Fair,41.5,2.23,0,0,7.14,5.56,9.97,8/19/2016
1000136,NLA12_WA-111,1,8/9/2012,WMTNS,WMTNS,XER,Good,68.88,9.83,3.29,9.67,6.8,5.83,5.91,8/19/2016
1000137,NLA12_ID-214,1,8/8/2012,WMTNS,WMTNS,XER,Fair,55.7,9.7,3.29,6.03,5.9,7.5,1,8/19/2016
1000138,NLA12_WI-120,1,8/9/2012,PLAINS,PLNLOW,TPL,Poor,29.97,1.85,3.83,0.01,1.43,3.33,7.53,8/19/2016
1000141,NLA12_VT-115,1,8/13/2012,EHIGH,EHIGH,NAP,Poor,56.33,8.3,9.26,0,9.2,6.52,0.52,8/19/2016
1000144,NLA12_WI-128,1,7/25/2012,UMW,PLNLOW,UMW,Good,83.27,10,5.71,9.88,8.89,6.65,8.83,8/19/2016
1000146,NLA12_MI-138,1,8/14/2012,UMW,PLNLOW,UMW,Good,66.92,10,3.48,8.13,4.51,9.31,4.72,8/19/2016
1000147,NLA12_WI-110,1,8/13/2012,UMW,PLNLOW,UMW,Fair,64.9,10,4.7,9.76,6.6,3.76,4.12,8/19/2016
1000148,NLA12_MI-122,1,8/14/2012,UMW,PLNLOW,UMW,Poor,49.57,7.54,8,8.73,0,3.1,2.37,8/19/2016
1000152,NLA12_MI-133,1,8/15/2012,UMW,PLNLOW,UMW,Good,66.52,10,0,9,7.6,4.65,8.66,8/19/2016
1000153,NLA12_MI-107,1,8/15/2012,UMW,PLNLOW,UMW,Fair,57.45,10,5.34,9.03,5.34,1.55,3.21,8/19/2016
1000154,NLA12_WI-101,2,8/15/2012,PLAINS,PLNLOW,TPL,Poor,26.4,4.15,0.08,0.09,0,2.22,9.3,8/19/2016
1000156,NLA12_MI-106,1,8/16/2012,UMW,PLNLOW,UMW,Good,69.8,10,4.7,9.93,5.72,7.24,4.29,8/19/2016
1000157,NLA12_MI-126,1,8/16/2012,UMW,PLNLOW,UMW,Fair,57.27,10,4.21,9.74,0.89,6.06,3.46,8/19/2016
1000158,NLA12_ID-221,1,8/16/2012,WMTNS,WMTNS,WMT,Poor,54.12,3.66,3.29,9.72,1.97,8.33,5.5,8/19/2016
1000159,NLA12_ID-218,1,8/15/2012,WMTNS,WMTNS,WMT,Good,67.1,4.62,7.05,8.83,3.93,5.83,10,8/19/2016
1000160,NLA12_ID-180,1,8/14/2012,WMTNS,WMTNS,WMT,Good,77.9,9.93,8.23,9.98,5.9,8.33,4.37,8/19/2016
1000161,NLA12_MI-130,1,8/17/2012,UMW,PLNLOW,UMW,Good,69.37,10,8,8.73,5.7,5.97,3.22,8/19/2016
1000162,NLA12_MI-103,1,8/17/2012,UMW,PLNLOW,UMW,Fair,57.73,9.69,4.7,8.28,4.92,1.72,5.33,8/19/2016
1000163,NLA12_MI-142,1,8/21/2012,UMW,PLNLOW,UMW,Fair,59.4,10,5.71,3.14,6.91,7.24,2.64,8/19/2016
1000164,NLA12_MI-101,2,8/21/2012,UMW,PLNLOW,UMW,Good,70.05,10,4.45,6.55,8.51,7.62,4.9,8/19/2016
1000166,NLA12_MI-139,2,8/22/2012,UMW,PLNLOW,UMW,Good,72.38,10,4,9.93,7.31,4.23,7.96,8/19/2016
1000167,NLA12_VT-110,1,8/22/2012,EHIGH,EHIGH,NAP,Good,71.78,7.15,9.65,6.42,10,4.38,5.47,8/19/2016
1000168,NLA12_MI-113,1,8/22/2012,UMW,PLNLOW,UMW,Poor,54.08,10,4,8.27,6.35,1.97,1.86,8/19/2016
1000169,NLA12_ID-220,1,8/22/2012,WMTNS,WMTNS,WMT,Fair,64.18,9.36,4.7,8.05,4.5,8.33,3.57,8/19/2016
1000170,NLA12_ID-205,1,8/21/2012,WMTNS,WMTNS,WMT,Good,67.72,2.67,6.58,9.95,3.93,7.5,10,8/19/2016
1000172,NLA12_MI-145,1,8/23/2012,UMW,PLNLOW,UMW,Fair,60.6,10,4.45,5.66,8.65,4.34,3.26,8/19/2016
1000173,NLA12_MI-172,1,8/23/2012,UMW,PLNLOW,UMW,Good,65.93,10,5.71,8.92,4.25,4.88,5.8,8/19/2016
1000180,NLA12_WI-138,1,8/27/2012,UMW,PLNLOW,UMW,Fair,61.72,10,0,9.66,9.99,3.64,3.74,8/19/2016
1000185,NLA12_WI-163,1,8/28/2012,UMW,PLNLOW,UMW,Poor,54.27,10,0,9.3,7.96,2.45,2.85,8/19/2016
1000186,NLA12_MI-177,1,8/28/2012,UMW,PLNLOW,UMW,Poor,52.38,10,10,8.67,0,1.72,1.04,8/19/2016
1000188,NLA12_WI-106,1,8/28/2012,UMW,PLNLOW,UMW,Good,65.82,9.17,0,9.87,4.29,6.92,9.24,8/19/2016
1000189,NLA12_WI-171,1,8/29/2012,UMW,PLNLOW,UMW,Fair,64.42,10,4.7,9.93,1.38,3.76,8.88,8/19/2016
1000190,NLA12_FL-R04,1,8/15/2012,CPL,PLNLOW,CPL,Poor,45.83,9.8,8.38,0.76,0,2,6.56,8/19/2016
1000191,NLA12_MI-178,1,8/29/2012,UMW,PLNLOW,UMW,Fair,64.72,10,6.15,0.14,8.23,8.9,5.41,8/19/2016
1000193,NLA12_WI-147,1,8/30/2012,UMW,PLNLOW,UMW,Fair,64.22,10,0,9.66,2.27,7.76,8.84,8/19/2016
1000194,NLA12_WA-147,1,8/7/2012,WMTNS,WMTNS,WMT,Good,76.37,9.65,10,8.6,5.9,9.17,2.5,8/19/2016
1000202,NLA12_WI-176,1,9/10/2012,UMW,PLNLOW,UMW,Fair,60.77,10,4,9.43,5.61,6.83,0.59,8/19/2016
1000203,NLA12_WI-170,1,9/11/2012,UMW,PLNLOW,UMW,Good,67.68,10,3.64,9.87,9.58,5.8,1.72,8/19/2016
1000204,NLA12_WI-112,2,9/12/2012,UMW,PLNLOW,UMW,Good,68.5,10,3.64,9.74,5.89,5.8,6.03,8/19/2016
1000206,NLA12_WY-151,1,9/15/2012,WMTNS,WMTNS,WMT,Good,71.28,10,7.31,9.51,2.62,8.33,5,8/19/2016
1000207,NLA12_WI-173,1,9/18/2012,UMW,PLNLOW,UMW,Fair,65.67,10,4.45,9.97,0,5.06,9.92,8/19/2016
1000208,NLA12_WI-188,1,9/17/2012,PLAINS,PLNLOW,TPL,Good,63.53,2.55,10,0.01,10,6.67,8.89,8/19/2016
1000211,NLA12_OR-167,1,9/19/2012,WMTNS,WMTNS,WMT,Fair,56.48,5.31,1.83,9.12,6.8,0.83,10,8/19/2016
1000217,NLA12_WI-142,1,9/25/2012,UMW,PLNLOW,UMW,Fair,59.95,10,5,8.69,7.63,4.65,0,8/19/2016
1000218,NLA12_WI-153,1,9/27/2012,UMW,PLNLOW,UMW,Fair,59.53,10,4.45,8.64,0.15,5.86,6.62,8/19/2016
1000219,NLA12_WI-183,1,9/26/2012,UMW,PLNLOW,UMW,Good,75.45,10,4.21,9.61,9.34,7.62,4.49,8/19/2016
1000220,NLA12_WI-174,1,9/24/2012,UMW,PLNLOW,UMW,Good,69.2,10,4.7,9.99,10,6.83,0,8/19/2016
1000222,NLA12_WI-122,1,9/20/2012,UMW,PLNLOW,UMW,Fair,61.07,10,5.71,9.41,7.53,1.33,2.66,8/19/2016
1000223,NLA12_WI-157,1,9/19/2012,UMW,PLNLOW,UMW,Good,70.7,10,4.45,9.82,3.46,5.06,9.63,8/19/2016
