UID,LAB,CHLL_BATCH_ID,CHLX_BATCH_ID,CHLL_UNITS,CHLX_UNITS,CHLL_DATE_ANALYZED,CHLL_DATE_FILTERED,CHLL_DILUTION_FACTOR,CHLL_EXTRACT,CHLL_HOLDING_TIME,CHLL_LAB_FLAG,CHLL_LAB_SAMPLE_ID,CHLL_MDL,CHLL_QA_FLAG,CHLL_RESULT,CHLL_RL,CHLL_SAMPLEVOL,CHLL_VOLUME_ADJUST,CHLX_DATE_ANALYZED,CHLX_DATE_FILTERED,CHLX_DILUTION_FACTOR,CHLX_EXTRACT,CHLX_HOLDING_TIME,CHLX_LAB_FLAG,CHLX_LAB_SAMPLE_ID,CHLX_MDL,CHLX_QA_FLAG,CHLX_RESULT,CHLX_RL,CHLX_SAMPLEVOL,CHLX_VOLUME_ADJUST,CHLL_LAB_COMMENT,CHLX_LAB_COMMENT
8029,WRS,120831.1,120830.1,ug/L,ug/L,31-Aug-12,,,193,14,,1210786,0.5,,257.33,1,30,,30-Aug-12,,,202,13,,1210786,0.5,,269.3333333,1,30,,,
8044,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,232,19,,1210817,0.5,,53.03,1,175,,5-Sep-12,,,232,18,,1210817,0.5,,53.02857143,1,175,,,
8045,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,120,20,,1210818,0.5,,12,1,400,,5-Sep-12,,,109,19,,1210818,0.5,,10.9,1,400,,,
8048,WRS,120831.1,120912.1,ug/L,ug/L,31-Aug-12,,,22.1,15,,1210795,0.5,,2.21,1,400,,12-Sep-12,,,34.3,27,,1210795,0.5,,1.715,1,800,,,PROBLEM SAMPLE
8051,WRS,120912.1,120905.1,ug/L,ug/L,12-Sep-12,,,81.5,26,,1210798,0.5,,3.26,1,1000,,5-Sep-12,,,105,19,,1210798,0.5,,5.6,1,750,,PROBLEM SAMPLE,
8052,WRS,120829.1,120905.1,ug/L,ug/L,29-Aug-12,,,117,14,V,1210799,0.5,X4,23.4,1,200,,5-Sep-12,,,110,21,,1210799,0.5,,22,1,200,,FILTERED THROUGH KIMWIPE; PROBLEM SAMPLE,
8053,WRS,120831.1,120905.1,ug/L,ug/L,31-Aug-12,,,31.4,14,,1210801,0.5,,1.57,1,800,,5-Sep-12,,,19.3,19,,1210801,0.5,,1.93,1,400,,,
8060,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,56,18,,1210809,0.5,,44.8,1,50,,5-Sep-12,,,43.215,17,,1210809,0.5,,34.572,1,50,3,,
8061,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,29.4,19,,1210811,0.5,,1.18,1,1000,,5-Sep-12,,,42.1,18,,1210811,0.5,,1.684,1,1000,,,
8062,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,78.8,18,,1210810,0.5,,12.61,1,250,,5-Sep-12,,,35.7,17,,1210810,0.5,,9.52,1,150,,,
8066,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,135,18,,1210816,0.5,,108,1,50,,5-Sep-12,,,151,17,,1210816,0.5,,120.8,1,50,,,
8067,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,193,19,,1210815,0.5,,257.33,1,30,,5-Sep-12,,,137,18,,1210815,0.5,,182.6666667,1,30,,,
8069,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,36.4,17,,1210812,0.5,,0.97,1,1500,,5-Sep-12,,,38.7,16,,1210812,0.5,,0.884571429,1,1750,,,
8070,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,127,17,,1210823,0.5,,5.08,1,1000,,5-Sep-12,,,80.1,16,,1210823,0.5,,3.204,1,1000,,,
8071,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,372,17,,1210829,0.5,,37.2,1,400,,5-Sep-12,,,431,16,,1210829,0.5,,43.1,1,400,,,
8073,WRS,120831.1,120912.1,ug/L,ug/L,31-Aug-12,,,156,12,,1210808,0.5,,31.2,1,200,,12-Sep-12,,,108,24,,1210808,0.5,,10.8,1,400,,,PROBLEM SAMPLE
8074,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,24.9,17,,1210822,0.5,,1,1,1000,,5-Sep-12,,,25,16,,1210822,0.5,,0.769230769,1,1300,,,
8075,WRS,120912.1,120912.1,ug/L,ug/L,12-Sep-12,,9,670.5,23,,1210814,0.5,,107.28,1,250,,12-Sep-12,,9,662.4,23,,1210814,0.5,,105.984,1,250,,PROBLEM SAMPLE,PROBLEM SAMPLE
8076,WPCL,L-484-12_12_2778,L-484-12_12_2778,ug/L,ug/L,,,,13,,<MDL (4),NLA12_CA-206,4,ND;X2,0.7,5,750,,,,,61,,<MDL (4),NLA12_CA-206,4,ND;X2,1.6,5,1500,,WPCL_9491_W_CHL,WPCL_9491_W_CHL
8086,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,59.6,17,,1210828,0.5,,9.54,1,250,,5-Sep-12,,,74.7,16,,1210828,0.5,,11.952,1,250,,,
8087,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,107,16,,1210821,0.5,,42.8,1,100,,5-Sep-12,,,102,15,,1210821,0.5,,40.8,1,100,,,
8100,WRS,120831.1,120905.1,ug/L,ug/L,31-Aug-12,,,65.9,15,,1210807,0.5,,2.64,1,1000,,5-Sep-12,,,68.4,20,,1210807,0.5,,2.736,1,1000,,,
8115,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,469,17,,1210819,0.5,,75.04,1,250,,5-Sep-12,,,282,16,,1210819,0.5,,45.12,1,250,,,
8116,WRS,120906.1,120912.1,ug/L,ug/L,6-Sep-12,,,145,16,,1210825,0.5,,9.67,1,600,,12-Sep-12,,,252,22,,1210825,0.5,,13.44,1,750,,,PROBLEM SAMPLE
8118,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,126,16,,1210824,0.5,,42,1,120,,5-Sep-12,,,170,15,,1210824,0.5,,56.66666667,1,120,,,
8119,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,45.1,16,,1210827,0.5,,2.41,1,750,,5-Sep-12,,,60.8,15,,1210827,0.5,,2.432,1,1000,,,
8121,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,320,17,,1210826,0.5,,128,1,100,,5-Sep-12,,,222,16,,1210826,0.5,,59.2,1,150,,,
8122,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,76.9,16,,1210833,0.5,,12.3,1,250,,7-Sep-12,,,153,17,,1210833,0.5,,24.48,1,250,,,
8123,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,153,17,,1210831,0.5,,40.8,1,150,,7-Sep-12,,,211,18,,1210831,0.5,,56.26666667,1,150,,,
8124,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,45.6,21,,1210841,0.5,,182.4,1,10,,7-Sep-12,,,87.6,17,,1210841,0.5,,233.6,1,15,,,
8125,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,26.4,16,,1210832,0.5,,1.41,1,750,,7-Sep-12,,,26.2,17,,1210832,0.5,,1.232941176,1,850,,,
8126,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,239,21,,1210847,0.5,,31.87,1,300,,7-Sep-12,,,191,17,,1210847,0.5,,25.46666667,1,300,,,
8127,WRS,120906.1,120905.1,ug/L,ug/L,6-Sep-12,,,83.1,17,,1210830,0.5,,6.65,1,500,,5-Sep-12,,,140,16,,1210830,0.5,,11.2,1,500,,,
8128,WRS,120831.1,120831.1,ug/L,ug/L,31-Aug-12,,,29.4,11,,1212016,0.5,,4.7,1,250,,31-Aug-12,,,40.9,11,,1212016,0.5,,3.272,1,500,,,
8129,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,132,16,,1210835,0.5,,52.8,1,100,,7-Sep-12,,,161,17,,1210835,0.5,,64.4,1,100,,,
8130,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,23.7,21,,1210840,0.5,,0.47,1,2000,,7-Sep-12,,,34.2,17,,1210840,0.5,,0.684,1,2000,,,
8135,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,33,21,,1210848,0.5,,8.8,1,150,,7-Sep-12,,,50.4,17,,1210848,0.5,,13.44,1,150,,,
8141,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,86.5,20,,1210844,0.5,,69.2,1,50,,7-Sep-12,,,122,16,,1210844,0.5,,97.6,1,50,,,
8142,WRS,120907.1,120907.1,ug/L,ug/L,7-Sep-12,,,91.3,17,,1212017,0.5,,7.3,1,500,,7-Sep-12,,,81.6,17,,1212017,0.5,,6.528,1,500,,,
8144,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,72.9,16,,1210837,0.5,,72.9,1,40,,7-Sep-12,,,74,17,,1210837,0.5,,74,1,40,,,
8145,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,73,15,,1210838,0.5,,19.47,1,150,,7-Sep-12,,,89.6,16,,1210838,0.5,,23.89333333,1,150,,,
8148,WPCL,L-487-12_12_2780,L-487-12_12_2780,ug/L,ug/L,,,,470,,,NLA12_CA-141,4,,20,5,600,,,,,558,,,NLA12_CA-141,4,,21,5,650,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8149,WPCL,L-486-12_12_2779,L-486-12_12_2779,ug/L,ug/L,,,,139,,,NLA12_CA-208,4,,9,5,350,,,,,139,,,NLA12_CA-208,4,,9,5,400,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8150,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,27.8,20,,1210846,0.5,,4.45,1,250,,7-Sep-12,,,39,16,,1210846,0.5,,6.24,1,250,,,
8151,WRS,120912.1,120912.1,ug/L,ug/L,12-Sep-12,,,326,21,,1210849,0.5,,52.16,1,250,,12-Sep-12,,,337,21,,1210849,0.5,,53.92,1,250,,PROBLEM SAMPLE,PROBLEM SAMPLE
8153,WRS,120906.1,120912.1,ug/L,ug/L,6-Sep-12,,,19,16,,1210834,0.5,,3.8,1,200,,12-Sep-12,,,42.6,22,,1210834,0.5,,8.52,1,200,,,PROBLEM SAMPLE
8154,WRS,120907.1,120907.1,ug/L,ug/L,7-Sep-12,,,57.7,16,,1212018,0.5,,4.62,1,500,,7-Sep-12,,,42,16,,1212018,0.5,,1.68,1,1000,,,
8155,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,34.7,20,,1210860,0.5,,0.69,1,2000,,12-Sep-12,,,51.5,21,,1210860,0.5,,1.03,1,2000,,,
8156,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,272,20,,1210864,0.5,,31.09,1,350,,12-Sep-12,,,299,21,,1210864,0.5,,23.92,1,500,,,
8157,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,82.5,15,,1210839,0.5,,4.4,1,750,,7-Sep-12,,,201,16,,1210839,0.5,,10.72,1,750,,,
8159,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,42.7,20,,1210858,0.5,,28.47,1,60,,7-Sep-12,,,29.6,16,,1210858,0.5,,19.73333333,1,60,,,
8164,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,20.9,21,<MDL (0.5),1210856,0.5,ND,0.42,1,2000,4,7-Sep-12,,,17.3,17,,1210856,0.5,,0.692,1,1000,,,
8165,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,32.2,20,,1210855,0.5,,0.86,1,1500,,7-Sep-12,,,26.3,16,,1210855,0.5,,0.701333333,1,1500,,,
8167,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,104,20,,1210866,0.5,,13.87,1,300,,12-Sep-12,,,203,21,,1210866,0.5,,16.24,1,500,,,
8168,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,92.7,20,,1210867,0.5,,7.41,1,500,3,12-Sep-12,,,176.625,21,,1210867,0.5,,14.13,1,500,5,,
8169,WRS,120906.1,120907.1,ug/L,ug/L,6-Sep-12,,,110,16,,1210836,0.5,,8.8,1,500,,7-Sep-12,,,130,17,,1210836,0.5,,10.4,1,500,,,
8171,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,152,20,,1210857,0.5,,24.32,1,250,,7-Sep-12,,,159,16,,1210857,0.5,,25.44,1,250,,,
8176,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,309,20,,1210859,0.5,,19.02,1,650,,12-Sep-12,,,578,21,,1210859,0.5,,35.56923077,1,650,,,
8178,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,94,20,,1210853,0.5,,15.04,1,250,,7-Sep-12,,,136,16,,1210853,0.5,,21.8,1,250,,,
8182,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,96.2,19,,1210861,0.5,,7.7,1,500,,12-Sep-12,,,99.5,20,,1210861,0.5,,3.98,1,1000,,,
8183,WRS,120911.1,120907.1,ug/L,ug/L,11-Sep-12,,,38.3,20,,1210850,0.5,,1.92,1,800,,7-Sep-12,,,33.075,16,,1210850,0.5,,3.3075,1,400,5,,
8184,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,81.3,19,,1210862,0.5,,5.42,1,600,,12-Sep-12,,,89.9,20,,1210862,0.5,,5.993,1,600,,,
8185,WRS,120914.1,120914.1,ug/L,ug/L,14-Sep-12,,,30,22,,1212019,0.5,,6,1,200,,14-Sep-12,,,26.4,22,,1212019,0.5,,1.508571429,1,700,,,
8186,WRS,120913.1,120912.1,ug/L,ug/L,13-Sep-12,,,113,21,,1210873,0.5,,22.6,1,200,,12-Sep-12,,,187,20,,1210873,0.5,,21.37142857,1,350,,,
8192,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,21-Aug-12,,,,,IX00532100,0.26,,6.44,0.87,200,,,21-Aug-12,,,,,IX00532400,0.26,,6.78,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8193,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,22-Aug-12,,,,,IX00532000,0.26,,18.5,0.87,200,,,22-Aug-12,,,,,IX00532300,0.26,,22.1,0.87,200,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8194,WIDNR,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,20-Aug-12,,,,,IX00531900,0.26,,21.5,0.87,75,,,20-Aug-12,,,,,IX00532200,0.26,,19.6,0.87,90,,FILTER NOT WHAT LAB NORMALLY USES,FILTER NOT WHAT LAB NORMALLY USES
8198,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,68.7,20,,1210863,0.5,,3.44,1,800,,12-Sep-12,,,87,21,,1210863,0.5,,5.8,1,600,,,
8199,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,36.4,18,,1210870,0.5,,5.82,1,250,,12-Sep-12,,,15.2,19,,1210870,0.5,,2.432,1,250,,,
8200,WRS,120913.1,120912.1,ug/L,ug/L,13-Sep-12,,,70.1,21,,1210876,0.5,,2.8,1,1000,,12-Sep-12,,,89.1,20,,1210876,0.5,,1.782,1,2000,,,
8201,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1584374,0.001,,56.07,0.001,200,,,,,,,,1584374,0.001,,19.22,0.001,350,,,
8202,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1584373,0.001,,3.2,0.001,1100,,,,,,,,1584373,0.001,,11.39,0.001,750,,,
8203,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,,258,20,,1210868,0.5,,103.2,1,100,,12-Sep-12,,,245,21,,1210868,0.5,,98,1,100,,,
8207,WRS,120913.1,120912.1,ug/L,ug/L,13-Sep-12,,,58.4,21,V,1210875,0.5,X4,4.67,1,500,,12-Sep-12,,,79.7,20,,1210875,0.5,,3.188,1,1000,,FILTERED THROUGH KIMWIPE,
8217,WRS,120913.1,120912.1,ug/L,ug/L,13-Sep-12,,,51.6,20,,1210874,0.5,,4.13,1,500,,12-Sep-12,,,61.8,19,,1210874,0.5,,4.944,1,500,,,
8218,WRS,120913.1,120912.1,ug/L,ug/L,13-Sep-12,,,130,21,,1210872,0.5,,13,1,400,,12-Sep-12,,,118,20,,1210872,0.5,,5.244,1,900,,,PROBLEM SAMPLE
8219,WRS,120911.1,120912.1,ug/L,ug/L,11-Sep-12,,9,1053,18,,1210869,0.5,,210.6,1,200,,12-Sep-12,,9,1269,19,,1210869,0.5,,253.8,1,200,,,
8220,WRS,120913.1,120912.1,ug/L,ug/L,13-Sep-12,,,350,18,,1210877,0.5,,93.33,1,150,,12-Sep-12,,,431,17,,1210877,0.5,,114.9333333,1,150,,,
8221,WRS,120913.1,120912.1,ug/L,ug/L,13-Sep-12,,,99.2,20,,1210878,0.5,,396.8,1,10,,12-Sep-12,,,106,19,,1210878,0.5,,424,1,10,,,
8229,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,49.6,18,,1210879,0.5,,7.94,1,250,,14-Sep-12,,,104,19,,1210879,0.5,,16.64,1,250,,,
8238,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,30.7,17,,1210880,0.5,,1.64,1,750,,14-Sep-12,,,33.2,18,,1210880,0.5,,1.770666667,1,750,,,
8242,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,288,19,,1210882,0.5,,28.8,1,400,,14-Sep-12,,,241,20,,1210882,0.5,,24.1,1,400,,,
8243,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,204,20,,1210881,0.5,,272,1,30,,14-Sep-12,,,186,21,,1210881,0.5,,248,1,30,,,
8245,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,468,17,,1210888,0.5,,37.44,1,500,,14-Sep-12,,9,812.7,18,,1210888,0.5,,32.508,1,1000,,,
8248,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,9,632.7,17,,1210890,0.5,,253.08,1,100,,14-Sep-12,,9,621.9,18,,1210890,0.5,,248.76,1,100,,,
8249,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,489,17,,1210886,0.5,,78.24,1,250,,14-Sep-12,,,534,18,,1210886,0.5,,85.44,1,250,,,
8250,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,16.8,17,,1210887,0.5,,4.48,1,150,,14-Sep-12,,,144,18,,1210887,0.5,,57.6,1,100,,,
8251,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,9,673.2,17,,1210883,0.5,,207.14,1,130,,14-Sep-12,,9,1206,18,,1210883,0.5,,241.2,1,200,,,
8253,WRS,120914.1,120914.1,ug/L,ug/L,14-Sep-12,,,26.2,18,,1212020,0.5,,1.4,1,750,,14-Sep-12,,,27.3,18,,1212020,0.5,,1.456,1,750,,,
8256,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,78.5,17,,1210884,0.5,,4.19,1,750,,14-Sep-12,,,170,18,,1210884,0.5,,9.066666667,1,750,,,
8258,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,49,17,,1210889,0.5,,1.96,1,1000,,14-Sep-12,,,34.3,18,,1210889,0.5,,1.372,1,1000,,,
8264,WPCL,L-501-12_12_2838,L-501-12_12_2838,ug/L,ug/L,,,,694,,,NLA12_CA-102,4,,116,5,150,,,,,395,,,NLA12_CA-102,4,,99,5,100,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8265,WPCL,L-500-12_12_2837,L-500-12_12_2837,ug/L,ug/L,,,,334,,,NLA12_CA-156,4,,33,5,250,,,,,246,,,NLA12_CA-156,4,,31,5,200,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8266,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,223,16,,1210892,0.5,,11.89,1,750,,14-Sep-12,,,256,17,,1210892,0.5,,13.7,1,750,,,
8275,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,373,16,,1210896,0.5,,37.3,1,400,,14-Sep-12,,,130,17,,1210896,0.5,,13,1,400,,,
8276,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,218,21,,1210909,0.5,,8.72,1,1000,,19-Sep-12,,,155,22,,1210909,0.5,,6.2,1,1000,,,
8277,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,9,1611,16,,1210891,0.5,,258,1,250,,14-Sep-12,,,480,17,,1210891,0.5,,76.8,1,250,,,
8278,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,9,572.4,21,,1210904,0.5,,153,1,150,,19-Sep-12,,9,866.7,22,,1210904,0.5,,231.12,1,150,,,
8279,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,368,16,,1210895,0.5,,122.67,1,120,,14-Sep-12,,9,601.2,17,,1210895,0.5,,160.32,1,150,,,
8282,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,125,16,,1210897,0.5,,6.67,1,750,,14-Sep-12,,,64.2,17,,1210897,0.5,,5.136,1,500,,,
8283,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,32.4,16,,1210898,0.5,,5.18,1,250,,14-Sep-12,,,18.6,17,,1210898,0.5,,2.976,1,250,,,
8284,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,71.1,16,,1210893,0.5,,18.96,1,150,,14-Sep-12,,,70.1,17,,1210893,0.5,,18.69333333,1,150,,,
8285,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,31,16,,1210885,0.5,,1.65,1,750,,14-Sep-12,,,41.7,17,,1210885,0.5,,1.668,1,1000,,,
8289,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,371,20,,1210907,0.5,,148.4,1,100,,19-Sep-12,,,216,21,,1210907,0.5,,86.4,1,100,,,
8290,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,179,21,,1210906,0.5,,71.6,1,100,,19-Sep-12,,,353,22,,1210906,0.5,,117.6666667,1,120,,,
8291,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,28.4,21,,1210908,0.5,,1.51,1,750,,19-Sep-12,,,26.8,22,,1210908,0.5,,1.429333333,1,750,,,
8293,WRS,120918.1,120914.1,ug/L,ug/L,18-Sep-12,,9,963,20,,1210902,0.5,,128.4,1,300,,14-Sep-12,,,156,16,,1210902,0.5,,12.48,1,500,,,
8295,WRS,120918.1,120912.1,ug/L,ug/L,18-Sep-12,,,87.4,21,,1210901,0.5,,6.99,1,500,,12-Sep-12,,,20.4,15,,1210901,0.5,,1.632,1,500,,,PROBLEM SAMPLE
8297,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,72.5,15,,1210894,0.5,,1.45,1,2000,,14-Sep-12,,,61.2,16,,1210894,0.5,,1.224,1,2000,,,
8298,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,80.9,15,,1210899,0.5,,4.31,1,750,,14-Sep-12,,,123,16,,1210899,0.5,,9.84,1,500,,,
8299,WRS,120913.1,120914.1,ug/L,ug/L,13-Sep-12,,,60.9,16,,1210900,0.5,,4.87,1,500,,14-Sep-12,,,56,17,,1210900,0.5,,4.48,1,500,,,
8300,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,262,20,,1210919,0.5,,209.6,1,50,,19-Sep-12,,,185,21,,1210919,0.5,,148,1,50,,,
8301,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,185,20,,1210911,0.5,,14.8,1,500,,19-Sep-12,,,197,21,,1210911,0.5,,15.76,1,500,,,
8302,WRS,120920.1,120919.1,ug/L,ug/L,20-Sep-12,,,180,22,,1210931,0.5,,14.4,1,500,,19-Sep-12,,,82.4,21,,1210931,0.5,,3.296,1,1000,,,
8303,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,75.2,20,,1210905,0.5,,2.41,1,1250,,19-Sep-12,,,89.9,21,,1210905,0.5,,2.8768,1,1250,,,
8307,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,121,20,,1210927,0.5,,4.84,1,1000,4,19-Sep-12,,,107.1,21,,1210927,0.5,,4.284,1,1000,2,,
8308,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,71.5,20,,1210918,0.5,,19.07,1,150,,19-Sep-12,,,104,21,,1210918,0.5,,27.73333333,1,150,,,
8311,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,21.2,20,,1210913,0.5,,0.85,1,1000,,19-Sep-12,,,33.5,21,,1210913,0.5,,1.914,1,700,,,
8314,WRS,120914.1,120914.1,ug/L,ug/L,14-Sep-12,,,37.6,16,,1212021,0.5,,1.5,1,1000,,14-Sep-12,,,46.8,16,,1212021,0.5,,1.872,1,1000,,,
8316,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,120,20,,1210923,0.5,,19.2,1,250,,19-Sep-12,,,66.3,21,,1210923,0.5,,10.608,1,250,,,
8318,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,491,19,,1210921,0.5,,65.47,1,300,,19-Sep-12,,,561,20,,1210921,0.5,,56.1,1,400,,,
8319,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,365,19,,1210917,0.5,,29.2,1,500,,19-Sep-12,,,96.8,20,,1210917,0.5,,5.162666667,1,750,,,
8320,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,90.9,19,,1210926,0.5,,7.27,1,500,,19-Sep-12,,,152,20,,1210926,0.5,,13.51111111,1,450,,,
8321,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,34.1,19,,1210929,0.5,,1.09,1,1250,,19-Sep-12,,,41.9,20,,1210929,0.5,,1.676,1,1000,,,
8324,PADEP,NOT PROVIDED,NOT PROVIDED,ug/L,ug/L,,,,,,,1586253,0.001,,25.63,0.001,300,,,,,,,,1586253,0.001,,28.93,0.001,300,,,
8325,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,385,19,,1210910,0.5,,102.67,1,150,,19-Sep-12,,,380,20,,1210910,0.5,,101.3,1,150,,,
8326,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,19.3,19,,1210922,0.5,,5.15,1,150,,19-Sep-12,,,13.7,20,,1210922,0.5,,5.48,1,100,,,
8327,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,126,19,,1210925,0.5,,20.16,1,250,,19-Sep-12,,,188,20,,1210925,0.5,,30.08,1,250,,,
8328,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,363,19,,1210930,0.5,,145.2,1,100,,19-Sep-12,,,359,20,,1210930,0.5,,143.6,1,100,,,
8329,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,95.5,20,,1210915,0.5,,3.82,1,1000,,19-Sep-12,,,127,21,,1210915,0.5,,5.08,1,1000,,,
8330,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,63.8,19,,1210912,0.5,,25.52,1,100,,19-Sep-12,,,63.5,20,,1210912,0.5,,25.4,1,100,,,
8333,WPCL,L-513-12_12_2839,L-513-12_12_2839,ug/L,ug/L,,,,131,,<LRL (5),NLA12_CA-181,4,L,4,5,750,,,,,166,,,NLA12_CA-181,4,,6,5,750,,WPCL_9518_W_CHL,WPCL_9518_W_CHL
8334,WRS,120918.1,120919.1,ug/L,ug/L,18-Sep-12,,,33.8,19,,1210928,0.5,,1.35,1,1000,,19-Sep-12,,,52.9,20,,1210928,0.5,,2.116,1,1000,,,
