PUBLICATION_DATE,TAXA_ID,ASSEMBLAGE_NAME,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
10/27/2015,4711,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,GLAUCOSPIRA,OSCILLATORIALES,CYANOPHYTA,,GLAUCOSPIRA
10/27/2015,4712,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,HETEROLEIBLEINIA,OSCILLATORIALES,CYANOPHYTA,,HETEROLEIBLEINIA
10/27/2015,4713,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,JAAGINEMA,OSCILLATORIALES,CYANOPHYTA,JAAGINEMA METAPHYTICUM,JAAGINEMA METAPHYTICUM
10/27/2015,4714,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,JAAGINEMA,OSCILLATORIALES,CYANOPHYTA,,JAAGINEMA
10/27/2015,4715,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA ANGUSTISSIMA,LEPTOLYNGBYA ANGUSTISSIMA
10/27/2015,4716,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA BORYANUM,LEPTOLYNGBYA BORYANUM
10/27/2015,4717,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA SUBTILIS,LEPTOLYNGBYA SUBTILIS
10/27/2015,4718,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA TENUIS,LEPTOLYNGBYA TENUIS
10/27/2015,4719,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,,LEPTOLYNGBYA
10/27/2015,4720,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LIMNOTHRIX,OSCILLATORIALES,CYANOPHYTA,LIMNOTHRIX REDEKEI,LIMNOTHRIX REDEKEI
10/27/2015,4721,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LIMNOTHRIX,OSCILLATORIALES,CYANOPHYTA,,LIMNOTHRIX
10/27/2015,4722,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA CAPILLARIS,PLANKTOLYNGBYA CAPILLARIS
10/27/2015,4723,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA CIRCUMCRETA,PLANKTOLYNGBYA CIRCUMCRETA
10/27/2015,4724,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA CONTORTA,PLANKTOLYNGBYA CONTORTA
10/27/2015,4725,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA LIMNETICA,PLANKTOLYNGBYA LIMNETICA
10/27/2015,4726,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA MICROSPIRA,PLANKTOLYNGBYA MICROSPIRA
10/27/2015,4727,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA REGULARIS,PLANKTOLYNGBYA REGULARIS
10/27/2015,4728,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA TALLINGII,PLANKTOLYNGBYA TALLINGII
10/27/2015,4729,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,,PLANKTOLYNGBYA
10/27/2015,4730,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA CATENATA,PSEUDANABAENA CATENATA
10/27/2015,4731,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA GALEATA,PSEUDANABAENA GALEATA
10/27/2015,4732,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA LIMNETICA,PSEUDANABAENA LIMNETICA
10/27/2015,4733,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA RAPHIDIOIDES,PSEUDANABAENA RAPHIDIOIDES
10/27/2015,4734,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA RECTA,PSEUDANABAENA RECTA
10/27/2015,4735,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA VORONICHINII,PSEUDANABAENA VORONICHINII
10/27/2015,4736,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,,PSEUDANABAENA
10/27/2015,4737,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,ROMERIA,OSCILLATORIALES,CYANOPHYTA,ROMERIA LEOPOLIENSIS,ROMERIA LEOPOLIENSIS
10/27/2015,4738,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,ROMERIA,OSCILLATORIALES,CYANOPHYTA,ROMERIA SIMPLEX,ROMERIA SIMPLEX
10/27/2015,4739,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,ROMERIA,OSCILLATORIALES,CYANOPHYTA,,ROMERIA
10/27/2015,4740,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,SPIRULINA MAJOR,SPIRULINA MAJOR
10/27/2015,4741,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,SPIRULINA MINIMA,SPIRULINA MINIMA
10/27/2015,4742,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,SPIRULINA SUBSALSA,SPIRULINA SUBSALSA
10/27/2015,4743,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,,SPIRULINA
10/27/2015,4744,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,,OSCILLATORIALES,CYANOPHYTA,,PSEUDANABAENACEAE
10/27/2015,4745,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,CALOTHRIX,NOSTOCALES,CYANOPHYTA,CALOTHRIX AERUGINEA,CALOTHRIX AERUGINEA
10/27/2015,4746,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,CALOTHRIX,NOSTOCALES,CYANOPHYTA,,CALOTHRIX
10/27/2015,4747,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,GLOEOTRICHIA,NOSTOCALES,CYANOPHYTA,GLOEOTRICHIA ECHINULATA,GLOEOTRICHIA ECHINULATA
10/27/2015,4748,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,GLOEOTRICHIA,NOSTOCALES,CYANOPHYTA,GLOEOTRICHIA NATANS,GLOEOTRICHIA NATANS
10/27/2015,4749,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,GLOEOTRICHIA,NOSTOCALES,CYANOPHYTA,,GLOEOTRICHIA
10/27/2015,4750,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,RIVULARIA,NOSTOCALES,CYANOPHYTA,,RIVULARIA
10/27/2015,4751,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANODICTYON,SYNECHOCOCCALES,CYANOPHYTA,CYANODICTYON FILIFORME,CYANODICTYON FILIFORME
10/27/2015,4752,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANOTHECE,CHROOCOCCALES,CYANOPHYTA,,CYANOTHECE
10/27/2015,4753,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,GLOEOTHECE,CHROOCOCCALES,CYANOPHYTA,GLOEOTHECE SUBTILIS,GLOEOTHECE SUBTILIS
10/27/2015,4754,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,GLOEOTHECE,CHROOCOCCALES,CYANOPHYTA,,GLOEOTHECE
10/27/2015,4755,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,LEMMERMANIELLA,SYNECHOCOCCALES,CYANOPHYTA,LEMMERMANIELLA,LEMMERMANIELLA
10/27/2015,4756,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDODERMA,CHROOCOCCALES,CYANOPHYTA,RHABDODERMA LINEARE,RHABDODERMA LINEARE
10/27/2015,4757,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDODERMA,CHROOCOCCALES,CYANOPHYTA,,RHABDODERMA
10/27/2015,4758,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDOGLOEA,CHROOCOCCALES,CYANOPHYTA,RHABDOGLOEA LINEARIS,RHABDOGLOEA LINEARIS
10/27/2015,4759,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDOGLOEA,CHROOCOCCALES,CYANOPHYTA,RHABDOGLOEA SMITHII,RHABDOGLOEA SMITHII
10/27/2015,4760,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDOGLOEA,CHROOCOCCALES,CYANOPHYTA,,RHABDOGLOEA
10/27/2015,4761,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,SYNECHOCOCCUS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCOCCUS NIDULANS,SYNECHOCOCCUS NIDULANS
10/27/2015,4762,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,SYNECHOCOCCUS,CHROOCOCCALES,CYANOPHYTA,,SYNECHOCOCCUS
10/27/2015,4763,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCOPHYCIDAE,CYANOGRANIS,SYNECHOCOCCALES,CYANOPHYTA,,CYANOGRANIS
10/27/2015,4764,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,,,CHROOCOCCALES,CYANOPHYTA,,CHROOCOCCALES
10/27/2015,4765,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,,,NOSTOCALES,CYANOPHYTA,,NOSTOCALES
10/27/2015,4766,PHYTOPLANKTON,BLUE-GREEN ALGAE,CYANOPHYCEAE,,,,CYANOPHYTA,,CYANOPHYCEAE
10/27/2015,4767,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,CALCIODINELLACEAE,ENSICULIFERA,GONYAULACALES,MYZOZOA,,ENSICULIFERA
10/27/2015,4768,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM CAROLINIANUM,CERATIUM CAROLINIANUM
10/27/2015,4769,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM CORNUTUM,CERATIUM CORNUTUM
10/27/2015,4770,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM FURCOIDES,CERATIUM FURCOIDES
10/27/2015,4771,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM HIRUNDINELLA,CERATIUM HIRUNDINELLA
10/27/2015,4772,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,,CERATIUM
10/27/2015,4773,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,GLENODINIACEAE,GLENODINIUM,PERIDINIALES,MYZOZOA,GLENODINIUM QUADRIDENS,GLENODINIUM QUADRIDENS
10/27/2015,4774,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,GLENODINIACEAE,GLENODINIUM,PERIDINIALES,MYZOZOA,,GLENODINIUM
10/27/2015,4775,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,GLENODINIACEAE,HETEROCAPSA,PERIDINIALES,MYZOZOA,,HETEROCAPSA
10/27/2015,4776,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,GYMNODINIUM DISCOIDALE,GYMNODINIUM DISCOIDALE
10/27/2015,4777,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,GYMNODINIUM PALUSTRE,GYMNODINIUM PALUSTRE
10/27/2015,4778,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,GYMNODINIUM UBERRIMUM,GYMNODINIUM UBERRIMUM
10/27/2015,4779,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,,GYMNODINIUM
10/27/2015,4780,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,KARENIACEAE,KARLODINIUM,GYMNODINIALES,MYZOZOA,,KARLODINIUM
10/27/2015,4781,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,KARENIACEAE,KATODINIUM,GYMNODINIALES,MYZOZOA,,KATODINIUM
10/27/2015,4782,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,OSYRRHINACEAE,OXYRRHIS,OXYRRHINALES,MYZOZOA,,OXYRRHIS
10/27/2015,4783,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM ACICULIFERUM,PERIDINIUM ACICULIFERUM
10/27/2015,4784,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM BIPES,PERIDINIUM BIPES
10/27/2015,4785,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM INCONSPICUUM,PERIDINIUM INCONSPICUUM
10/27/2015,4786,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM LIMBATUM,PERIDINIUM LIMBATUM
10/27/2015,4787,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM UMBONATUM,PERIDINIUM UMBONATUM
10/27/2015,4788,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM WILLEI,PERIDINIUM WILLEI
10/27/2015,4789,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM WISCONSINENSE,PERIDINIUM WISCONSINENSE
10/27/2015,4790,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,,PERIDINIUM
10/27/2015,4791,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,SCRIPPSIELLA,PERIDINIALES,MYZOZOA,SCRIPPSIELLA TROCHOIDEA,SCRIPPSIELLA TROCHOIDEA
10/27/2015,4792,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PHYTODINIACEAE,CYSTODINIUM,PHYTODINIALES,MYZOZOA,,CYSTODINIUM
10/27/2015,4793,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,PROTOPERIDINIACEAE,PROTOPERIDINIUM,PERIDINIALES,MYZOZOA,,PROTOPERIDINIUM
10/27/2015,4794,PHYTOPLANKTON,DINOFLAGELLATES,DINOPHYCEAE,,,,MYZOZOA,,DINOPHYCEAE
10/27/2015,4795,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,EUGLENA ACUS,EUGLENA ACUS
10/27/2015,4796,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,EUGLENA CONVOLUTA,EUGLENA CONVOLUTA
10/27/2015,4797,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,EUGLENA PROXIMA,EUGLENA PROXIMA
10/27/2015,4798,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,,EUGLENA
10/27/2015,4799,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS ACUS,LEPOCINCLIS ACUS
10/27/2015,4800,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS OVUM,LEPOCINCLIS OVUM
10/27/2015,4801,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS SPIROGYROIDES,LEPOCINCLIS SPIROGYROIDES
10/27/2015,4802,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS STEINII,LEPOCINCLIS STEINII
10/27/2015,4803,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,,LEPOCINCLIS
10/27/2015,4804,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,MONOMORPHINA,EUGLENALES,EUGLENOPHYCOTA,,MONOMORPHINA
10/27/2015,4805,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS CAUDATUS,PHACUS CAUDATUS
10/27/2015,4806,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS CHLOROPLASTES,PHACUS CHLOROPLASTES
10/27/2015,4807,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS CURVICAUDA,PHACUS CURVICAUDA
10/27/2015,4808,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS HORRIDUS,PHACUS HORRIDUS
10/27/2015,4809,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS LONGICAUDA,PHACUS LONGICAUDA
10/27/2015,4810,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS NORDSTEDTII,PHACUS NORDSTEDTII
10/27/2015,4811,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS ORBICULARIS,PHACUS ORBICULARIS
10/27/2015,4812,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS PSEUDOSWIRENKOI,PHACUS PSEUDOSWIRENKOI
10/27/2015,4813,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS SUECICUS,PHACUS SUECICUS
10/27/2015,4814,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS SWIRENKOI,PHACUS SWIRENKOI
10/27/2015,4815,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS TORTUS,PHACUS TORTUS
10/27/2015,4816,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,,PHACUS
10/27/2015,4817,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS ACUMINATA,STROMBOMONAS ACUMINATA
10/27/2015,4818,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS CONSPERSA,STROMBOMONAS CONSPERSA
10/27/2015,4819,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS OVALIS,STROMBOMONAS OVALIS
10/27/2015,4820,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS ROTUNDA,STROMBOMONAS ROTUNDA
10/27/2015,4821,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,,STROMBOMONAS
10/27/2015,4822,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ABRUPTA,TRACHELOMONAS ABRUPTA
10/27/2015,4823,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ACANTHOSTOMA,TRACHELOMONAS ACANTHOSTOMA
10/27/2015,4824,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ARMATA,TRACHELOMONAS ARMATA
10/27/2015,4825,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS CAUDATA,TRACHELOMONAS CAUDATA
10/27/2015,4826,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS CYLINDRICA,TRACHELOMONAS CYLINDRICA
10/27/2015,4827,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS DUBIA,TRACHELOMONAS DUBIA
10/27/2015,4828,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ELLIPSOIDALIS,TRACHELOMONAS ELLIPSOIDALIS
10/27/2015,4829,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS HEXANGULATA,TRACHELOMONAS HEXANGULATA
10/27/2015,4830,PHYTOPLANKTON,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS HISPIDA,TRACHELOMONAS HISPIDA
