SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,AREACLS,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,CNTYNAME,COMID2007,COMID2012,COMIDS2007,DES_FTYPE,DSGN12,ELEVATION,EPA_REG,EVAL_NAME,EVALSTAT,FEOW_ID,FS_EW,FW_ECO3,FW_ECO9,GNIS_ID,GNIS_NAME,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,MAJ_BASIN,MDCATY,MISS_BASIN,NA_L1CODE,NA_L2CODE,NA_L3CODE,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_TYPE,OWNSHP,PANEL,PERIM_KM,RCHCODE,RT_NLA12,SITEID_07,SITESAMP,SITETYPE,SIZE_CLASS,ST_DSGN,ST_MDCATY,ST_PANEL,ST_SITEID,ST_STRATUM,ST_WGT_ALL,ST_WGT_CAT,ST_WGT_DSGN,STATE,STATE_NLA,STATE_PCNT,STATECTY,STATUS,STATUS_ST,STRATUM,TNT,TNT_ST,URBAN,US_L3CODE,US_L3CODE_2015,US_L4CODE,US_L4CODE_2015,WGT_ALL,WGT_CAT,WGT_DSGN,XCOORD,YCOORD,ECO_BIO,IM_COMMENT,INDEX_NLA,INDXSAMP_BENT,INDXSAMP_CHEM,INDXSAMP_CHLA,INDXSAMP_CORE,INDXSAMP_ENTE,INDXSAMP_MICR,INDXSAMP_PHAB,INDXSAMP_SDHG,INDXSAMP_ZOOP,REF_NLA12_NUTR,RT_NLA12_BENT,RT_NLA12_ZOOP,SAMPLED_BENT,SAMPLED_CORE,SAMPLED_ENTE,SAMPLED_MICR,SAMPLED_PHAB,SAMPLED_PHYT,SAMPLED_PROFILE,SAMPLED_SDHG,SAMPLED_ZOCN,SAMPLED_ZOCR,SAMPLED_ZOFN,SAMPLED_ZOFR,SAMPLED_ZOOP,PUBLICATION_DATE
NLA12_MN-114,1,7971,8/15/2012,PLNLOW,UMW,72.6803554,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,8.464641162,KANDIYOHI,4251634,4251634,4251634,Lake/Pond: Hydrographic Category = Perennial,Included,361.19,Region_5,Woodcock Lake,TargetSampleable,148,,PLNLOW,UMW,654350,Woodcock Lake,7,7010204,NATURAL,NATURAL,45.23853942,-94.95293761,7,NonREF07,Yes,8,8.1,8.1.4,Woodcock Lake,NESLake,27A3,27A3,Non Federal,Non-Federal,NLA07RVT,6.98763801,7.0102E+12,T,NLA06608-1239,Y,PROB,>50,Included,NonREF07,NLA07RVT,NLA12_MN-114,MN_NLA07RVT,4.548534308,MN_Nut7_>50,1.80952381,MN,MN,100,27067,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,Yes,51,51,51j,51j,8.464641162,MN_>4,1.80952381,82154.9818,865923.6961,UMW,,Y,,,,,,,,,,,T,T,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-115,1,7767,8/8/2012,PLNLOW,UMW,34.54004043,C:10-50,No,NLA07RVT,NLA07_RVT12,Include,427.097736,OTTER TAIL,6658571,6658571,6658571,Lake/Pond: Hydrographic Category = Perennial,Included,405.95,Region_5,Round Lake,TargetSampleable,109,,PLNLOW,UMW,650340,Round Lake,9,9020103,NATURAL,NATURAL,46.41942533,-95.84002249,9,NonREF07,No,8,8.1,8.1.4,Round Lake,,,,Non Federal,Non-Federal,NLA07RVT,2.558299651,9.0201E+12,S,NLA06608-1198,Y,PROB,"(20,50]",Included,NonREF07,NLA07RVT,NLA12_MN-115,MN_NLA07RVT,425.045946,"MN_Nut7_(20,50]",1.80952381,MN,MN,100,27111,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,No,51,51,51j,51j,427.097736,MN_>4,1.80952381,12331.72109,996609.9436,UMW,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-116,1,7141,7/12/2012,PLNLOW,UMW,80.6717677,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,157.7072156,HENNEPIN,1101812,1101812,1101812,Lake/Pond: Hydrographic Category = Perennial,Included,248.15,Region_5,Lake Nokomis,TargetSampleable,148,,PLNLOW,UMW,648572,Lake Nokomis,7,7010206,NATURAL,NATURAL,44.90729392,-93.24242122,7,NonREF07,Yes,8,8.1,8.1.4,Lake Nokomis,,,,Non Federal,Non-Federal,NLA07RVT,4.278820781,7.01021E+12,T,NLA06608-0679,Y,PROB,>50,Included,NonREF07,NLA07RVT,NLA12_MN-116,MN_NLA07RVT,84.7450786,MN_Nut7_>50,1.80952381,MN,MN,100,27053,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,Yes,51,51,51a,51a,157.7072156,MN_>4,1.80952381,217409.3838,831771.6744,UMW,,Y,,,,,,,,,,,T,T,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-117,1,8161,8/22/2012,PLNLOW,UMW,15.26563891,,No,NLA07RVT,NLA07_RVT12,Include,8.464641162,DOUGLAS,4412420,4412420,4412420,Lake/Pond: Hydrographic Category = Perennial,Included,405.58,Region_5,Fanny Lake,Nontarget-TooShallow,148,,PLNLOW,UMW,643558,Fanny Lake,7,7020005,NATURAL,NATURAL,45.99245148,-95.68938835,7,NonREF07,Yes,8,8.1,8.1.4,Fanny Lake,NESLake,2731,2731,Non Federal,Non-Federal,NLA07RVT,1.541087053,7.02001E+12,,NLA06608-0686,N,PROB,"(10,20]",Excluded,NonREF07,NLA07RVT,NLA12_MN-117,,15.18485509,"MN_Nut7_(10,20]",1.80952381,MN,MN,100,27041,Lake_Shallow,Lake_Shallow,MN_NLA07RVT,NonTarget,NonTarget,No,51,51,51j,51j,8.464641162,MN_>4,1.80952381,24097.9898,949275.5451,UMW,"TNT, EVALSTAT changed (Target, TargetSampleable). Too shallow on day of visit",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_MN-118,1,6471,6/7/2012,PLNLOW,UMW,70.19571133,D:50-100,No,NLA07RVT,NLA07_RVT12,Include,8.464641162,MCLEOD,2354274,2354274,2354274,Lake/Pond: Hydrographic Category = Perennial,Included,302.17,Region_5,South Lake,TargetSampleable,148,,PLNLOW,UMW,652323,South Lake,7,7010205,NATURAL,NATURAL,44.94545187,-94.0350912,7,NonREF07,Yes,8,8.1,8.1.4,South Lake,NESLake,2784,2784,Non Federal,Non-Federal,NLA07RVT,3.994630926,7.01021E+12,T,NLA06608-0167,Y,PROB,>50,Included,NonREF07,NLA07RVT,NLA12_MN-118,MN_NLA07RVT,4.548534308,MN_Nut7_>50,1.80952381,MN,MN,100,27085,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,No,51,51,51i,51i,8.464641162,MN_>4,1.80952381,154837.6445,834464.8123,UMW,,Y,,,,,,,,,,,T,T,"Y, <100 organisms",,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-119,1,7737,8/7/2012,PLNLOW,TPL,4821.588144,F:500+,Yes,NLA07RVT,NLA07_RVT12,Include,5.9182122,BIG STONE,6681084,167122203,6681084,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Included,294.63,Region_5,Big Stone Lake,TargetSampleable,148,,PLNLOW,TPL,640135,Big Stone Lake,7,7020001,MAN_MADE,MAN_MADE,45.40861219,-96.62584248,7,NonREF07,Yes,9,9.2,9.2.1,Big Stone Lake,NESLake,2709,2709,Non Federal,Non-Federal,NLA07RVT,102.7742856,7.02E+12,S,NLA06608-0359,Y,PROB,>50,Included,NonREF07,NLA07RVT,NLA12_MN-119,MN_NLA07RVT,10.43079291,MN_Nut6_>50,1.80952381,MN,MN:SD,51,46109,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,No,46,46,46e,46e,5.9182122,MN_>4,1.80952381,-48981.1791,884542.9512,PLAINS,LAKE_ORIGIN changed (NATURAL),Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-120,1,6547,6/12/2012,PLNLOW,UMW,742.9581336,F:500+,No,NLA07RVT,NLA07_RVT12,Include,1247.570865,BECKER,6654439,6654439,6654439,Lake/Pond: Hydrographic Category = Perennial,Included,448.36,Region_5,Flat Lake,TargetSampleable,109,,PLNLOW,UMW,643729,Flat Lake,9,9020103,NATURAL,NATURAL,46.97471381,-95.6549086,9,REF07,No,5,5.2,5.2.1,Flat Lake,,,,US FWS,National Wildlife Refuge FWS,NLA07RVT,13.78730967,9.0201E+12,S,NLA06608-1134,Y,PROB,>50,Included,REF07,NLA07RVT,NLA12_MN-120,MN_NLA07RVT,422.132697,MN_Nut8_>50,13,MN,MN,100,27005,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,No,50,50,50q,50q,1247.570865,MN_>4,13,26377.66368,1058154.084,UMW,,Y,,,,,,,,,,R,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-121,1,7723,8/6/2012,PLNLOW,UMW,907.0460674,F:500+,No,NLA07RVT,NLA07_RVT12,Include,173.6545526,KANDIYOHI,4415506,4415506,4415506,Lake/Pond: Hydrographic Category = Perennial,Included,365.04,Region_5,Norway Lake,TargetSampleable,148,,PLNLOW,UMW,648750,Norway Lake,7,7020005,NATURAL,NATURAL,45.30812879,-95.10304092,7,NonREF07,Yes,8,8.1,8.1.4,Norway Lake,,,,Non Federal,Non-Federal,NLA07RVT,26.99303304,7.02001E+12,T,NLA06608-1383,Y,PROB,>50,Included,NonREF07,NLA07RVT,NLA12_MN-121,MN_NLA07RVT,93.31449205,MN_Nut7_>50,1.80952381,MN,MN,100,27067,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,No,51,51,51j,51j,173.6545526,MN_>4,1.80952381,70304.86243,873541.5668,UMW,,Y,,,,,,,,,,,T,T,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-122,1,6548,6/12/2012,PLNLOW,UMW,428.302632,E:100-500,No,NLA07RVT,NLA07_RVT12,Include,173.6545526,MEEKER,4981466,167122195,4981466,Lake/Pond: Hydrographic Category = Perennial,Included,322.88,Region_5,Lake Jennie,TargetSampleable,148,,PLNLOW,UMW,645623,Lake Jennie,7,7010204,NATURAL,NATURAL,44.99667926,-94.34099995,7,NonREF07,Yes,8,8.1,8.1.4,Lake Jennie,,,,Non Federal,Non-Federal,NLA07RVT,9.177586318,7.0102E+12,S,NLA06608-1175,Y,PROB,>50,Included,NonREF07,NLA07RVT,NLA12_MN-122,MN_NLA07RVT,93.31449205,MN_Nut7_>50,1.80952381,MN,MN,100,27093,Target_Sampled,Target_Sampled,MN_NLA07RVT,Target,Target,No,51,51,51i,51i,173.6545526,MN_>4,1.80952381,130634.7533,839705.1901,UMW,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-123,1,7061,7/10/2012,PLNLOW,TPL,2.270237866,A:1-4,No,NLA12NEW,NLA12_BASE,Exclude,222.5049202,BIG STONE,4083178,4083178,4083178,Lake/Pond: Hydrographic Category = Perennial,Included,308.06,Region_5,Unnamed,TargetSampleable,148,,PLNLOW,TPL,,,7,7020001,MAN_MADE,MAN_MADE,45.26728203,-96.37029506,7,"Nut6_(1,4]",Yes,9,9.2,9.2.1,,,,,Non Federal,Non-Federal,NLA12RVT,0.866796345,7.02E+12,S,,Y,PROB,"(1,4]",Included,"Nut6_(1,4]",NLA12RVT,NLA12_MN-123,MN_NLA12NEW,29.2,"MN_Nut6_(1,4]",90.07692308,MN,MN,100,27011,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,46,46,46e,46e,222.5049202,"MN_(1,4]",90.07692308,-29042.2822,868724.1654,PLAINS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-123,2,8283,8/28/2012,PLNLOW,TPL,2.270237866,A:1-4,No,NLA12NEW,NLA12_BASE,Exclude,222.5049202,BIG STONE,4083178,4083178,4083178,Lake/Pond: Hydrographic Category = Perennial,Included,308.06,Region_5,Unnamed,TargetSampleable,148,,PLNLOW,TPL,,,7,7020001,MAN_MADE,MAN_MADE,45.26728203,-96.37029506,7,"Nut6_(1,4]",Yes,9,9.2,9.2.1,,,,,Non Federal,Non-Federal,NLA12RVT,0.866796345,7.02E+12,S,,Y,PROB,"(1,4]",Included,"Nut6_(1,4]",NLA12RVT,NLA12_MN-123,MN_NLA12NEW,29.2,"MN_Nut6_(1,4]",90.07692308,MN,MN,100,27011,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,46,46,46e,46e,222.5049202,"MN_(1,4]",90.07692308,-29042.2822,868724.1654,PLAINS,,N,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-124,1,7003,7/2/2012,PLNLOW,UMW,6.492876916,,No,NLA12NEW,NLA12_BASE,Include,132.4871348,WRIGHT,4251648,4251648,4251648,Lake/Pond: Hydrographic Category = Perennial,Included,321.72,Region_5,Unnamed,Nontarget-Vegetated,148,,PLNLOW,UMW,,,7,7010204,NATURAL,NATURAL,45.24258849,-94.17310963,7,"Nut7_(4,10]",Yes,8,8.1,8.1.4,,,,,Non Federal,Non-Federal,NLA12NAT,1.308762944,7.0102E+12,,,N,PROB,"(4,10]",Excluded,"Nut7_(4,10]",NLA12NAT,NLA12_MN-124,,183.2727273,"MN_Nut7_(4,10]",183.3636364,MN,MN,100,27171,Lake_Vegetated,Lake_Vegetated,MN_NLA12NEW,NonTarget,NonTarget,No,51,51,51i,51i,132.4871348,MN_>4,183.3636364,143327.5376,867299.1032,UMW,"TNT, EVALSTAT changed (Target, TargetSampleable). Vegetated on day of visit",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_MN-125,1,7397,7/18/2012,PLNLOW,UMW,1.486673461,,No,NLA12NEW,NLA12_BASE,Exclude,520.1463072,BECKER,6655007,6655007,6655007,Lake/Pond: Hydrographic Category = Perennial,Included,451.55,Region_5,Unnamed,Nontarget-TooShallow,109,,PLNLOW,UMW,,,9,9020103,NATURAL,NATURAL,46.83591731,-95.72831925,9,"Nut7_(1,4]",No,8,8.1,8.1.4,,,,,Non Federal,Non-Federal,NLA12NAT,0.496227893,9.0201E+12,,,N,PROB,"(1,4]",Excluded,"Nut7_(1,4]",NLA12NAT,NLA12_MN-125,,147.3,"MN_Nut7_(1,4]",210.5714286,MN,MN,100,27005,Lake_Shallow,Lake_Shallow,MN_NLA12NEW,NonTarget,NonTarget,No,51,51,51j,51j,520.1463072,"MN_(1,4]",210.5714286,20810.33208,1042772.115,UMW,"TNT, EVALSTAT changed (Target, TargetSampleable). Too shallow on day of visit",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_MN-126,1,7381,7/24/2012,PLNLOW,UMW,1.504053802,A:1-4,No,NLA12NEW,NLA12_BASE,Exclude,916.6078921,CASS,4821597,4821597,4821597,Lake/Pond: Hydrographic Category = Perennial,Included,420.17,Region_5,Diamond Pond,TargetSampleable,148,East,PLNLOW,UMW,,,7,7010102,NATURAL,NATURAL,46.98806594,-94.46779773,7,"Nut8_(1,4]",Yes,5,5.2,5.2.1,,,,,Forest Service,National Forest FS,NLA12NAT,0.521950511,7.0101E+12,R,,Y,PROB,"(1,4]",Included,"Nut8_(1,4]",NLA12NAT,NLA12_MN-126,MN_NLA12NEW,247.4285714,"MN_Nut8_(1,4]",371.0714286,MN,MN,100,27021,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,50,50,50q,50q,916.6078921,"MN_(1,4]",371.0714286,117087.9172,1060527.734,UMW,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-127,1,8087,8/21/2012,PLNLOW,TPL,13.55617998,C:10-50,No,NLA12NEW,NLA12_BASE,Include,47.22768958,OTTER TAIL,6635422,6635422,6635422,Lake/Pond: Hydrographic Category = Perennial,Included,340.36,Region_5,(56-0810),TargetSampleable,109,,PLNLOW,TPL,,,9,9020101,NATURAL,NATURAL,46.12736157,-96.13317067,9,"Nut6_(4,10]",No,9,9.2,9.2.2,,,,,Non Federal,Non-Federal,NLA12NAT,1.847085886,9.0201E+12,S,,Y,PROB,"(10,20]",Included,"Nut6_(4,10]",NLA12NAT,NLA12_MN-127,MN_NLA12NEW,19.2924159,"MN_Nut6_(10,20]",65.36363636,MN,MN,100,27111,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,48,48,48a,48a,47.22768958,MN_>4,65.36363636,-10310.73235,964214.9678,PLAINS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-128,,,,PLNLOW,TPL,14.98891083,,No,NLA12NEW,NLA12_BASE,Include,33.32705007,BROWN,4141754,4141754,4141754,Lake/Pond: Hydrographic Category = Perennial,Included,239.43,Region_5,,Nontarget-NotLake,148,,PLNLOW,TPL,,,7,7020007,,,44.31894469,-94.44814773,7,"Nut6_(10,20]",Yes,9,9.2,9.2.3,,,,,Non Federal,Non-Federal,NLA12NAT,5.106840238,7.02001E+12,,,N,PROB,"(10,20]",Excluded,"Nut6_(10,20]",NLA12NAT,NLA12_MN-128,,13.61403271,"MN_Nut6_(10,20]",46.125,MN,MN,100,27015,Not_Lake,Not_Lake,MN_NLA12NEW,NonTarget,NonTarget,Yes,47,47,47b,47b,33.32705007,MN_>4,46.125,123430.8077,764097.5467,PLAINS,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_MN-129,,,,PLNLOW,UMW,1.484487962,,No,NLA12NEW,NLA12_BASE,Exclude,520.1463072,CARVER,2384964,2384964,2384964,Lake/Pond: Hydrographic Category = Perennial,Included,214.94,Region_5,,Nontarget-NoRecAquatUse,148,,PLNLOW,UMW,,,7,7020012,MAN_MADE,MAN_MADE,44.79841022,-93.56474809,7,"Nut7_(1,4]",Yes,8,8.1,8.1.4,,,,,Non Federal,Non-Federal,NLA12NAT,0.483741765,7.02001E+12,,,N,PROB,"(1,4]",Excluded,"Nut7_(1,4]",NLA12NAT,NLA12_MN-129,,147.3,"MN_Nut7_(1,4]",210.5714286,MN,MN,100,27019,Lake_Special_Purpose,Lake_Special_Purpose,MN_NLA12NEW,NonTarget,NonTarget,Yes,51,51,51i,51i,520.1463072,"MN_(1,4]",210.5714286,192313.4024,818960.8478,UMW,"LAKE_ORIGIN, EVALSTAT changed (missing, Nontarget-NotLake.  Sewage ponds.  Polygon needs to be split",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_MN-130,1,6721,6/21/2012,PLNLOW,UMW,39.82474224,C:10-50,No,NLA12NEW,NLA12_BASE,Include,150.4082585,ST LOUIS,7152968,7152968,7152968,Lake/Pond: Hydrographic Category = Perennial,Included,347.51,Region_5,Net Lake (69-0757),TargetSampleable,109,,PLNLOW,UMW,662037,Net Lake,9,9030003,NATURAL,NATURAL,48.39551806,-92.65806118,9,"Nut8_(20,50]",No,5,5.2,5.2.1,Net Lake,,,,US NPS,National Park NPS,NLA12NAT,4.989109254,9.03E+12,R,,Y,PROB,"(20,50]",Included,"Nut8_(20,50]",NLA12NAT,NLA12_MN-130,MN_NLA12NEW,18.05737499,"MN_Nut8_(20,50]",208.1666667,MN,MN,100,27137,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,50,50,50n,50n,150.4082585,MN_>4,208.1666667,249880.1005,1219352.864,UMW,Replacement for original MN-130 in design file,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-131,1,7574,7/31/2012,PLNLOW,TPL,7.57304878,B:4-10,No,NLA12NEW,NLA12_BASE,Include,47.22768958,POLK,7039737,7039737,7039737,Lake/Pond: Hydrographic Category = Perennial,Included,351.13,Region_5,Unnamed,TargetSampleable,109,,PLNLOW,TPL,,,9,9020303,NATURAL,NATURAL,47.64384931,-96.24137504,9,"Nut6_(4,10]",No,9,9.2,9.2.2,,,,,Non Federal,Non-Federal,NLA12NAT,1.127885793,9.0203E+12,R,,Y,PROB,"(4,10]",Included,"Nut6_(4,10]",NLA12NAT,NLA12_MN-131,MN_NLA12NEW,36.38547116,"MN_Nut6_(4,10]",65.36363636,MN,MN,100,27119,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,48,48,48d,48d,47.22768958,MN_>4,65.36363636,-18262.06824,1132099.004,PLAINS,,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-132,1,6526,6/11/2012,PLNLOW,UMW,45.88686424,C:10-50,No,NLA12NEW,NLA12_BASE,Include,112.8362996,STEARNS,4972235,4972235,4972235,Lake/Pond: Hydrographic Category = Perennial,Included,357.09,Region_5,Clear Lake (73-0172),TargetSampleable,148,,PLNLOW,UMW,641288,Clear Lake,7,7010201,NATURAL,NATURAL,45.52853972,-94.53488217,7,"Nut7_(20,50]",Yes,8,8.1,8.1.4,Clear Lake,,,,Non Federal,Non-Federal,NLA12NAT,2.926992151,7.0102E+12,S,,Y,PROB,"(20,50]",Included,"Nut7_(20,50]",NLA12NAT,NLA12_MN-132,MN_NLA12NEW,41.54020273,"MN_Nut7_(20,50]",156.1666667,MN,MN,100,27145,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,51,51,51k,51k,112.8362996,MN_>4,156.1666667,114457.339,898593.9728,UMW,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-133,,,,PLNLOW,TPL,7.526580867,,No,NLA12NEW,NLA12_BASE,Include,47.22768958,STEELE,2032405,2032405,2032405,Lake/Pond: Hydrographic Category = Perennial,Included,346.91,Region_5,Unnamed,AccessDenied,148,,PLNLOW,TPL,,,7,7040002,MAN_MADE,MAN_MADE,44.04672041,-93.25889902,7,"Nut6_(4,10]",Yes,9,9.2,9.2.3,,,,,Non Federal,Non-Federal,NLA12NAT,1.125388441,7.04E+12,,,N,PROB,"(4,10]",Included,"Nut6_(4,10]",NLA12NAT,NLA12_MN-133,MN_NLA12NEW,36.38547116,"MN_Nut6_(4,10]",65.36363636,MN,MN,100,27147,Target_Denied,Target_Denied,MN_NLA12NEW,Target_Presumed,Target_Presumed,Yes,47,47,47c,47c,47.22768958,MN_>4,65.36363636,218875.5924,735900.018,PLAINS,"LAKE_ORIGIN, TNT changed (missing, Uncertain).  Topo suggests man-made. Presumed target based on area",Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_MN-134,,,,PLNLOW,UMW,5.222732265,,No,NLA12NEW,NLA12_BASE,Include,202.4419184,ST LOUIS,7103495,7103495,7103495,Lake/Pond: Hydrographic Category = Perennial,Included,431.49,Region_5,Unnamed,Nontarget-Ephemeral,109,East,PLNLOW,UMW,,,9,9030001,NATURAL,NATURAL,48.06499278,-92.19972112,9,"Nut8_(4,10]",No,5,5.2,5.2.1,,,,,Forest Service,Wilderness FS,NLA12NAT,1.244538533,9.03E+12,,,N,PROB,"(4,10]",Excluded,"Nut8_(4,10]",NLA12NAT,NLA12_MN-134,,144.6699888,"MN_Nut8_(4,10]",280.1818182,MN,MN,100,27137,Non_Target,Non_Target,MN_NLA12NEW,NonTarget,NonTarget,No,50,50,50n,50n,202.4419184,MN_>4,280.1818182,285589.3556,1184253.036,UMW,LAKE_ORIGIN changed (missing),Y,,,,,,,,,,,,,,,,,,,,,,,,,,8/23/2016
NLA12_MN-135,1,7945,8/14/2012,PLNLOW,TPL,22.56591079,C:10-50,No,NLA12NEW,NLA12_BASE,Include,43.59310615,KANDIYOHI,4120344,4120344,4120344,Lake/Pond: Hydrographic Category = Perennial,Included,347.04,Region_5,Lindgren Lake,TargetSampleable,148,,PLNLOW,TPL,,,7,7020004,NATURAL,NATURAL,45.17625487,-95.15019259,7,"Nut6_(20,50]",Yes,9,9.2,9.2.3,,,,,Non Federal,Non-Federal,NLA12NAT,3.315829079,7.02E+12,S,,Y,PROB,"(20,50]",Included,"Nut6_(20,50]",NLA12NAT,NLA12_MN-135,MN_NLA12NEW,5.660082729,"MN_Nut6_(20,50]",60.33333333,MN,MN,100,27067,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,Yes,47,47,47b,47b,43.59310615,MN_>4,60.33333333,66740.298,858842.0439,PLAINS,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-136,1,8135,8/21/2012,PLNLOW,UMW,3.398836968,A:1-4,No,NLA12NEW,NLA12_BASE,Exclude,520.1463072,DOUGLAS,4980366,4980366,4980366,Lake/Pond: Hydrographic Category = Perennial,Included,421.94,Region_5,Unnamed,TargetSampleable,148,,PLNLOW,UMW,,,7,7010202,NATURAL,NATURAL,45.86625548,-95.29576378,7,"Nut7_(1,4]",Yes,8,8.1,8.1.4,,,,,Non Federal,Non-Federal,NLA12NAT,0.699344184,7.0102E+12,S,,Y,PROB,"(1,4]",Included,"Nut7_(1,4]",NLA12NAT,NLA12_MN-136,MN_NLA12NEW,147.3,"MN_Nut7_(1,4]",210.5714286,MN,MN,100,27041,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,51,51,51l,51l,520.1463072,"MN_(1,4]",210.5714286,54739.73254,935429.3622,UMW,,Y,,,,,,,,,,,S,S,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-137,1,6574,6/13/2012,PLNLOW,TPL,15.27083539,C:10-50,No,NLA12NEW,NLA12_BASE,Include,33.32705007,BECKER,7026023,7026023,7026023,Lake/Pond: Hydrographic Category = Perennial,Included,374.33,Region_5,Cucumber Lake,TargetSampleable,109,,PLNLOW,TPL,642545,Cucumber Lake,9,9020108,NATURAL,NATURAL,47.11718744,-96.01183873,9,"Nut6_(10,20]",No,9,9.2,9.2.2,Cucumber Lake,,,,Tribal Land - US Census,Indian Reservation,NLA12NAT,2.059896726,9.02011E+12,T,,Y,PROB,"(10,20]",Included,"Nut6_(10,20]",NLA12NAT,NLA12_MN-137,MN_NLA12NEW,13.61403271,"MN_Nut6_(10,20]",46.125,MN,MN,100,27005,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,48,48,48d,48d,33.32705007,MN_>4,46.125,-902.95245,1073869.94,PLAINS,,Y,,,,,,,,,,,T,T,Y,,,,,,,,Y,,Y,,,8/23/2016
NLA12_MN-138,1,6870,6/28/2012,PLNLOW,UMW,7.789892555,B:4-10,No,NLA12NEW,NLA12_BASE,Include,268.1130858,COOK,7092519,7092519,7092519,Lake/Pond: Hydrographic Category = Perennial,Included,442.91,Region_5,Tenor Lake,TargetSampleable,109,,PLNLOW,UMW,658634,Tenor Lake,9,9030001,NATURAL,NATURAL,48.19502998,-90.87628104,9,"Nut8_(4,10]",No,5,5.2,5.2.1,Tenor Lake,,,,Non Federal,Wilderness FS,NLA12NAT,1.471318284,9.03E+12,R,,Y,PROB,"(4,10]",Included,"Nut8_(4,10]",NLA12NAT,NLA12_MN-138,MN_NLA12NEW,191.600225,"MN_Nut8_(4,10]",371.0714286,MN,MN,100,27031,Target_Sampled,Target_Sampled,MN_NLA12NEW,Target,Target,No,50,50,50n,50n,268.1130858,MN_>4,371.0714286,384189.0161,1203234.146,UMW,Replacement for original MN-138 in design file,Y,,,,,,,,,,R,R,R,Y,,,,,,,,Y,,Y,,,8/23/2016
